time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1438357200,24579,24580,24579,24580,3,NaN,NaN,1
1438564500,24400,24400,24400,24400,3,NaN,24580,NaN
1438564800,24361,24361,24215,24245,8,NaN,24580,-0.7945205479452054
1438565100,24203,24203,24123,24196,8,NaN,24536.2,-0.0875
1438565400,24203,24203,24139,24148,6,NaN,24478.352,-0.859375
1438565700,24100,24100,24070,24074,5,NaN,24428.60272,-0.8666666666666667
1438566000,24100,24100,24100,24100,2,NaN,24371.2262848,NaN
1438566600,24150,24150,24150,24150,1,NaN,24323.030079231998,NaN
1438566900,24192,24238,24185,24238,5,NaN,24282.545266554876,0.8679245283018868
1438567200,24233,24233,24217,24217,3,NaN,24248.538023906098,-1
1438567500,24240,24240,24240,24240,1,NaN,24070,NaN
1438568100,24360,24360,24360,24360,1,NaN,24087,NaN
1438568400,24356,24356,24326,24326,3,NaN,24119.76,-1
1438568700,24299,24301,24299,24301,2,NaN,24148.588799999998,1
1438569600,24250,24250,24250,24250,1,NaN,24173.958143999997,NaN
1438569900,24230,24230,24221,24221,3,NaN,24196.283166719997,-1
1438571100,24251,24251,24251,24251,1,NaN,24215.929186713598,NaN
1438571400,24200,24200,24200,24200,1,NaN,24360,NaN
1438574100,24190,24190,24190,24190,1,NaN,24344,NaN
1438578600,24280,24280,24280,24280,1,2.95,24325.52,NaN
1438578900,24263,24263,24260,24260,4,3,24309.2576,-1
1438579500,24237,24237,24237,24237,2,2.95,24294.946688,NaN
1438580700,24225,24225,24225,24225,2,2.65,24282.35308544,NaN
1438586400,24216,24216,24216,24216,1,2.3,24271.270715187202,NaN
1438586700,24225,24225,24225,24225,1,2.05,24261.518229364738,NaN
1438587000,24160,24180,24146,24180,6,2.1,24252.93604184097,0.5882352941176471
1438587300,24135,24135,24130,24130,4,2.2,24237.964995983235,-1
1438587600,24100,24100,24100,24100,2,2.25,24220.69059662592,NaN
1438587900,24090,24138,24080,24138,6,2.3,24198.966289233253,0.8275862068965517
1438588200,24181,24181,24181,24181,1,2.2,24080,NaN
1438588500,24192,24236,24192,24236,7,2.5,24080,1
1438588800,24260,24260,24260,24260,1,2.5,24098.72,NaN
