time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1561701000,28358,28360,28350,28350,9,3.15,28397.8,18.404509676842313
1561701300,28370,28370,28370,28370,1,2.95,28392.064,18.518473271353578
1561701900,28370,28382,28370,28382,4,3,28387.01632,18.052868037685464
1561702200,28375,28375,28375,28375,3,2.95,28382.5743616,17.263377463565075
1561702800,28399,28399,28399,28399,2,3,28350,17.74456478759614
1561703100,28407,28418,28407,28416,3,3,28354.9,17.834238731339273
1561703400,28430,28435,28417,28417,45,5.05,28362.472,17.91750739338647
1561704000,28420,28420,28420,28420,1,4.75,28372.625920000002,16.85197115100172
1561704300,28410,28410,28410,28410,2,4.8,28381.358291200002,16.362544640215884
1561705200,28428,28435,28428,28435,3,4.85,28388.868130432,16.97950573734332
1561705500,28444,28450,28444,28450,5,5,28395.32659217152,16.838112470390225
1561705800,28456,28456,28448,28448,5,5.15,28404.074337424077,16.206818722505208
1561706100,28448,28461,28448,28453,6,5.35,28413.420956687743,15.977760242326266
1561707000,28458,28466,28453,28462,10,5.8,28422.936765350194,15.765063082160102
1561707300,28456,28456,28456,28456,1,5.8,28431.549412280154,15.067558576291523
1561707600,28440,28440,28440,28440,1,5.5,28438.43952982412,15.134161535127843
1561708500,28458,28472,28458,28472,6,5.7,28440,16.33886428261871
1561709400,28454,28463,28454,28463,2,5.65,28440,16.457516833860232
1561709700,28471,28480,28471,28480,3,5.75,28446.4,16.496265631441645
1561710000,28480,28480,28474,28475,5,5.85,28453.120000000003,15.746532372052956
1561710300,28475,28475,28475,28475,1,5.45,28458.496000000003,14.621780059763458
1561713300,28488,28501,28488,28490,6,5.7,28462.796800000004,15.43451005549464
1561714200,28496,28496,28490,28490,5,5.75,28470.43744,14.760616480102167
1561714800,28502,28502,28502,28502,2,5.7,28476.549952,14.563429588666297
1561716900,28505,28505,28503,28503,2,5.7,28481.6399616,13.73747033233299
1561718700,28496,28496,28496,28496,1,5.6,28486.311969280003,13.25622245145206
1561719300,28490,28497,28486,28497,5,3.6,28505,13.09506370491977
1561719600,28499,28499,28499,28499,1,3.6,28503.1,12.302559154568359
1561719900,28491,28491,28488,28488,3,3.65,28501.39,12.209519214956332
1561720800,28493,28493,28493,28493,1,3.55,28499.851,11.694553556745165
1561721100,28485,28485,28478,28478,4,3.5,28498.4659,11.93065687412051
1561721700,28475,28475,28475,28475,1,3.3,28496.009992,11.29275281168333
1561722000,28476,28476,28476,28476,1,3.05,28493.06859312,10.557556182277379
1561722600,28488,28494,28488,28494,2,2.65,28475,11.089159312114708
1561723200,28494,28510,28494,28510,7,2.95,28476,11.439933646963656
1561723500,28509,28509,28509,28509,1,2.95,28480.08,10.694224100751967
1561726500,28515,28517,28515,28517,4,2.85,28483.670400000003,10.501779522126826
1561727100,28524,28524,28524,28524,1,2.8,28488.336544,10.25165241340348
1561728300,28513,28513,28510,28510,2,2.75,28494.04269696,10.519391526731804
1561728600,28500,28500,28500,28500,2,2.6,28498.835865446403,10.482292131965247
1561728900,28485,28489,28485,28489,5,2.8,28524,10.804985551110587
1561729200,28499,28500,28499,28500,3,2.65,28520.1,10.818915154602688
1561729500,28487,28487,28473,28473,6,2.7,28516.59,11.974706929273925
1561729800,28469,28469,28459,28464,6,2.9,28511.3592,12.119370720040072
1561730100,28476,28476,28476,28476,1,2.85,28504.028911999998,12.11084424003721
1561730400,28476,28476,28475,28475,3,2.95,28497.724864319996,11.31721250860598
1561730700,28482,28487,28482,28487,3,2.85,28492.303383315197,11.365983043705553
1561731000,28490,28490,28490,28490,2,2.9,28459,10.768412826298015
1561731300,28495,28495,28485,28485,6,3.05,28462.1,10.713526195848157
1561731600,28477,28479,28477,28479,5,3.25,28466.048,10.519702896144718
1561732200,28476,28476,28476,28476,1,3.1,28469.52224,9.98258126070581
1561732500,28491,28491,28491,28491,1,3.1,28472.5795712,10.340968313512537
1561732800,28495,28495,28495,28495,1,3.1,28475.270022656,9.888042005404499
1561733400,28483,28483,28482,28482,2,3.1,28477.637619937283,10.110324719304177
1561733700,28493,28493,28493,28493,1,2.8,28479.72110554481,10.173872953639593
1561734000,28470,28470,28458,28458,4,2.95,28495,11.947167742665338
1561734300,28470,28470,28470,28470,1,2.8,28493,11.9509414753321
1561734600,28470,28475,28470,28475,2,2.85,28489.5,11.454445655665522
1561734900,28480,28480,28480,28480,1,2.8,28486.35,10.993413823117985
1561735200,28484,28485,28484,28485,2,2.8,28458,10.565312835752414
1561735500,28486,28486,28486,28486,1,2.6,28460.7,9.882076204627241
1561735800,28480,28480,28480,28480,1,2.5,28463.736,9.604785047153866
1561737300,28476,28484,28476,28478,3,2.35,28466.40768,9.490157543785731
1561737600,28484,28484,28484,28484,4,2.25,28468.7587584,9.240860576372464
1561738200,28482,28482,28482,28482,1,2.25,28470.827707392,8.723656249488716
1561738800,28496,28496,28496,28496,3,2.25,28472.648382504958,9.100537945953807
