time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1453477200,19003,19003,18996,18996,5,NaN,NaN,-1
1453684500,19028,19028,18967,18967,3,NaN,18967,-1
1453684800,19000,19000,19000,19000,1,NaN,18967,NaN
1453685100,18985,19000,18980,19000,3,NaN,18967,0.75
1453685400,18989,18989,18989,18989,2,NaN,18973.1,NaN
1453686000,18950,18950,18950,18950,1,NaN,19028,NaN
1453686300,18943,18943,18943,18943,2,NaN,19020.2,NaN
1453686600,18959,18959,18959,18959,1,NaN,19010.936,NaN
1453686900,19027,19050,19027,19050,3,NaN,18943,1
1453687800,19077,19095,19077,19080,5,NaN,18953.7,0.16666666666666666
1453688100,19071,19071,19071,19071,1,NaN,18970.656,NaN
1453688400,19022,19022,19022,19022,1,NaN,18985.577279999998,NaN
1453690200,19063,19063,19030,19030,2,NaN,18998.708006399997,-1
1453690800,19068,19080,19068,19080,2,NaN,19010.263045631997,1
1453691400,19100,19100,19100,19100,1,NaN,19020.431480156156,NaN
1453691700,19061,19061,19061,19061,1,NaN,19031.571072934294,NaN
1453692900,19061,19061,19061,19061,2,NaN,19041.15112272349,NaN
1453693500,19049,19049,19049,19049,1,NaN,19100,NaN
1453694100,19049,19049,19049,19049,1,NaN,19094.9,NaN
1453698000,19049,19049,19049,19049,1,1.95,19090.31,NaN
1453698600,19038,19038,19038,19038,2,1.8,19086.179,NaN
1453698900,18996,18996,18996,18996,2,1.75,19080.39752,NaN
1453699200,18981,18981,18981,18981,1,1.75,19068.5818672,NaN
1453699500,18995,19005,18995,19005,2,1.7,19054.568768448,1
1453699800,18950,18950,18950,18950,3,1.75,19042.79776549632,NaN
1453700100,18917,18917,18906,18906,6,2,19026.094167706982,-1
1453700700,18950,18950,18950,18950,1,1.95,19002.075334165587,NaN
1453701300,18922,18922,18922,18922,1,1.95,18982.86026733247,NaN
1453702200,18960,18965,18960,18965,2,1.9,18967.488213865978,1
1453702500,18945,18945,18945,18945,1,1.7,18965,NaN
1453703100,18927,18927,18927,18927,5,1.9,18965,NaN
1453704300,18960,18960,18960,18960,1,1.9,18906,NaN
1453704900,18988,18988,18988,18988,1,1.85,18911.4,NaN
1453706100,18930,18930,18930,18930,1,1.8,18920.592,NaN
1453707000,18934,18934,18934,18934,1,1.8,18928.68096,NaN
1453707900,18929,18929,18929,18929,1,1.8,18988,NaN
1453708200,18950,18950,18950,18950,1,1.75,18982.1,NaN
1453708500,18950,18962,18950,18962,2,1.8,18976.789999999997,1
1453708800,18906,18906,18894,18894,2,1.85,18972.011,-1
1453709100,18900,18900,18900,18900,2,1.9,18962.64968,NaN
1453709400,18873,18873,18873,18873,1,1.85,18954.4117184,NaN
1453712400,18822,18822,18800,18800,9,2.2,18943.014077824,-1
1453712700,18808,18808,18808,18808,1,2.2,18920.13182537216,NaN
1453713600,18800,18800,18800,18800,1,2.15,18900.910733312612,NaN
1453713900,18809,18809,18809,18809,1,2.05,18884.765015982593,NaN
1453714500,18868,18868,18868,18868,1,1.8,18871.20261342538,NaN
1453714800,18860,18860,18860,18860,1,1.8,18800,NaN
1453715400,18888,18888,18888,18888,1,1.8,18806,NaN
1453716300,18890,18890,18890,18890,1,1.75,18815.84,NaN
1453724100,18890,18892,18890,18892,2,1.8,18826.2224,1
1453729200,18823,18823,18823,18823,1,1.6,18892,NaN
1453732200,18841,18841,18841,18841,1,1.6,18892,NaN
1453735200,18793,18793,18793,18793,1,1.6,18885.1,NaN
1453736400,18790,18790,18790,18790,1,1.6,18874.048,NaN
1453770600,18700,18700,18700,18700,2,1.65,18862.28128,NaN
1453770900,18650,18650,18591,18622,7,1.95,18836.3162752,-0.4745762711864407
1453771200,18612,18627,18612,18627,2,2,18792.159345664,1
1453771500,18637,18660,18635,18656,7,2.25,18755.95066344448,0.76
1453771800,18618,18618,18618,18618,6,2.45,18726.259544024473,NaN
1453772400,18631,18631,18631,18631,1,2.4,18701.91282610007,NaN
1453772700,18550,18550,18533,18541,4,2.55,18681.948517402056,-0.5294117647058824
1453773000,18533,18533,18533,18533,3,2.25,18652.158813921644,NaN
1453773900,18551,18551,18551,18551,5,2.45,18628.327051137316,NaN
1453774200,18568,18580,18568,18580,2,2.5,18609.261640909852,1
1453774500,18573,18573,18551,18551,5,2.7,18594.00931272788,-1
1453775100,18552,18552,18534,18534,8,3.05,18581.807450182307,-1
1453775400,18539,18539,18539,18539,5,3.25,18573,NaN
1453775700,18550,18550,18550,18550,1,3.25,18565,NaN
1453776600,18600,18662,18600,18662,2,3.3,18533,1
1453776900,18689,18689,18689,18689,1,3.25,18545.9,NaN
1453777200,18700,18700,18690,18690,3,3.35,18563.072,-1
1453778700,18630,18630,18630,18630,1,3.35,18582.24192,NaN
1453779600,18595,18595,18580,18580,3,3.45,18700,-1
1453784700,18575,18575,18560,18560,2,3.5,18688,-1
1453785300,18582,18582,18582,18582,1,3.45,18672.64,NaN
1453788000,18600,18600,18600,18600,4,3.3,18659.123199999998,NaN
1453789200,18536,18536,18536,18536,1,3.25,18647.228415999998,NaN
1453789500,18549,18549,18549,18549,1,2.95,18631.656437759997,NaN
1453789800,18530,18531,18500,18500,12,3.25,18618.264536473598,-0.967741935483871
1453790100,18486,18486,18486,18486,1,3.25,18599.342210637824,NaN
1453790400,18460,18460,18460,18460,1,3.1,18578.940612723014,NaN
1453790700,18488,18488,18488,18488,1,3,18555.15249017841,NaN
1453791000,18450,18450,18450,18450,1,2.8,18536.12199214273,NaN
1453791300,18470,18470,18470,18470,1,2.75,18518.897593714184,NaN
1453791600,18481,18481,18460,18460,6,2.8,18505.118074971346,-1
1453792200,18480,18490,18480,18490,2,2.5,18494.094459977077,1
1453792500,18500,18500,18500,18500,1,2.3,18450,NaN
1453793100,18478,18478,18478,18478,1,2.3,18455,NaN
1453793400,18450,18450,18450,18450,1,2.25,18500,NaN
1453793700,18405,18418,18405,18418,2,2.3,18495,1
1453794600,18439,18449,18439,18449,3,2.3,18484.2,1
1453794900,18463,18469,18463,18469,2,2.35,18474.696,1
1453795200,18500,18505,18481,18481,3,2.35,18405,-0.7916666666666666
1453795800,18525,18525,18525,18525,1,2.3,18415,NaN
1453800900,18528,18528,18524,18524,2,2.35,18428.2,-1
1453801200,18534,18534,18534,18534,2,2.25,18442.172000000002,NaN
