time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1543540500,26650,26650,26570,26570,10,NaN,NaN,NaN
1543540800,26565,26565,26538,26538,8,NaN,26650,NaN
1543541100,26540,26540,26518,26518,7,NaN,26650,NaN
1543541400,26504,26555,26504,26518,8,NaN,26634.16,NaN
1543541700,26540,26581,26516,26538,9,NaN,26615.9376,NaN
1543542000,26550,26550,26464,26464,10,NaN,26600.266336,NaN
1543542300,26478,26550,26478,26550,13,NaN,26581,NaN
1543542600,26569,26608,26569,26608,12,NaN,26464,NaN
1543542900,26616,26624,26602,26609,9,NaN,26478,NaN
1543543200,26600,26600,26565,26580,9,NaN,26495.52,NaN
1543543500,26550,26550,26542,26542,4,NaN,26510.9376,NaN
1543543800,26561,26561,26558,26558,2,NaN,26524.505088,NaN
1543544100,26591,26591,26591,26591,2,NaN,26536.44447744,NaN
1543544400,26580,26591,26580,26591,2,NaN,26546.9511401472,46.214285714285715
1543544700,26590,26590,26590,26590,1,NaN,26556.197003329537,42.984693877551024
1543545000,26560,26644,26560,26644,9,NaN,26644,45.9143586005831
1543545300,26634,26666,26633,26646,12,NaN,26560,44.99190441482716
1543545600,26626,26640,26626,26640,2,NaN,26560,43.206768385196646
1543545900,26656,26730,26656,26656,10,NaN,26570.6,46.54914207196832
1543546200,26658,26715,26658,26715,7,7.3,26589.728,47.43848906682773
1543546500,26706,26715,26703,26714,4,7,26606.56064,44.90716841919717
1543546800,26726,26744,26722,26727,8,7,26621.3733632,43.8423706749688
1543547100,26757,26757,26712,26712,4,6.85,26638.541092352,43.9250584838996
1543547400,26703,26703,26700,26700,3,6.6,26657.49451757568,41.64469716362105
1543547700,26734,26734,26732,26732,2,6.25,26673.41539476357,41.09864736621955
1543548000,26763,26763,26755,26755,3,5.9,26686.7889316014,40.37731541148958
1543548300,26727,26727,26716,26716,10,5.75,26700.506923913148,40.27893573924033
1543548600,26711,26711,26681,26684,4,5.35,26763,39.901868900723166
1543548900,26680,26692,26676,26692,7,5.25,26754.8,38.194592550671516
1543549200,26693,26693,26693,26693,2,4.9,26745.344,35.537835939909264
1543549800,26702,26702,26700,26700,2,4.8,26737.02272,33.642276229915744
1543554000,26697,26697,26697,26697,1,4.75,26729.6999936,31.45354221349319
1543554300,26682,26686,26682,26686,2,4.75,26723.255994368,30.278289198243677
1543554600,26652,26652,26620,26620,9,5.1,26717.58527504384,32.8298399697977
1543554900,26622,26632,26616,26616,4,5.25,26703.9233365377,31.627708543383584
1543555500,26622,26622,26566,26566,11,5.35,26689.855602691667,33.36858650457047
1543555800,26568,26600,26568,26597,6,5.05,26667.561594207167,33.41368746852972
1543556100,26607,26607,26607,26607,1,5,26649.280507249878,31.7412812207776
1543556700,26630,26650,26629,26642,5,4.75,26566,32.54547541929349
1543557000,26666,26666,26636,26636,8,4.8,26574.4,32.363655746486806
1543557300,26632,26632,26618,26618,4,4.8,26585.392,31.33768033602346
1543557600,26630,26630,26630,26630,1,4.45,26595.06496,29.956417454878927
1543557900,26600,26607,26589,26607,5,4.5,26666,30.74524477953043
1543558200,26624,26630,26624,26630,3,4.5,26658.3,30.192013009563972
1543558500,26617,26617,26617,26617,1,4.45,26651.37,28.964012080309402
1543558800,26652,26665,26652,26665,3,4.45,26589,30.32372550314445
1543559100,26666,26666,26666,26666,2,4.05,26596.6,28.22917368149127
1543559400,26661,26661,26650,26650,3,4,26604.928,27.355661275670464
1543559700,26668,26678,26668,26678,2,3.75,26612.25664,27.40168547026543
1543560000,26681,26681,26681,26681,1,3.7,26621.4607104,25.65870793667504
1543560300,26648,26648,26648,26648,2,3.7,26630.986996736,26.18308594119825
1543560600,26629,26632,26629,26632,4,3.85,26681,25.670008373969804
1543560900,26631,26631,26631,26631,1,3.8,26675.8,23.907864918686247
1543561200,26622,26637,26622,26637,2,3.45,26671.12,23.2715888530658
1543561500,26634,26634,26634,26634,1,3.3,26665.225599999998,21.82361822070396
1543561800,26638,26638,26637,26637,2,2.85,26660.038527999997,20.55050263351082
1543562400,26618,26622,26600,26600,8,2.95,26655.47390464,21.72546673111719
1543562700,26613,26613,26608,26608,3,3.05,26647.707557990398,21.102219107465963
1543563000,26616,26616,26605,26606,6,3.1,26641.028499871743,20.38063202836125
