time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,ADX
1580438400,26550,26588,26550,26586,26512.092721536,NaN,NaN,NaN,NaN,26568.5,12,35.45,25.64058307243972
1580438700,26563,26563,26525,26525,26624,NaN,NaN,26624,26624,26544,15,36.1,25.413562775172178
1580439000,26534,26550,26520,26523,26614.1,NaN,NaN,NaN,NaN,26531.75,11,36.4,25.10105636417522
1580439300,26538,26559,26500,26521,26602.807999999997,NaN,NaN,NaN,NaN,26529.5,25,31.45,24.398517561686457
1580439600,26518,26518,26518,26518,26588.414879999997,NaN,NaN,NaN,NaN,26518,2,30.05,23.7461601022326
1580439900,26508,26530,26503,26530,26576.036796799995,NaN,NaN,NaN,NaN,26517.75,5,28.15,22.812437636068047
1580440200,26514,26521,26514,26517,26565.391645247997,NaN,NaN,NaN,NaN,26516.5,5,25.95,21.94540963177239
1580440500,26528,26545,26520,26545,26556.236814913278,NaN,NaN,NaN,NaN,26534.5,5,22.75,21.57946998788142
1580440800,26543,26543,26485,26485,26548.36366082542,NaN,NaN,NaN,NaN,26514,9,21.45,20.4256540329033
1580441100,26500,26500,26488,26488,26545,NaN,NaN,NaN,NaN,26494,5,19.55,19.35425350328076
1580441400,26505,26505,26505,26505,26543,NaN,NaN,NaN,NaN,26505,6,17.95,18.466826652912523
1580441700,26520,26520,26520,26520,26533.72,NaN,NaN,NaN,NaN,26520,1,16.4,17.967700305427776
1580442000,26520,26520,26520,26520,26525.9248,NaN,NaN,NaN,NaN,26520,1,15.35,17.504225839906223
1580442300,26512,26512,26493,26493,26520,NaN,NaN,NaN,NaN,26502.5,3,13.85,16.33663145784825
1580442600,26480,26494,26480,26494,26520,NaN,NaN,NaN,NaN,26487,4,13.2,15.418005793658244
1580442900,26485,26485,26470,26473,26512.8,NaN,NaN,NaN,NaN,26478.25,8,12.4,14.817059367980475
1580446500,26473,26473,26473,26473,26504.239999999998,NaN,NaN,NaN,NaN,26473,1,10.4,14.259037686993976
1580446800,26485,26496,26484,26488,26497.392,NaN,NaN,NaN,NaN,26488.25,4,9.1,13.419337652698912
1580447100,26501,26501,26496,26496,26470,26470,26470,NaN,NaN,26498.5,3,6.7,12.781532767151147
1580447400,26479,26488,26479,26488,26473.1,NaN,NaN,NaN,NaN,26483.5,3,6.4,12.066083482433351
1580447700,26484,26488,26477,26488,26475.89,NaN,NaN,NaN,NaN,26484.25,7,6.15,11.462304771443941
1580448000,26490,26500,26490,26500,26477,NaN,NaN,NaN,NaN,26495,4,5.6,10.780267664234612
1580448300,26504,26504,26492,26500,26477,NaN,NaN,NaN,NaN,26500,6,5.35,10.27858442015651
1580448600,26490,26490,26470,26470,26504,NaN,NaN,26504,26504,26480,7,4.45,10.018240079248477
1580448900,26465,26466,26450,26466,26504,NaN,NaN,NaN,NaN,26461.75,12,4.95,10.371953472971638
1580449200,26445,26445,26394,26401,26497.52,NaN,NaN,NaN,NaN,26421.25,24,5.9,11.98875499001455
1580449500,26399,26400,26358,26358,26483.0272,NaN,NaN,NaN,NaN,26378.75,26,6.95,14.102819677694372
1580449800,26371,26375,26333,26333,26463.022848,NaN,NaN,NaN,NaN,26353,32,8.3,16.43053186900764
1580450100,26349,26365,26338,26338,26439.61873536,NaN,NaN,NaN,NaN,26347.5,21,8.9,18.591978903798534
1580450400,26330,26342,26288,26293,26420.4273629952,NaN,NaN,NaN,NaN,26313.25,42,10.75,21.240834368621968
1580450700,26293,26314,26276,26304,26393.94189039616,NaN,NaN,NaN,NaN,26296.75,40,12.45,23.832649615863154
1580451000,26301,26338,26300,26338,26370.353512316928,NaN,NaN,NaN,NaN,26319.25,10,12.9,25.311118693697743
1580451300,26345,26360,26340,26343,26276,26276,26276,NaN,NaN,26347,11,13.4,25.90656766780813
1580451600,26330,26337,26326,26326,26284.4,NaN,NaN,NaN,NaN,26329.75,5,13.5,26.69207176613318
1580451900,26320,26320,26300,26300,26291.960000000003,NaN,NaN,NaN,NaN,26310,7,13.65,27.824279142330287
1580452200,26295,26303,26284,26303,26360,NaN,NaN,26360,26360,26296.25,17,14.1,29.105113136047812
1580452500,26304,26304,26291,26291,26352.4,NaN,NaN,NaN,NaN,26297.5,16,14.85,30.255420199735028
1580452800,26280,26280,26250,26250,26345.56,NaN,NaN,NaN,NaN,26265,32,16.25,31.879477346613633
1580453100,26262,26302,26262,26297,26334.092800000002,NaN,NaN,NaN,NaN,26280.75,11,16.65,32.55856852443878
1580453400,26295,26327,26295,26327,26250,26250,26250,NaN,NaN,26311,20,17.5,32.331280671960364
1580453700,26328,26356,26328,26347,26257.7,NaN,NaN,NaN,NaN,26339.75,13,17.8,31.23366143264384
1580454000,26351,26358,26319,26357,26269.496,NaN,NaN,NaN,NaN,26346.25,17,18.45,30.398708035106065
1580454300,26350,26375,26350,26365,26281.88656,NaN,NaN,NaN,NaN,26360,15,18.9,29.11583743888085
1580454600,26351,26367,26342,26342,26296.7847104,NaN,NaN,NaN,NaN,26350.5,5,18.8,28.107496831041907
1580454900,26342,26342,26330,26330,26309.299156736,NaN,NaN,NaN,NaN,26336,11,18.75,27.445051542481774
1580455200,26342,26366,26340,26340,26319.81129165824,NaN,NaN,NaN,NaN,26347,4,17.75,26.078288642249138
1580455500,26333,26344,26324,26334,26375,NaN,NaN,26375,26375,26333.75,13,17.1,25.200635938136735
1580455800,26341,26353,26337,26353,26369.9,NaN,NaN,NaN,NaN,26346,7,15.85,24.10164416224527
1580456100,26354,26354,26340,26345,26365.31,NaN,NaN,NaN,NaN,26348.25,5,15.05,23.0484896930363
1580456400,26316,26316,26305,26309,26361.179,NaN,NaN,NaN,NaN,26311.5,7,13.3,22.948881412939315
1580456700,26306,26310,26287,26287,26354.43752,NaN,NaN,NaN,NaN,26297.5,15,12.05,23.247467127910994
1580457000,26287,26287,26287,26287,26344.9962672,NaN,NaN,NaN,NaN,26287,1,11.6,23.524725291813265
1580457300,26309,26317,26305,26317,26336.876789792,NaN,NaN,NaN,NaN,26312,3,11.2,22.70153223307334
1580457600,26320,26340,26305,26320,26287,26287,26287,NaN,NaN,26321.25,20,11.95,21.221415910631553
1580457900,26300,26300,26272,26272,26340,NaN,NaN,26340,26340,26286,28,13,20.697337074049297
1580458200,26285,26300,26280,26300,26340,NaN,NaN,NaN,NaN,26291.25,12,12.75,20.21069244008006
1580458500,26301,26322,26301,26322,26333.2,NaN,NaN,NaN,NaN,26311.5,3,12.1,19.060529748003955
1580458800,26302,26302,26247,26247,26327.08,NaN,NaN,NaN,NaN,26274.5,36,12.3,19.259266546670737
1580459100,26256,26256,26234,26238,26322,NaN,NaN,NaN,NaN,26246,69,15.2,19.69923789676729
1580462100,26230,26232,26200,26231,26309.68,NaN,NaN,NaN,NaN,26223.25,17,15.05,20.71592971315133
1580462700,26217,26217,26200,26200,26292.1312,NaN,NaN,NaN,NaN,26208.5,5,14.65,21.660000685507935
1580463000,26188,26188,26169,26169,26277.390208,NaN,NaN,NaN,NaN,26178.5,5,14.05,23.044939978878478
1580463300,26166,26170,26134,26145,26257.87997056,NaN,NaN,NaN,NaN,26153.75,39,15.25,24.818560508094215
1580463600,26140,26150,26140,26141,26233.103976448,NaN,NaN,NaN,NaN,26142.75,19,15.95,26.46549385665168
1580463900,26146,26152,26146,26152,26213.2831811584,NaN,NaN,NaN,NaN,26149,4,15.6,27.914346481454427
1580464200,26158,26166,26145,26148,26197.42654492672,NaN,NaN,NaN,NaN,26154.25,10,15.9,28.69058853764596
1580464500,26158,26158,26148,26150,26184.741235941376,NaN,NaN,NaN,NaN,26153.5,11,15.8,29.411384732680958
1580464800,26143,26147,26125,26147,26174.592988753102,NaN,NaN,NaN,NaN,26140.5,8,15.85,30.490641108372017
1580465100,26145,26150,26145,26150,26164.67439100248,NaN,NaN,NaN,NaN,26147.5,7,15.95,31.358632513676593
1580465400,26140,26140,26122,26122,26156.739512801985,NaN,NaN,NaN,NaN,26131,5,15.85,32.56168035784852
1580465700,26118,26125,26118,26125,26150,NaN,NaN,NaN,NaN,26121.5,3,15.25,33.74475685887878
1580466000,26112,26112,26100,26100,26143.6,NaN,NaN,NaN,NaN,26106,8,15.6,35.132317238879835
1580466300,26103,26103,26098,26098,26134.879999999997,NaN,NaN,NaN,NaN,26100.5,4,15.65,36.452296086040285
1580466600,26090,26090,26055,26061,26127.503999999997,NaN,NaN,NaN,NaN,26074,21,15.7,38.27159399796628
1580466900,26070,26076,26070,26076,26113.0032,NaN,NaN,NaN,NaN,26073,5,14.55,39.96094205904042
1580467200,26074,26075,26074,26075,26101.40256,NaN,NaN,NaN,NaN,26074.5,4,14.15,41.5296224014664
1580467500,26071,26085,26071,26085,26092.122047999997,NaN,NaN,NaN,NaN,26078,3,14.15,42.414179226649615
1580467800,26090,26090,26090,26090,26055,26055,26055,NaN,NaN,26090,1,12.4,42.95034553551265
1580468100,26094,26100,26094,26098,26058.5,NaN,NaN,NaN,NaN,26096.5,3,9.1,42.88152141620122
1580468400,26105,26125,26105,26125,26063.48,NaN,NaN,NaN,NaN,26115,8,8.65,41.55284035898969
1580468700,26115,26115,26115,26115,26072.0928,NaN,NaN,NaN,NaN,26115,1,8.45,40.319065091578985
1580469000,26110,26110,26100,26100,26079.499808,NaN,NaN,NaN,NaN,26105,4,8.4,39.605288329080324
1580469300,26122,26122,26122,26122,26085.86983488,NaN,NaN,NaN,NaN,26122,1,6.5,38.343316499248324
1580469600,26110,26110,26110,26110,26091.348057996798,NaN,NaN,NaN,NaN,26110,1,5.6,37.53293262464318
1580469900,26100,26100,26094,26094,26125,NaN,NaN,26125,26125,26097,2,5.5,37.224460975820655
1580470200,26100,26106,26100,26106,26121.9,NaN,NaN,NaN,NaN,26103,14,5.7,36.621680220817446
1580470500,26097,26097,26097,26097,26119.11,NaN,NaN,NaN,NaN,26097,1,5.2,36.1514142623392
1580470800,26105,26105,26105,26105,26116.599000000002,NaN,NaN,NaN,NaN,26105,1,4.85,35.26817729222916
1580471100,26100,26107,26100,26107,26114.3391,NaN,NaN,NaN,NaN,26103.5,2,4.6,34.618667938873386
1580471400,26108,26109,26108,26109,26112.30519,NaN,NaN,NaN,NaN,26108.5,2,4.45,33.895481135434935
1580471700,26105,26113,26103,26113,26094,26094,26094,NaN,NaN,26108.5,5,4.55,33.410702699389844
1580472000,26128,26140,26128,26136,26095.9,NaN,NaN,NaN,NaN,26133,7,4.5,31.438736980909294
1580472300,26135,26136,26135,26135,26101.192000000003,NaN,NaN,NaN,NaN,26135.25,3,4.45,29.607625956605922
1580472600,26150,26150,26150,26150,26105.848960000003,NaN,NaN,NaN,NaN,26150,3,3.55,27.77029164306038
1580472900,26158,26166,26158,26166,26112.030105600003,NaN,NaN,NaN,NaN,26162,7,3.65,26.759545865196728
1580473200,26153,26153,26153,26153,26120.665288704004,NaN,NaN,NaN,NaN,26153,1,3.5,25.55348341315367
1580473500,26142,26142,26142,26142,26127.918842511364,NaN,NaN,NaN,NaN,26142,1,3.4,23.86505829819778
1580473800,26155,26155,26149,26155,26134.011827709546,NaN,NaN,NaN,NaN,26153.5,4,3.55,22.888628012615044
1580474100,26157,26161,26156,26161,26139.129935276018,NaN,NaN,NaN,NaN,26158.75,4,3.6,22.24023977956499
1580474700,26136,26136,26135,26135,26166,NaN,NaN,26166,26166,26135.5,2,3.3,20.736383359388583
1580475000,26139,26139,26132,26132,26162.9,NaN,NaN,NaN,NaN,26135.5,2,3.35,19.33994525493906
1580475300,26132,26139,26132,26139,26159.192000000003,NaN,NaN,NaN,NaN,26135.5,3,3.3,18.043252729378786
1580475600,26144,26144,26127,26130,26155.92896,NaN,NaN,NaN,NaN,26136.25,4,3.45,16.839181098501392
1580475900,26137,26137,26130,26130,26151.878905600002,NaN,NaN,NaN,NaN,26133.5,3,3.55,15.721114584115242
1580476200,26128,26129,26125,26125,26148.395858816002,NaN,NaN,NaN,NaN,26126.75,5,3.7,14.989737008327324
1580476500,26125,26125,26125,26125,26144.65252140544,NaN,NaN,NaN,NaN,26125,2,3.1,14.31060068795283
1580476800,26144,26144,26144,26144,26125,26125,26125,NaN,NaN,26144,1,3.1,14.108241671321615
1580477400,26150,26155,26150,26155,26125,NaN,NaN,NaN,NaN,26152.5,2,3.15,14.496430527972912
1580477700,26149,26149,26149,26149,26128.6,NaN,NaN,NaN,NaN,26149,1,3.1,14.781399973443477
1580478000,26135,26135,26135,26135,26131.768,NaN,NaN,NaN,NaN,26135,1,3.05,14.050582315259263
1580478600,26148,26148,26138,26138,26134.55584,NaN,NaN,NaN,NaN,26143,4,3,14.089475148235648
1580478900,26150,26150,26150,26150,26135,NaN,NaN,NaN,NaN,26150,1,2.7,14.230133746556001
1580479200,26145,26145,26145,26145,26137.4,NaN,NaN,NaN,NaN,26145,1,2.6,13.995126529332408
1580479800,26138,26154,26138,26150,26155,NaN,NaN,26155,26155,26145,7,2.8,14.277934772272035
1580480100,26145,26150,26128,26128,26154,NaN,NaN,NaN,NaN,26137.75,57,5.3,13.814899296057206
1580480700,26130,26130,26130,26130,26154,NaN,NaN,NaN,NaN,26130,1,5.3,13.384937782429152
1580481000,26130,26130,26092,26098,26150.88,NaN,NaN,NaN,NaN,26112.5,47,7.6,13.990507445193238
1580481300,26102,26145,26102,26134,26092,26092,26092,NaN,NaN,26120.75,10,7.9,13.641347265337464
1580481600,26125,26125,26115,26121,26092,NaN,NaN,NaN,NaN,26121.5,6,8,13.317127098328532
1580481900,26110,26120,26105,26105,26097.3,NaN,NaN,NaN,NaN,26110,4,8.1,13.502354049417594
1580482200,26118,26118,26098,26101,26145,NaN,NaN,26145,26145,26108.75,5,8.25,13.995356270221492
1580482500,26110,26148,26110,26131,26098,26098,26098,NaN,NaN,26124.75,11,8.65,13.239884062991289
1580482800,26102,26102,26090,26090,26148,NaN,NaN,26148,26148,26096,13,9.1,12.968811560397619
1580483100,26080,26080,26040,26048,26148,NaN,NaN,NaN,NaN,26062,18,9.85,14.339775966808999
1580483400,26050,26070,26049,26049,26135.04,NaN,NaN,NaN,NaN,26054.5,7,9.95,15.612814344190992
1580483700,26047,26050,26040,26050,26123.6352,NaN,NaN,NaN,NaN,26046.75,6,10.15,17.036057674402855
1580484000,26060,26070,26060,26070,26113.598976,NaN,NaN,NaN,NaN,26065,3,10.25,17.3273526525224
1580484300,26072,26072,26035,26035,26104.767098880002,NaN,NaN,NaN,NaN,26053.5,6,10.45,18.303908254421877
1580484600,26028,26047,26028,26047,26094.9997050368,NaN,NaN,NaN,NaN,26037.5,3,10.55,19.390157296247065
1580485200,26025,26025,26006,26006,26084.279752230912,NaN,NaN,NaN,NaN,26015.5,13,11.15,20.91985596378434
1580485500,26011,26012,26011,26012,26070.189396829348,NaN,NaN,NaN,NaN,26011.5,2,11.05,22.340290440783235
1580485800,26010,26010,25990,25990,26058.635305400065,NaN,NaN,NaN,NaN,26000,24,12.2,24.11718043241644
1580486100,26000,26000,25987,25987,26044.908244320053,NaN,NaN,NaN,NaN,25993.5,6,12.45,25.828938987480925
1580486400,25994,26015,25994,26012,26033.32659545604,NaN,NaN,NaN,NaN,26003.75,12,12.7,26.560708350402106
1580486700,26003,26003,25984,25984,26024.06127636483,NaN,NaN,NaN,NaN,25993.5,3,10,27.491421141204718
1580487000,25981,25992,25956,25956,26016.049021091865,NaN,NaN,NaN,NaN,25971.25,13,10.6,28.969627452814223
1580487300,25950,25973,25928,25973,26004.03921687349,NaN,NaN,NaN,NaN,25956,17,9.1,30.834011632144914
1580487600,25966,25994,25966,25986,25928,25928,25928,NaN,NaN,25978,5,8.85,31.49169324276163
1580488500,25978,25980,25938,25941,25928,NaN,NaN,NaN,NaN,25959.25,9,9,32.625601442748206
1580488800,25948,25960,25935,25959,25934.6,NaN,NaN,NaN,NaN,25950.5,9,9.25,33.7307741535643
1580489100,25976,25980,25976,25980,25935,NaN,NaN,NaN,NaN,25978,4,9.2,33.7971188975557
1580489400,25976,25976,25970,25970,25935,NaN,NaN,NaN,NaN,25973,4,8.85,33.99165071450081
1580489700,25980,25992,25977,25992,25940.9,NaN,NaN,NaN,NaN,25985.25,10,8.7,33.435001519005525
1580490000,25998,26010,25990,25990,25946.210000000003,NaN,NaN,NaN,NaN,25997,12,8.4,32.161688997904676
1580490300,25988,25988,25983,25983,25953.864800000003,NaN,NaN,NaN,NaN,25985.5,3,8.2,31.183980533107338
1580490600,25988,25988,25988,25988,25960.601024000003,NaN,NaN,NaN,NaN,25988,1,7.95,30.2761083872241
1580490900,25970,25972,25969,25972,25966.528901120004,NaN,NaN,NaN,NaN,25970.75,3,7.95,29.99535355660653
1580491200,25960,25960,25955,25955,26010,NaN,NaN,26010,26010,25957.5,2,7.75,30.10905907873063
1580491500,25952,25952,25952,25952,26004.5,NaN,NaN,NaN,NaN,25952,1,7.65,30.29359873193413
1580491800,25962,25962,25942,25942,25998.2,NaN,NaN,NaN,NaN,25952,6,7.3,30.464956981337377
1580492100,25928,25928,25919,25920,25990.332000000002,NaN,NaN,NaN,NaN,25923.75,7,7.55,31.228006554887173
1580492400,25908,25948,25903,25941,25978.91888,NaN,NaN,NaN,NaN,25925,12,6.95,30.875382682794555
1580492700,25938,25938,25913,25919,25965.2534816,NaN,NaN,NaN,NaN,25927,5,6.9,30.54794623013713
1580493000,25913,25928,25895,25928,25954.047854912,NaN,NaN,NaN,NaN,25916,18,7.2,30.76506006189939
1580493300,25920,25929,25915,25915,25942.2382839296,NaN,NaN,NaN,NaN,25919.75,6,7.35,30.910487607758146
1580493600,25922,25940,25922,25925,25895,25895,25895,NaN,NaN,25927.25,6,7,30.427083273423012
1580493900,25915,25915,25915,25915,25899.5,NaN,NaN,NaN,NaN,25915,1,6.2,30.209948495634144
1580494500,25908,25908,25908,25908,25903.55,NaN,NaN,NaN,NaN,25908,1,6,30.236697605473623
1580494800,25903,25905,25902,25902,25940,NaN,NaN,25940,25940,25903,4,5.75,30.455190023773287
1580495100,25911,25912,25911,25912,25936.2,NaN,NaN,NaN,NaN,25911.5,5,5.55,30.212715328030193
1580495400,25912,25912,25912,25912,25932.78,NaN,NaN,NaN,NaN,25912,2,5.45,29.987560253411605
1580495700,25910,25910,25910,25910,25929.701999999997,NaN,NaN,NaN,NaN,25910,1,5.3,29.858008336276303
1580496000,25899,25899,25899,25899,25926.9318,NaN,NaN,NaN,NaN,25899,3,4.95,30.163073030219813
1580496300,25895,25900,25888,25900,25923.579984,NaN,NaN,NaN,NaN,25895.75,22,5.45,30.83201573278223
1580496600,25900,25900,25900,25900,25918.59878624,NaN,NaN,NaN,NaN,25900,2,5.4,31.45317681373304
1580496900,25895,25905,25895,25900,25914.3149561664,NaN,NaN,NaN,NaN,25898.75,6,5.65,32.029969246044516
1580692200,26036,26036,26036,26036,25888,25888,25888,NaN,NaN,26036,19,6.45,32.39405438511266
1580692500,26036,26226,26033,26100,25895,NaN,NaN,NaN,NaN,26098.75,103,11.5,34.8061352600617
1580692800,26097,26130,26065,26088,25934.72,NaN,NaN,NaN,NaN,26095,37,13.3,37.04592464394296
1580693100,26093,26140,26080,26113,25969.673600000002,NaN,NaN,NaN,NaN,26106.5,57,15.85,39.191993133367745
1580693400,26099,26222,26099,26210,26000.432768000002,NaN,NaN,NaN,NaN,26157.5,71,19.05,41.64295807757506
1580693700,26215,26335,26215,26333,26027.50083584,NaN,NaN,NaN,NaN,26274.5,133,25.1,44.343461507756714
1580694000,26320,26400,26320,26375,26070.5507188224,NaN,NaN,NaN,NaN,26353.75,58,27.75,47.03019170196403
1580694300,26370,26404,26307,26380,26123.262603810817,NaN,NaN,NaN,NaN,26365.25,57,29.7,49.1921614878868
1580694600,26361,26404,26333,26380,26173.79533512487,NaN,NaN,NaN,NaN,26369.5,33,31.05,51.19970486052937
1580694900,26383,26458,26373,26455,26215.232174802393,NaN,NaN,NaN,NaN,26417.25,61,33.8,53.24194375794671
1580695200,26449,26449,26356,26364,26263.785739841915,NaN,NaN,NaN,NaN,26404.5,30,35.25,54.677303415246946
1580695500,26350,26357,26300,26310,26458,NaN,NaN,26458,26458,26329.25,37,37.05,54.611532891588595
1580695800,26311,26338,26280,26280,26449,NaN,NaN,NaN,NaN,26302.25,45,39.1,54.09316832824032
1580696100,26297,26384,26297,26369,26428.72,NaN,NaN,NaN,NaN,26336.75,28,40.25,53.963395282414
1580696400,26338,26343,26290,26290,26410.873600000003,NaN,NaN,NaN,NaN,26315.25,17,41,53.67875787470931
1580696700,26290,26319,26275,26282,26395.168768000003,NaN,NaN,NaN,NaN,26291.5,32,42.55,53.05395083940216
1580697000,26300,26307,26221,26221,26378.345140480003,NaN,NaN,NaN,NaN,26262.25,31,43.95,51.27904145707588
1580697300,26202,26254,26200,26232,26353.169918003205,NaN,NaN,NaN,NaN,26222,22,43.95,49.2087055209991
1580697600,26223,26252,26210,26232,26325.599332762627,NaN,NaN,NaN,NaN,26229.25,17,44.7,47.28625072321351
1580697900,26230,26230,26161,26180,26302.991452865353,NaN,NaN,NaN,NaN,26200.25,22,45.5,44.5321466382197
1580698200,26165,26185,26148,26185,26274.593162292284,NaN,NaN,NaN,NaN,26170.75,23,45.7,41.736187088820344
1580698500,26173,26185,26160,26185,26249.274529833827,NaN,NaN,NaN,NaN,26175.75,9,41,39.139938935806654
1580698800,26171,26214,26152,26152,26229.01962386706,NaN,NaN,NaN,NaN,26172.25,18,40.05,37.22668885874731
1580699100,26150,26168,26147,26168,26214,NaN,NaN,NaN,NaN,26158.25,8,37.6,35.34187003815196
1580699400,26180,26180,26150,26172,26214,NaN,NaN,NaN,NaN,26170.5,9,34.5,33.806189903482455
1580699700,26175,26236,26175,26234,26147,26147,26147,NaN,NaN,26205,22,28.95,33.27112422299932
1580700000,26241,26259,26227,26256,26150,NaN,NaN,NaN,NaN,26245.75,27,27.4,33.091010665630364
1580700300,26266,26282,26263,26265,26163.08,NaN,NaN,NaN,NaN,26269,16,25.35,33.22482169070623
1580700600,26270,26322,26270,26315,26179.7288,NaN,NaN,NaN,NaN,26294.25,22,24.8,33.82442703493426
1580700900,26314,26325,26284,26284,26202.492192,NaN,NaN,NaN,NaN,26301.75,16,22.55,34.415386001851154
1580701200,26284,26284,26259,26261,26224.543597440002,NaN,NaN,NaN,NaN,26272,14,21.75,34.26863164331376
1580701500,26260,26264,26237,26257,26325,NaN,NaN,26325,26325,26254.5,23,21.05,33.5558417013071
1580701800,26247,26284,26247,26278,26316.2,NaN,NaN,NaN,NaN,26264,12,19.4,33.198627296262146
1580702100,26261,26266,26261,26261,26308.28,NaN,NaN,NaN,NaN,26262.25,5,18.25,32.86692820586325
1580705700,26259,26259,26259,26259,26301.152,NaN,NaN,NaN,NaN,26259,12,18,32.499315627338774
1580706000,26251,26313,26235,26306,26235,26235,26235,NaN,NaN,26276.25,25,17.65,32.97770581015935
1580706300,26318,26318,26300,26315,26235,NaN,NaN,NaN,NaN,26312.75,10,16.6,33.48961580650426
1580706600,26295,26333,26295,26333,26235,NaN,NaN,NaN,NaN,26314,27,16.85,34.16992406616611
1580706900,26333,26370,26330,26360,26248.72,NaN,NaN,NaN,NaN,26348.25,31,17.55,35.26144750994204
1580707200,26363,26398,26363,26398,26268.1248,NaN,NaN,NaN,NaN,26380.5,24,17.65,36.57938264962825
1580707500,26400,26405,26353,26353,26291.502336,NaN,NaN,NaN,NaN,26377.75,24,17.7,37.45836903126144
1580707800,26372,26400,26351,26399,26314.201868800003,NaN,NaN,NaN,NaN,26380.5,24,18.45,38.20311944872537
1580708100,26371,26371,26343,26353,26332.36149504,NaN,NaN,NaN,NaN,26359.5,20,18.55,38.59755084545169
1580708400,26366,26366,26346,26350,26405,NaN,NaN,26405,26405,26357,6,18.45,38.963808570983275
1580708700,26350,26355,26344,26344,26399.1,NaN,NaN,NaN,NaN,26348.25,7,18.35,39.22085753610428
1580709000,26341,26341,26328,26340,26392.487999999998,NaN,NaN,NaN,NaN,26337.5,24,18.45,38.796086902685644
1580709300,26351,26370,26351,26370,26383.459679999996,NaN,NaN,NaN,NaN,26360.5,8,17.5,38.9394003496565
1580709600,26369,26369,26293,26293,26375.695324799995,NaN,NaN,NaN,NaN,26331,27,18.05,37.10626245326894
1580709900,26296,26311,26280,26280,26370,NaN,NaN,NaN,NaN,26291.75,33,18.6,35.03945083616404
1580710200,26275,26275,26265,26266,26369,NaN,NaN,NaN,NaN,26270.25,9,18.25,32.71055908281096
1580710500,26266,26309,26266,26309,26348.2,NaN,NaN,NaN,NaN,26287.5,6,17.85,31.34669027438007
1580710800,26320,26320,26314,26314,26331.56,NaN,NaN,NaN,NaN,26317,3,16.85,30.31716009269622
1580711100,26325,26325,26299,26299,26265,26265,26265,NaN,NaN,26312,6,16.55,28.915339557231302
1580711400,26300,26315,26297,26315,26271,NaN,NaN,NaN,NaN,26306.75,8,16.7,27.553510654986933
1580711700,26282,26282,26280,26282,26276.4,NaN,NaN,NaN,NaN,26281.5,3,16.25,25.778205907796863
1580712000,26280,26280,26260,26270,26325,NaN,NaN,26325,26325,26272.5,16,15.8,24.302991162539126
1580712300,26268,26268,26236,26236,26318.5,NaN,NaN,NaN,NaN,26252,22,16.4,23.54057217815659
1580712600,26230,26252,26230,26250,26308.6,NaN,NaN,NaN,NaN,26240.5,10,15.55,22.977982308432736
1580712900,26246,26277,26246,26275,26297.595999999998,NaN,NaN,NaN,NaN,26261,10,14.5,21.665568778233474
1580713200,26277,26318,26277,26290,26230,26230,26230,NaN,NaN,26290.5,13,13.95,20.868696875292265
1580713500,26290,26290,26278,26283,26238.8,NaN,NaN,NaN,NaN,26285.25,7,13.1,20.12874439398972
1580713800,26286,26311,26286,26310,26246.72,NaN,NaN,NaN,NaN,26298.25,6,12.2,19.946901569227055
1580714100,26318,26340,26318,26340,26253.848,NaN,NaN,NaN,NaN,26329,24,12.4,20.39727046345578
1580714400,26325,26325,26305,26316,26264.186240000003,NaN,NaN,NaN,NaN,26317.75,6,12.4,20.37967046992539
1580714700,26316,26328,26316,26320,26273.2838912,NaN,NaN,NaN,NaN,26320,9,12.5,20.431013241478798
1580715000,26329,26331,26316,26316,26281.289824256,NaN,NaN,NaN,NaN,26323,5,11.55,20.549806934487254
1580715300,26324,26324,26310,26312,26288.33504534528,NaN,NaN,NaN,NaN,26317.5,8,11.55,20.429356235069783
1580715600,26315,26330,26315,26330,26294.53483990385,NaN,NaN,NaN,NaN,26322.5,5,10.45,20.47807851859536
1580715900,26318,26318,26305,26307,26299.990659115385,NaN,NaN,NaN,NaN,26312,9,9.25,20.113505506609034
1580716200,26306,26310,26280,26280,26340,NaN,NaN,26340,26340,26294,20,9.8,18.84278738193685
1580716500,26276,26288,26276,26283,26334,NaN,NaN,NaN,NaN,26280.75,14,10.2,17.52310439991886
1580716800,26298,26298,26285,26292,26327.04,NaN,NaN,NaN,NaN,26293.25,8,10.45,16.646058028542882
1580717100,26275,26275,26250,26250,26320.9152,NaN,NaN,NaN,NaN,26262.5,16,10.95,16.253446362891623
1580717400,26250,26250,26220,26220,26310.987072,NaN,NaN,NaN,NaN,26235,14,11.25,16.6867052417218
1580717700,26220,26227,26218,26227,26296.42914048,NaN,NaN,NaN,NaN,26223,5,11.35,17.138648220857895
1580718000,26237,26237,26207,26218,26282.311895193598,NaN,NaN,NaN,NaN,26224.75,8,10.95,17.834990595840484
1580718300,26208,26225,26208,26220,26267.24951615488,NaN,NaN,NaN,NaN,26215.25,6,10.15,18.481594229752886
1580721300,26250,26271,26250,26271,26207,26207,26207,NaN,NaN,26260.5,9,10.1,17.30417434248295
1580721600,26252,26252,26252,26252,26208,NaN,NaN,NaN,NaN,26252,3,9.75,16.210855875732292
1580721900,26242,26242,26242,26242,26214.3,NaN,NaN,NaN,NaN,26242,1,9.15,15.525512517999394
