time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1427362500,24470,24470,24462,24462,35,158.25,24487.33750270247,-1
1427362800,24461,24462,24456,24457,52,153.1,24482.270002161975,-0.6666666666666666
1427363100,24458,24460,24448,24452,70,150.75,24477.01600172958,-0.5
1427363400,24451,24452,24444,24444,44,143,24471.212801383663,-0.875
1427363700,24444,24448,24442,24442,34,133.2,24465.77024110693,-0.3333333333333333
1427364000,24442,24446,24441,24446,29,123.2,24461.016192885545,0.8
1427364300,24448,24448,24443,24445,67,119.15,24457.012954308437,-0.6
1427364600,24446,24451,24446,24450,17,109.5,24453.810363446748,0.8
1427364900,24451,24451,24446,24449,31,99.3,24451.248290757398,-0.4
1427365200,24450,24450,24447,24450,13,83.35,24441,0
1427365500,24453,24473,24453,24470,65,73.4,24441.9,0.85
1427365800,24471,24471,24464,24464,22,60.4,24445.632,-1
1427366100,24464,24468,24464,24468,15,42.35,24448.91616,1
1427366400,24468,24469,24465,24469,10,37.95,24451.8062208,0.25
1427366700,24469,24475,24465,24475,20,36.8,24454.349474304,0.6
1427367000,24475,24478,24473,24478,19,35.55,24457.240547901438,0.6
1427367300,24478,24478,24474,24474,11,34.1,24460.562060237207,-1
1427367600,24474,24474,24468,24469,19,31.8,24463.352130599254,-0.8333333333333334
1427367900,24467,24474,24466,24474,21,31.65,24465.695789703375,0.875
1427368200,24475,24480,24472,24472,28,31.1,24466,-0.375
1427368500,24478,24482,24474,24474,14,30.05,24466,-0.5
1427368800,24477,24477,24472,24472,5,27.7,24469.2,-1
1427369100,24476,24478,24473,24474,13,24.85,24471.760000000002,-0.4
1427369400,24474,24480,24474,24480,15,23.4,24472,1
1427369700,24478,24479,24477,24479,5,21.95,24473,0.5
1427370000,24477,24481,24474,24475,13,21.15,24482,-0.2857142857142857
1427370300,24474,24476,24474,24476,2,17.9,24481.2,1
1427370600,24477,24480,24477,24480,4,17.25,24481,1
1427370900,24480,24480,24475,24478,6,16,24480.3,-0.4
1427371200,24480,24485,24473,24477,62,18.45,24473,-0.25
1427371500,24473,24482,24473,24482,9,15.65,24485,1
1427371800,24482,24483,24479,24482,7,14.9,24485,0
1427372100,24483,24483,24473,24473,13,14.8,24483.8,-1
1427372400,24475,24477,24467,24472,25,15.55,24483,-0.3
1427372700,24472,24472,24465,24467,9,15,24483,-0.7142857142857143
1427373000,24469,24475,24467,24468,22,15.15,24480.48,-0.125
1427373300,24466,24474,24465,24471,20,15.6,24478.3128,0.5555555555555556
1427373600,24469,24474,24469,24474,5,14.9,24476.449008,1
1427373900,24471,24479,24471,24475,10,14.35,24465,0.5
1427374200,24475,24484,24475,24479,23,14.1,24466.4,0.4444444444444444
1427374500,24482,24485,24479,24480,28,14.8,24468.512000000002,-0.3333333333333333
1427374800,24481,24484,24478,24484,18,15.45,24470.820320000003,0.5
1427375100,24482,24484,24480,24480,4,15,24472.805475200003,-0.5
1427375400,24485,24490,24481,24486,44,16.45,24474.512708672002,0.1111111111111111
1427375700,24485,24488,24483,24483,16,17,24476.990675284484,-0.4
1427376000,24485,24485,24474,24477,16,17.15,24490,-0.7272727272727273
1427376300,24477,24479,24475,24475,7,17.4,24488.4,-0.5
1427376600,24476,24476,24460,24466,56,20,24486.960000000003,-0.625
1427376900,24462,24480,24460,24480,74,23.4,24483.724800000004,0.9
1427377200,24476,24476,24462,24471,41,22.35,24480.877824000003,-0.35714285714285715
1427377500,24472,24472,24461,24469,30,23.4,24480,-0.2727272727272727
1427377800,24472,24473,24466,24468,26,24.35,24477.6,-0.5714285714285714
1427378100,24467,24467,24442,24444,199,33.65,24475.487999999998,-0.92
1427378400,24446,24448,24431,24431,149,39.85,24473,-0.8823529411764706
1427378700,24432,24435,24421,24421,100,44.4,24467,-0.7857142857142857
1427379000,24420,24424,24412,24417,107,48.65,24458.72,-0.25
1427379300,24416,24418,24410,24410,108,53.05,24449.376,-0.75
1427379600,24410,24418,24410,24411,48,55.2,24441.5008,0.125
1427379900,24414,24423,24410,24420,46,57,24435.200640000003,0.46153846153846156
1427380200,24420,24428,24410,24424,83,60,24430.160512000002,0.2222222222222222
1427380500,24424,24438,24422,24431,63,61.75,24410,0.4375
1427380800,24432,24440,24428,24440,36,62.65,24410,0.6666666666666666
1427381100,24440,24443,24430,24437,26,63.75,24413.6,-0.23076923076923078
1427381400,24438,24439,24434,24436,14,62.25,24417.716,-0.4
1427381700,24438,24456,24436,24455,47,63.8,24421.25576,0.85
1427382000,24455,24456,24446,24446,24,64.2,24426.8148384,-0.9
1427382300,24448,24454,24448,24453,32,65.45,24431.484464256002,0.8333333333333334
1427382600,24453,24453,24431,24433,27,64,24456,-0.9090909090909091
1427382900,24435,24440,24434,24435,18,61.2,24454,0
1427383200,24434,24444,24434,24444,11,59.7,24453,1
1427383500,24444,24451,24444,24448,14,58.9,24431,0.5714285714285714
1427383800,24447,24467,24447,24466,55,60.35,24433,0.95
1427384100,24462,24471,24462,24471,54,53.1,24437.08,1
1427384400,24468,24472,24467,24468,78,49.55,24441.828800000003,0
1427418600,24470,24470,24470,24470,114,50.25,24446.656192000002,NaN
1427418900,24490,24538,24479,24531,498,69.8,24450.711201280003,0.6949152542372882
1427419200,24533,24561,24528,24555,369,82.85,24466.423185049603,0.6666666666666666
1427419500,24552,24573,24542,24571,359,98.4,24479,0.6129032258064516
1427419800,24569,24576,24537,24537,404,116.3,24497.8,-0.8205128205128205
1427420100,24537,24556,24532,24540,515,137.9,24513.44,0.125
1427420400,24538,24558,24519,24543,503,159.9,24576,0.1282051282051282
1427420700,24542,24550,24499,24499,857,200.95,24570.3,-0.8431372549019608
1427421000,24497,24513,24469,24494,794,239.35,24561.744,-0.06818181818181818
1427421300,24494,24496,24448,24460,632,270.25,24550,-0.7083333333333334
1427421600,24461,24488,24454,24487,414,288.6,24533.68,0.7647058823529411
1427421900,24486,24494,24478,24488,284,301.6,24519.9712,0.125
1427422200,24491,24518,24488,24510,422,321.1,24448,0.6333333333333333
1427422500,24510,24515,24483,24494,243,331.9,24455,-0.5
1427422800,24493,24495,24469,24487,321,347.05,24461.3,-0.23076923076923078
1427423100,24486,24486,24452,24455,316,362.3,24518,-0.9117647058823529
1427423400,24456,24477,24440,24472,420,382.6,24511.4,0.43243243243243246
1427423700,24471,24490,24459,24490,252,392.45,24502.832000000002,0.6129032258064516
