time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1462549200,19658,19658,19656,19656,2,NaN,NaN,-1
1462756200,19751,19751,19751,19751,2,NaN,19656,NaN
1462756500,19751,19782,19751,19782,6,NaN,19656,1
1462756800,19790,19794,19781,19794,4,NaN,19671.12,0.3076923076923077
1462757400,19730,19730,19686,19700,4,NaN,19794,-0.6818181818181818
1462757700,19650,19661,19650,19661,2,NaN,19794,1
1462758000,19668,19670,19668,19670,2,NaN,19776.72,1
1462758300,19670,19670,19665,19665,3,NaN,19761.513600000002,-1
1462758900,19639,19639,19639,19639,1,NaN,19748.131968,NaN
1462760100,19650,19650,19650,19650,1,NaN,19732.85349248,NaN
1462761300,19710,19710,19710,19710,1,NaN,19719.7140035328,NaN
1462761900,19732,19732,19702,19702,2,NaN,19639,-1
1462762200,19709,19709,19709,19709,1,NaN,19648.3,NaN
1462763400,19690,19690,19690,19690,1,NaN,19656.67,NaN
1462765800,19656,19656,19656,19656,1,NaN,19732,NaN
1462766100,19680,19680,19680,19680,1,NaN,19724.4,NaN
1462771200,19664,19666,19664,19666,3,NaN,19717.56,1
1462771500,19685,19685,19685,19685,1,NaN,19711.404000000002,NaN
1462772100,19684,19684,19684,19684,1,NaN,19705.8636,NaN
1462775700,19680,19681,19680,19681,2,2.05,19700.87724,1
1462776600,19681,19681,19681,19681,1,2,19696.389516000003,NaN
1462776900,19666,19666,19666,19666,2,2,19692.350564400003,NaN
1462777200,19665,19665,19665,19665,1,1.75,19688.71550796,NaN
1462777500,19651,19651,19651,19651,1,1.6,19685.443957164003,NaN
1462778400,19612,19612,19600,19605,4,1.6,19681.310682304324,-0.5833333333333334
1462779000,19588,19588,19588,19588,1,1.55,19669.92718678172,NaN
1462779300,19613,19613,19613,19613,1,1.5,19656.818836896644,NaN
1462779900,19640,19640,19640,19640,1,1.4,19645.80782299318,NaN
1462780200,19621,19622,19620,19620,5,1.6,19640,-0.5
1462780500,19615,19618,19615,19618,2,1.65,19640,1
1462781400,19657,19657,19657,19657,1,1.65,19588,NaN
1462784400,19750,19751,19750,19751,2,1.65,19594.9,1
1462785900,19753,19753,19753,19753,1,1.65,19613.632,NaN
1462798800,19656,19656,19656,19656,1,1.65,19633.14352,NaN
1462801200,19682,19682,19682,19682,1,1.65,19649.923427200003,NaN
1462803000,19617,19617,19599,19599,5,1.85,19753,-1
1462803300,19597,19597,19597,19597,1,1.75,19737.6,NaN
1462803600,19580,19580,19580,19580,1,1.75,19720.728,NaN
1462803900,19550,19550,19544,19544,2,1.8,19701.02608,-1
1462806300,19550,19550,19550,19550,1,1.75,19675.9019072,NaN
1462806600,19547,19547,19523,19523,2,1.8,19654.797602048002,-1
1462806900,19500,19500,19500,19500,1,1.75,19631.07403367936,NaN
1462808100,19526,19533,19526,19533,2,1.8,19604.85922694349,1
1462842600,19600,19600,19600,19600,2,1.85,19500,NaN
1462842900,19503,19503,19503,19503,1,1.7,19600,NaN
1462843200,19521,19530,19500,19500,5,1.9,19600,-0.7
1462843500,19496,19500,19495,19500,5,2.1,19588,0.8
1462843800,19530,19594,19530,19594,4,2.25,19495,1
1462844100,19600,19619,19588,19588,9,2.45,19495,-0.3870967741935484
1462844400,19554,19554,19554,19554,1,2.4,19509.88,NaN
1462844700,19588,19588,19588,19588,1,2.4,19522.9744,NaN
1462845000,19620,19625,19620,19625,2,2.4,19534.497472,1
1462845300,19652,19652,19652,19652,1,2.4,19547.167825919998,NaN
1462845900,19652,19652,19652,19652,1,2.4,19563.9409737728,NaN
1462846500,19613,19613,19613,19613,1,2.4,19578.030417969152,NaN
1462847400,19599,19599,19599,19599,1,2.2,19589.865551094088,NaN
1462848300,19580,19580,19580,19580,1,2.2,19652,NaN
1462849500,19600,19600,19600,19600,1,2.2,19644.8,NaN
1462849800,19580,19580,19580,19580,1,2.15,19638.32,NaN
1462850400,19602,19602,19602,19602,1,2.15,19632.488,NaN
1462850700,19605,19605,19605,19605,1,2.1,19627.2392,NaN
1462851900,19628,19628,19628,19628,1,2.1,19580,NaN
1462852200,19665,19665,19665,19665,1,2.05,19584.8,NaN
1462856400,19645,19645,19645,19645,2,2.05,19594.424,NaN
1462858800,19603,19603,19603,19603,1,2.05,19602.89312,NaN
1462860600,19675,19686,19675,19686,2,1.9,19603,1
1462861200,19716,19716,19716,19716,1,1.7,19603,NaN
1462861500,19711,19711,19711,19711,1,1.55,19621.08,NaN
1462861800,19681,19681,19681,19681,2,1.2,19636.267200000002,NaN
1462862100,19656,19671,19656,19671,2,1.25,19649.024448,1
1462863600,19678,19700,19678,19700,2,1.3,19656,1
1462863900,19691,19691,19691,19691,1,1.25,19656,NaN
1462864200,19704,19721,19704,19721,10,1.7,19665.6,1
1462864500,19750,19758,19740,19744,6,1.95,19675.572,-0.3333333333333333
1462864800,19742,19780,19742,19780,3,2.05,19692.0576,1
1462865100,19796,19796,19780,19785,3,2.15,19709.64608,-0.6875
1462865400,19781,19782,19781,19782,7,2.45,19726.916864,1
1462866300,19761,19761,19761,19761,1,2.45,19740.7334912,NaN
1462866600,19755,19755,19743,19743,2,2.5,19796,-1
1462866900,19737,19737,19737,19737,1,2.5,19790.7,NaN
1462867500,19741,19741,19741,19741,1,2.5,19784.256,NaN
1462867800,19719,19719,19719,19719,1,2.5,19778.58528,NaN
1462875900,19759,19759,19759,19759,1,2.5,19770.2433408,NaN
1462877700,19729,19729,19729,19729,1,2.45,19763.069273088,NaN
1462878600,19672,19672,19672,19672,1,2.45,19759,NaN
1462878900,19680,19680,19680,19680,1,2.4,19745.08,NaN
1462879800,19673,19673,19673,19673,1,2.4,19733.3872,NaN
1462885500,19646,19646,19646,19646,1,2.4,19723.565248000003,NaN
