time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1420818000,23530,23530,23530,23530,1,NaN,NaN,NaN
1421025000,23700,23700,23700,23700,5,NaN,23530,NaN
1421025300,23600,23600,23600,23600,1,NaN,23530,NaN
1421025900,23601,23601,23590,23590,3,NaN,23547,-1
1421026500,23533,23533,23498,23498,7,NaN,23700,-1
1421026800,23490,23490,23470,23470,3,NaN,23679.8,-1
1421027400,23532,23532,23532,23532,1,NaN,23654.624,NaN
1421027700,23517,23524,23515,23524,6,NaN,23632.46912,0.7777777777777778
1421028300,23538,23538,23538,23538,1,NaN,23612.9728256,NaN
1421028600,23550,23550,23550,23550,2,NaN,23595.816086528,NaN
1421028900,23568,23568,23568,23568,1,NaN,23580.71815614464,NaN
1421029200,23586,23586,23586,23586,1,NaN,23470,NaN
1421031900,23623,23623,23607,23608,5,NaN,23481.6,-0.9375
1421033400,23500,23500,23500,23500,1,NaN,23498.568,NaN
1421033700,23500,23500,23480,23480,3,NaN,23623,-1
1421034000,23469,23469,23450,23450,2,NaN,23608.7,-1
1421039400,23475,23475,23475,23475,1,NaN,23589.656,NaN
1421039700,23470,23470,23470,23470,1,NaN,23572.897279999997,NaN
1421040600,23450,23482,23448,23482,4,NaN,23558.1496064,0.9411764705882353
1421042700,23493,23499,23493,23499,3,2.6,23542.728661504,1
1421043300,23498,23498,23498,23498,1,2.6,23529.466648893438,NaN
1421043600,23538,23538,23525,23525,2,2.45,23448,-1
1421043900,23530,23530,23530,23530,1,2.45,23457,NaN
1421044200,23548,23548,23501,23501,3,2.45,23465.1,-1
1421045700,23548,23548,23535,23535,2,2.2,23475.048,-1
1421046300,23550,23568,23550,23568,3,2.2,23483.802239999997,1
1421046600,23580,23580,23580,23580,2,2.25,23495.589926399996,NaN
1421046900,23530,23530,23530,23530,2,2.05,23509.095538175996,NaN
1421047200,23544,23545,23544,23545,2,2.1,23520.440252067838,1
1421047500,23535,23535,23535,23535,1,2.05,23529.969811736984,NaN
1421048400,23561,23561,23561,23561,1,2.05,23535,NaN
1421049000,23526,23526,23526,23526,1,2.05,23580,NaN
1421049600,23500,23500,23500,23500,1,1.85,23574.6,NaN
1421049900,23540,23540,23540,23540,1,1.85,23565.647999999997,NaN
1421056800,23581,23581,23581,23581,1,1.75,23500,NaN
1421073300,23496,23496,23496,23496,1,1.7,23581,NaN
1421073600,23460,23460,23460,23460,1,1.7,23581,NaN
1421073900,23470,23470,23450,23450,2,1.75,23566.48,-1
1421074500,23430,23430,23395,23395,6,1.85,23550.1728,-1
1421076300,23429,23429,23429,23429,1,1.75,23525.345152,NaN
1421112000,23463,23463,23463,23463,2,1.8,23504.489927680002,NaN
1421112600,23460,23499,23460,23499,3,1.85,23395,1
1421112900,23487,23487,23487,23487,1,1.85,23405.4,NaN
1421113500,23508,23510,23508,23510,2,1.8,23414.760000000002,1
1421114100,23538,23539,23538,23539,2,1.8,23426.188800000004,1
1421114700,23598,23644,23592,23644,8,2.05,23441.982368000004,0.8846153846153846
1421115000,23638,23638,23624,23624,3,2.1,23474.305189120005,-1
1421115600,23608,23608,23579,23579,4,2.2,23501.456358860803,-1
1421115900,23596,23609,23596,23609,3,2.25,23524.263341443075,1
1421116200,23628,23680,23628,23680,4,2.4,23543.42120681218,1
1421116500,23690,23737,23678,23684,9,2.8,23568.00538958599,-0.1016949152542373
1421116800,23690,23690,23681,23681,2,2.85,23601.80431166879,-1
1421117100,23644,23648,23644,23648,2,2.9,23628.843449335032,1
1421117400,23644,23644,23644,23644,1,2.9,23737,NaN
1421118300,23608,23622,23608,23622,2,2.95,23727.7,1
1421120100,23640,23640,23640,23640,1,2.95,23713.336,NaN
1421120700,23642,23650,23642,23650,2,3,23700.69568,1
1421121300,23665,23665,23665,23665,1,2.95,23689.5721984,NaN
1421124900,23605,23605,23605,23605,1,2.7,23679.783534592,NaN
1421125200,23653,23653,23653,23653,1,2.7,23669.31383974912,NaN
1421125500,23665,23665,23665,23665,1,2.65,23605,NaN
1421126400,23660,23670,23660,23670,2,2.6,23611,1
1421126700,23680,23680,23680,23680,1,2.6,23618.08,NaN
1421127000,23689,23700,23689,23700,2,2.6,23626.7488,1
1421127300,23721,23723,23721,23723,2,2.6,23638.468992000002,1
1421127600,23715,23715,23715,23715,1,2.25,23653.68457344,NaN
1421127900,23701,23701,23701,23701,1,2.15,23666.161350220802,NaN
1421128200,23697,23697,23697,23697,2,2.05,23676.392307181057,NaN
1421128800,23713,23713,23713,23713,1,1.95,23684.781691888467,NaN
1421129100,23719,23719,23719,23719,1,1.8,23691.660987348543,NaN
1421129700,23670,23670,23670,23670,1,1.4,23723,NaN
1421130000,23668,23668,23668,23668,2,1.4,23719,NaN
1421131500,23729,23730,23722,23722,3,1.45,23668,-0.875
1421131800,23722,23722,23722,23722,2,1.5,23668,NaN
1421132400,23717,23734,23717,23734,2,1.5,23674.2,1
1421133600,23748,23748,23732,23732,3,1.6,23681.376,-1
1421134200,23760,23760,23760,23760,1,1.55,23690.70336,NaN
1421135100,23738,23738,23738,23738,1,1.55,23701.7908224,NaN
1421135400,23749,23749,23735,23741,3,1.65,23711.104290815998,-0.5714285714285714
1421135700,23741,23741,23734,23734,3,1.75,23718.92760428544,-1
1421136000,23723,23727,23723,23726,7,2.05,23760,0.75
1421136300,23725,23734,23725,23734,2,2.05,23756.3,1
1421139600,23745,23745,23745,23745,1,2.05,23752.97,NaN
1421144700,23775,23775,23775,23775,1,2,23723,NaN
1421147700,23780,23780,23780,23780,1,1.95,23728.2,NaN
1421148900,23780,23780,23780,23780,1,1.95,23734.416,NaN
1421157600,23800,23800,23800,23800,1,1.95,23739.88608,NaN
1421157900,23810,23810,23810,23810,3,2,23748.3020288,NaN
1421159400,23850,23850,23850,23850,2,2.05,23758.173704192002,NaN
1421159700,23875,23880,23875,23880,2,2.1,23774.70243743744,1
1421160000,23880,23888,23880,23880,3,2.2,23795.761949949952,0
1421160300,23886,23888,23886,23888,3,2.25,23814.209559959963,1
1421160600,23885,23885,23879,23879,2,2.2,23828.96764796797,-1
1421160900,23880,23885,23880,23885,3,2.25,23840.774118374375,1
1421161500,23900,23900,23900,23900,2,2.25,23850.2192946995,NaN
1421162400,23900,23900,23900,23900,2,2.2,23860.1754357596,NaN
1421162700,23898,23900,23898,23900,3,2.3,23868.14034860768,1
1421198100,23685,23770,23685,23730,6,2.55,23900,0.5294117647058824
1421198400,23745,23745,23745,23745,3,2.55,23900,NaN
1421198700,23745,23745,23745,23745,1,2.45,23878.5,NaN
1421199000,23755,23755,23700,23700,4,2.3,23859.15,-1
1421199300,23672,23683,23663,23683,5,2.45,23841.735,0.55
1421199600,23700,23700,23700,23700,1,2.45,23820.2868,NaN
1421200200,23750,23765,23750,23759,5,2.65,23801.412384000003,0.6
1421200500,23785,23785,23756,23756,2,2.7,23663,-1
1421200800,23808,23808,23800,23800,2,2.75,23675.2,-1
1421201100,23818,23838,23817,23838,4,2.9,23691.136000000002,0.9523809523809523
1421201400,23810,23810,23810,23810,1,2.8,23711.69696,NaN
