time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1559532300,26582,26586,26582,26586,2,8.85,26598.336,34.67297266116049
1559532600,26588,26588,26588,26588,1,8.4,26592.29568,32.33918889964903
1559532900,26593,26610,26593,26610,9,8.2,26548,31.600675406816954
1559533200,26612,26615,26608,26608,5,7.9,26554.2,29.84348430633003
1559533500,26600,26600,26600,26600,4,7.85,26561.496,28.283235427306458
1559533800,26605,26605,26605,26605,2,7.6,26567.91648,26.62014718249885
1559534100,26598,26598,26587,26587,5,7.6,26573.5665024,26.00442238374893
1559538000,26579,26585,26571,26571,5,7.6,26615,25.289820784909722
1559538300,26577,26619,26577,26619,5,6.85,26571,26.911976443130452
1559538600,26618,26618,26618,26618,1,5.5,26571,25.06112098290685
1559538900,26608,26608,26608,26608,3,5.1,26575.8,23.985326626984932
1559539200,26617,26628,26617,26628,19,5.6,26580.12,23.700660439343153
1559539500,26621,26621,26590,26590,2,5.2,26585.865599999997,24.722041836532927
1559539800,26613,26613,26613,26613,1,5,26590,24.599038848209148
1559540100,26639,26642,26639,26642,2,4.8,26590,24.91339321619421
1559540400,26630,26650,26630,26650,4,4.75,26597.28,24.56243655789462
1559540700,26664,26670,26661,26670,6,4.7,26605.7152,24.236548232330723
1559541000,26667,26672,26642,26642,6,4.6,26617.286464,24.648223358592816
1559541300,26635,26635,26635,26635,2,4.55,26628.2291712,23.387635975836186
1559541600,26620,26640,26620,26640,4,4.4,26672,23.145661977562174
1559541900,26650,26650,26637,26637,3,4.45,26666.8,22.420971836307732
1559542500,26642,26642,26642,26642,1,4.45,26662.12,21.176616705142894
1559543100,26636,26636,26636,26636,1,4.05,26657.908,20.092572654775545
1559543400,26637,26637,26637,26637,1,3.85,26654.1172,18.72881746514872
1559543700,26635,26635,26635,26635,1,3.7,26650.70548,17.53390193192381
1559544000,26650,26664,26650,26664,4,3.8,26620,18.352908936786395
1559544300,26660,26670,26660,26670,6,3.85,26624.4,17.756272584158797
1559544600,26660,26660,26660,26660,1,3.65,26629.872000000003,17.20225311386174
1559544900,26671,26676,26668,26670,6,3.7,26634.687360000004,17.116377891443044
1559545200,26656,26658,26656,26658,2,3.75,26640.471129600002,16.893779470625685
1559545500,26657,26657,26657,26657,1,3.65,26645.445171456002,15.758509508438136
1559545800,26650,26653,26638,26638,3,2.85,26676,15.990044543549699
1559546100,26660,26660,26660,26660,1,2.8,26672.2,16.41932707615329
1559546400,26662,26662,26662,26662,1,2.8,26668.78,15.389375142142342
1559547000,26633,26634,26630,26634,3,2.85,26665.701999999997,16.57584834627503
1559547600,26630,26630,26630,26630,1,2.7,26662,15.677573464398241
1559547900,26643,26643,26635,26642,13,3.05,26658.16,15.486318216941225
1559548200,26644,26650,26644,26650,4,2.95,26654.7808,14.951581201445423
1559548500,26650,26650,26650,26650,1,2.9,26651.807104,13.883611115627891
1559549100,26661,26661,26661,26661,1,2.75,26630,13.677638893083042
