time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1194049800,31737,31737,31737,31737,1,NaN,NaN,NaN
1194621600,31737,31737,31737,31737,1,NaN,31737,NaN
1504157700,27830,27830,27816,27823,4,NaN,31737,-0.5
1504158000,27818,27818,27805,27805,33,NaN,31737,-1
1504158300,27809,27824,27809,27824,2,NaN,31186.52,1
1504158600,27824,27829,27822,27829,20,NaN,30713.1072,0.7142857142857143
1504158900,27829,27836,27821,27836,14,NaN,30305.972191999997,0.4666666666666667
1504159200,27844,27844,27844,27844,1,NaN,29955.836085119998,NaN
1504159800,27850,27850,27850,27850,1,NaN,29654.719033203197,NaN
1504160700,27830,27830,27830,27830,2,NaN,29395.75836855475,NaN
1504161000,27835,27844,27835,27844,3,NaN,29173.052196957087,1
1504161300,27844,27844,27844,27844,2,NaN,28981.524889383094,NaN
1504161600,27843,27847,27843,27847,3,NaN,28816.811404869462,1
1504162200,27847,27847,27847,27847,1,NaN,28675.157808187738,NaN
1504162800,27864,27878,27864,27878,5,NaN,28553.335715041456,1
1504163400,27876,27876,27876,27876,1,NaN,28448.568714935653,NaN
1504164000,27876,27876,27874,27874,3,NaN,28358.469094844662,-1
1504165500,27877,27877,27877,27877,2,NaN,28280.98342156641,NaN
1504165800,27872,27872,27872,27872,1,NaN,28214.34574254711,NaN
1504167000,27900,27911,27900,27911,4,5.2,28157.037338590515,1
1504167600,27920,27920,27915,27915,4,5.35,28107.75211118784,-1
1504167900,27920,27920,27920,27920,2,5.4,28065.366815621543,NaN
1504171200,27934,27934,27929,27929,2,5.3,28028.915461434528,-1
1504171800,27930,27930,27930,27930,4,3.85,27997.567296833695,NaN
1504172700,27921,27921,27921,27921,1,3.8,27970.60787527698,NaN
1504176300,27935,27935,27935,27935,1,2.85,27947.422772738202,NaN
1504177500,27934,27934,27934,27934,1,2.2,27805,NaN
1504178100,27932,27932,27932,27932,1,2.2,27817.9,NaN
1504178700,27930,27930,27930,27930,1,2.2,27829.510000000002,NaN
1504181400,27908,27908,27908,27908,1,2.15,27839.959000000003,NaN
1504184400,27928,27928,27928,27928,1,2.05,27849.363100000002,NaN
1504184700,27931,27931,27931,27931,1,2,27857.826790000003,NaN
1504185600,27937,27937,27933,27933,2,1.95,27865.444111000004,-1
1504187100,27933,27933,27933,27933,1,1.95,27874.030817680003,NaN
1504187700,27932,27932,27932,27932,1,1.75,27881.587119558404,NaN
1504188300,27938,27938,27938,27938,1,1.75,27888.236665211396,NaN
1504188900,27948,27948,27948,27948,1,1.65,27895.2035320818,NaN
1504189800,27950,27950,27939,27939,2,1.65,27903.650966948713,-1
1504190100,27937,27937,27930,27930,3,1.75,27911.993792897945,-1
1504190400,27930,27930,27930,27930,2,1.65,27918.834910176316,NaN
1504190700,27926,27926,27926,27926,1,1.5,27924.44462634458,NaN
1504228500,27968,27968,27908,27908,10,1.9,27968,-1
1504228800,27900,27913,27900,27913,14,2.5,27968,1
1504229100,27925,27934,27925,27934,2,2.4,27968,1
1504229400,27900,27940,27900,27938,5,2.6,27959.84,0.95
1504229700,27950,27966,27950,27966,4,2.75,27900,1
1504230000,27970,27988,27966,27988,5,2.95,27900,0.8181818181818182
1504230300,27985,28000,27985,27985,7,3.25,27910.56,0
