time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1568079000,26910,26910,26788,26800,7,4.3,26920,28.764901969724686
1568079300,26798,26804,26750,26765,8,4.55,26920,30.567408971887208
1568079600,26762,26789,26747,26789,9,4.95,26910,31.384022616752407
1568079900,26779,26779,26728,26728,6,5.2,26887.18,33.499449572698666
1568080200,26742,26742,26716,26734,4,5.35,26861.7112,32.96377460322019
1568080500,26750,26758,26750,26758,3,5.45,26835.483184,32.323504988704464
1568080800,26716,26716,26688,26688,10,5.9,26813.97621088,35.014683203797
1568081100,26680,26703,26675,26675,8,6.25,26788.780968704,34.513634403525785
1568081400,26690,26690,26690,26690,1,6.2,26766.0247749632,33.119803374702514
1568082000,26725,26729,26688,26688,5,6.4,26747.81981997056,33.68267456222377
1568082300,26675,26675,26650,26650,14,7.05,26733.255855976447,33.991054950636354
1568082600,26669,26672,26669,26672,3,7.15,26729,33.1345510255909
1568082900,26700,26700,26700,26700,1,7.15,26713.2,32.76779738090584
1568083200,26720,26725,26720,26725,2,7.2,26650,32.21295471084114
1568083500,26740,26757,26740,26757,7,7.4,26657.5,32.19774366006677
1568083800,26749,26755,26739,26739,8,7.75,26669.44,31.183619112919143
1568084100,26696,26696,26696,26696,1,7.4,26679.9472,32.0276463191392
1568084400,26698,26698,26690,26690,3,6.35,26689.193536,30.311385867772117
1568084700,26694,26694,26694,26694,1,5.8,26757,28.43200116293125
1568085300,26680,26680,26670,26670,8,5.45,26750.7,28.115429651293304
1568085600,26708,26708,26708,26708,2,5.2,26741.016,28.82147039048664
1568085900,26707,26707,26706,26706,2,4.9,26732.49408,26.90565107688045
1568087400,26713,26713,26713,26713,3,4.6,26724.9947904,25.483818857103273
1568087700,26705,26705,26705,26705,1,4.35,26718.395415552,24.23497465302447
1568091600,26708,26709,26708,26709,6,4.45,26713,22.789619320665576
1568091900,26691,26691,26691,26691,1,4.35,26709,22.44750365490375
1568092800,26720,26729,26720,26729,2,3.95,26670,23.55839625098205
1568093100,26725,26725,26725,26725,2,3.65,26675.9,22.161367947340473
1568093400,26714,26714,26714,26714,1,3.65,26681.210000000003,21.3641273796733
1568094000,26725,26725,26725,26725,2,3.5,26685.989,20.623832566839493
1568094600,26730,26730,26730,26730,1,2.85,26690.290100000002,19.507844526350958
1568095200,26730,26735,26730,26735,3,2.85,26695.055288000003,18.47156991732589
1568095500,26730,26730,26725,26725,3,2.95,26700.647547680004,17.86645778037404
1568096100,26688,26688,26688,26688,1,2.9,26735,19.23313936749018
1568097000,26715,26715,26715,26715,1,2.6,26730.3,19.787915126955166
1568097900,26712,26712,26712,26712,1,2.25,26726.07,18.588778332172655
1568098500,26745,26745,26745,26745,1,2.25,26688,19.618151308446038
1568098800,26750,26759,26749,26749,6,2.4,26693.7,19.216854786414178
1568099400,26725,26725,26725,26725,1,2.4,26701.536,19.558508015956022
1568099700,26713,26713,26713,26713,1,2.05,26708.43168,19.018614586244876
1568100300,26690,26705,26690,26705,2,2.05,26759,19.302999258655955
1568100600,26691,26691,26691,26691,1,2,26752.1,18.924213597323387
1568101200,26675,26675,26675,26675,1,1.9,26745.89,18.715341197514572
1568101500,26683,26690,26683,26690,2,1.95,26737.3832,18.449959683406387
1568101800,26701,26701,26701,26701,1,1.7,26729.897216,17.917819706020218
1568102100,26702,26702,26702,26702,1,1.7,26723.30955008,16.70940401273306
1568102700,26689,26689,26689,26689,1,1.65,26717.5124040704,16.444446583252127
1568103300,26675,26675,26675,26675,1,1.6,26712.410915581953,16.269843255876975
1568106900,26726,26800,26726,26775,7,1.9,26675,24.036283023314333
1568107200,26754,26754,26750,26750,2,1.9,26675,24.105119950220452
1568107500,26755,26755,26755,26755,1,1.9,26687.5,22.740468525204705
1568109000,26759,26759,26759,26759,1,1.8,26698.75,21.40186363054723
1568113500,26786,26800,26786,26800,4,1.85,26708.875,22.80173051407957
1568113800,26810,26810,26810,26810,3,1.95,26717.9875,21.887321191645317
1568114100,26800,26805,26800,26805,4,2.1,26729.029,21.03822682081351
1568114400,26798,26798,26798,26798,2,2.15,26738.74552,20.035496333612546
1568117100,26796,26796,26796,26796,2,2.2,26747.2960576,18.747246595497362
1568117400,26806,26806,26806,26806,3,2.05,26754.820530688,18.12244326724755
1568118900,26805,26805,26805,26805,1,2.05,26761.442067005442,16.8994116053013
1568119800,26807,26808,26807,26808,2,2.1,26767.26901896479,15.90659649063692
1568121000,26808,26808,26808,26808,1,2.05,26772.396736689017,14.770411027019998
1568121600,26814,26814,26814,26814,4,2.2,26776.909128286334,14.14395309651857
1568122200,26801,26801,26780,26780,3,2.3,26814,15.562242161052959
1568122500,26789,26789,26789,26789,1,2.25,26814,15.093510578120604
1568122800,26773,26773,26773,26773,2,2.3,26810.6,15.158259822540561
1568123100,26799,26799,26799,26799,1,2.3,26806.088,15.932669835216235
1568124300,26796,26796,26789,26789,2,2.35,26802.117439999998,15.50890770412936
1568124900,26798,26798,26798,26798,1,2.35,26799,15.043985725262976
1568125500,26817,26817,26817,26817,1,2.05,26773,15.326558173458478
1568126400,26802,26802,26802,26802,1,2,26777.4,15.303232589640016
1568127900,26805,26807,26804,26807,5,2.2,26781.36,14.56728740466573
1568129100,26802,26802,26802,26802,1,2.2,26784.924,13.883909732903891
1568130300,26825,26850,26825,26849,12,2.6,26788.1316,16.320773323410755
1568130600,26866,26888,26864,26888,15,3.2,26795.555808,17.940718086024273
1568130900,26891,26891,26873,26873,5,3.25,26808.49799488,17.94495250845111
1568131200,26866,26866,26866,26866,1,3.2,26821.6983156992,17.16317018641889
1568132400,26892,26907,26892,26907,8,3.5,26832.78658518733,18.865800887388964
1568132700,26901,26901,26901,26901,1,3.4,26846.144999853608,17.946815109718322
1568133000,26889,26889,26889,26889,2,3.45,26857.09889987996,17.5220426018813
1568133600,26881,26881,26880,26880,2,3.45,26866.081097901566,16.91332527317549
1568135100,26863,26863,26863,26863,1,3.45,26907,16.91951632509153
1568164500,26820,26846,26814,26814,9,3.7,26902.6,19.210979444727847
1568164800,26808,26822,26808,26822,6,3.85,26891.967999999997,18.838766627247285
1568165100,26801,26818,26801,26818,3,3.95,26880.21248,18.993140439586764
1568165400,26778,26785,26750,26750,7,4.2,26867.538483199998,22.493630408187705
1568165700,26771,26818,26761,26766,7,4.5,26846.381556223998,25.744085379031443
1568166000,26779,26779,26735,26735,3,4.55,26829.03287610368,27.048079280529198
1568166300,26735,26773,26735,26773,3,4.65,26818,27.83035933191997
1568166600,26785,26785,26785,26785,1,4.65,26801.4,26.699619379639973
1568166900,26740,26740,26740,26740,1,4.65,26788.120000000003,28.006789423951403
1568167200,26750,26780,26750,26780,2,4.5,26735,28.863447322240592
1568167500,26800,26801,26800,26801,2,4.55,26739.5,28.30177251350912
1568167800,26802,26802,26802,26802,1,4,26746.88,26.35164590540133
1568168100,26760,26760,26760,26760,1,3.3,26754.5968,27.46938548358695
1568168700,26773,26788,26773,26788,5,3.3,26760,27.5072865204736
1568169000,26795,26813,26795,26811,6,3.55,26760,27.328194626154055
1568169300,26792,26792,26787,26787,4,3.35,26768.48,27.09046643857162
1568169900,26810,26810,26810,26810,2,3.4,26775.6032,26.798290264387933
1568170500,26814,26814,26814,26814,1,3.35,26781.586688,25.169840959788793
1568170800,26818,26818,26817,26817,2,3.35,26787.42108416,23.65770946266102
1568171100,26832,26832,26832,26832,2,3.4,26793.536867328,23.039301643899517
1568171400,26848,26965,26848,26965,25,4.2,26801.2294938624,30.893637240763837
1568171700,26981,27090,26981,27064,32,5.5,26832,37.615520294994994
1568172000,27075,27114,27060,27114,12,5.95,26848,38.78584027392393
1568172300,27100,27148,27068,27140,13,6.25,26901.2,41.72970882578651
1568172600,27141,27177,27127,27127,13,6.55,26950.56,42.3204439096589
1568172900,27121,27136,27106,27125,19,7.35,26995.848,41.44041220182612
1568173200,27090,27098,27084,27098,4,7.4,27032.078400000002,41.40895418740997
1568173500,27110,27114,27101,27101,6,7.65,27061.06272,39.59402888830925
1568173800,27089,27089,27070,27081,7,7.95,27177,38.98016968200145
1568174100,27080,27088,27080,27088,7,8.2,27166.3,36.767300419001344
1568177700,27100,27100,27100,27100,4,8.3,27156.67,34.99820753192982
1568178000,27115,27115,27081,27081,9,8.7,27148.002999999997,34.926906993934836
1568178300,27085,27092,27085,27092,2,8.75,27140.202699999998,33.21784220865378
1568178600,27108,27131,27106,27131,4,8.7,27133.182429999997,33.63085347946422
1568178900,27138,27168,27138,27168,11,8.95,27070,33.87150680235963
1568179200,27166,27200,27158,27194,19,9.7,27079.8,34.452113459333944
1568179500,27184,27191,27176,27176,4,9.8,27094.224,33.276962497952944
1568179800,27133,27133,27122,27122,3,9.9,27106.91712,34.757179462384876
1568180100,27121,27123,27121,27122,4,10,27118.087065599997,32.417380929357385
1568180400,27130,27130,27130,27130,3,10.05,27121,30.673282291546144
1568181300,27145,27155,27145,27155,2,8.9,27121,30.26804784214999
1568181600,27147,27159,27147,27159,2,7.4,27130,28.96318728199642
1568181900,27167,27177,27167,27174,7,7.15,27138.4,28.18010247613953
1568182200,27170,27180,27163,27180,11,7.05,27145.792,27.38152372784385
1568182500,27162,27188,27162,27166,7,6.75,27152.29696,27.28284346156929
1568182800,27140,27150,27140,27150,3,5.95,27200,27.19121178574291
1568183100,27183,27183,27183,27183,1,5.8,27194,27.606125229618417
1568183400,27145,27145,27145,27145,1,5.55,27188.6,28.348544856074245
1568183700,27100,27102,27100,27102,3,5.35,27183.739999999998,29.537934509211798
1568184300,27117,27124,27117,27124,6,5.3,27173.691199999997,28.999510615696668
1568184900,27128,27128,27128,27128,3,5.25,27164.848255999997,27.213831286004048
1568185200,27128,27128,27128,27128,1,4.85,27157.066465279997,25.269986194146615
1568185500,27113,27130,27113,27123,3,4.9,27150.218489446397,24.679272894564715
1568185800,27111,27111,27111,27111,1,4.75,27144.19227071283,23.773610544952952
1568186400,27115,27139,27115,27139,2,4.3,27100,24.075495506027742
1568186700,27139,27139,27139,27139,1,3.4,27103.9,22.35581725559719
1568187000,27162,27162,27162,27162,1,3.25,27107.41,22.40183030876882
1568187600,27133,27144,27133,27144,3,3.25,27113.9608,22.873128143856757
1568187900,27144,27152,27144,27152,5,3.3,27119.725504000002,21.81076184786699
1568188500,27161,27161,27139,27139,3,3.3,27124.79844352,21.82427885873363
1568188800,27140,27142,27130,27130,5,3.45,27129.262630297602,21.12254465453837
1568189100,27130,27135,27124,27135,3,3.5,27162,20.39950575064277
1568189400,27150,27150,27150,27150,2,3.25,27158.2,20.013826768454003
1568189700,27132,27142,27132,27142,2,2.8,27154.78,19.869981999278714
1568190000,27143,27149,27143,27149,8,2.85,27151.701999999997,18.95069757075881
1568190300,27159,27159,27159,27159,1,2.75,27124,18.311362029990324
1568193300,27115,27122,27115,27122,2,2.8,27159,20.14626474213387
1568193600,27120,27120,27120,27120,2,2.85,27159,18.85010297483859
1568194200,27113,27123,27113,27123,3,2.85,27154.6,18.21795276235012
1568195400,27131,27131,27131,27131,1,2.6,27149.608,17.488098993610826
1568195700,27138,27144,27138,27144,2,2.55,27145.21504,17.167520494067197
1568196000,27141,27141,27141,27141,1,2.55,27144,16.155554744490967
1568199600,27136,27136,27135,27135,2,2.5,27144,15.430157977027326
1568201100,27135,27135,27135,27135,1,2.5,27141,14.328003835811089
1568202300,27149,27150,27147,27150,4,2.6,27113,14.376003561824584
1568203200,27159,27159,27159,27159,1,2.6,27116.7,13.992003307408542
1568203800,27162,27162,27162,27162,1,2.6,27121.776,13.206860214022218
1568207100,27152,27152,27152,27152,1,2.5,27127.40736,12.977798770163488
1568207700,27144,27144,27144,27144,1,2.3,27132.2503296,12.62224171515181
1568208300,27149,27155,27149,27152,3,2.3,27136.415283456,12.50636730692668
1568208900,27142,27142,27142,27142,1,2.1,27139.99714377216,12.327341070717633
1568210400,27173,27173,27171,27171,3,2.1,27142,13.66110242280923
1568211000,27180,27180,27180,27180,1,2.05,27142,13.328166535465714
1568211300,27189,27189,27187,27187,2,2.05,27148.84,13.019011782932449
1568211600,27195,27208,27195,27208,5,1.9,27156.872,13.589082369865846
1568211900,27195,27195,27195,27195,1,1.9,27167.0976,13.547005057732571
1568213700,27210,27210,27210,27210,1,1.85,27175.27808,13.650790410751673
1568214000,27208,27208,27208,27208,5,2,27182.222464,12.818591095697982
