time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1432862100,27054,27054,27054,27054,1,NaN,NaN,NaN
1432862400,27046,27050,27046,27046,5,NaN,27054,0
1432862700,27075,27075,27065,27065,7,NaN,27046,-1
1432863000,27150,27156,27145,27156,7,NaN,27046,0.5454545454545454
1432863300,27133,27133,27099,27099,5,NaN,27059.2,-1
1432863600,27050,27060,27012,27017,12,NaN,27156,-0.6875
1432863900,27001,27045,27001,27045,31,NaN,27141.6,1
1432864200,27071,27116,27071,27082,7,NaN,27124.728,0.24444444444444444
1432864500,27079,27179,27079,27179,17,NaN,27001,1
1432864800,27175,27217,27175,27209,19,NaN,27018.8,0.8095238095238095
1432865100,27210,27210,27182,27200,9,NaN,27042.584,-0.35714285714285715
1432865400,27210,27215,27162,27180,4,NaN,27063.513919999998,-0.5660377358490566
1432865700,27153,27177,27152,27177,14,NaN,27081.9322496,0.96
1432866000,27194,27203,27176,27202,7,NaN,27098.140379647997,0.2962962962962963
1432866300,27213,27255,27213,27244,6,NaN,27112.403534090237,0.7380952380952381
1432866600,27236,27236,27195,27200,9,NaN,27132.367039317603,-0.8780487804878049
1432866900,27200,27215,27200,27200,3,NaN,27149.53565381314,0
1432867200,27200,27220,27100,27100,13,NaN,27255,-0.8333333333333334
1432867500,27234,27236,27178,27178,6,NaN,27239.5,-0.9655172413793104
1432867800,27173,27182,27173,27182,8,9.5,27236,1
1432868100,27198,27198,27198,27198,4,9.65,27236,NaN
1432868400,27201,27201,27191,27200,5,9.65,27222.4,-0.1
1432869000,27204,27208,27204,27208,2,9.4,27210.16,1
1432869300,27225,27225,27205,27205,3,9.2,27100,-1
1432869600,27220,27220,27201,27216,34,10.65,27112.5,-0.21052631578947367
1432869900,27242,27252,27242,27250,8,10.45,27123.75,0.8
1432870200,27254,27267,27254,27267,2,9,27139.14,1
1432870500,27256,27256,27248,27248,3,8.8,27157.040399999998,-1
1432870800,27244,27244,27235,27235,2,8.05,27172.434744,-1
1432871400,27245,27246,27245,27246,2,7.2,27185.67387984,1
1432871700,27246,27246,27235,27235,5,7,27197.0595366624,-1
1432875600,27255,27257,27242,27244,39,8.75,27206.851201529666,-0.7333333333333333
1432875900,27243,27243,27243,27243,1,8.1,27215.272033315512,NaN
1432876200,27232,27232,27232,27232,1,7.8,27222.51394865134,NaN
1432876500,27244,27249,27244,27249,5,7.75,27228.74199584015,1
1432876800,27237,27237,27235,27235,2,7.4,27232,-1
1432877100,27233,27260,27233,27260,7,7.6,27267,1
1432877400,27260,27290,27260,27270,15,7.7,27233,0.3333333333333333
1432877700,27281,27298,27281,27295,12,8,27233,0.8235294117647058
1432878000,27319,27330,27319,27323,11,8.15,27240.8,0.36363636363636365
1432878300,27308,27308,27299,27299,5,8.2,27253.288,-1
1432878600,27308,27323,27308,27313,3,8.1,27264.02768,0.3333333333333333
1432878900,27315,27319,27315,27319,2,8.1,27273.2638048,1
1432879200,27300,27300,27226,27226,4,8.15,27330,-1
1432879500,27210,27210,27200,27200,6,6.75,27319.6,-1
1432879800,27233,27233,27221,27221,6,6.65,27305.248,-1
1432880100,27235,27235,27190,27190,5,6.8,27292.61824,-1
1432880400,27190,27190,27190,27190,3,6.8,27278.2516864,NaN
1432880700,27190,27190,27160,27168,13,7.35,27265.896450304,-0.7333333333333333
1432881000,27155,27155,27130,27130,17,8.1,27248.95301825536,-1
1432881300,27125,27180,27125,27180,25,9.1,27227.541474969395,1
1432881600,27190,27204,27176,27204,49,9.6,27207.033179975515,0.5
1432881900,27202,27211,27200,27211,3,9.7,27125,0.8181818181818182
1432882200,27192,27202,27192,27202,2,9.75,27133.6,1
1432882500,27202,27202,27202,27202,2,9.6,27141.34,NaN
1432882800,27180,27180,27180,27180,8,9.9,27148.306,NaN
1432883100,27186,27210,27186,27200,6,9.85,27154.5754,0.5833333333333334
1432883400,27204,27210,27204,27210,5,9.35,27160.21786,1
1432883700,27220,27250,27220,27250,11,9.3,27165.296074,1
1432884000,27238,27239,27233,27233,3,8.9,27175.46054512,-0.8333333333333334
1432884600,27205,27205,27200,27205,7,9,27184.4052797056,0
1432884900,27203,27206,27193,27193,6,9.15,27192.276646140926,-0.7692307692307693
1432885200,27220,27233,27220,27230,6,9.35,27193,0.7692307692307693
1432885500,27230,27230,27227,27227,2,9.25,27193,-1
1432886100,27170,27170,27170,27170,18,9.85,27250,NaN
1432886400,27150,27150,27125,27150,6,9.85,27242,0
1432886700,27163,27180,27155,27180,5,9.85,27227.96,0.68
1432887000,27177,27192,27177,27192,5,9.95,27215.6048,1
1432890900,27165,27165,27165,27165,9,9.75,27204.732224,NaN
1432891200,27185,27185,27182,27182,2,9,27195.16435712,-1
1432891500,27166,27166,27166,27166,1,7.8,27186.7446342656,NaN
1432893900,27172,27172,27169,27169,4,5.55,27185,-1
1432894500,27191,27191,27191,27191,1,5.45,27125,NaN
1432895400,27210,27210,27210,27210,1,5.4,27131.6,NaN
1432899000,27182,27182,27182,27182,1,5.35,27141.007999999998,NaN
1432905900,27225,27225,27225,27225,1,5,27149.28704,NaN
