time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1197077400,28479,28479,28479,28479,1,NaN,NaN,NaN
1506647700,27420,27420,27420,27420,1,NaN,28479,NaN
1506648000,27433,27439,27425,27425,6,NaN,28479,-0.5714285714285714
1506648300,27425,27425,27425,27425,1,NaN,28373.1,NaN
1506648600,27454,27487,27454,27456,5,NaN,28277.789999999997,0.06060606060606061
1506648900,27448,27448,27376,27376,8,NaN,28192.011,-1
1506649200,27418,27418,27404,27404,4,NaN,28094.089679999997,-1
1506649500,27358,27368,27343,27344,6,NaN,28007.9189184,-0.56
1506649800,27348,27372,27348,27368,6,NaN,27914.830269824,0.8333333333333334
1506650100,27383,27387,27383,27387,2,NaN,27834.77403204864,1
1506650400,27424,27446,27412,27444,7,NaN,27765.92566756183,0.5882352941176471
1506650700,27420,27429,27420,27429,6,NaN,27706.716074103173,1
1506651000,27420,27420,27400,27408,3,NaN,27655.795823728728,-0.6
1506651300,27420,27423,27420,27423,2,NaN,27612.004408406705,1
1506651600,27408,27410,27404,27410,5,NaN,27574.343791229767,0.3333333333333333
1506651900,27410,27424,27410,27422,4,NaN,27541.9556604576,0.8571428571428571
1506652200,27430,27430,27426,27426,3,NaN,27514.101867993537,-1
1506652500,27400,27400,27400,27400,1,NaN,27490.147606474442,NaN
1506652800,27412,27425,27412,27425,3,NaN,27469.54694156802,1
1506653100,27428,27428,27428,27428,2,3.8,27451.8303697485,NaN
1506654000,27421,27421,27421,27421,1,3.8,27436.59411798371,NaN
1506654300,27426,27426,27426,27426,1,3.8,27343,NaN
1506654900,27450,27452,27450,27452,2,3.6,27351.3,1
1506655200,27469,27472,27469,27472,3,3.7,27363.384,1
1506655500,27462,27466,27462,27464,5,3.7,27378.590239999998,0.5
1506655800,27475,27475,27472,27472,2,3.4,27391.6676064,-1
1506656100,27461,27461,27461,27461,2,3.3,27405.000789375998,NaN
1506656400,27463,27463,27463,27463,1,3.05,27416.200663075837,NaN
1506656700,27465,27465,27465,27465,1,2.8,27425.6085569837,NaN
1506657000,27470,27470,27466,27466,3,2.85,27433.51118786631,-1
1506661500,27453,27453,27453,27453,1,2.55,27440.149397807698,NaN
1506662400,27460,27460,27460,27460,2,2.35,27445.725494158465,NaN
1506663900,27446,27453,27446,27453,2,2.3,27475,1
1506664800,27452,27452,27452,27452,2,2.3,27472.1,NaN
1506665100,27450,27450,27450,27450,1,2.1,27469.489999999998,NaN
1506665400,27458,27458,27458,27458,1,1.95,27467.141,NaN
1506666000,27462,27465,27462,27465,3,1.95,27465.0269,1
1506666300,27470,27470,27470,27470,1,1.95,27446,NaN
1506667200,27453,27453,27453,27453,1,1.85,27448.4,NaN
1506667800,27470,27470,27470,27470,1,1.8,27450.56,NaN
1506668400,27425,27425,27425,27425,2,1.85,27470,NaN
1506668700,27429,27429,27428,27428,3,1.95,27470,-1
1506669000,27425,27425,27425,27425,1,1.9,27465.5,NaN
1506669900,27450,27450,27450,27450,1,1.8,27461.45,NaN
1506670200,27464,27470,27464,27470,2,1.65,27425,1
1506670500,27480,27488,27478,27482,12,2.15,27429.5,0.2
1506670800,27481,27530,27481,27530,28,3.45,27436.52,1
1506671100,27523,27523,27520,27520,5,3.65,27449.607200000002,-1
1506671700,27522,27522,27510,27510,5,3.85,27460.862192,-1
1506672600,27500,27500,27475,27475,6,4,27470.54148512,-1
1506672900,27470,27470,27470,27470,1,4,27530,NaN
1506673500,27482,27499,27482,27499,2,4,27524,1
1506694800,27507,27507,27507,27507,1,3.95,27518.6,NaN
1506695400,27524,27524,27524,27524,2,3.95,27470,NaN
1506696300,27545,27545,27545,27545,1,3.95,27475.4,NaN
1506696600,27549,27563,27549,27563,3,4.05,27483.752,1
1506696900,27563,27563,27563,27563,1,3.95,27494.84672,NaN
1506697800,27559,27572,27559,27572,2,4,27504.388179200003,1
1506698400,27578,27578,27578,27578,1,4,27515.206070528002,NaN
1506698700,27568,27568,27568,27568,1,4,27526.50897783296,NaN
1506699000,27574,27577,27571,27571,10,4.4,27535.777361823028,-0.5
1506699600,27581,27581,27570,27574,5,4.5,27543.377436694882,-0.6363636363636364
1506993300,27742,27755,27715,27748,15,5.2,27550.901949355906,0.15
1506993600,27762,27781,27762,27781,3,5.3,27570,1
1506993900,27774,27825,27760,27809,20,6.2,27612.2,0.5384615384615384
1506994200,27805,27821,27782,27791,20,6.6,27654.760000000002,-0.358974358974359
1506994500,27769,27781,27758,27777,11,5.75,27688.808,0.34782608695652173
1506994800,27750,27750,27725,27725,5,5.75,27716.0464,-1
1506995100,27690,27709,27690,27709,6,5.8,27825,1
1506995400,27738,27738,27730,27730,3,5.65,27811.5,-1
1506995700,27732,27770,27732,27766,7,5.95,27799.35,0.8947368421052632
1506996000,27773,27790,27773,27790,8,6.25,27690,1
1506996300,27800,27910,27800,27882,28,7.6,27700,0.7454545454545455
1506996600,27887,27962,27887,27926,35,9.25,27725.2,0.52
1506996900,27942,27942,27912,27912,10,9.7,27758.352,-1
1506997200,27917,27958,27913,27939,22,10.65,27786.862719999997,0.4888888888888889
1506997500,27960,27977,27946,27946,11,11.15,27811.381939199997,-0.45161290322580644
1506997800,27930,27930,27900,27900,9,11.5,27837.880828928,-1
1506998100,27921,27930,27921,27930,11,12,27860.13989629952,1
1506998400,27937,27970,27936,27960,7,12.3,27878.837512891598,0.6764705882352942
1506998700,27965,27965,27923,27927,10,12.3,27894.543510828942,-0.9047619047619048
1506999300,27942,27950,27942,27950,2,12.15,27907.736549096313,1
1506999600,27951,27958,27951,27958,2,11.5,27918.818701240903,1
1506999900,27945,27945,27940,27940,6,11.65,27928.127709042357,-1
1507000200,27938,27945,27938,27945,2,10.75,27935.94727559558,1
1507000800,27921,27921,27921,27921,1,9.8,27977,NaN
1507001100,27950,27950,27950,27950,1,9.3,27971.4,NaN
1507001400,27950,27950,27950,27950,1,9.1,27966.36,NaN
1507001700,27943,27943,27943,27943,1,8.85,27961.824,NaN
1507002600,27948,27965,27948,27965,5,8.95,27921,1
1507002900,27950,27950,27950,27950,1,8.65,27925.4,NaN
1507006800,27966,27980,27966,27980,9,8.7,27929.36,1
1507007100,27968,27993,27968,27987,4,7.5,27935.4368,0.76
1507007400,27984,27984,27984,27984,1,5.8,27943.495648,NaN
1507007700,27958,27966,27955,27955,3,5.45,27950.42625728,-0.2727272727272727
1507008000,27962,27962,27962,27962,1,4.4,27955,NaN
1507008600,27982,27984,27982,27984,6,4.15,27955,1
1507008900,27993,28038,27990,28038,28,5.1,27960.32,0.9375
1507009200,28044,28044,28000,28007,27,5.9,27972.7488,-0.8409090909090909
1507009500,28005,28015,28003,28015,11,6.1,27985.574016000002,0.8333333333333334
1507009800,28017,28040,28017,28034,9,6.05,27996.09069312,0.7391304347826086
1507010100,28047,28047,28037,28037,9,6.4,28003,-1
1507010400,28037,28039,28027,28027,6,6.6,28011.8,-0.8333333333333334
1507010700,28034,28034,28034,28034,1,6.35,28018.84,NaN
1507011000,28033,28033,28033,28033,2,6.35,28024.472,NaN
1507011300,28040,28050,28040,28050,5,6.55,28028.977600000002,1
1507011600,28038,28038,28038,28038,2,6.6,28033,NaN
1507011900,28022,28022,28022,28022,1,6.6,28050,NaN
1507012200,28020,28022,28020,28022,5,6.8,28047.2,1
1507012500,28030,28040,28030,28038,7,6.9,28043.936,0.8
1507012800,28037,28037,28035,28035,4,7.05,28041.063680000003,-1
1507013400,28030,28030,28022,28022,2,6.7,28040,-1
1507013700,28046,28046,28044,28044,4,6.7,28020,-1
1507014000,28041,28070,28041,28070,11,7.2,28022,1
1507014300,28073,28086,28065,28083,10,7.55,28027.76,0.47619047619047616
1507014600,28073,28080,28063,28063,8,7.9,28035.9136,-0.5882352941176471
1507014900,28070,28070,28052,28052,4,7.8,28042.925696,-1
1507015500,28059,28069,28059,28069,4,6.6,28048.95609856,1
1507015800,28081,28090,28076,28090,11,5.8,28052,0.6428571428571429
1507016100,28095,28124,28095,28124,22,6.35,28058.08,1
1507016400,28118,28131,28116,28116,25,7.15,28069.945600000003,-0.13333333333333333
1507016700,28131,28131,28117,28120,20,7.7,28082.15648,-0.7857142857142857
1507017000,28112,28120,28107,28107,9,7.85,28091.925184,-0.38461538461538464
1507017300,28100,28100,28100,28100,2,7.9,28099.7401472,NaN
1507017600,28107,28111,28107,28111,2,7.9,28100,1
1507017900,28136,28138,28136,28138,3,7.8,28100,1
1507018200,28117,28128,28117,28128,8,8.1,28107,1
1507018500,28124,28124,28123,28123,4,8.25,28113.2,-1
1507018800,28128,28129,28128,28129,2,8.1,28117,1
1507019100,28131,28131,28131,28131,1,7.8,28121.2,NaN
1507022400,28158,28158,28158,28158,1,7.65,28124.56,NaN
1507023600,28160,28160,28160,28160,3,7.7,28131,NaN
1507023900,28155,28155,28155,28155,1,7.55,28136.8,NaN
1507024500,28155,28155,28155,28155,2,7.1,28141.44,NaN
1507024800,28154,28154,28150,28150,3,6.75,28145.152,-1
1507025100,28150,28151,28150,28151,7,6.7,28148.1216,1
1507025400,28155,28155,28155,28155,1,6.55,28150,NaN
1507025700,28145,28145,28145,28145,1,6.4,28160,NaN
1507027800,28158,28158,28158,28158,1,5.9,28158.5,NaN
1507028100,28158,28158,28157,28157,2,4.9,28145,-1
1507034100,28149,28149,28149,28149,1,3.7,28146.3,NaN
1507036200,28160,28160,28160,28160,1,2.75,28147.47,NaN
1507036500,28158,28158,28158,28158,2,2.4,28148.9736,NaN
1507036800,28160,28160,28160,28160,1,2.35,28150.296768,NaN
1507037400,28138,28138,28138,28138,1,2.3,28160,NaN
1507039200,28168,28178,28168,28178,3,2.3,28138,1
1507039500,28186,28188,28186,28188,4,2.1,28138,1
1507039800,28183,28183,28176,28176,3,2.05,28144,-1
1507040400,28182,28182,28181,28181,2,2.05,28149.28,-1
1507040700,28182,28184,28179,28179,12,2.6,28153.9264,-0.6
