time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1257150300,21203,21203,21203,21203,1,NaN,NaN,NaN
1567127700,26088,26088,25981,26000,3,NaN,21203,NaN
1567128000,25888,25923,25888,25923,3,NaN,21203,NaN
1567128300,25888,25901,25880,25885,6,NaN,21691.5,NaN
1567128600,25870,25870,25800,25800,9,NaN,22131.15,NaN
1567128900,25812,25864,25812,25864,7,NaN,22526.835000000003,NaN
1567129200,25844,25844,25764,25764,5,NaN,22882.951500000003,NaN
1567129500,25790,25800,25775,25775,11,NaN,23203.456350000004,NaN
1567129800,25798,25840,25798,25840,4,NaN,23491.910715000005,NaN
1567130100,25818,25841,25816,25841,20,NaN,23751.519643500003,NaN
1567130400,25815,25843,25815,25843,3,NaN,23985.167679150003,NaN
1567130700,25824,25824,25824,25824,1,NaN,24195.450911235002,NaN
1567131000,25819,25819,25800,25800,6,NaN,24384.705820111503,NaN
1567131300,25805,25805,25805,25805,1,NaN,24555.035238100354,392.2142857142857
1567131600,25792,25792,25792,25792,3,NaN,24708.331714290318,365.1275510204082
1567131900,25794,25794,25792,25792,2,NaN,24846.298542861285,339.1898688046648
1567132200,25830,25839,25830,25839,2,NaN,24970.468688575158,318.31916389004584
1567132500,25827,25851,25827,25846,7,NaN,25082.22181971764,297.2963664693283
1567133100,25783,25796,25783,25796,3,NaN,25182.799637745877,280.5609117215191
1567133400,25786,25786,25770,25770,6,5.15,25273.319673971288,262.3779894556963
1567133700,25764,25794,25755,25794,8,5.5,25354.78770657416,246.42241878028943
1567134000,25738,25738,25732,25732,2,5.45,25428.108935916745,233.24938886741162
1567134300,25747,25747,25719,25719,24,6.5,25494.09804232507,218.58871823402507
1567134600,25722,25722,25710,25713,5,6.45,25553.488238092563,203.83238121730898
1567134900,25718,25723,25705,25723,5,6.25,25606.939414283308,190.55863970178692
1567135200,25705,25739,25705,25739,4,6.1,25655.045472854978,179.37587972308785
1567135500,25737,25746,25737,25746,2,5.95,25698.34092556948,167.20617402858156
1567135800,25737,25738,25737,25738,2,5.5,26088,155.90573302654002
1567136100,25750,25750,25749,25749,2,5.4,26052.9,145.62675209607286
1567136400,25746,25758,25746,25758,2,4.5,26021.31,136.08198408921052
1567137000,25760,25760,25760,25760,1,4.4,25992.879,126.50469951140977
1567137300,25761,25792,25761,25792,4,4.55,25967.291100000002,119.75436383202336
1567141200,25775,25780,25770,25780,14,4.95,25944.261990000003,112.77190927259312
1567141500,25753,25773,25753,25773,5,5.15,25923.535791000002,106.64534432455075
1567141800,25760,25761,25760,25761,3,5.15,25904.882211900003,99.95639115851141
1567142100,25744,25744,25744,25744,2,5.15,25888.093990710004,94.03093464718917
1567142400,25786,25788,25786,25788,10,5.55,25872.984591639004,90.45729645810422
