time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,PSAR,Long Start,Buy Label,Short Start,Sell Label,,PSAR,Long Start,Buy Label,Short Start,Sell Label,,ADX,RSI
1597256700,25390,25392,25373,25374,NaN,NaN,NaN,NaN,NaN,NaN,57,106.95,25392,NaN,NaN,25392,25392,25382.25,25392,NaN,NaN,25392,25392,25382.25,22.715731925179355,48.98602205574044
1597257000,25371,25385,25369,25385,NaN,NaN,NaN,NaN,NaN,NaN,63,104.75,25392,NaN,NaN,NaN,NaN,25377.5,25392,NaN,NaN,NaN,NaN,25377.5,22.099064177957004,54.00286222195555
1597257300,25379,25389,25362,25362,NaN,NaN,NaN,NaN,NaN,NaN,91,93.55,25362,NaN,NaN,NaN,NaN,25373,25362,NaN,NaN,NaN,NaN,25373,22.00986983305574,44.21236671203465
1597257600,25362,25368,25359,25362,NaN,NaN,NaN,NaN,NaN,NaN,58,86.45,25389,NaN,NaN,NaN,NaN,25362.75,25389,NaN,NaN,NaN,NaN,25362.75,22.125379625846012,44.21236671203465
1597257900,25365,25379,25364,25379,NaN,NaN,NaN,NaN,NaN,NaN,90,86.3,25389,NaN,NaN,NaN,NaN,25371.75,25389,NaN,NaN,NaN,NaN,25371.75,21.158221833847477,51.71614932959692
1597258200,25380,25384,25370,25373,NaN,NaN,NaN,NaN,NaN,NaN,118,80.3,25359,25359,25359,NaN,NaN,25376.75,25359,25359,25359,NaN,NaN,25376.75,19.824166580734843,49.20078250286431
1597258500,25372,25375,25347,25361,NaN,NaN,NaN,NaN,NaN,NaN,234,84.8,25384,NaN,NaN,25384,25384,25363.75,25384,NaN,NaN,25384,25384,25363.75,20.102583975565217,44.53532290556661
1597281000,25380,25380,25380,25380,NaN,NaN,NaN,NaN,NaN,NaN,93,86.45,25347,25347,25347,NaN,NaN,25380,25347,25347,25347,NaN,NaN,25380,19.932343854771332,52.25512584029985
1597281300,25380,25458,25356,25381,NaN,NaN,NaN,NaN,NaN,NaN,2711,215.1,25347,NaN,NaN,NaN,NaN,25393.75,25347,NaN,NaN,NaN,NaN,25393.75,21.018947414278163,52.62883596512851
1597281600,25381,25414,25360,25380,NaN,NaN,NaN,NaN,NaN,NaN,1088,262,25458,NaN,NaN,25458,25458,25383.75,25458,NaN,NaN,25458,25458,25383.75,22.02793643382022,52.18891861296974
