time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1424999700,24831,24831,24761,24761,9,NaN,NaN,-1
1425000000,24787,24811,24787,24809,24,NaN,24761,0.9166666666666666
1425000300,24821,24821,24821,24821,1,NaN,24761,NaN
1425000600,24822,24832,24822,24829,9,NaN,24768.2,0.7
1425000900,24829,24850,24825,24850,11,NaN,24777.132,0.84
1425001200,24860,24860,24820,24820,4,NaN,24788.79088,-1
1425001500,24828,24830,24828,24830,2,NaN,24801.6085216,1
1425001800,24850,24860,24850,24860,5,NaN,24812.118987711998,1
1425002100,24850,24850,24850,24850,1,NaN,24820.737569923836,NaN
1425002700,24820,24820,24820,24820,2,NaN,24860,NaN
1425003000,24836,24836,24836,24836,2,NaN,24856,NaN
1425003600,24843,24843,24843,24843,1,NaN,24852.4,NaN
1425003900,24850,24850,24842,24842,2,NaN,24820,-1
1425004500,24840,24840,24840,24840,1,NaN,24823,NaN
1425004800,24820,24820,24809,24818,4,NaN,24850,-0.18181818181818182
1425005400,24835,24840,24835,24840,3,NaN,24845.9,1
1425005700,24860,24860,24846,24846,2,NaN,24809,-1
1425006000,24850,24850,24850,24850,2,NaN,24814.1,NaN
1425006600,24836,24836,24836,24836,1,NaN,24818.69,NaN
1425006900,24851,24880,24849,24880,7,4.65,24822.821,0.9354838709677419
1425007200,24895,24918,24895,24918,6,4.5,24829.68248,1
1425007500,24905,25000,24905,24991,19,4.25,24842.0469328,0.9052631578947369
1425007800,24986,25024,24986,25006,17,5.05,24867.319423552,0.5263157894736842
1425008100,25007,25007,24982,24982,11,5.15,24895.52192731264,-1
1425008400,24967,24970,24967,24970,2,4.7,24918.647980396363,1
1425008700,24978,24979,24978,24979,3,4.65,24937.61134392502,1
1425009000,24979,24981,24979,24981,6,4.85,24953.161302018514,1
1425009300,24981,24982,24969,24969,10,5.1,24965.91226765518,-0.9230769230769231
1425013200,24950,24950,24885,24916,8,5.45,25024,-0.5230769230769231
1425013500,24917,24922,24908,24922,4,5.55,25010.1,0.35714285714285715
1425014100,24940,24940,24931,24931,2,5.55,24997.59,-1
1425014700,24928,24929,24928,24928,7,5.85,24986.331,0
1425015000,24922,24922,24910,24910,8,6.15,24976.1979,-1
1425015300,24906,24906,24899,24899,2,6.2,24967.07811,-1
1425015600,24875,24885,24857,24885,6,6.3,24958.870299,0.35714285714285715
1425015900,24881,24881,24874,24876,13,6.8,24946.64586312,-0.7142857142857143
1425016200,24892,24892,24892,24892,1,6.75,24935.8883595456,NaN
1425016500,24909,24909,24909,24909,1,6.7,24926.421756400126,NaN
1425016800,24914,24915,24914,24915,2,6.75,24918.091145632112,1
1425017100,24908,24908,24908,24908,10,6.9,24915,NaN
1425017400,24900,24900,24900,24900,3,6.75,24915,NaN
1425017700,24900,24900,24900,24900,1,5.85,24908.04,NaN
1425018300,24900,24920,24900,24914,29,6.45,24857,0.7
1425018900,24882,24884,24875,24883,21,6.95,24863.3,0.1111111111111111
1425019200,24875,24875,24871,24871,3,7,24868.97,-1
1425019500,24876,24876,24867,24872,6,7.15,24920,-0.4444444444444444
1425019800,24860,24860,24844,24845,5,7.1,24914.7,-0.9375
1425020100,24856,24860,24856,24860,2,6.7,24906.216,1
1425020400,24848,24848,24848,24848,2,6.4,24898.75008,NaN
1425020700,24846,24846,24846,24846,8,6.6,24892.1800704,NaN
1425021000,24850,24850,24831,24831,23,7.65,24886.398461952,-1
1425021300,24838,24845,24838,24840,6,7.6,24878.64267727872,0.2857142857142857
1425021600,24877,24877,24877,24877,1,7.25,24831,NaN
1425021900,24888,24888,24887,24887,4,7.35,24835.6,-1
1425022200,24875,24887,24875,24887,6,7.35,24841.888,1
1425022500,24883,24885,24883,24885,6,7,24847.42144,1
1425022800,24862,24862,24860,24860,2,7.05,24852.290867199998,-1
1425023100,24855,24855,24825,24825,25,8.25,24888,-1
1425023400,24820,24826,24809,24809,4,8.35,24881.7,-0.6470588235294118
1425023700,24820,24820,24761,24761,17,8.7,24872.976000000002,-1
