time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1536339300,26689,26715,26689,26715,2,NaN,NaN,NaN
1536542100,26775,26834,26750,26760,31,NaN,26689,NaN
1536542400,26760,26760,26760,26760,1,NaN,26689,NaN
1536542700,26758,26768,26758,26768,3,NaN,26703.5,NaN
1536543000,26862,26862,26800,26800,5,NaN,26716.55,NaN
1536543300,26762,26793,26762,26793,2,NaN,26734.004,NaN
1536543600,26751,26757,26707,26707,4,NaN,26862,NaN
1536543900,26700,26700,26650,26691,10,NaN,26846.5,NaN
1536544200,26640,26640,26630,26634,5,NaN,26822.92,NaN
1536544500,26610,26669,26610,26660,9,NaN,26795.9112,NaN
1536544800,26616,26620,26596,26610,9,NaN,26766.165407999997,NaN
1536545100,26650,26660,26624,26632,9,NaN,26735.535634559998,NaN
1536545400,26617,26658,26617,26658,3,NaN,26710.419220339198,NaN
1536545700,26630,26630,26600,26600,3,NaN,26689.82376067814,54.5
1536546000,26595,26600,26580,26600,6,NaN,26672.935483756075,52.035714285714285
1536546300,26591,26591,26591,26591,1,NaN,26654.34838700486,48.961734693877546
1536546600,26558,26562,26558,26562,2,NaN,26639.478709603885,47.821610787172006
1536546900,26588,26610,26588,26610,3,NaN,26623.182967683108,47.83435287380257
1536547200,26645,26650,26645,26650,2,NaN,26558,47.27475623995953
1536547500,26681,26687,26681,26687,2,5.6,26567.2,46.54084507996242
1536547800,26721,26721,26721,26721,1,5.55,26581.576,45.64507043139368
1536548100,26718,26718,26718,26718,1,4.05,26601.09536,42.598993972008415
1536548400,26690,26690,26690,26690,10,4.5,26617.882009599998,41.55620868829352
1536548700,26750,26760,26716,26716,6,4.65,26632.318528255997,43.58790806770113
1536549000,26701,26706,26701,26706,3,4.55,26652.747563735036,41.54591463429391
1536549300,26683,26683,26683,26683,1,4.5,26669.90795353743,40.221206446130054
1536549600,26650,26650,26650,26650,1,4.35,26760,39.705405985692195
1536551100,26682,26700,26682,26700,3,4,26749,40.44073412957132
1536551700,26725,26725,26725,26725,1,3.8,26739.1,39.337824548887646
1536556500,26652,26652,26643,26643,5,3.6,26730.19,42.385122795395674
1536556800,26653,26672,26653,26672,2,3.25,26725,41.42904259572456
1536557100,26638,26638,26638,26638,1,2.85,26715.16,40.898396696029955
1536557400,26630,26630,26625,26625,3,2.85,26704.3576,38.905654074884964
1536558300,26605,26625,26600,26600,5,2.95,26691.660384,37.91239306953604
1536558600,26590,26590,26588,26588,2,2.75,26675.161514879997,36.06150785028346
1536558900,26633,26633,26633,26633,1,2.75,26657.729211904,36.69997157526321
1536559200,26613,26614,26613,26614,2,2.75,26643.7833695232,35.50711646274441
1536559500,26620,26620,26620,26620,4,2.8,26633,33.39946528683409
1536560100,26650,26650,26650,26650,1,2.75,26588,33.15664633777452
1536560400,26618,26618,26618,26618,1,2.7,26594.2,33.0740287422192
1536560700,26631,26631,26631,26631,1,2.7,26599.78,31.640169546346396
1536561600,26590,26590,26590,26590,1,2.7,26650,32.308728864464506
1536561900,26591,26591,26591,26591,1,2.25,26644,30.072391088431324
1536562200,26575,26590,26575,26590,2,2.05,26638.6,29.067220296400514
1536562500,26583,26583,26560,26564,3,2.05,26630.967999999997,29.13384741808619
1536562800,26554,26554,26401,26417,17,2.85,26621.032479999998,38.69571545965146
1536563100,26418,26450,26418,26436,7,3.15,26585.827283199997,38.28887864110493
1536563400,26438,26491,26438,26491,2,3.1,26556.254917887996,39.48253016674029
1536563700,26513,26513,26513,26513,1,3.1,26531.41413102592,38.23377801197313
1536564300,26511,26511,26508,26508,2,2.95,26401,35.85993672540362
1536564600,26540,26540,26540,26540,1,2.9,26412,35.584226959303365
1536564900,26520,26535,26515,26535,3,3,26427.36,34.82821074792455
1536565200,26550,26575,26525,26575,4,3.05,26440.876800000002,35.911909980215654
1536565500,26577,26577,26577,26577,1,2.85,26459.654048,33.489630695914535
1536565800,26595,26595,26590,26590,2,2.85,26478.42940032,32.38322850334921
1536566100,26610,26610,26610,26610,1,2.85,26499.4121082624,31.49871218168141
1536566400,26617,26617,26617,26617,1,2.8,26521.52968660992,29.748804168704165
1536566700,26625,26655,26625,26655,4,2.8,26540.623749287937,30.33817529951101
1536567000,26648,26648,26648,26648,1,2.8,26563.49899943035,28.67116277811737
1536567300,26660,26660,26660,26660,1,2.8,26581.79919954428,27.48036543682327
1536572700,26700,26700,26700,26700,1,2.8,26597.439359635424,28.37462504847875
1536575700,26705,26705,26705,26705,1,2.8,26617.95148770834,26.70500897358741
1536576900,26720,26720,26720,26720,1,2.8,26635.36119016667,25.86893690404545
1536577500,26723,26723,26723,26723,1,2.75,26652.288952133335,24.235441410899348
1536578700,26708,26708,26708,26708,1,2.65,26666.431161706667,23.575767024406538
1536580200,26680,26680,26680,26680,1,1.85,26677.744929365334,23.891783665520357
1536583200,26679,26679,26679,26679,1,1.55,26723,22.256656260840334
1536584700,26730,26740,26730,26735,3,1.6,26679,25.024037956494595
1536586800,26648,26657,26648,26657,3,1.7,26740,29.45089238817355
1536587400,26611,26611,26611,26611,1,1.65,26740,30.632971503304013
1536587700,26614,26615,26614,26615,2,1.7,26724.52,28.730616395925153
1536588000,26606,26606,26606,26606,1,1.6,26710.8976,27.32128665335907
1536588600,26595,26598,26580,26581,5,1.65,26696.211936,27.226909035261993
1536589500,26590,26590,26590,26590,1,1.65,26677.61802624,25.92498696131471
1536589800,26566,26574,26566,26574,2,1.65,26661.9991420416,25.787487892649374
1536591000,26598,26598,26598,26598,1,1.65,26644.71929647411,25.65981018603156
1536591300,26570,26570,26570,26570,1,1.65,26630.549823108773,25.826966601315018
1536591600,26540,26540,26540,26540,1,1.5,26618.930854949194,26.1250404155068
1536591900,26526,26526,26526,26526,1,1.5,26603.144683959355,25.258966100113458
1536592200,26595,26595,26595,26595,5,1.7,26526,28.38332566439107
1536592500,26600,26608,26600,26608,2,1.75,26526,27.284516688363137
1536593100,26605,26610,26605,26610,4,1.9,26535.84,25.6927654963372
1536593400,26600,26600,26600,26600,1,1.9,26546.2224,24.571853675170253
1536593700,26580,26580,26555,26555,3,2,26610,26.031006984086666
1536595200,26575,26575,26570,26570,2,2.05,26604.5,25.600220770937618
1536596700,26545,26547,26545,26547,3,2.15,26599.55,25.557347858727788
1536628500,26636,26636,26600,26600,6,2.4,26545,30.08896586881866
1536628800,26573,26573,26550,26553,8,2.65,26636,31.511182592474473
1536629400,26562,26570,26523,26570,5,2.75,26636,32.61752669301201
1536629700,26610,26690,26577,26577,9,3.15,26523,38.85913192922544
1536630000,26528,26580,26518,26580,24,4.25,26690,40.51205107713791
1536630300,26567,26567,26567,26567,1,4.25,26690,38.546904571628055
1536630600,26590,26590,26590,26590,1,4.05,26672.8,37.43641138794034
1536630900,26582,26582,26582,26582,1,4.05,26657.32,35.33381057451603
1536631500,26528,26528,26528,26528,1,4,26643.388,36.667109819193456
1536632400,26561,26561,26561,26561,1,4,26630.8492,36.40517340353678
1536632700,26550,26550,26542,26542,2,4.05,26619.56428,35.16194673185558
1536633000,26519,26519,26519,26519,2,4.1,26609.407852,34.29323625100875
1536633300,26500,26500,26500,26500,2,4.15,26600.2670668,33.200862233079555
1536633600,26490,26496,26448,26450,12,4.5,26588.235018784,34.54365778785959
1536633900,26444,26478,26444,26478,4,4.6,26568.602116154238,34.50482508872676
1536634500,26501,26501,26501,26501,1,4.45,26548.66577756956,33.68305186810342
1536635100,26519,26519,26499,26499,2,4.5,26531.91925315843,32.70569102038174
1536635400,26539,26566,26539,26565,8,4.75,26444,35.1552845189259
1536635700,26561,26600,26561,26600,9,5.1,26456.2,35.42990705328834
1536636000,26600,26648,26599,26648,14,5.65,26473.456000000002,36.39919940662489
1536636300,26680,26680,26640,26640,6,5.65,26497.892160000003,36.65639944900882
1536636600,26627,26627,26627,26627,1,5.3,26527.029414400004,34.96665663122248
1536636900,26642,26642,26642,26642,1,5.1,26551.504708096003,33.54046687184944
1536637200,26630,26630,26619,26619,2,4.75,26572.063954800644,32.78757638100305
1536637500,26626,26626,26626,26626,1,3.6,26589.33372203254,30.945606639502834
1536637800,26623,26623,26623,26623,1,3.6,26603.840326507336,28.949491879538346
1536638100,26610,26610,26610,26610,2,3.65,26680,27.810242459571324
1536642000,26555,26555,26530,26530,8,4,26673,31.538082283887658
1536642300,26521,26521,26494,26494,12,4.55,26655.84,31.856790692181395
1536642600,26500,26520,26490,26520,6,4.8,26633.1824,31.72416278559701
1536642900,26506,26506,26480,26480,2,4.8,26610.273216,32.315294015197225
