time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1174294800,20251,20251,20251,20251,1,NaN,NaN,NaN
1483060500,21801,21801,21801,21801,2,NaN,20251,NaN
1483060800,21810,21828,21808,21828,7,NaN,20251,0.9
1483061100,21826,21842,21826,21830,5,NaN,20440.24,0.25
1483061400,21826,21880,21823,21874,11,NaN,20636.4864,0.8421052631578947
1483061700,21871,21899,21860,21899,8,NaN,20835.448576000003,0.717948717948718
1483062000,21904,21920,21897,21919,9,NaN,21026.88783232,0.6521739130434783
1483062300,21940,21940,21911,21911,4,NaN,21205.510265856,-1
1483062600,21936,21937,21936,21937,3,NaN,21352.4082126848,1
1483062900,21928,21928,21928,21928,2,NaN,21469.92657014784,NaN
1483063200,21923,21925,21915,21918,5,NaN,21563.941256118273,-0.5
1483063500,21911,21911,21904,21904,5,NaN,21639.15300489462,-1
1483063800,21901,21901,21885,21885,9,NaN,21699.322403915696,-1
1483064100,21867,21883,21867,21883,7,NaN,21747.457923132555,1
1483064400,21885,21885,21880,21880,7,NaN,21785.966338506045,-1
1483064700,21882,21903,21882,21903,2,NaN,21816.773070804837,1
1483065000,21898,21925,21898,21925,6,NaN,21841.41845664387,1
1483065300,21931,21931,21925,21925,6,NaN,21861.134765315095,-1
1483065600,21921,21921,21920,21921,3,NaN,21876.907812252077,0
1483065900,21924,21932,21924,21932,4,5.3,21889.52624980166,1
1483066200,21938,21950,21938,21950,7,5.6,21899.62099984133,1
1483066500,21919,21919,21919,21919,1,5.55,21909.69679987306,NaN
1483066800,21907,21907,21907,21907,3,5.35,21950,NaN
1483067100,21897,21904,21895,21904,3,5.25,21945.7,0.7777777777777778
1483067400,21905,21905,21905,21905,1,4.75,21939.616,NaN
1483067700,21905,21932,21905,21932,5,4.6,21934.26208,1
1483068000,21924,21924,21924,21924,1,4.2,21932,NaN
1483068600,21938,21938,21935,21935,4,4.2,21895,-1
1483069200,21925,21925,21925,21925,2,4.15,21899.3,NaN
1483069500,21931,21931,21931,21931,2,4.15,21903.17,NaN
1483069800,21935,21941,21935,21941,2,4,21906.653,1
1483074000,21942,21942,21933,21938,3,3.9,21910.77464,-0.4444444444444444
1483074300,21946,21950,21946,21950,9,3.9,21915.1461904,1
1483074600,21960,21967,21960,21967,4,3.75,21920.722799936,1
1483074900,21976,21978,21976,21978,2,3.5,21929.05269594752,1
1483075200,21972,21993,21972,21993,6,3.7,21938.842156758015,1
1483075500,21999,22005,21999,22002,7,3.75,21949.673725406414,0.5
1483075800,22000,22000,21988,21988,4,3.65,21960.73898032513,-1
1483076100,21981,21981,21978,21978,3,3.65,21969.591184260105,-1
1483076700,21980,21980,21980,21980,1,3.5,21976.672947408086,NaN
1483077000,21989,21989,21989,21989,2,3.25,21978,NaN
1483077600,22000,22000,21997,21997,2,3.3,21980,-1
1483078200,21973,21978,21973,21978,3,3.3,22005,1
1483078800,21975,21975,21975,21975,1,3.2,22001.8,NaN
1483079100,21968,21968,21968,21968,1,3.2,21998.92,NaN
1483079400,21970,21970,21960,21960,4,3.15,21995.2096,-1
1483079700,21953,21953,21945,21945,2,3.2,21990.280256,-1
1483080000,21944,21944,21944,21944,1,3.05,21983.035415039998,NaN
1483080900,21963,21963,21963,21963,1,3,21976.0090403328,NaN
1483081500,21938,21938,21935,21935,3,3.05,21970.247413072895,-1
1483082100,21971,21971,21971,21971,1,3,21935,NaN
1483083600,21961,21961,21961,21961,15,3.6,21935,NaN
1483083900,21950,21950,21950,21950,2,3.25,21938.6,NaN
1483084200,21950,21950,21950,21950,1,3.1,21941.84,NaN
1483084500,21945,21945,21945,21945,3,3.15,21944.756,NaN
1483084800,21936,21936,21930,21930,4,3.05,21971,-1
1483085100,21938,21938,21918,21918,4,2.9,21966.9,-1
1483085400,21905,21905,21905,21905,1,2.75,21961.032000000003,NaN
1483086000,21904,21904,21900,21900,5,2.85,21953.187520000003,-1
1483086300,21906,21920,21906,21920,3,2.95,21944.677516800002,1
1483089300,21926,21926,21920,21920,2,2.95,21937.529114112003,-1
1483091400,21917,21917,21917,21917,1,2.9,21931.524455854083,NaN
1483091700,21915,21915,21915,21915,1,2.8,21926.48054291743,NaN
1483092000,21916,21916,21916,21916,1,2.8,21922.243656050643,NaN
1483092300,21916,21916,21916,21916,1,2.8,21918.68467108254,NaN
1483097700,21911,21911,21911,21911,1,2.65,21916,NaN
1483102200,21931,21931,21931,21931,1,2.6,21900,NaN
1483106400,21934,21934,21934,21934,1,2.6,21903.1,NaN
1483107600,21931,21931,21931,21931,1,2.6,21906.807999999997,NaN
1483108200,21915,21915,21896,21896,3,2.6,21934,-1
1483108500,21907,21907,21907,21907,1,2.6,21931,NaN
1483108800,21894,21894,21894,21894,1,1.9,21927.5,NaN
1483109700,21883,21883,21872,21872,5,2.05,21923.48,-1
1483110000,21877,21877,21877,21877,1,2.05,21916.2728,NaN
1483110300,21870,21870,21866,21866,2,2,21910.074608,-1
1483111200,21850,21850,21850,21850,6,2.1,21903.022670719998,NaN
1483111500,21852,21852,21852,21852,1,1.95,21893.478589990398,NaN
1483111800,21850,21850,21850,21850,6,2.2,21885.652443792125,NaN
1483112100,21860,21860,21860,21860,1,2,21879.235003909544,NaN
1483112400,21873,21878,21873,21878,2,1.95,21850,1
1483406100,21900,21937,21887,21936,10,2.35,21852.8,0.72
1483406400,21929,21930,21915,21915,10,2.8,21862.904,-0.9333333333333333
1483406700,21922,21922,21921,21921,2,2.85,21871.79552,-1
1483407000,21930,21940,21850,21850,23,3.95,21940,-0.8888888888888888
1483407300,21835,21869,21820,21869,17,4.75,21940,0.6938775510204082
1483407600,21869,21950,21869,21950,13,5.35,21820,1
1483407900,21951,22000,21951,22000,30,6.8,21820,1
1483408200,22015,22040,22012,22040,9,7.2,21841.6,0.8928571428571429
1483408500,22046,22046,22010,22029,10,7.65,21869.376,-0.4722222222222222
1483408800,22025,22025,22017,22018,3,7.65,21897.63584,-0.875
1483409100,22001,22020,22001,22020,3,7.75,21921.3741056,1
1483409400,22015,22015,22015,22015,1,7.75,21941.314248704,NaN
1483409700,22024,22062,22024,22062,24,8.7,21958.06396891136,1
1483410000,22073,22083,22070,22075,13,9.3,21976.772454507314,0.15384615384615385
1483410300,22080,22091,22080,22082,12,9.8,21998.017963605853,0.18181818181818182
1483410600,22085,22085,22060,22060,4,9.7,22016.614370884683,-1
1483410900,22070,22070,22070,22070,1,9.7,22031.491496707746,NaN
1483411200,22070,22070,22070,22070,1,9.45,22043.393197366197,NaN
1483411500,22063,22063,22063,22063,1,9.45,22052.914557892957,NaN
1483411800,22054,22059,22054,22059,7,9.7,22091,1
1483412100,22050,22050,22050,22050,2,9.3,22087.3,NaN
1483412400,22069,22069,22069,22069,1,8.85,22082.824,NaN
1483412700,22070,22072,22070,22070,3,8.9,22078.88512,0
1483413300,22050,22050,22023,22028,19,8.7,22075.4189056,-0.8148148148148148
1483413600,22020,22025,22015,22025,16,8.65,22072,0.5
1483413900,22022,22022,22022,22022,1,8.05,22062.88,NaN
1483414500,22047,22047,22047,22047,1,6.6,22055.2192,NaN
1483415100,22050,22050,22050,22050,1,6.2,22015,NaN
1483415400,22051,22080,22051,22080,4,5.9,22018.5,1
1483415700,22086,22088,22086,22088,2,5.85,22025.88,1
