time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1475198100,23360,23360,23360,23360,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1475198400,23315,23357,23305,23357,NaN,NaN,95,NaN,23305,NaN,NaN,NaN,NaN,NaN
1475198700,23330,23330,23330,23330,NaN,NaN,1,NaN,23305,NaN,NaN,NaN,NaN,NaN
1475199000,23353,23353,23349,23349,NaN,NaN,8,NaN,23305,NaN,NaN,NaN,NaN,NaN
1475199300,23370,23400,23369,23400,NaN,NaN,7,NaN,23310.2,NaN,NaN,NaN,NaN,NaN
1475199900,23402,23402,23402,23402,NaN,NaN,1,NaN,23320.976000000002,NaN,NaN,NaN,NaN,NaN
1475200200,23407,23430,23407,23430,NaN,NaN,2,NaN,23332.31936,NaN,NaN,NaN,NaN,NaN
1475200500,23409,23409,23409,23409,NaN,NaN,2,NaN,23347.9482624,NaN,NaN,NaN,NaN,NaN
1475200800,23403,23403,23396,23397,23381.555555555555,23381.555555555555,3,NaN,23361.076540416,NaN,NaN,NaN,NaN,NaN
1475201100,23395,23395,23395,23395,23384.244444444445,23385.444444444445,1,NaN,23372.10429394944,NaN,NaN,NaN,NaN,NaN
1475201700,23393,23393,23393,23393,23385.995555555557,23389.444444444445,1,NaN,23381.36760691753,NaN,NaN,NaN,NaN,NaN
1475202000,23372,23372,23372,23372,23383.196444444446,23394.11111111111,1,NaN,23430,NaN,NaN,NaN,NaN,NaN
1475202300,23359,23359,23359,23359,23378.357155555557,23395.222222222223,19,NaN,23424.2,NaN,NaN,NaN,NaN,NaN
1475202600,23354,23354,23354,23354,23373.485724444447,23390.11111111111,1,NaN,23416.376,NaN,NaN,NaN,NaN,NaN
1475203200,23372,23372,23372,23372,23373.188579555557,23386.777777777777,1,NaN,23407.643360000002,NaN,NaN,NaN,NaN,NaN
1475204100,23387,23387,23387,23387,23375.950863644444,23382,1,NaN,23400.133289600002,NaN,NaN,NaN,NaN,NaN
1475204400,23402,23409,23402,23409,23382.560690915554,23382,2,NaN,23354,NaN,NaN,NaN,NaN,NaN
1475204700,23415,23415,23415,23415,23389.04855273244,23384,2,NaN,23359.5,NaN,NaN,NaN,NaN,NaN
1475205300,23433,23435,23426,23426,23396.438842185955,23387.444444444445,30,NaN,23366.16,NaN,NaN,NaN,NaN,NaN
1475205900,23394,23394,23394,23394,23395.951073748765,23387.555555555555,1,9.05,23375.7976,NaN,NaN,NaN,NaN,NaN
1475206200,23385,23385,23372,23372,23391.160858999014,23387.555555555555,2,9.05,23435,NaN,NaN,NaN,45.477386934673376,41.20603015075377
1475206500,23378,23386,23377,23379,23388.72868719921,23389.777777777777,10,4.8,23428.7,NaN,NaN,NaN,44.10864575363429,39.734761540423364
1475207400,23388,23388,23388,23388,23388.58294975937,23393.555555555555,1,4.8,23423.03,NaN,NaN,NaN,43.5923144471094,38.79736300606823
1475211600,23396,23396,23396,23396,23390.066359807497,23396.222222222223,1,4.45,23417.927,NaN,NaN,NaN,44.81055638831841,37.959452810692724
1475211900,23403,23405,23403,23405,23393.053087845998,23398.222222222223,2,4.2,23413.3343,NaN,NaN,NaN,46.18685464803733,37.012831039855
1475212800,23405,23405,23405,23405,23395.442470276797,23397.777777777777,1,4.2,23409.20087,NaN,NaN,NaN,46.186854648037325,37.012831039855
1475213700,23362,23362,23362,23362,23388.753976221436,23391.88888888889,2,4.2,23405.480783,NaN,NaN,NaN,40.80043622401397,44.35854119806806
1475214000,23371,23371,23371,23371,23385.20318097715,23385.777777777777,1,4.15,23405,NaN,NaN,NaN,42.2834078059728,43.24734287466808
1475214300,23360,23360,23360,23360,23380.16254478172,23382,1,4.05,23399.84,NaN,NaN,NaN,40.96322216879047,45.019291889577254
1475214900,23354,23354,23354,23354,23374.930035825375,23380,1,4.05,23394.2624,NaN,NaN,NaN,40.24181975149143,45.98755594781561
1475215800,23352,23352,23352,23352,23370.3440286603,23377,1,4.05,23387.820416,NaN,NaN,NaN,39.9946809937131,46.319264812127926
1475216100,23348,23348,23348,23348,23365.87522292824,23372.555555555555,1,4.05,23381.372741119998,NaN,NaN,NaN,39.484184445024844,47.00445167607029
1475216400,23325,23325,23325,23325,23357.70017834259,23364.666666666668,6,3.4,23374.698192895998,NaN,NaN,NaN,36.65253897928395,50.80507732467265
1475216700,23306,23306,23280,23280,23342.160142674074,23350.777777777777,2,3.45,23364.7585543168,NaN,NaN,NaN,31.935679498200102,57.13603130233453
1475217000,23288,23295,23288,23295,23332.72811413926,23338.555555555555,2,3.5,23347.80684345344,NaN,NaN,NaN,30.555932201293974,54.66752942656316
1475217300,23293,23295,23293,23295,23325.182491311407,23331.11111111111,2,3.55,23334.245474762753,NaN,NaN,NaN,30.371766574472463,54.33803923927967
1475217900,23295,23300,23295,23299,23319.945993049125,23323.11111111111,3,3.6,23323.3963798102,NaN,NaN,NaN,31.45889423943755,53.48964221969763
1475218200,23303,23327,23303,23327,23321.3567944393,23319.444444444445,3,3.65,23280,NaN,NaN,NaN,36.934512834371105,48.981556413423924
1475218500,23313,23313,23313,23313,23319.68543555144,23314.88888888889,1,2.2,23284.7,NaN,-0.032143472684315055,NaN,35.365769159879854,46.901130792680696
1475218800,23291,23292,23291,23292,23314.14834844115,23308.222222222223,3,2.3,23288.93,NaN,-0.03441349533665705,12.741316047064004,33.044178679362766,50.38681291430073
1475219100,23319,23319,23319,23319,23315.118678752922,23305,1,2.25,23291,NaN,-0.03604551908855169,12.586353496399457,38.27845641768511,46.44781899352796
1475219700,23257,23257,23250,23250,23302.09494300234,23296.666666666668,2,1.85,23327,NaN,-0.03766374348133705,13.337523288036738,31.627362010438652,55.75280788078718
1475220000,23211,23222,23211,23222,23286.075954401873,23290.222222222223,5,2.05,23319.3,NaN,-0.03908946448508421,14.434052776545803,28.66410702597964,59.898449637197295
1475220300,23237,23237,23237,23237,23276.2607635215,23283.777777777777,1,2.05,23306.304,NaN,-0.04016202260987867,15.197969743309034,31.27114992977353,57.70939975550896
1475220600,23256,23256,23256,23256,23272.2086108172,23279.444444444445,1,2,23294.86752,NaN,-0.04105591500930039,15.586961880394947,34.46456239810412,55.027994253586385
1475220900,23256,23256,23256,23256,23268.966888653762,23274.666666666668,1,2,23284.8034176,NaN,-0.041651970265852434,15.956504410626565,34.46456239810413,55.0279942535864
1475222100,23230,23230,23217,23228,23260.77351092301,23263.666666666668,3,2.05,23275.947007488,NaN,-0.042439465328953374,16.714297797828294,31.17055706247762,59.32626518972517
1475222400,23221,23221,23221,23221,23252.818808738408,23253.444444444445,4,2.2,23268.153366589442,NaN,-0.04316652320501657,17.434201515669937,30.61767366676519,58.27397385956746
1475223000,23278,23278,23270,23270,23256.255046990726,23251,4,2.35,23211,NaN,-0.04313150032880464,17.160639132501256,39.77409060954718,50.583531209831925
1475223300,23280,23282,23280,23282,23261.40403759258,23246.88888888889,72,5.9,23217.7,NaN,-0.042220796405836314,16.84100219119447,39.59107950945219,49.14622387213911
1475223900,23289,23304,23289,23300,23269.123230074063,23252.444444444445,17,6.7,23225.416,NaN,-0.04029158151544088,16.215021032856214,42.73140631821907,46.591382581778916
1475226900,23338,23338,23338,23338,23282.89858405925,23265.333333333332,1,6.7,23236.41776,NaN,-0.03683991066480319,15.639330802793642,46.76784485969381,42.56797463433189
1475233500,23323,23323,23323,23323,23290.9188672474,23274.88888888889,1,6.45,23252.6709184,NaN,-0.03205611761006755,14.89027848859856,45.14786452844663,44.55734899518159
1475234700,23317,23317,23317,23317,23296.135093797922,23281.666666666668,1,6.4,23266.323571456,NaN,-0.02615220324460321,14.193368975135195,44.49886010558452,45.35434185615414
1475235000,23323,23323,23323,23323,23301.50807503834,23289.11111111111,1,6.35,23277.79180002304,NaN,-0.019466050778296218,13.519692170559518,45.32616646758501,44.67828483041877
1475237700,23350,23350,23350,23350,23311.20646003067,23302.666666666668,1,6.3,23287.42511201935,NaN,-0.012077375355907805,13.240794750602015,48.93197321604,41.7316968459599
