time,open,high,low,close
1602479700,24661,24664,24657,24664
1602480600,24633,24633,24633,24633
1602483600,24645,24645,24645,24645
1602483900,24635,24641,24635,24640
1602484200,24650,24650,24650,24650
1602484800,24642,24642,24642,24642
1602485100,24642,24642,24642,24642
1602485400,24656,24656,24656,24656
1602486300,24616,24616,24616,24616
1602488100,24618,24618,24618,24618
1602488400,24616,24616,24616,24616
1602490800,24658,24658,24650,24650
1602491100,24660,24660,24656,24656
1602494700,24624,24624,24624,24624
1602495300,24623,24623,24623,24623
1602495900,24600,24600,24600,24600
1602496500,24608,24608,24608,24608
1602497100,24598,24604,24598,24604
1602497400,24608,24608,24608,24608
1602498300,24615,24615,24615,24615
1602498900,24624,24624,24624,24624
1602499200,24631,24631,24631,24631
1602499500,24626,24626,24626,24626
1602499800,24634,24635,24634,24635
1602500700,24629,24629,24629,24629
1602501300,24630,24630,24630,24630
1602502200,24630,24630,24630,24630
1602502800,24647,24647,24647,24647
1602504300,24651,24651,24651,24651
1602504600,24647,24647,24647,24647
1602505500,24651,24651,24648,24648
1602505800,24654,24654,24654,24654
1602506400,24658,24658,24658,24658
1602507900,24650,24650,24650,24650
1602508200,24652,24652,24652,24652
1602508500,24643,24643,24643,24643
1602508800,24649,24649,24649,24649
1602509400,24614,24628,24614,24628
1602510300,24621,24621,24621,24621
1602510600,24626,24626,24610,24610
1602511200,24638,24638,24638,24638
1602512700,24642,24646,24642,24646
1602513900,24656,24659,24656,24659
1602514200,24672,24686,24672,24686
1602514500,24690,24690,24683,24684
1602514800,24694,24698,24694,24698
1602515100,24718,24718,24718,24718
1602515400,24728,24728,24727,24727
1602516000,24702,24702,24702,24702
1602516600,24702,24702,24702,24702
1602519600,24687,24690,24687,24690
1602524700,24695,24695,24693,24693
1602527700,24700,24700,24700,24700
1602638100,24700,24721,24608,24608
1602638400,24598,24600,24568,24568
1602638700,24568,24593,24562,24583
1602639000,24582,24604,24560,24561
1602639300,24550,24563,24550,24551
1602639600,24555,24606,24555,24606
1602639900,24580,24593,24580,24593
1602640200,24574,24574,24520,24520
1602640500,24525,24540,24525,24540
1602640800,24513,24513,24494,24494
1602641100,24498,24500,24482,24483
1602641400,24496,24496,24468,24468
1602641700,24507,24530,24507,24530
1602642000,24539,24539,24539,24539
1602642300,24518,24519,24518,24519
1602642600,24528,24544,24527,24544
1602642900,24553,24571,24553,24571
1602643200,24509,24509,24508,24508
1602643500,24527,24534,24527,24534
1602643800,24520,24520,24517,24517
1602644100,24560,24563,24560,24563
1602644400,24567,24578,24557,24557
1602644700,24585,24585,24582,24583
1602645000,24600,24605,24600,24605
1602645300,24618,24635,24615,24635
1602645600,24618,24619,24600,24601
1602645900,24599,24606,24596,24596
1602646200,24589,24589,24586,24587
1602646500,24600,24600,24600,24600
1602646800,24595,24595,24590,24590
1602647100,24590,24594,24569,24569
1602647400,24565,24565,24555,24560
1602647700,24552,24552,24540,24540
1602651600,24560,24597,24560,24597
1602651900,24587,24597,24587,24597
1602652800,24528,24528,24528,24528
1602654300,24596,24600,24596,24596
1602654600,24604,24604,24604,24604
1602654900,24615,24619,24609,24612
1602655200,24599,24614,24594,24594
1602655500,24592,24594,24589,24592
