time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1197077400,28479,28479,28479,28479,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1506647700,27458,27458,27458,27458,NaN,NaN,28,NaN,28479,NaN,NaN,NaN,NaN,NaN
1506648000,27434,27438,27434,27438,NaN,NaN,84,NaN,28479,NaN,NaN,NaN,NaN,NaN
1506648300,27422,27422,27422,27422,NaN,NaN,3,NaN,28437.2,NaN,NaN,NaN,NaN,NaN
1506648600,27486,27486,27453,27457,NaN,NaN,9,NaN,28376.288,NaN,NaN,NaN,NaN,NaN
1506648900,27437,27437,27393,27393,NaN,NaN,8,NaN,28319.03072,NaN,NaN,NaN,NaN,NaN
1506649200,27400,27413,27400,27413,NaN,NaN,2,NaN,28244.948262399997,NaN,NaN,NaN,NaN,NaN
1506649500,27368,27368,27368,27368,NaN,NaN,2,NaN,28176.792401407998,NaN,NaN,NaN,NaN,NaN
1506649800,27360,27361,27360,27361,27532.11111111111,27532.11111111111,3,NaN,28095.9131612672,NaN,NaN,NaN,NaN,NaN
1506650400,27417,27445,27415,27445,27514.688888888886,27417.222222222223,3,NaN,28007.603581915137,NaN,NaN,NaN,NaN,NaN
1506650700,27430,27430,27422,27428,27497.351111111107,27413.88888888889,4,NaN,27929.89115208532,NaN,NaN,NaN,NaN,NaN
1506651000,27404,27404,27404,27404,27478.680888888885,27410.11111111111,1,NaN,27861.504213835084,NaN,NaN,NaN,NaN,NaN
1506651300,27426,27427,27426,27427,27468.34471111111,27410.666666666668,2,NaN,27801.323708174874,NaN,NaN,NaN,NaN,NaN
1506651900,27413,27417,27413,27417,27458.075768888888,27406.222222222223,2,NaN,27748.36486319389,NaN,NaN,NaN,NaN,NaN
1506652200,27432,27432,27432,27432,27452.86061511111,27410.555555555555,1,NaN,27701.761079610624,NaN,NaN,NaN,NaN,NaN
1506652800,27423,27423,27423,27423,27446.88849208889,27411.666666666668,1,NaN,27660.749750057348,NaN,NaN,NaN,NaN,NaN
1506653400,27433,27433,27421,27421,27441.71079367111,27417.555555555555,2,NaN,27624.659780050468,NaN,NaN,NaN,NaN,NaN
1506654000,27428,27428,27421,27421,27437.568634936888,27424.222222222223,2,NaN,27592.90060644441,NaN,NaN,NaN,NaN,NaN
1506654300,27426,27426,27426,27426,27435.25490794951,27422.11111111111,1,NaN,27564.952533671083,NaN,NaN,NaN,NaN,NaN
1506654900,27445,27464,27445,27464,27441.003926359608,27426.11111111111,12,8.55,27540.358229630554,NaN,NaN,NaN,NaN,NaN
1506655200,27472,27472,27472,27472,27447.203141087688,27433.666666666668,1,8.55,27518.715242074886,NaN,NaN,NaN,15.879265091863514,78.54330708661416
1506655500,27464,27464,27464,27464,27450.56251287015,27437.777777777777,5,7.4,27499.6694130259,NaN,NaN,NaN,15.792004396208274,78.66121720016488
1506657000,27472,27472,27472,27472,27454.85001029612,27443.88888888889,1,3.25,27482.90908346279,NaN,NaN,NaN,16.276302830317544,78.20881949087357
1506661200,27455,27455,27455,27455,27454.880008236894,27446.444444444445,1,3.15,27472,NaN,NaN,NaN,16.069574761133985,78.48559295219619
1506661500,27453,27453,27453,27453,27454.504006589515,27449.777777777777,1,2.75,27472,NaN,NaN,NaN,16.044338618399667,78.51937982304831
1506663300,27450,27453,27450,27453,27454.203205271613,27453.333333333332,6,2.65,27458.56,NaN,NaN,NaN,16.0046530588046,78.57251198713725
1506664500,27450,27450,27450,27450,27453.362564217292,27456.555555555555,1,2.6,27360,NaN,NaN,NaN,15.963090329835799,78.36846582580404
1506664800,27453,27453,27453,27453,27453.290051373835,27459.555555555555,28,3.9,27361.8,NaN,NaN,NaN,16.192186956081976,78.15482218760688
1506666900,27450,27450,27448,27448,27452.23204109907,27457.777777777777,20,4.75,27365.448,NaN,NaN,NaN,16.115113093884602,78.25880395541601
1506667500,27464,27464,27464,27464,27454.585632879254,27456.88888888889,1,4.65,27368.95008,NaN,NaN,NaN,17.24160023733482,77.02384316275536
1506668100,27461,27461,27461,27461,27455.868506303403,27456.555555555555,1,4.5,27374.6530752,NaN,NaN,NaN,17.188066857338296,77.09518174605951
1506668400,27443,27443,27430,27430,27450.694805042724,27451.88888888889,2,4.55,27380.013890688,NaN,NaN,NaN,16.626545908715176,77.84346457395075
1506669300,27448,27448,27448,27448,27450.15584403418,27451.11111111111,1,4.5,27385.053057246718,NaN,NaN,NaN,16.844850364176818,76.31954548190768
1506669900,27453,27453,27453,27453,27450.724675227342,27451.11111111111,1,4.45,27389.789873811915,NaN,NaN,NaN,17.318136630875035,75.88516477409308
1506670500,27477,27477,27477,27477,27455.979740181872,27453.777777777777,1,4.45,27394.2424813832,NaN,NaN,NaN,19.629400826195333,73.76389346801078
1506671400,27524,27524,27524,27524,27469.5837921455,27462,1,4.45,27400.863082872544,NaN,NaN,NaN,24.008333953996374,69.74492185322732
1506671700,27514,27514,27514,27514,27478.4670337164,27468.777777777777,1,4.4,27413.17677458529,NaN,NaN,NaN,23.71890348286021,70.10965942889838
1506672900,27471,27471,27471,27471,27476.97362697312,27471.333333333332,1,4.35,27424.25909712676,NaN,NaN,NaN,22.491612158071696,71.65628049021329
1506673200,27476,27476,27476,27476,27476.778901578495,27472.666666666668,1,4.35,27434.233187414084,NaN,0.0869889257949219,NaN,22.979407730350154,71.20531489381419
1506695100,27519,27519,27519,27519,27485.223121262796,27479.11111111111,1,3.8,27443.209868672675,NaN,0.08845297057898271,60.75068585383932,27.13092865264084,67.36724580282313
1506699600,27580,27580,27562,27562,27500.578497010236,27493.777777777777,4,3.95,27451.28888180541,NaN,0.0814600426153489,59.2825467821376,32.5591920827885,62.348831954263986
1506993300,27748,27748,27721,27741,27548.662797608187,27526.333333333332,4,3.9,27466.73421598876,NaN,0.0766358981054227,56.67006519598366,43.70531816375106,50.31789056978183
1506993600,27759,27768,27759,27768,27592.53023808655,27561.333333333332,3,4,27506.111425750332,NaN,0.07394879192218817,54.06671666196237,44.57509043250127,48.87676779317422
1506993900,27759,27804,27759,27804,27634.82419046924,27597.666666666668,3,4.1,27548.01359763028,NaN,0.0733933221979477,51.37784540422007,46.2699015677896,46.53838806760467
1506994200,27822,27822,27766,27766,27661.059352375392,27624.555555555555,4,4.25,27594.09115005683,NaN,0.07385835634782678,48.90101592093019,45.43676331412365,43.793800438599774
1506994800,27765,27765,27719,27719,27672.647481900312,27647.333333333332,6,4.25,27639.672920045465,NaN,0.07517048624687162,46.64482474596353,43.18666419250057,46.57721877736965
