time,open,high,low,close,Volume,Volume MA
1643361300,23376,23376,23360,23360,3,NaN
1643361600,23350,23360,23350,23360,3,NaN
1643361900,23365,23365,23365,23365,2,NaN
1643362200,23382,23386,23382,23386,2,NaN
1643363100,23367,23367,23365,23365,2,NaN
1643367000,23337,23337,23337,23337,1,NaN
1643367300,23329,23329,23329,23329,1,NaN
1643367600,23342,23342,23342,23342,1,NaN
1643368800,23294,23294,23294,23294,1,NaN
1643369400,23325,23325,23325,23325,2,NaN
1643373300,23250,23250,23250,23250,1,NaN
1643373600,23231,23237,23231,23237,14,NaN
1643373900,23218,23219,23217,23219,5,NaN
1643374200,23214,23214,23214,23214,1,NaN
1643374500,23224,23231,23224,23231,2,NaN
1643375100,23246,23246,23246,23246,5,NaN
1643375400,23231,23231,23231,23231,11,NaN
1643375700,23250,23250,23250,23250,8,NaN
1643376300,23254,23257,23254,23257,15,NaN
1643376600,23325,23360,23325,23360,3,NaN
1643377200,23381,23381,23381,23381,1,NaN
1643378100,23380,23380,23380,23380,1,NaN
1643380500,23356,23356,23345,23345,17,NaN
1643380800,23320,23320,23320,23320,1,NaN
1643381100,23300,23305,23280,23305,4,NaN
1643382000,23290,23290,23290,23290,5,NaN
1643382600,23302,23302,23302,23302,1,NaN
1643382900,23285,23297,23285,23297,2,NaN
1643383500,23270,23270,23270,23270,1,NaN
1643383800,23263,23263,23263,23263,2,NaN
1643384100,23258,23258,23258,23258,2,NaN
1643384700,23320,23320,23320,23320,1,NaN
1643385300,23323,23323,23323,23323,2,NaN
1643385600,23328,23328,23328,23328,1,NaN
1643386500,23414,23414,23413,23413,2,NaN
1643386800,23421,23421,23416,23416,2,NaN
1643387700,23450,23453,23450,23453,3,NaN
1643388300,23447,23447,23447,23447,1,NaN
1643388900,23479,23479,23479,23479,2,NaN
1643389800,23491,23491,23491,23491,1,NaN
1643391300,23416,23416,23416,23416,2,NaN
1643392800,23400,23410,23400,23410,3,NaN
1643393400,23430,23430,23430,23430,2,NaN
1643394600,23430,23430,23430,23430,2,NaN
1643591700,23526,23537,23523,23523,4,NaN
1643592000,23506,23506,23506,23506,1,NaN
1643592300,23520,23539,23520,23539,3,NaN
1643592600,23556,23556,23402,23402,42,NaN
1643592900,23410,23410,23366,23366,37,NaN
1643593200,23439,23482,23439,23482,7,NaN
1643593500,23481,23481,23481,23481,1,NaN
1643593800,23546,23575,23546,23547,40,NaN
1643594100,23536,23580,23500,23559,18,NaN
1643594400,23500,23568,23500,23568,5,NaN
1643594700,23542,23554,23542,23544,231,NaN
1643595000,23557,23580,23547,23555,155,NaN
1643595300,23585,23594,23580,23594,41,NaN
1643595600,23595,23609,23595,23600,45,NaN
1643595900,23598,23598,23580,23596,136,NaN
1643596200,23596,23612,23596,23601,304,NaN
1643596500,23612,23636,23609,23636,237,NaN
1643596800,23640,23644,23635,23635,57,NaN
1643597100,23646,23650,23620,23620,11,NaN
1643597400,23625,23666,23625,23666,28,NaN
1643597700,23700,23705,23700,23700,30,NaN
1643598000,23700,23700,23700,23700,1,NaN
1643598300,23700,23719,23700,23719,95,NaN
1643598600,23720,23725,23703,23703,209,NaN
1643598900,23724,23750,23724,23750,31,NaN
1643599200,23765,23782,23765,23782,4,NaN
1643599500,23786,23791,23786,23791,134,NaN
