time,open,high,low,close,Volume
1672971000,21339,21339,21339,21339,2
1673489400,21935,21935,21935,21935,1
1675054800,22500,22500,22500,22500,1
1675146900,21919,21919,21919,21919,1
1675324500,22017,22017,22017,22017,1
1675738200,21595,21595,21595,21595,1
1675929300,21809,21809,21809,21809,3
1676250900,21000,21000,21000,21000,2
1676252100,21237,21237,21237,21237,1
1676264400,21089,21089,21089,21089,1
1676344800,21258,21258,21258,21258,1
1676511300,21126,21126,21126,21126,2
1676534400,21112,21112,21112,21112,1
1676943900,21055,21055,21055,21055,3
1676950800,20700,20700,20700,20700,1
1677042900,20551,20551,20551,20551,1
1677210300,20072,20100,20072,20100,4
1677219900,20005,20005,20005,20005,1
1677224400,20021,20021,20021,20021,1
1677460500,20785,20785,20785,20785,10
1677462300,19940,19940,19940,19940,10
1677462900,20186,20186,19975,19975,11
1677463800,20085,20085,20085,20085,1
1677465300,20030,20030,20030,20030,1
1677466200,20129,20129,20129,20129,1
1677466800,20174,20174,20174,20174,1
1677469200,19967,19967,19967,19967,1
1677481200,19890,19890,19890,19890,1
1677483000,20029,20029,20029,20029,1
1677489300,20000,20000,20000,20000,1
1677547200,20101,20101,20101,20101,1
1677547800,20114,20237,20114,20229,102
1677548100,20172,20173,20172,20173,3
1677548400,20208,20208,20149,20149,10
1677548700,20149,20149,20106,20106,101
1677549000,20168,20168,20158,20158,3
1677549300,20154,20154,20130,20132,3
1677549600,20121,20121,20087,20087,3
1677549900,20070,20070,20050,20050,3
1677550200,20060,20060,20060,20060,1
1677550800,20098,20129,20093,20125,35
1677551100,20137,20157,20133,20133,20
1677552300,20159,20190,20159,20190,15
1677552900,20150,20150,20150,20150,5
1677553200,20111,20117,20111,20117,2
1677553800,20112,20112,20112,20112,1
1677554400,20091,20091,20091,20091,1
1677556500,20086,20086,20086,20086,2
1677561000,19983,19983,19982,19982,2
1677561900,19934,19934,19934,19934,1
1677562200,19889,19889,19889,19889,1
1677562500,19870,19893,19865,19865,70
1677562800,19873,19884,19858,19860,25
1677563400,19900,19911,19900,19910,12
1677563700,19911,19915,19894,19894,22
1677564000,19910,19925,19910,19925,36
1677564300,19918,19930,19900,19916,189
1677564900,19910,19910,19910,19910,1
1677565200,19935,19950,19935,19950,36
1677565500,19972,19972,19972,19972,1
1677565800,19950,19952,19950,19952,2
1677566100,19980,19983,19980,19983,2
1677567000,19995,19995,19995,19995,1
1677567300,19969,19969,19969,19969,2
1677567600,19969,19969,19940,19940,41
1677567900,19930,19930,19914,19914,2
1677568200,19910,19910,19888,19888,2
1677568800,19891,19894,19891,19894,11
1677569100,19840,19840,19840,19840,1
1677570900,19871,19871,19865,19865,18
1677571200,19856,19856,19829,19839,57
1677571500,19829,19830,19805,19805,392
1677571800,19803,19827,19803,19827,40
1677572100,19799,19799,19790,19790,62
1677572400,19797,19797,19797,19797,8
1677579000,19868,19868,19868,19868,4
1677579600,19862,19862,19862,19862,3
1677580200,19872,19875,19872,19875,43
1677580500,19878,19879,19878,19879,43
1677581700,19876,19876,19876,19876,2
1677583500,19882,19882,19882,19882,3
1677584400,19888,19888,19888,19888,3
1677585000,19878,19878,19878,19878,1
1677588900,19877,19877,19877,19877,1
1677591300,19873,19873,19873,19873,1
1677595200,19945,19945,19945,19945,12
1677595500,19945,19962,19945,19962,2
1677596400,19981,19987,19966,19966,26
1677596700,19995,19995,19977,19987,3
1677597300,19961,19970,19958,19970,6
1677597600,19980,19990,19980,19990,6
1677604500,19938,19938,19938,19938,1
1677633300,19905,19925,19882,19896,30
1677633600,19895,19918,19895,19918,11
1677633900,19925,19940,19925,19933,21
1677634200,19943,19993,19943,19990,37
1677634500,20000,20040,19978,20040,25
1677635100,20098,20130,20098,20119,149
1677635400,20178,20192,20174,20192,3
1677635700,20210,20210,20210,20210,1
1677636000,20239,20240,20227,20230,7
1677636600,20281,20298,20281,20298,4
1677636900,20301,20307,20295,20307,12
1677637200,20309,20309,20309,20309,2
1677637800,20321,20338,20321,20338,2
1677638400,20333,20348,20333,20348,2
1677638700,20368,20368,20345,20345,3
1677639000,20388,20388,20379,20384,4
1677639300,20409,20409,20382,20382,2
1677639600,20420,20420,20399,20406,4
1677639900,20428,20433,20421,20433,13
1677640200,20427,20427,20422,20422,4
1677640500,20450,20450,20450,20450,1
1677640800,20458,20458,20437,20457,22
1677641100,20468,20488,20468,20486,5
1677641400,20462,20472,20462,20472,4
1677641700,20442,20482,20438,20482,6
1677642000,20483,20483,20483,20483,1
1677642300,20479,20485,20479,20485,11
1677642600,20488,20500,20488,20500,3
1677646800,20501,20541,20501,20541,11
1677647100,20544,20544,20513,20513,11
1677648300,20505,20505,20470,20485,6
1677648600,20465,20465,20458,20458,2
1677648900,20451,20477,20451,20477,10
1677649200,20481,20481,20468,20468,31
1677649500,20450,20450,20450,20450,3
1677649800,20487,20491,20487,20491,4
1677650100,20495,20525,20495,20525,26
1677651000,20588,20588,20588,20588,25
1677651300,20602,20602,20588,20588,10
1677651900,20629,20629,20602,20602,4
1677652500,20600,20600,20600,20600,1
1677652800,20623,20623,20623,20623,1
1677653100,20618,20627,20618,20627,3
1677653700,20626,20626,20626,20626,10
1677654000,20633,20633,20606,20606,2
1677654300,20596,20615,20596,20615,98
1677655800,20652,20652,20637,20637,12
1677656100,20658,20658,20658,20658,2
1677656400,20666,20699,20666,20699,3
1677656700,20709,20710,20693,20696,368
1677657000,20687,20689,20687,20687,31
1677657300,20670,20670,20670,20670,1
1677657900,20675,20675,20673,20673,3
1677658200,20685,20695,20684,20695,12
1677658500,20700,20704,20689,20689,12
1677658800,20662,20662,20662,20662,1
1677662400,20643,20643,20643,20643,2
1677662700,20647,20647,20647,20647,10
1677663300,20650,20650,20650,20650,1
1677677100,20620,20620,20620,20620,4
1677681000,20624,20634,20624,20627,9
1677681300,20580,20580,20580,20580,1
1677681600,20600,20600,20600,20600,4
1677681900,20610,20620,20610,20617,7
1677682200,20600,20600,20600,20600,1
1677682500,20600,20600,20600,20600,1
1677682800,20609,20609,20609,20609,1
1677683100,20583,20583,20583,20583,1
1677683400,20561,20561,20561,20561,1
1677684600,20542,20542,20542,20542,1
1677685200,20559,20560,20559,20560,2
1677686400,20538,20538,20535,20535,12
1677690600,20548,20548,20548,20548,3
1677692100,20511,20511,20511,20511,2
1677693300,20500,20500,20500,20500,2
1677693600,20500,20500,20500,20500,1
1677694200,20485,20485,20485,20485,2
1677719700,20443,20471,20443,20466,6
1677720000,20463,20463,20463,20463,2
1677720600,20500,20535,20500,20519,23
1677720900,20528,20528,20420,20420,12
1677721200,20405,20417,20405,20412,6
1677721800,20538,20540,20492,20540,16
1677722100,20493,20501,20484,20484,5
1677722400,20527,20598,20527,20586,6
1677722700,20616,20616,20616,20616,72
1677723000,20540,20540,20537,20537,29
1677723300,20524,20554,20524,20554,10
1677723600,20564,20584,20562,20562,12
1677723900,20575,20615,20575,20615,22
1677724200,20576,20576,20576,20576,5
1677724500,20525,20525,20525,20525,1
1677724800,20557,20557,20557,20557,1
1677725400,20551,20551,20547,20547,3
1677726000,20541,20561,20541,20552,4
1677726300,20562,20571,20552,20552,3
1677726600,20562,20562,20562,20562,1
1677727800,20579,20619,20578,20619,12
1677728100,20605,20605,20605,20605,2
1677729000,20620,20640,20620,20640,9
1677733200,20597,20597,20597,20597,2
1677733800,20587,20587,20587,20587,2
1677734100,20578,20578,20570,20570,3
1677734400,20555,20555,20555,20555,2
1677735000,20561,20580,20561,20580,3
1677735300,20550,20558,20550,20558,3
1677735600,20550,20550,20550,20550,2
1677735900,20538,20538,20538,20538,2
1677736200,20550,20550,20550,20550,2
