time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1564993200,26034,26045,26034,26045,26061.53485328475,26057,4,18.9,NaN,26045,NaN,26016.181977449884,NaN,0.04718396775114042,NaN,28.34067160760228,49.32653001017488
1564993500,26046,26046,26004,26004,26050.0278826278,26051.333333333332,3,18.5,NaN,26004,NaN,26120,NaN,0.05204861260720006,28.224313917853305,26.73594797127575,50.57800593728929
1564996500,26003,26003,25980,25980,26036.02230610224,26043.555555555555,2,18.1,NaN,25980,NaN,26114.4,NaN,0.05509871446963521,28.500907280220492,25.85534765040644,52.20581520279137
1564996800,25955,25956,25955,25956,26020.017844881793,26032.88888888889,2,18.05,NaN,25956,NaN,26104.836000000003,NaN,0.057423990237024936,28.910133671806545,24.95412768064784,53.87174034756119
1564997100,26050,26050,26050,26050,26026.014275905436,26032.333333333332,1,17.65,NaN,26050,NaN,26095.84584,NaN,0.05988934153828063,28.280952974100416,34.05211885212873,47.34074000168296
1565003100,26015,26015,26015,26015,26023.81142072435,26026.11111111111,1,17.55,NaN,26015,NaN,26087.395089600002,NaN,0.06158557871334236,27.913994233446452,32.50750839820942,49.729373843890116
1565009100,25950,25950,25950,25950,26009.04913657948,26014,1,17.55,NaN,25950,NaN,26076.403482432,NaN,0.06173755818335902,27.95013001037186,29.859725643070504,53.82398778340433
1565009400,25961,25961,25961,25961,25999.439309263584,26000.88888888889,1,16,NaN,25961,NaN,26066.29120383744,NaN,0.06135086423152747,27.874840749528524,30.86287524110772,53.05419450550921
1565010000,25950,25961,25950,25961,25991.75144741087,25991.333333333332,2,14.2,NaN,25961,NaN,26056.987907530445,NaN,0.061068399294868514,27.868132841313717,30.40513242501429,53.75047134436317
1565011200,25945,25945,25945,25945,25982.401157928696,25980.222222222223,1,10,NaN,25945,NaN,26045.7891167774,NaN,0.060552676280337114,27.89197186807529,29.730007921385287,53.25086426041952
1565011800,25924,25924,25924,25924,25970.720926342958,25971.333333333332,1,10,NaN,25924,NaN,26031.17442276411,NaN,0.05974343732651488,28.04234692446597,28.845126402181066,54.64230170517607
1565012100,25904,25904,25880,25893,25955.176741074367,25961.666666666668,12,8.1,NaN,25893,NaN,26010.010003577136,NaN,0.05733501428733245,28.437062737937843,27.068239112782194,57.436379167439064
1565013000,25840,25850,25840,25841,25932.341392859493,25948.88888888889,7,8.2,NaN,25841,NaN,25982.808403004794,NaN,0.05326420624659489,29.020917024968554,25.1072039850672,58.74299884982152
