time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA
1579245600,28945,28994,28945,28994,28882.940048505854,NaN,NaN,NaN,NaN,28969.5,10,2.2
1579245900,28977,28977,28977,28977,28900.709640744917,NaN,NaN,NaN,NaN,28977,1,2
1579246200,28981,28981,28981,28981,28915.636098225732,NaN,NaN,NaN,NaN,28981,1,1.95
1579246500,28990,28990,28990,28990,28928.174322509614,NaN,NaN,NaN,NaN,28990,1,1.95
1579246800,28996,28996,28989,28989,28938.706430908074,NaN,NaN,NaN,NaN,28992.5,3,2
1579247400,28987,28987,28987,28987,28949.01927334462,NaN,NaN,NaN,NaN,28987,1,2
1579247700,29020,29030,29020,29030,28957.47580414259,NaN,NaN,NaN,NaN,29025,2,2.05
1579248000,29050,29053,29048,29053,28971.98064331407,NaN,NaN,NaN,NaN,29051,7,2.3
1579248300,29060,29060,29057,29057,28988.184514651257,NaN,NaN,NaN,NaN,29058.5,6,2.45
1579248600,29060,29061,29055,29061,29002.547611721006,NaN,NaN,NaN,NaN,29059.25,4,2.45
1579248900,29061,29062,29051,29052,29014.238089376806,NaN,NaN,NaN,NaN,29056.5,54,5.1
1579249200,29050,29051,29050,29051,29023.790471501445,NaN,NaN,NaN,NaN,29050.5,5,5.3
1579249500,29052,29065,29052,29062,29031.432377201156,NaN,NaN,NaN,NaN,29057.75,5,5.5
1579252500,29074,29074,29074,29074,29038.145901760923,NaN,NaN,NaN,NaN,29074,5,5.65
1579252800,29078,29078,29078,29078,29045.316721408737,NaN,NaN,NaN,NaN,29078,3,5.7
1579253400,29074,29074,29074,29074,29051.85337712699,NaN,NaN,NaN,NaN,29074,9,6.1
1579257000,29100,29100,29100,29100,29057.08270170159,NaN,NaN,NaN,NaN,29100,1,6.1
1579257600,29091,29091,29091,29091,29065.666161361274,NaN,NaN,NaN,NaN,29091,4,6.2
1579258500,29060,29060,29060,29060,29100,NaN,NaN,29100,29100,29060,1,6.2
1579262100,29084,29084,29084,29084,29096,NaN,NaN,NaN,NaN,29084,1,6.2
1579265400,29070,29070,29070,29070,29092.4,NaN,NaN,NaN,NaN,29070,1,5.75
1579266900,29082,29082,29082,29082,29089.16,NaN,NaN,NaN,NaN,29082,1,5.75
1579267800,29101,29101,29101,29101,29060,29060,29060,NaN,NaN,29101,1,5.75
1579268400,29110,29110,29110,29110,29064.1,NaN,NaN,NaN,NaN,29110,1,5.75
1579272900,29075,29075,29075,29075,29069.608,NaN,NaN,NaN,NaN,29075,1,5.65
1579273500,29075,29075,29075,29075,29074.45504,NaN,NaN,NaN,NaN,29075,1,5.65
1579274100,29065,29065,29065,29065,29110,NaN,NaN,29110,29110,29065,1,5.6
1579275000,29075,29075,29070,29070,29105.5,NaN,NaN,NaN,NaN,29072.5,2,5.35
1579276200,29037,29037,29034,29034,29101.45,NaN,NaN,NaN,NaN,29035.5,6,5.35
1579277400,29020,29020,29000,29000,29093.356,NaN,NaN,NaN,NaN,29010,10,5.65
1579277700,29017,29017,29014,29015,29080.28616,NaN,NaN,NaN,NaN,29015.75,7,3.3
1579278000,29018,29018,29011,29011,29069.0460976,NaN,NaN,NaN,NaN,29014.5,3,3.2
1579279200,29021,29021,29021,29021,29059.379643936,NaN,NaN,NaN,NaN,29021,5,3.2
1579280400,29051,29051,29051,29051,29051.06649378496,NaN,NaN,NaN,NaN,29051,1,3
1579282200,29060,29060,29060,29060,29000,29000,29000,NaN,NaN,29060,1,2.9
1579284900,29075,29075,29075,29075,29006,NaN,NaN,NaN,NaN,29075,1,2.5
1579285200,29074,29074,29074,29074,29014.28,NaN,NaN,NaN,NaN,29074,1,2.5
1579482600,29190,29190,29190,29190,29021.5664,NaN,NaN,NaN,NaN,29190,6,2.6
1579482900,29100,29104,29100,29102,29045.147104,NaN,NaN,NaN,NaN,29101.5,19,3.5
1579483200,29190,29190,29179,29179,29065.42650944,NaN,NaN,NaN,NaN,29184.5,2,3.55
1579483500,29141,29150,29141,29150,29082.8667981184,NaN,NaN,NaN,NaN,29145.5,3,3.65
1579483800,29115,29115,29074,29083,29190,NaN,NaN,29190,29190,29096.75,22,4.7
1579484100,29083,29090,29041,29041,29178.4,NaN,NaN,NaN,NaN,29063.75,17,5.5
1579484400,29034,29080,29034,29035,29161.912,NaN,NaN,NaN,NaN,29045.75,37,7.3
1579485000,29077,29077,29077,29077,29144.00432,NaN,NaN,NaN,NaN,29077,1,7.3
1579485300,29048,29048,29048,29048,29128.6037152,NaN,NaN,NaN,NaN,29048,1,7.3
1579485900,29090,29090,29090,29090,29115.359195072,NaN,NaN,NaN,NaN,29090,1,7.3
1579486200,29036,29036,29016,29032,29103.96890776192,NaN,NaN,NaN,NaN,29030,7,7.55
1579486800,29062,29062,29062,29062,29090,NaN,NaN,NaN,NaN,29062,1,7.3
1579487100,29038,29038,29038,29038,29078.16,NaN,NaN,NaN,NaN,29038,1,6.85
1579487700,29068,29068,29015,29015,29068.2144,NaN,NaN,NaN,NaN,29041.5,33,8.15
1579488000,29000,29012,29000,29012,29068,NaN,NaN,NaN,NaN,29006,31,9.55
1579488300,29007,29007,28972,28972,29068,NaN,NaN,NaN,NaN,28989.5,33,10.95
1579488600,28950,28950,28950,28950,29048.8,NaN,NaN,NaN,NaN,28950,5,11.15
1579488900,28960,28960,28960,28960,29029.04,NaN,NaN,NaN,NaN,28960,1,11.15
1579489500,28989,28989,28985,28985,29013.232,NaN,NaN,NaN,NaN,28987,2,11.2
1579490100,28999,28999,28999,28999,29000.5856,NaN,NaN,NaN,NaN,28999,1,11.2
1579496400,28930,28955,28906,28955,28999,NaN,NaN,NaN,NaN,28936.5,6,11.2
1579496700,28964,28964,28964,28964,28999,NaN,NaN,NaN,NaN,28964,1,10.3
1579497300,28957,28957,28945,28945,28980.4,NaN,NaN,NaN,NaN,28951,2,10.3
1579497600,28947,28947,28925,28925,28965.52,NaN,NaN,NaN,NaN,28936,64,13.35
1579497900,28890,28890,28865,28865,28957,NaN,NaN,NaN,NaN,28877.5,2,12.35
1579498200,28875,28907,28875,28903,28947,NaN,NaN,NaN,NaN,28890,10,12
1579498500,28904,28904,28904,28904,28930.6,NaN,NaN,NaN,NaN,28904,1,10.2
1579498800,28900,28900,28884,28884,28917.48,NaN,NaN,NaN,NaN,28892,2,10.25
1579499100,28900,28900,28886,28886,28906.984,NaN,NaN,NaN,NaN,28893,4,10.4
1579499400,28850,28867,28831,28831,28900,NaN,NaN,NaN,NaN,28844.75,5,10.6
1579499700,28842,28860,28842,28860,28900,NaN,NaN,NaN,NaN,28851,5,10.5
1579500900,28865,28866,28863,28865,28886.2,NaN,NaN,NaN,NaN,28864.75,4,10.65
1579501200,28871,28880,28871,28877,28831,28831,28831,NaN,NaN,28874.75,4,10.8
1579501500,28876,28889,28876,28878,28835.9,NaN,NaN,NaN,NaN,28879.75,117,15
1579502700,28892,28892,28892,28892,28842.272,NaN,NaN,NaN,NaN,28892,2,13.55
1579503600,28912,28912,28912,28912,28849.233920000002,NaN,NaN,NaN,NaN,28912,13,12.55
1579503900,28891,28891,28882,28882,28859.276492800003,NaN,NaN,NaN,NaN,28886.5,2,12.4
1579505100,28893,28893,28893,28893,28867.712253952002,NaN,NaN,NaN,NaN,28893,1,12.4
1579505700,28860,28860,28852,28852,28912,NaN,NaN,28912,28912,28856,7,12.65
1579506000,28835,28835,28830,28830,28906,NaN,NaN,NaN,NaN,28832.5,3,12.75
1579506300,28828,28828,28810,28810,28896.88,NaN,NaN,NaN,NaN,28819,2,12.55
1579506900,28780,28781,28780,28781,28884.716800000002,NaN,NaN,NaN,NaN,28780.5,2,12.6
1579507200,28776,28794,28755,28760,28867.962112,NaN,NaN,NaN,NaN,28771.25,13,13.15
1579507500,28759,28759,28757,28757,28847.62893184,NaN,NaN,NaN,NaN,28758,2,10.05
1579507800,28730,28734,28730,28734,28830.9557241088,NaN,NaN,NaN,NaN,28732,3,10.1
1579508100,28736,28736,28717,28720,28810.76457928704,NaN,NaN,NaN,NaN,28727.25,3,9.75
1579508400,28705,28705,28697,28700,28792.011663429632,NaN,NaN,NaN,NaN,28701.75,17,10.55
1579508700,28689,28689,28689,28689,28773.009330743706,NaN,NaN,NaN,NaN,28689,1,10.5
1579511700,28689,28700,28689,28700,28756.207464594965,NaN,NaN,NaN,NaN,28694.5,5,10.55
1579512000,28695,28695,28695,28695,28742.765971675974,NaN,NaN,NaN,NaN,28695,10,10.8
1579512300,28700,28700,28699,28699,28732.01277734078,NaN,NaN,NaN,NaN,28699.5,2,10.65
1579512600,28695,28700,28695,28700,28723.410221872626,NaN,NaN,NaN,NaN,28697.5,2,10.55
1579512900,28692,28692,28692,28692,28716.5281774981,NaN,NaN,NaN,NaN,28692,1,10.4
1579513800,28710,28710,28710,28710,28711.02254199848,NaN,NaN,NaN,NaN,28710,1,4.6
1579514400,28708,28708,28708,28708,28689,28689,28689,NaN,NaN,28708,1,4.55
1579515000,28700,28700,28700,28700,28690.9,NaN,NaN,NaN,NaN,28700,4,4.1
1579518600,28727,28728,28727,28728,28692.61,NaN,NaN,NaN,NaN,28727.5,10,4.5
1579519200,28722,28722,28722,28722,28696.8568,NaN,NaN,NaN,NaN,28722,1,4.5
1579521600,28742,28742,28741,28741,28700.593984000003,NaN,NaN,NaN,NaN,28741.5,3,4.3
1579526700,28735,28735,28735,28735,28706.390826240004,NaN,NaN,NaN,NaN,28735,1,4.2
1579527000,28737,28737,28733,28733,28711.3761105664,NaN,NaN,NaN,NaN,28735,2,4.2
1579527300,28730,28730,28715,28715,28742,NaN,NaN,28742,28742,28722.5,11,4.65
1579527600,28715,28716,28715,28716,28739.3,NaN,NaN,NaN,NaN,28715.5,3,4.15
1579527900,28703,28703,28703,28703,28736.87,NaN,NaN,NaN,NaN,28703,1,4.1
1579528800,28713,28713,28713,28713,28732.8056,NaN,NaN,NaN,NaN,28713,1,4
1579530300,28719,28719,28719,28719,28729.228928,NaN,NaN,NaN,NaN,28719,1,3.9
1579533300,28700,28700,28697,28697,28726.08145664,NaN,NaN,NaN,NaN,28698.5,2,3.15
1579535100,28680,28680,28669,28669,28722.0100527104,NaN,NaN,NaN,NaN,28674.5,13,3.75
1579537200,28667,28667,28667,28667,28713.528444276737,NaN,NaN,NaN,NaN,28667,1,3.55
1579540800,28675,28675,28675,28675,28705.153324306924,NaN,NaN,NaN,NaN,28675,1,3.1
1579546200,28650,28650,28650,28650,28698.285725931677,NaN,NaN,NaN,NaN,28650,2,3.1
1579546500,28659,28659,28659,28659,28688.628580745342,NaN,NaN,NaN,NaN,28659,1,3.05
1579569300,28585,28599,28415,28420,28680.902864596275,NaN,NaN,NaN,NaN,28504.75,13,3.65
1579569600,28389,28402,28371,28401,28659,NaN,NaN,NaN,NaN,28390.75,14,4.3
1579569900,28394,28394,28392,28394,28601.4,NaN,NaN,NaN,NaN,28393.5,3,4.4
1579570200,28424,28429,28306,28340,28555.32,NaN,NaN,NaN,NaN,28374.75,11,4.75
1579570500,28358,28380,28358,28380,28505.456,NaN,NaN,NaN,NaN,28369,8,4.65
1579570800,28308,28318,28265,28265,28465.5648,NaN,NaN,NaN,NaN,28289,24,5.8
1579571100,28250,28284,28249,28284,28425.45184,NaN,NaN,NaN,NaN,28266.75,6,5.95
1579571400,28290,28290,28252,28252,28390.161472,NaN,NaN,NaN,NaN,28271,13,6.55
1579571700,28265,28293,28265,28293,28361.9291776,NaN,NaN,NaN,NaN,28279,3,6.6
1579572000,28330,28367,28330,28367,28249,28249,28249,NaN,NaN,28348.5,25,7.3
1579572300,28362,28362,28350,28357,28260.8,NaN,NaN,NaN,NaN,28357.75,3,7.3
1579572600,28369,28369,28318,28321,28271.42,NaN,NaN,NaN,NaN,28344.25,56,10.05
1579572900,28300,28368,28298,28365,28283.1296,NaN,NaN,NaN,NaN,28332.75,6,10.3
1579573200,28388,28413,28330,28330,28293.434048,NaN,NaN,NaN,NaN,28365.25,5,10.5
1579573500,28303,28305,28283,28305,28413,NaN,NaN,28413,28413,28299,6,10.7
1579573800,28266,28282,28227,28227,28413,NaN,NaN,NaN,NaN,28250.5,7,10.4
1579574100,28230,28247,28230,28247,28390.68,NaN,NaN,NaN,NaN,28238.5,2,10.45
1579574400,28257,28258,28218,28226,28371.0384,NaN,NaN,NaN,NaN,28239.75,116,16.2
1579574700,28225,28258,28225,28258,28349.613024000002,NaN,NaN,NaN,NaN,28241.5,3,16.25
1579575000,28249,28249,28249,28249,28331.18720064,NaN,NaN,NaN,NaN,28249,1,16.25
1579575300,28237,28237,28237,28237,28315.340992550402,NaN,NaN,NaN,NaN,28237,1,15.65
1579575600,28300,28300,28300,28300,28301.713253593345,NaN,NaN,NaN,NaN,28300,2,15.05
1579575900,28305,28305,28269,28269,28218,28218,28218,NaN,NaN,28287,2,15
1579576200,28264,28264,28243,28243,28226.7,NaN,NaN,NaN,NaN,28253.5,4,14.65
1579576500,28268,28268,28263,28263,28234.53,NaN,NaN,NaN,NaN,28265.5,21,15.3
1579576800,28264,28264,28253,28253,28241.576999999997,NaN,NaN,NaN,NaN,28258.5,58,17
1579577100,28245,28246,28230,28230,28305,NaN,NaN,28305,28305,28237.75,13,17.35
1579577400,28230,28230,28200,28211,28297.5,NaN,NaN,NaN,NaN,28217.75,6,17
1579577700,28199,28199,28178,28178,28285.8,NaN,NaN,NaN,NaN,28188.5,10,17.35
1579578000,28174,28201,28170,28201,28270.708,NaN,NaN,NaN,NaN,28186.5,57,18.95
1579578300,28175,28177,28105,28110,28254.594719999997,NaN,NaN,NaN,NaN,28141.75,20,19.8
1579578600,28117,28137,28113,28137,28227.6676704,NaN,NaN,NaN,NaN,28126,7,17.35
1579583100,28158,28183,28158,28183,28205.587489727997,NaN,NaN,NaN,NaN,28170.5,3,17.2
1579583400,28165,28170,28165,28170,28187.481741576958,NaN,NaN,NaN,NaN,28167.5,5,17.2
1579583700,28137,28137,28137,28137,28183,NaN,NaN,NaN,NaN,28137,1,16.95
1579584000,28140,28140,28140,28140,28170,NaN,NaN,NaN,NaN,28140,1,16.65
1579584300,28140,28140,28120,28120,28158.3,NaN,NaN,NaN,NaN,28130,2,16.65
1579584600,28125,28135,28122,28122,28148.706,NaN,NaN,NaN,NaN,28126,6,11.15
1579585200,28105,28105,28105,28105,28140.83892,NaN,NaN,NaN,NaN,28105,1,11.05
1579585500,28066,28066,28066,28066,28135,NaN,NaN,NaN,NaN,28066,1,11.05
1579585800,28040,28062,28040,28062,28121.2,NaN,NaN,NaN,NaN,28051,6,11.3
1579586100,28070,28071,28070,28071,28104.96,NaN,NaN,NaN,NaN,28070.5,5,11.45
1579586700,28084,28103,28072,28103,28040,28040,28040,NaN,NaN,28090.5,4,11.55
1579587000,28089,28090,28064,28064,28046.3,NaN,NaN,NaN,NaN,28076.75,13,12
1579587300,28067,28079,28060,28066,28051.97,NaN,NaN,NaN,NaN,28068,40,12.95
1579587600,28072,28072,28072,28072,28057.073,NaN,NaN,NaN,NaN,28072,10,10.55
1579587900,28069,28080,28069,28080,28060,NaN,NaN,NaN,NaN,28074.5,11,10.45
1579588200,28089,28103,28089,28089,28064.3,NaN,NaN,NaN,NaN,28092.5,44,12.35
1579588500,28091,28102,28086,28086,28068.17,NaN,NaN,NaN,NaN,28091.25,21,12.9
1579588800,28040,28040,28040,28040,28103,NaN,NaN,28103,28103,28040,1,10.1
1579589100,28033,28040,28025,28025,28102,NaN,NaN,NaN,NaN,28030.75,24,10.3
1579589400,28000,28000,27994,27994,28092.76,NaN,NaN,NaN,NaN,27997,19,10.9
1579589700,28000,28015,27992,28015,28078.9336,NaN,NaN,NaN,NaN,28005.5,8,11.15
1579590300,28016,28016,27991,27991,28065.024224,NaN,NaN,NaN,NaN,28003.5,24,12.1
1579590600,27991,28001,27957,28001,28051.69986368,NaN,NaN,NaN,NaN,27987.5,9,12.5
1579590900,27975,28011,27965,27965,28032.759890944002,NaN,NaN,NaN,NaN,27979,5,12.7
1579591200,27978,27998,27978,27996,28017.6079127552,NaN,NaN,NaN,NaN,27987.5,77,16.45
1579591500,28022,28027,28022,28027,27957,27957,27957,NaN,NaN,28024.5,2,16.25
1579591800,28022,28030,28011,28011,27964,NaN,NaN,NaN,NaN,28018.5,34,17.9
1579592100,28022,28022,28022,28022,27971.92,NaN,NaN,NaN,NaN,28022,1,17.9
1579592400,28015,28015,28015,28015,27978.8896,NaN,NaN,NaN,NaN,28015,2,17.7
1579593000,27991,27991,27991,27991,27985.022848,NaN,NaN,NaN,NaN,27991,1,17.5
1579593300,27989,27994,27989,27989,28030,NaN,NaN,28030,28030,27990.25,7,17.65
1579593600,27987,27987,27923,27940,28025.9,NaN,NaN,NaN,NaN,27959.25,33,18.65
1579593900,27920,27938,27900,27900,28013.552,NaN,NaN,NaN,NaN,27914.5,33,18.3
1579594200,27910,27910,27844,27860,27997.65472,NaN,NaN,NaN,NaN,27881,27,19.15
1579594500,27900,27900,27900,27900,27973.069964799997,NaN,NaN,NaN,NaN,27900,1,18.65
1579594800,27911,27911,27911,27911,27952.418770432,NaN,NaN,NaN,NaN,27911,7,16.8
1579595100,27900,27906,27882,27890,27935.07176716288,NaN,NaN,NaN,NaN,27894.5,49,18.2
1579598100,27920,27927,27920,27921,27844,27844,27844,NaN,NaN,27922,9,18.6
1579598400,27930,27930,27920,27920,27852.3,NaN,NaN,NaN,NaN,27925,6,17.7
1579598700,27921,27921,27921,27921,27861.624,NaN,NaN,NaN,NaN,27921,2,16.85
1579599000,27938,27939,27938,27939,27869.82912,NaN,NaN,NaN,NaN,27938.5,3,16.6
1579599300,27936,27937,27936,27937,27879.5130432,NaN,NaN,NaN,NaN,27936.5,3,15.55
1579600800,27935,27935,27935,27935,27887.841217152,NaN,NaN,NaN,NaN,27935,2,15.2
1579601100,27930,27930,27925,27929,27895.00344675072,NaN,NaN,NaN,NaN,27928.5,65,18.2
1579602900,27928,27928,27925,27925,27901.16296420562,NaN,NaN,NaN,NaN,27926.5,2,14.45
1579603800,27926,27926,27900,27904,27939,NaN,NaN,27939,27939,27914,4,14.55
1579604100,27905,27905,27905,27905,27935.1,NaN,NaN,NaN,NaN,27905,1,12.9
1579605000,27926,27926,27926,27926,27931.59,NaN,NaN,NaN,NaN,27926,1,12.9
1579606200,27927,27929,27927,27927,27900,27900,27900,NaN,NaN,27927.5,20,13.8
1579607100,27967,27967,27967,27967,27902.9,NaN,NaN,NaN,NaN,27967,1,13.8
1579608000,27977,27977,27977,27977,27910.592,NaN,NaN,NaN,NaN,27977,1,13.5
1579608600,27970,27970,27970,27970,27919.88912,NaN,NaN,NaN,NaN,27970,1,11.9
1579610100,27961,27961,27961,27961,27927.8846432,NaN,NaN,NaN,NaN,27961,3,10.4
1579612500,27934,27940,27934,27940,27977,NaN,NaN,27977,27977,27937,2,9.15
1579612800,27937,27937,27937,27937,27972.7,NaN,NaN,NaN,NaN,27937,1,9.15
1579614000,27973,27973,27973,27973,27934,27934,27934,NaN,NaN,27973,1,8.85
1579615200,27980,28010,27980,28006,27937,NaN,NaN,NaN,NaN,27994,5,6.65
1579615500,28002,28002,28002,28002,27945.76,NaN,NaN,NaN,NaN,28002,1,6.25
1579615800,27995,27995,27995,27995,27953.4688,NaN,NaN,NaN,NaN,27995,1,6
1579616100,28004,28004,28004,28004,27960.252544,NaN,NaN,NaN,NaN,28004,2,6
1579617000,28038,28083,28038,28083,27966.222238719998,NaN,NaN,NaN,NaN,28060.5,15,6.6
1579617300,28101,28101,28078,28078,27982.571125299197,NaN,NaN,NaN,NaN,28089.5,2,6.55
1579617600,28042,28042,28042,28042,28001.519745251324,NaN,NaN,NaN,NaN,28042,1,6.5
1579617900,28043,28053,28043,28053,28017.436586011114,NaN,NaN,NaN,NaN,28048,2,3.35
1579618800,28050,28050,28050,28050,28030.806732249337,NaN,NaN,NaN,NaN,28050,1,3.3
1579619100,28090,28090,28090,28090,28042.037655089443,NaN,NaN,NaN,NaN,28090,15,3.85
1579619400,28058,28058,28058,28058,28050,NaN,NaN,NaN,NaN,28058,2,3.9
1579619700,28035,28035,28026,28026,28101,NaN,NaN,28101,28101,28030.5,4,4.05
1579621500,28035,28035,28035,28035,28093.5,NaN,NaN,NaN,NaN,28035,1,3.1
1579621800,28020,28020,28020,28020,28086.75,NaN,NaN,NaN,NaN,28020,1,3.1
1579622700,28050,28050,28050,28050,28078.74,NaN,NaN,NaN,NaN,28050,1,3.1
1579623300,28063,28063,28063,28063,28071.6912,NaN,NaN,NaN,NaN,28063,1,3.1
1579630800,28045,28045,28045,28045,28065.488256,NaN,NaN,NaN,NaN,28045,1,3
1579631400,28030,28030,28030,28030,28063,NaN,NaN,NaN,NaN,28030,1,2.95
1579631700,28000,28000,28000,28000,28057.84,NaN,NaN,NaN,NaN,28000,3,3.05
1579632000,28003,28003,27992,27992,28049.7424,NaN,NaN,NaN,NaN,27997.5,8,3.4
1579632900,27980,27980,27980,27980,28040.503615999998,NaN,NaN,NaN,NaN,27980,2,3.25
1579655700,28107,28107,28107,28107,27980,27980,27980,NaN,NaN,28107,10,3.7
1579656000,28095,28095,28095,28095,27980,NaN,NaN,NaN,NaN,28095,30,5.15
1579656300,28105,28108,28083,28108,27992.7,NaN,NaN,NaN,NaN,28101,53,7.7
1579656600,28150,28150,28084,28084,28006.536,NaN,NaN,NaN,NaN,28117,3,7.1
1579656900,28080,28080,28037,28037,28026.62096,NaN,NaN,NaN,NaN,28058.5,39,8.95
1579657200,28020,28020,27998,27998,28150,NaN,NaN,28150,28150,28009,15,9.65
1579657800,27980,27988,27968,27968,28134.8,NaN,NaN,NaN,NaN,27976,4,9.75
1579658100,27970,27970,27945,27945,28114.784,NaN,NaN,NaN,NaN,27957.5,3,9.85
1579658400,27980,28036,27980,28036,28091.01424,NaN,NaN,NaN,NaN,28008,3,9.25
1579658700,28036,28074,28031,28054,27945,27945,27945,NaN,NaN,28048.75,11,9.7
1579659000,28068,28076,28068,28076,27957.9,NaN,NaN,NaN,NaN,28072,2,9.6
1579659300,28109,28109,28109,28109,27972.072,NaN,NaN,NaN,NaN,28109,1,9.6
1579659600,28133,28133,28113,28113,27991.24192,NaN,NaN,NaN,NaN,28123,7,9.9
1579659900,28132,28152,28095,28095,28013.9232128,NaN,NaN,NaN,NaN,28118.5,53,12.5
1579660200,28116,28171,28116,28171,28038.777034496,NaN,NaN,NaN,NaN,28143.5,12,13.05
1579660500,28155,28155,28146,28146,28065.221627596802,NaN,NaN,NaN,NaN,28150.5,6,13.3
1579660800,28148,28168,28148,28168,28086.377302077442,NaN,NaN,NaN,NaN,28158,8,13.65
1579661100,28157,28188,28154,28188,28103.301841661952,NaN,NaN,NaN,NaN,28171.75,9,13.95
1579661400,28198,28220,28198,28207,28120.241473329563,NaN,NaN,NaN,NaN,28205.75,85,17.8
1579661700,28187,28234,28187,28233,28140.19317866365,NaN,NaN,NaN,NaN,28210.25,9,18.15
1579662000,28233,28233,28193,28193,28158.95454293092,NaN,NaN,NaN,NaN,28213,9,18.1
1579662300,28158,28158,28138,28152,28234,NaN,NaN,28234,28234,28151.5,6,16.9
1579662600,28156,28156,28143,28143,28233,NaN,NaN,NaN,NaN,28149.5,7,14.6
1579662900,28137,28145,28134,28134,28223.5,NaN,NaN,NaN,NaN,28137.5,10,14.95
1579663200,28150,28152,28150,28152,28212.76,NaN,NaN,NaN,NaN,28151,2,13.1
1579663800,28180,28180,28180,28180,28203.3088,NaN,NaN,NaN,NaN,28180,4,12.55
1579664400,28200,28210,28200,28210,28134,28134,28134,NaN,NaN,28205,4,12.55
1579664700,28211,28220,28210,28210,28141.6,NaN,NaN,NaN,NaN,28212.75,45,14.65
1579665000,28215,28215,28215,28215,28151.007999999998,NaN,NaN,NaN,NaN,28215,1,14.55
1579669200,28201,28201,28181,28200,28159.28704,NaN,NaN,NaN,NaN,28195.75,14,14.7
1579669500,28212,28225,28212,28219,28166.5725952,NaN,NaN,NaN,NaN,28217,18,15.5
1579669800,28229,28265,28229,28265,28174.752431872,NaN,NaN,NaN,NaN,28247,54,18.15
1579670100,28256,28258,28256,28258,28189.19204277248,NaN,NaN,NaN,NaN,28257,16,18.6
1579670400,28274,28307,28274,28307,28201.321315928883,NaN,NaN,NaN,NaN,28290.5,41,18
1579670700,28316,28339,28295,28295,28220.343479061685,NaN,NaN,NaN,NaN,28311.25,16,18.2
1579671000,28313,28313,28305,28309,28244.074783249347,NaN,NaN,NaN,NaN,28310,19,18.85
1579671300,28308,28318,28308,28318,28263.059826599478,NaN,NaN,NaN,NaN,28313,11,19
1579671600,28330,28330,28311,28312,28278.247861279582,NaN,NaN,NaN,NaN,28320.75,11,19.1
1579671900,28307,28307,28286,28286,28339,NaN,NaN,28339,28339,28296.5,10,15.35
1579672200,28292,28292,28274,28274,28333.7,NaN,NaN,NaN,NaN,28283,15,15.65
1579672500,28287,28293,28282,28282,28326.536,NaN,NaN,NaN,NaN,28286,35,16.95
1579672800,28285,28285,28263,28271,28320.23168,NaN,NaN,NaN,NaN,28276,18,17.55
1579673100,28314,28320,28314,28320,28263,28263,28263,NaN,NaN,28317,2,17.3
1579673400,28325,28325,28315,28315,28263,NaN,NaN,NaN,NaN,28320,3,16.95
1579673700,28328,28328,28303,28305,28270.44,NaN,NaN,NaN,NaN,28316,6,17.15
1579674600,28267,28267,28267,28267,28328,NaN,NaN,28328,28328,28267,1,17
1579675200,28262,28262,28262,28262,28328,NaN,NaN,NaN,NaN,28262,1,16.85
1579675800,28300,28300,28300,28300,28320.08,NaN,NaN,NaN,NaN,28300,1,14.65
1579676700,28315,28315,28315,28315,28262,28262,28262,NaN,NaN,28315,1,14.65
1579677000,28324,28324,28324,28324,28267.3,NaN,NaN,NaN,NaN,28324,1,14
1579677600,28349,28350,28320,28320,28274.104,NaN,NaN,NaN,NaN,28334.75,4,13.3
1579677900,28302,28311,28302,28311,28284.72944,NaN,NaN,NaN,NaN,28306.5,8,11
1579678500,28335,28335,28335,28335,28293.8673184,NaN,NaN,NaN,NaN,28335,1,10.25
1579678800,28357,28360,28357,28359,28301.725893824,NaN,NaN,NaN,NaN,28358.25,3,8.35
1579679100,28326,28326,28326,28326,28311.049750812163,NaN,NaN,NaN,NaN,28326,1,7.6
1579679700,28288,28291,28288,28291,28360,NaN,NaN,28360,28360,28289.5,2,6.75
1579680000,28280,28282,28279,28282,28352.8,NaN,NaN,NaN,NaN,28280.75,9,6.65
1579680300,28288,28288,28288,28288,28343.944,NaN,NaN,NaN,NaN,28288,10,6.6
1579680900,28292,28294,28291,28294,28336.150719999998,NaN,NaN,NaN,NaN,28292.75,5,6.35
1579681200,28300,28313,28300,28313,28329.2926336,NaN,NaN,NaN,NaN,28306.5,57,8.45
1579681500,28308,28308,28308,28308,28323.257517568,NaN,NaN,NaN,NaN,28308,3,6.85
1579684500,28210,28210,28204,28204,28317.94661545984,NaN,NaN,NaN,NaN,28207,2,6.05
1579684800,28211,28211,28200,28200,28308,NaN,NaN,NaN,NaN,28205.5,3,6.1
1579685400,28207,28207,28207,28207,28290.72,NaN,NaN,NaN,NaN,28207,1,6
1579686900,28246,28246,28246,28246,28276.2048,NaN,NaN,NaN,NaN,28246,1,5.75
1579689300,28246,28246,28246,28246,28264.012032,NaN,NaN,NaN,NaN,28246,1,5.75
1579690500,28247,28247,28247,28247,28253.770106879998,NaN,NaN,NaN,NaN,28247,1,5.75
1579691400,28228,28236,28228,28236,28247,NaN,NaN,NaN,NaN,28232,4,5.9
1579691700,28237,28237,28237,28237,28247,NaN,NaN,NaN,NaN,28237,2,5.95
1579692000,28235,28235,28235,28235,28239.48,NaN,NaN,NaN,NaN,28235,1,5.95
1579695300,28264,28264,28264,28264,28200,28200,28200,NaN,NaN,28264,1,5.8
