time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1532093400,28100,28100,28100,28100,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1532308500,28228,28228,28228,28228,NaN,NaN,1,NaN,28100,NaN,NaN,NaN,NaN,NaN
1532309400,28252,28252,28252,28252,NaN,NaN,1,NaN,28100,NaN,NaN,NaN,NaN,NaN
1532310000,28186,28186,28186,28186,NaN,NaN,1,NaN,28106.08,NaN,NaN,NaN,NaN,NaN
1532312100,28192,28192,28192,28192,NaN,NaN,45,NaN,28111.916800000003,NaN,NaN,NaN,NaN,NaN
1532313900,28071,28071,28071,28071,NaN,NaN,2,NaN,28252,NaN,NaN,NaN,NaN,NaN
1532314500,28090,28090,28090,28090,NaN,NaN,1,NaN,28248.38,NaN,NaN,NaN,NaN,NaN
1532316900,28150,28150,28150,28150,NaN,NaN,2,NaN,28244.8324,NaN,NaN,NaN,NaN,NaN
1532322000,28210,28210,28210,28210,28164.333333333332,28164.333333333332,2,NaN,28241.355752,NaN,NaN,NaN,NaN,NaN
1532325600,28210,28210,28210,28210,28173.466666666667,28176.555555555555,2,NaN,28237.948636959998,NaN,NaN,NaN,NaN,NaN
1532326800,28228,28228,28228,28228,28184.373333333333,28176.555555555555,5,NaN,28234.6096642208,NaN,NaN,NaN,NaN,NaN
1532328900,28182,28182,28149,28149,28177.298666666666,28165.11111111111,56,NaN,28231.337470936385,NaN,NaN,NaN,NaN,NaN
1532332800,28167,28167,28166,28166,28175.038933333333,28162.88888888889,28,NaN,28228.130721517657,NaN,NaN,NaN,NaN,NaN
1532349300,28181,28186,28181,28184,28176.831146666667,28162,5,NaN,28224.988107087305,NaN,NaN,NaN,NaN,NaN
1532352600,28200,28200,28200,28200,28181.464917333335,28176.333333333332,1,NaN,28221.908344945557,NaN,NaN,NaN,NaN,NaN
1532394900,28218,28218,28176,28176,28180.371933866667,28185.88888888889,2,NaN,28218.890178046648,NaN,NaN,NaN,NaN,NaN
1532395200,28199,28199,28199,28199,28184.097547093334,28191.333333333332,1,NaN,28218,NaN,NaN,NaN,NaN,NaN
1532395500,28200,28201,28200,28201,28187.478037674668,28190.333333333332,3,NaN,28218,NaN,NaN,NaN,NaN,NaN
1532396100,28305,28305,28305,28305,28210.982430139735,28200.88888888889,19,NaN,28071,NaN,NaN,NaN,NaN,NaN
1532396400,28312,28312,28308,28308,28230.38594411179,28209.777777777777,26,10.2,28075.68,NaN,NaN,NaN,NaN,NaN
1532396700,28443,28443,28417,28417,28267.70875528943,28239.555555555555,40,12.15,28085.1328,NaN,NaN,NaN,62.447257383966246,30.590717299578056
1532397000,28449,28449,28449,28449,28303.967004231545,28271,1,12.15,28106.604832,NaN,NaN,NaN,60.94788762599185,29.541067981985847
1532397300,28473,28473,28473,28473,28337.773603385234,28303.11111111111,6,12.4,28133.99644544,NaN,NaN,NaN,61.97786740222205,28.761937206721104
1532397900,28449,28449,28449,28449,28360.018882708187,28330.777777777777,14,13.05,28167.896800896,NaN,NaN,NaN,60.303678846198224,30.68626849595063
1532399700,28559,28559,28559,28559,28399.81510616655,28373.333333333332,1,10.85,28198.4071208064,NaN,NaN,NaN,64.88059286958777,27.148197245961203
1532400000,28587,28587,28575,28581,28436.05208493324,28415.777777777777,344,27.95,28241.678266309635,NaN,NaN,NaN,65.93303371656982,26.334633634324017
1532400300,28518,28518,28518,28518,28452.44166794659,28451,1,27.95,28290.023309026285,NaN,NaN,NaN,61.56352217087422,30.585420491549897
1532401500,28574,28574,28574,28574,28476.753334357272,28480.88888888889,19,28.8,28331.600045762603,NaN,NaN,NaN,63.80776140651941,28.799590868684994
1532401800,28603,28603,28603,28603,28502.002667485816,28513.666666666668,1,28.75,28367.35603935584,NaN,NaN,NaN,64.9241618245044,27.91122705000184
1532402700,28605,28605,28605,28605,28522.602133988654,28534.555555555555,1,28.7,28405.059073058907,NaN,NaN,NaN,65.00253177357166,27.848864992354944
1532403300,28601,28601,28601,28601,28538.281707190923,28551.444444444445,1,28.5,28441.048439908303,NaN,NaN,NaN,64.69820502293899,28.18665984237436
1532408400,28615,28615,28615,28615,28553.625365752738,28567.222222222223,1,25.75,28470.55972072481,NaN,NaN,NaN,65.29678746781461,27.70872267877435
1532415600,28570,28570,28570,28570,28556.90029260219,28580.666666666668,1,24.4,28499.447776579847,NaN,NaN,NaN,61.753937863605636,31.631076797214064
