time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1543800300,27272,27311,27270,27281,26981.370194140014,26887.666666666668,73,9.8,NaN,NaN,NaN,26739.568564288,NaN,0.06052754978115804,18.296854863869324,71.08495136259658,17.633848053405558
1543800600,27268,27270,27160,27160,27017.09615531201,26954.11111111111,8,10.15,NaN,NaN,NaN,26797.8117078592,NaN,0.08274631911929786,19.62996337079592,64.45110443919238,24.47209911867474
1543800900,27129,27132,27087,27132,27040.07692424961,27016.555555555555,19,11,NaN,NaN,NaN,26850.23053707328,NaN,0.10493642005391379,20.443538962344967,60.845092067268936,28.697853624719315
1543801200,27157,27189,27150,27150,27062.06153939969,27076.555555555555,4,11.15,NaN,NaN,NaN,26897.40748336595,NaN,0.12621312912161786,21.372988982692224,62.566507101440074,27.436174839446554
1543801500,27149,27154,27133,27154,27080.44923151975,27134.777777777777,4,11.3,NaN,NaN,NaN,26939.866735029354,NaN,0.1465364628844834,22.150970844923584,61.517641375119595,28.33332120409104
1543801800,27110,27136,27100,27128,27089.9593852158,27192.777777777777,10,11.75,NaN,NaN,NaN,26978.08006152642,NaN,0.16453848476040367,22.68507779320608,58.84736704919712,29.756095044126386
1543802100,27135,27150,27135,27150,27101.96750817264,27187.333333333332,3,11.8,NaN,NaN,NaN,27012.47205537378,NaN,0.18001326113965377,23.236786520649012,58.93488477181323,29.212309801265896
1543802400,27186,27261,27186,27235,27128.57400653811,27182.333333333332,8,12.15,NaN,NaN,NaN,27043.4248498364,NaN,0.1931118010767291,24.089618943440115,62.56793924895522,26.627879870376507
1543802700,27286,27286,27285,27285,27159.85920523049,27186.11111111111,2,12.2,NaN,NaN,NaN,27071.28236485276,NaN,0.20420398662412848,24.968397344919794,62.012019345016355,25.535275329179775
1543803000,27260,27290,27260,27290,27185.88736418439,27187.11111111111,18,13.05,NaN,NaN,NaN,27096.354128367482,NaN,0.21282282308890393,25.635979548647207,60.47551614447817,26.967367076009985
1543803300,27336,27336,27306,27314,27211.509891347512,27204.222222222223,7,13.2,NaN,NaN,NaN,27125.111632963384,NaN,0.21890648595385137,26.405059874331204,61.99538765393805,25.930365984387944
1543803600,27330,27350,27325,27350,27239.20791307801,27228.444444444445,14,13.85,NaN,NaN,NaN,27156.59600434851,NaN,0.2220947599426148,27.176435564985884,61.28588898904734,25.13415881197639
1543804200,27350,27350,27338,27338,27258.96633046241,27249.333333333332,6,14.1,NaN,NaN,NaN,27183.672563739718,NaN,0.2218938838467332,27.909242471107824,60.6326395373328,24.866252516839445
1543804500,27325,27340,27309,27309,27268.973064369926,27266.555555555555,15,14.75,NaN,NaN,NaN,27206.958404816156,NaN,0.21759062986414274,28.387418374402568,58.92469887593425,26.800936727453294
1543805100,27300,27300,27262,27262,27267.57845149594,27281.444444444445,3,14.7,NaN,NaN,NaN,27226.984228141893,NaN,0.2083696307688509,28.49918815439874,56.389695112724645,29.95003896130636
1543805700,27320,27320,27320,27320,27278.062761196754,27300.333333333332,1,14.7,NaN,NaN,NaN,27244.20643620203,NaN,0.19587513827430564,28.68110140951137,55.23024199643437,28.3648941821937
1543806300,27342,27342,27320,27320,27286.4502089574,27309.777777777777,5,14.75,NaN,NaN,NaN,27259.017535133746,NaN,0.17973727648877386,28.937579350253532,56.156742039184785,27.7778890956279
1543806600,27322,27346,27322,27346,27298.36016716592,27316.555555555555,12,14.95,NaN,NaN,NaN,27271.75508021502,NaN,0.160251470807039,29.196776819347825,55.13342114043973,27.08070460301099
1543806900,27327,27355,27327,27339,27306.488133732735,27322,105,17.2,NaN,NaN,NaN,27285.07426738062,NaN,0.13804408268847151,29.47925179894248,54.497394590379976,26.331525630122314
1543807200,27323,27323,27323,27323,27309.790506986188,27323,1,15.9,NaN,NaN,NaN,27296.262384599722,NaN,0.11355219915116894,29.71307938265044,53.60537921881768,26.309731169329726
1543807500,27343,27356,27341,27355,27318.83240558895,27323.555555555555,7,12.6,NaN,NaN,NaN,27307.015155371773,NaN,0.08839083567152846,30.075377759943922,55.19747588354759,25.40687574041715
1543808100,27340,27346,27340,27346,27324.26592447116,27324.444444444445,2,12.3,NaN,NaN,NaN,27315.832427404854,NaN,0.06336349253054481,30.4102741825917,54.30581068115733,25.104144645396882
