time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1187401200,22618,22618,22618,22618,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496193300,25434,25447,25401,25416,NaN,NaN,66,NaN,22618,NaN,NaN,NaN,NaN,NaN
1496193600,25412,25425,25410,25425,NaN,NaN,30,NaN,22618,NaN,NaN,NaN,NaN,NaN
1496193900,25431,25431,25422,25422,NaN,NaN,8,NaN,22674.58,NaN,NaN,NaN,NaN,NaN
1496194500,25440,25440,25429,25429,NaN,NaN,8,NaN,22730.028400000003,NaN,NaN,NaN,NaN,NaN
1496194800,25457,25465,25457,25465,NaN,NaN,2,NaN,22784.367832000004,NaN,NaN,NaN,NaN,NaN
1496195100,25473,25483,25473,25483,NaN,NaN,3,NaN,22891.593118720004,NaN,NaN,NaN,NaN,NaN
1496195400,25491,25491,25479,25480,NaN,NaN,26,NaN,23047.077531596802,NaN,NaN,NaN,NaN,NaN
1496195700,25481,25481,25470,25474,25134.666666666668,25134.666666666668,7,NaN,23242.59132906906,NaN,NaN,NaN,NaN,NaN
1496196300,25464,25465,25464,25465,25200.733333333334,25451,3,NaN,23422.464022743534,NaN,NaN,NaN,NaN,NaN
1496196900,25463,25463,25440,25440,25248.586666666666,25453.666666666668,7,NaN,23587.946900924053,NaN,NaN,NaN,NaN,NaN
1496197200,25451,25451,25451,25451,25289.069333333333,25456.555555555555,1,NaN,23740.19114885013,NaN,NaN,NaN,NaN,NaN
1496197800,25453,25453,25450,25450,25321.255466666666,25459.666666666668,20,NaN,23880.255856942116,NaN,NaN,NaN,NaN,NaN
1496198100,25465,25465,25465,25465,25350.004373333333,25463.666666666668,1,NaN,24009.11538838675,NaN,NaN,NaN,NaN,NaN
1496198700,25442,25442,25442,25442,25368.403498666667,25461.11111111111,2,NaN,24127.66615731581,NaN,NaN,NaN,NaN,NaN
1496199000,25425,25433,25425,25433,25381.32279893333,25455.555555555555,2,NaN,24236.732864730544,NaN,NaN,NaN,NaN,NaN
1496199900,25414,25414,25414,25414,25387.858239146666,25448.222222222223,3,NaN,24337.0742355521,NaN,NaN,NaN,NaN,NaN
1496200200,25401,25401,25400,25400,25390.286591317334,25440,5,NaN,24429.388296707933,NaN,NaN,NaN,NaN,NaN
1496200500,25403,25403,25403,25403,25392.829273053867,25433.11111111111,2,NaN,24514.317232971298,NaN,NaN,NaN,NaN,NaN
1496200800,25400,25400,25400,25400,25394.263418443094,25428.666666666668,2,9.95,24592.451854333594,NaN,NaN,NaN,NaN,NaN
1496201100,25402,25402,25398,25398,25395.010734754476,25422.777777777777,6,10.2,24664.33570598691,NaN,NaN,NaN,94.05492730210017,3.45718901453958
1496201400,25380,25380,25363,25366,25389.20858780358,25413.444444444445,21,7.95,24730.468849507957,NaN,NaN,NaN,92.9484917233846,4.592891353667759
1496201700,25360,25360,25350,25350,25381.366870242862,25400.666666666668,8,6.85,24791.31134154732,NaN,NaN,NaN,92.42529650526168,5.024384451998469
1496202900,25375,25377,25375,25377,25380.49349619429,25393.444444444445,6,6.75,24847.286434223533,NaN,NaN,NaN,92.1336290707531,4.974644694589394
1496207100,25377,25377,25355,25355,25375.394796955432,25384.777777777777,4,6.55,24898.783519485653,NaN,NaN,NaN,91.35791389954242,5.6981661094137905
1496207400,25365,25394,25365,25394,25379.115837564346,25382.555555555555,3,6.6,24946.1608379268,NaN,NaN,NaN,90.61903902153138,5.61002725540966
1496208900,25385,25385,25385,25385,25380.292670051476,25380.88888888889,1,6.5,24989.747970892655,NaN,NaN,NaN,90.27982227330135,5.5890270856483175
1496209500,25388,25388,25388,25388,25381.83413604118,25379.222222222223,1,5.25,25029.848133221243,NaN,NaN,NaN,90.29257247723011,5.581695816909313
1496209800,25380,25380,25365,25365,25378.467308832944,25375.333333333332,4,5.1,25066.740282563544,NaN,NaN,NaN,89.34676071009385,6.570724489804171
1496210100,25355,25355,25350,25350,25372.773847066353,25370,4,5.15,25100.68105995846,NaN,NaN,NaN,88.70885064215467,7.2377825343772715
1496210400,25384,25384,25384,25384,25375.019077653084,25372,3,4.95,25131.906575161785,NaN,NaN,NaN,88.65165466200156,7.116551367318727
1496210700,25400,25400,25400,25400,25380.015262122466,25377.555555555555,1,4.95,25160.63404914884,NaN,NaN,NaN,88.74503818241544,7.057990528703674
1496211000,25401,25402,25401,25402,25384.412209697974,25380.333333333332,8,4.35,25187.063325216932,NaN,NaN,NaN,88.75721119746952,7.050356826666311
1496211300,25397,25397,25397,25397,25386.929767758378,25385,1,4.35,25211.378259199577,NaN,NaN,NaN,88.5053044289751,7.2573992587874585
1496212200,25394,25394,25394,25394,25388.343814206703,25385,1,4.3,25233.747998463612,NaN,NaN,NaN,88.34694083482655,7.423344697637935
1496214600,25381,25381,25365,25365,25383.67505136536,25382.777777777777,10,4.7,25254.328158586522,NaN,NaN,NaN,86.76716811250544,9.078750910783723
1496215500,25378,25378,25373,25373,25381.54004109229,25381.11111111111,90,9.05,25273.261905899602,NaN,NaN,NaN,86.04117719493057,9.00278795327879
1496215800,25374,25374,25374,25374,25380.03203287383,25382.11111111111,13,9.45,25290.680953427633,NaN,NaN,NaN,85.98292383014669,8.996692700891366
1496216100,25360,25360,25360,25360,25376.025626299066,25383.222222222223,1,9.4,25306.70647715342,NaN,-0.2306020899931777,NaN,85.13350939180712,9.89570287306478
1496216400,25358,25358,25358,25358,25372.420501039254,25380.333333333332,8,9.7,25321.449958981146,NaN,-0.2328935862502391,85.68507268249024,85.00722733827315,10.029358301517258
1496216700,25355,25371,25355,25371,25372.136400831405,25377.11111111111,2,9.5,25335.013962262656,NaN,-0.20934519773247287,85.3566544130461,84.96087371824925,9.905624222651081
1496217600,25370,25370,25370,25370,25371.709120665124,25373.555555555555,12,9.05,25347.492845281642,NaN,-0.1873261412217947,85.04465705707416,84.89197054718542,9.897590772776605
1496217900,25370,25370,25355,25355,25368.3672965321,25368.88888888889,4,8.85,25491,NaN,-0.1669777786900617,84.62888664928005,83.8186521677517,11.03678652040134
1496218200,25357,25365,25357,25365,25367.693837225677,25365.666666666668,5,8.8,25488.28,NaN,-0.14807281841945297,84.23390476187564,83.08150964174631,10.939723581732887
1496218500,25372,25372,25372,25372,25368.55506978054,25366.444444444445,1,8.65,25485.6144,NaN,-0.13053098291155973,83.86663643560277,83.19043816635765,10.869288931585
1496219100,25362,25362,25362,25362,25367.244055824434,25365.222222222223,1,8.55,25483.002112,NaN,-0.11471400795846687,83.42762071892304,82.39272413718295,11.723964303139235
1496222400,25336,25336,25334,25334,25360.595244659547,25360.777777777777,7,8.85,25480.44206976,NaN,-0.1009288195196284,82.75533599220434,80.12811543033285,14.150279018895832
1496231100,25395,25395,25395,25395,25367.47619572764,25364.666666666668,2,8.9,25474.5843869696,NaN,-0.08845006090019814,82.20782517667672,81.11198317743997,13.311260236652926
