time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1377825300,21510,21510,21467,21489,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377825600,21480,21485,21469,21469,NaN,NaN,13,NaN,21510,NaN,NaN,NaN,NaN,NaN
1377825900,21480,21480,21441,21470,NaN,NaN,7,NaN,21510,NaN,NaN,NaN,NaN,NaN
1377826200,21525,21553,21525,21553,NaN,NaN,3,NaN,21441,NaN,NaN,NaN,NaN,NaN
1377826500,21560,21566,21560,21566,NaN,NaN,4,NaN,21441,NaN,NaN,NaN,NaN,NaN
1377826800,21494,21494,21494,21494,NaN,NaN,1,NaN,21456,NaN,NaN,NaN,NaN,NaN
1377827400,21410,21410,21410,21410,NaN,NaN,4,NaN,21566,NaN,NaN,NaN,NaN,NaN
1377828000,21503,21503,21484,21484,NaN,NaN,2,NaN,21550.4,NaN,NaN,NaN,NaN,NaN
1377828600,21525,21525,21525,21525,21495.555555555555,21495.555555555555,1,NaN,21536.36,NaN,NaN,NaN,NaN,NaN
1377828900,21497,21497,21497,21497,21495.844444444443,21496.444444444445,1,NaN,21525,NaN,NaN,NaN,NaN,NaN
1377829500,21570,21570,21549,21549,21506.475555555553,21505.333333333332,3,NaN,21410,NaN,NaN,NaN,NaN,NaN
1377830100,21540,21540,21540,21540,21513.180444444442,21513.11111111111,1,NaN,21426,NaN,NaN,NaN,NaN,NaN
1377830700,21519,21528,21512,21512,21512.944355555555,21508.555555555555,3,NaN,21440.4,NaN,NaN,NaN,NaN,NaN
1377831000,21486,21486,21486,21486,21507.555484444445,21499.666666666668,1,NaN,21453.36,NaN,NaN,NaN,NaN,NaN
1377831300,21490,21490,21490,21490,21504.044387555557,21499.222222222223,5,NaN,21465.024,NaN,NaN,NaN,NaN,NaN
1377832200,21498,21498,21498,21498,21502.835510044446,21509,1,NaN,21475.5216,NaN,NaN,NaN,NaN,NaN
1377832500,21520,21527,21520,21527,21507.668408035555,21513.777777777777,7,NaN,21484.96944,NaN,NaN,NaN,NaN,NaN
1377832800,21528,21528,21528,21528,21511.734726428444,21514.11111111111,1,NaN,21493.472496000002,NaN,NaN,NaN,NaN,NaN
1377833400,21535,21535,21522,21522,21513.787781142753,21516.88888888889,2,NaN,21501.125246400003,NaN,NaN,NaN,NaN,NaN
1377833700,21529,21529,21529,21529,21516.830224914203,21514.666666666668,1,3.35,21508.012721760002,NaN,NaN,NaN,NaN,NaN
1377840300,21570,21600,21570,21600,21533.46417993136,21521.333333333332,4,3.25,21514.211449584003,NaN,NaN,NaN,53.09973045822102,36.253369272237194
1377840600,21585,21585,21584,21584,21543.57134394509,21529.333333333332,2,2.7,21524.506075633923,NaN,NaN,NaN,51.92120959911222,35.448744624774584
1377840900,21600,21600,21597,21597,21554.25707515607,21541.666666666668,2,2.45,21533.56534655785,NaN,NaN,NaN,52.87612986994456,34.639476068516316
1377841800,21555,21555,21555,21555,21554.405660124856,21548.88888888889,1,2.35,21541.537504970907,NaN,NaN,NaN,49.73857827411153,38.51782375905476
1377843300,21514,21515,21514,21515,21546.524528099886,21550.777777777777,5,2.4,21600,NaN,NaN,NaN,46.88012599001106,42.05117499677741
1377843600,21517,21517,21517,21517,21540.61962247991,21549.666666666668,1,2.4,21591.4,NaN,NaN,NaN,47.03641824625247,41.92744968416442
1377843900,21516,21516,21507,21507,21533.895697983928,21547.333333333332,4,2.4,21583.66,NaN,NaN,NaN,46.31914056744042,42.81302187793062
1377844200,21498,21498,21498,21498,21526.716558387143,21544.666666666668,1,2.35,21574.4608,NaN,NaN,NaN,45.65950633095362,43.62742577637115
1377844500,21500,21500,21500,21500,21521.373246709714,21541.444444444445,1,2.35,21563.756288,NaN,NaN,NaN,45.83992680489201,43.482574666198616
1377845700,21516,21516,21516,21516,21520.29859736777,21532.11111111111,1,2.35,21554.55040768,NaN,NaN,NaN,47.31302562206739,42.29989293167127
1377846900,21528,21528,21528,21528,21521.838877894217,21525.88888888889,1,2.25,21546.6333506048,NaN,NaN,NaN,48.42058422545657,41.410686236998444
1377847500,21510,21510,21510,21510,21519.471102315372,21516.222222222223,1,2.25,21539.824681520127,NaN,NaN,NaN,46.86504784000217,43.29289833367199
1377848100,21504,21520,21504,21514,21518.3768818523,21511.666666666668,5,2.35,21533.96922610731,NaN,NaN,NaN,47.321303738070206,42.02953404530943
1377848700,21504,21508,21504,21508,21516.30150548184,21510.88888888889,12,2.9,21528.933534452288,NaN,NaN,NaN,46.429916827042575,41.23782769816503
1377849000,21511,21515,21511,21515,21516.04120438547,21510.666666666668,5,2.9,21524.60283962897,NaN,NaN,NaN,47.16328122985461,40.6732895624767
1377849300,21528,21532,21528,21532,21519.232963508377,21513.444444444445,17,3.7,21498,NaN,NaN,NaN,48.94985820959987,39.29799668823614
1377849600,21534,21535,21530,21535,21522.3863708067,21517.555555555555,3,3.5,21501.4,NaN,NaN,NaN,49.06433790213934,38.89086864738196
