time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1404091500,23093,23097,23093,23097,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1404091800,23098,23122,23098,23122,NaN,NaN,3,NaN,23093,NaN,NaN,NaN,NaN,NaN
1404092100,23141,23141,23141,23141,NaN,NaN,8,NaN,23093,NaN,NaN,NaN,NaN,NaN
1404092400,23178,23201,23166,23180,NaN,NaN,12,NaN,23098,NaN,NaN,NaN,NaN,NaN
1404092700,23155,23155,23155,23155,NaN,NaN,1,NaN,23112.42,NaN,NaN,NaN,NaN,NaN
1404093000,23142,23142,23142,23142,NaN,NaN,1,NaN,23124.8212,NaN,NaN,NaN,NaN,NaN
1404093600,23160,23169,23160,23169,NaN,NaN,2,NaN,23135.486232,NaN,NaN,NaN,NaN,NaN
1404094200,23156,23156,23154,23154,NaN,NaN,2,NaN,23142,NaN,NaN,NaN,NaN,NaN
1404095100,23127,23127,23127,23127,23143,23143,4,NaN,23201,NaN,NaN,NaN,NaN,NaN
1404095400,23133,23133,23133,23133,23141,23147,3,NaN,23193.6,NaN,NaN,NaN,NaN,NaN
1404097800,23144,23144,23144,23144,23141.6,23149.444444444445,1,NaN,23186.94,NaN,NaN,NaN,NaN,NaN
1404098100,23131,23131,23131,23131,23139.48,23148.333333333332,4,NaN,23180.946,NaN,NaN,NaN,NaN,NaN
1404098700,23139,23139,23130,23130,23137.584,23142.777777777777,12,NaN,23175.5514,NaN,NaN,NaN,NaN,NaN
1404099300,23133,23133,23133,23133,23136.6672,23140.333333333332,1,NaN,23170.69626,NaN,NaN,NaN,NaN,NaN
1404100500,23135,23137,23135,23137,23136.73376,23139.777777777777,3,NaN,23166.326634,NaN,NaN,NaN,NaN,NaN
1404104400,23118,23118,23118,23118,23132.987008,23134.11111111111,2,NaN,23162.393970600002,NaN,NaN,NaN,NaN,NaN
1404105300,23115,23115,23100,23100,23126.3896064,23128.11111111111,5,NaN,23157.066694128003,NaN,NaN,NaN,NaN,NaN
1404105900,23123,23123,23123,23123,23125.71168512,23127.666666666668,2,NaN,23149.07735695008,NaN,NaN,NaN,NaN,NaN
1404107400,23110,23110,23110,23110,23122.569348096,23125.11111111111,1,NaN,23142.206526977072,NaN,NaN,NaN,NaN,NaN
1404107700,23105,23105,23105,23105,23119.0554784768,23120.777777777777,1,3.5,23136.29761320028,NaN,NaN,NaN,NaN,NaN
1404108300,23030,23030,22980,23002,23095.64438278144,23106.444444444445,8,3.8,23131.21594735224,NaN,NaN,NaN,36.52173913043478,53.91304347826087
1404108600,22995,23027,22995,23027,23081.915506225152,23095,5,3.9,23107.021395775882,NaN,NaN,NaN,34.02985074626866,50.234541577825155
1404108900,23014,23017,23014,23017,23068.93240498012,23082.11111111111,2,3.6,23086.69797245174,NaN,NaN,NaN,33.065096499836436,48.8103805473776
1404109200,23000,23000,22989,22990,23053.1459239841,23065.777777777777,8,3.4,23069.626296859464,NaN,NaN,NaN,31.06816429314798,51.25484634589563
1404109500,22982,22982,22760,22818,23006.11673918728,23032.444444444445,5,3.6,23055.28608936195,NaN,NaN,NaN,20.409994833627323,67.8280856398518
1404109800,22794,22802,22769,22769,22958.693391349825,22995.666666666668,11,4.1,23002.134593276798,NaN,NaN,NaN,18.951966552844056,62.982652414589325
1404110100,22839,22843,22810,22843,22935.55471307986,22964.555555555555,5,4.25,22982,NaN,NaN,NaN,22.669535052782766,56.55960065242026
1404110400,22833,22836,22818,22836,22915.64377046389,22934.11111111111,4,4.35,22942.04,NaN,NaN,NaN,21.876164036715128,54.58017109052097
1404110700,22848,22857,22848,22857,22903.91501637111,22906.555555555555,2,4.25,22909.272800000002,NaN,NaN,NaN,24.22113513172464,52.94188845898077
1404111000,22871,22895,22860,22860,22895.13201309689,22890.777777777777,5,4.35,22760,NaN,NaN,NaN,28.31936643480707,50.07871407778565
1404111300,22848,22848,22848,22848,22885.70561047751,22870.88888888889,1,4.35,22773.5,NaN,NaN,NaN,27.81925372658319,50.96031111344148
1404111900,22861,22861,22861,22861,22880.76448838201,22853.555555555555,2,4.25,22785.65,NaN,NaN,NaN,29.244156304680708,49.95431599098683
1404112200,22910,22910,22910,22910,22886.61159070561,22844.666666666668,1,3.7,22796.585000000003,NaN,NaN,NaN,34.38348162732059,46.32590217045293
1404113100,22919,22919,22919,22919,22893.089272564488,22855.88888888889,1,3.7,22810.1948,NaN,NaN,NaN,35.29218750732269,45.68434695321939
1404113400,22938,22938,22938,22938,22902.07141805159,22874.666666666668,1,3.6,22825.427528,NaN,NaN,NaN,37.22411354461697,44.32038832170641
1404113700,22976,23002,22976,23002,22922.05713444127,22892.333333333332,19,4.45,22843.439123520002,NaN,NaN,NaN,43.23348159955732,40.077715843440274
1404114000,23002,23035,23002,23035,22944.645707553016,22914.444444444445,9,4.65,22871.9800812864,NaN,NaN,NaN,46.03723924446071,38.09823559077367
1404114300,23054,23069,23050,23058,22967.316566042413,22936.777777777777,15,5.3,22904.58406502912,NaN,NaN,NaN,48.780846725590834,36.161221940596874
1404114600,23046,23046,23015,23015,22976.85325283393,22954,3,5.4,22937.467252023296,NaN,-0.061987639483970236,NaN,45.68841684536491,39.02880983647552
1404114900,23027,23027,23027,23027,22986.882602267146,22973.88888888889,4,5.55,22963.773801618638,NaN,-0.05185441870437679,23.79380018700649,44.85313599537928,38.31528068171239
1404115500,23000,23000,22983,22987,22986.906081813715,22987.88888888889,10,5.65,23069,NaN,-0.039710914615887494,22.63283842047155,41.896791716714105,42.38102241839885
1404115800,23029,23046,23029,23046,22998.72486545097,23003,6,5.7,23060.4,NaN,-0.0254912695183096,21.870972105785846,44.96682022628155,38.773774395973824
1404263700,23346,23346,23301,23303,23059.579892360776,23045.666666666668,66,8.9,22983,NaN,-0.00720094045432329,22.778610660058213,62.19118673923326,26.638300777462415
1404264600,23235,23235,23233,23233,23094.263913888622,23078.444444444445,2,8.6,23019.3,NaN,0.01320450022162356,23.09794069767313,57.75166353743698,31.67127458336445
1404264900,23213,23244,23213,23244,23124.211131110897,23105.333333333332,12,8.95,23051.97,NaN,0.03525994299336643,23.249885761505958,55.89173969307561,32.729061047203295
1404265200,23260,23273,23260,23261,23151.568904888718,23130.444444444445,5,8.65,23081.373,NaN,0.05827578949124168,23.521829178771398,57.247566457867585,31.723015090152867
