time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1417137300,24070,24070,24058,24060,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417137600,24034,24034,24034,24034,NaN,NaN,2,NaN,24070,NaN,NaN,NaN,NaN,NaN
1417137900,24047,24047,24047,24047,NaN,NaN,1,NaN,24070,NaN,NaN,NaN,NaN,NaN
1417138200,24015,24016,24004,24010,NaN,NaN,5,NaN,24066.4,NaN,NaN,NaN,NaN,NaN
1417138500,24010,24020,24007,24015,NaN,NaN,21,NaN,24058.912,NaN,NaN,NaN,NaN,NaN
1417138800,24036,24043,24020,24024,NaN,NaN,21,NaN,24052.32256,NaN,NaN,NaN,NaN,NaN
1417139100,24020,24025,24015,24021,NaN,NaN,22,NaN,24046.5238528,NaN,NaN,NaN,NaN,NaN
1417139400,24035,24050,24035,24040,NaN,NaN,7,NaN,24004,NaN,NaN,NaN,NaN,NaN
1417139700,24025,24025,24021,24021,24030.222222222223,24030.222222222223,3,NaN,24008.6,NaN,NaN,NaN,NaN,NaN
1417140000,24022,24022,23988,23994,24022.977777777778,24022.88888888889,17,NaN,24050,NaN,NaN,NaN,NaN,NaN
1417140300,24002,24002,24002,24002,24018.782222222224,24019.333333333332,1,NaN,24043.8,NaN,NaN,NaN,NaN,NaN
1417140600,24012,24012,24008,24008,24016.62577777778,24015,10,NaN,24038.22,NaN,NaN,NaN,NaN,NaN
1417140900,24009,24009,24009,24009,24015.100622222224,24014.88888888889,2,NaN,24033.198,NaN,NaN,NaN,NaN,NaN
1417141200,24001,24001,24001,24001,24012.280497777778,24013.333333333332,5,NaN,24028.678200000002,NaN,NaN,NaN,NaN,NaN
1417141500,23998,23998,23995,23995,24008.824398222223,24010.11111111111,7,NaN,24024.610380000002,NaN,NaN,NaN,NaN,NaN
1417141800,23990,23990,23990,23990,24005.05951857778,24006.666666666668,2,NaN,24020.949342,NaN,NaN,NaN,NaN,NaN
1417142100,23989,23989,23988,23989,24001.84761486222,24001,8,NaN,24017.6544078,NaN,NaN,NaN,NaN,NaN
1417142400,23993,23993,23950,23950,23991.478091889778,23993.11111111111,3,NaN,24014.68896702,NaN,NaN,NaN,NaN,NaN
1417142700,23954,23956,23954,23956,23984.38247351182,23988.88888888889,3,NaN,24006.9262909776,NaN,NaN,NaN,NaN,NaN
