time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1375235700,21888,21888,21888,21888,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1375237500,21864,21864,21864,21864,NaN,NaN,1,NaN,21888,NaN,NaN,NaN,NaN,NaN
1375238400,21830,21830,21830,21830,NaN,NaN,1,NaN,21888,NaN,NaN,NaN,NaN,NaN
1375240500,21870,21870,21870,21870,NaN,NaN,1,NaN,21881.04,NaN,NaN,NaN,NaN,NaN
1375248300,21800,21800,21800,21800,NaN,NaN,1,NaN,21874.9152,NaN,NaN,NaN,NaN,NaN
1375249200,21770,21770,21770,21770,NaN,NaN,1,NaN,21870,NaN,NaN,NaN,NaN,NaN
1375251300,21760,21760,21760,21760,NaN,NaN,1,NaN,21854,NaN,NaN,NaN,NaN,NaN
1375251600,21755,21755,21755,21755,NaN,NaN,1,NaN,21837.08,NaN,NaN,NaN,NaN,NaN
1375252500,21740,21740,21740,21740,21808.555555555555,21808.555555555555,1,NaN,21820.664,NaN,NaN,NaN,NaN,NaN
1375254900,21734,21734,21734,21734,21793.644444444442,21791.444444444445,1,NaN,21804.5312,NaN,NaN,NaN,NaN,NaN
1375255800,21730,21730,21710,21710,21776.915555555555,21774.333333333332,2,NaN,21790.42496,NaN,NaN,NaN,NaN,NaN
1375256400,21680,21680,21680,21680,21757.532444444445,21757.666666666668,1,NaN,21774.339968,NaN,NaN,NaN,NaN,NaN
1375257600,21685,21685,21683,21683,21742.625955555555,21736.88888888889,2,NaN,21755.4719744,NaN,NaN,NaN,NaN,NaN
1375265100,21728,21728,21728,21728,21739.700764444446,21728.88888888889,1,NaN,21740.377579519998,NaN,NaN,NaN,NaN,NaN
1375273800,21684,21684,21684,21684,21728.560611555557,21719.333333333332,1,NaN,21728.302063616,NaN,NaN,NaN,NaN,NaN
1375281300,21728,21728,21728,21728,21728.448489244445,21715.777777777777,1,NaN,21680,NaN,NaN,NaN,NaN,NaN
1375319700,21839,21839,21816,21830,21748.758791395558,21724.11111111111,3,NaN,21684,NaN,NaN,NaN,NaN,NaN
1375320000,21860,21860,21860,21860,21771.007033116446,21737.444444444445,1,NaN,21702.6,NaN,NaN,NaN,NaN,NaN
1375320300,21890,21950,21890,21950,21806.80562649316,21761.444444444445,3,NaN,21724.636,NaN,NaN,NaN,NaN,NaN
1375320600,21980,21980,21980,21980,21841.444501194528,21791.444444444445,1,1.3,21760.694239999997,NaN,NaN,NaN,NaN,NaN
1375320900,21930,21930,21930,21930,21859.155600955623,21819.222222222223,1,1.3,21800.1692768,NaN,NaN,NaN,52.103120759837175,46.404341926729984
1375321500,21970,21970,21970,21970,21881.3244807645,21851.11111111111,1,1.3,21832.538806976,NaN,NaN,NaN,54.691616564209966,43.896507464703106
