time,open,high,low,close,Volume
1662521700,19030,19030,19030,19030,3
1664159100,18140,18140,18140,18140,3
1667183400,15068,15069,15068,15069,3
1667203800,14724,14724,14724,14724,1
1667222700,14755,14755,14755,14755,1
1667268000,15155,15155,15155,15155,1
1667269200,15216,15216,15216,15216,1
1667269500,15230,15230,15230,15230,1
1667269800,15250,15250,15250,15250,1
1667271900,15240,15240,15240,15240,1
1667273400,15180,15180,15180,15180,1
1667273700,15150,15150,15150,15150,1
1667280900,15250,15250,15250,15250,1
1667282700,15466,15466,15466,15466,3
1667283300,15469,15480,15469,15480,4
1667283900,15525,15525,15525,15525,3
1667284200,15580,15580,15580,15580,9
1667285400,15658,15658,15658,15658,2
1667287500,15401,15401,15397,15397,9
1667288100,15480,15480,15480,15480,2
1667307600,15579,15579,15579,15579,1
1667307900,15583,15583,15583,15583,1
1667357400,15670,15680,15670,15680,5
1667357700,15693,15693,15693,15693,2
1667359200,15775,15775,15775,15775,2
1667359500,15799,15799,15799,15799,6
1667365500,15906,15906,15888,15888,2
1667366100,15952,15952,15952,15952,1
1667366400,15930,15930,15930,15930,4
1667439600,15624,15624,15624,15624,3
1667451900,15473,15473,15473,15473,1
1667456700,15473,15473,15473,15473,5
1667477100,15350,15350,15350,15350,1
1667484900,15450,15450,15450,15450,1
1667524800,15513,15513,15513,15513,3
1667525400,15641,15641,15641,15641,1
1667525700,15771,15771,15771,15771,3
1667526300,15809,15841,15809,15841,23
1667527800,16050,16050,16050,16050,1
1667531700,16208,16208,16208,16208,1
1667532300,16325,16327,16325,16327,4
1667532900,16335,16335,16330,16330,5
1667533200,16261,16261,16261,16261,1
1667533800,16302,16302,16302,16302,1
1667538300,16506,16510,16506,16510,2
1667539800,16488,16488,16483,16483,3
1667542200,16361,16361,16361,16361,1
1667542500,16427,16427,16403,16403,3
1667542800,16385,16385,16385,16385,1
1667544000,16481,16481,16481,16481,1
1667546700,16353,16353,16353,16353,4
1667586300,16511,16511,16511,16511,1
1667587200,16540,16540,16540,16540,1
1667783700,16072,16072,16072,16072,2
1667784600,16315,16315,16315,16315,1
1667785800,16533,16533,16498,16498,4
1667789700,16600,16600,16600,16600,1
1667790300,16649,16654,16649,16654,3
1667790900,16816,16816,16815,16815,5
1667791800,16814,16814,16814,16814,4
1667793300,16816,16816,16816,16816,1
1667802300,16745,16764,16745,16764,7
1667871000,16784,16784,16784,16784,4
1667873100,16620,16620,16620,16620,1
1667883600,16703,16703,16703,16703,1
1667886000,16569,16569,16569,16569,2
1667887200,16606,16606,16606,16606,1
