time,open,high,low,close,Volume,Volume MA
1646010900,22693,22738,22669,22735,58,NaN
1646011200,22676,22676,22656,22660,39,NaN
1646011500,22669,22669,22647,22664,22,NaN
1646011800,22655,22672,22594,22594,13,NaN
1646012100,22631,22631,22485,22485,24,NaN
1646012400,22455,22465,22426,22459,206,NaN
1646012700,22425,22518,22422,22518,129,NaN
1646013000,22500,22520,22476,22476,5,NaN
1646013300,22489,22489,22489,22489,11,NaN
1646013600,22480,22480,22480,22480,1,NaN
1646013900,22520,22520,22499,22520,4,NaN
1646014200,22535,22535,22500,22518,3,NaN
1646014500,22556,22576,22527,22527,6,NaN
1646014800,22565,22565,22565,22565,1,NaN
1646015100,22527,22527,22481,22481,30,NaN
1646015400,22452,22452,22450,22450,2,NaN
1646015700,22460,22470,22442,22442,51,NaN
1646016000,22440,22442,22380,22380,21,NaN
1646016300,22350,22350,22345,22345,36,NaN
1646016600,22365,22365,22365,22365,1,NaN
1646016900,22350,22369,22350,22369,24,NaN
1646017200,22353,22353,22353,22353,20,NaN
1646017500,22370,22370,22370,22370,1,NaN
1646017800,22339,22339,22339,22339,20,NaN
1646018400,22368,22388,22368,22388,3,NaN
1646018700,22370,22370,22370,22370,1,NaN
1646019000,22350,22350,22350,22350,2,NaN
1646019300,22369,22369,22369,22369,2,NaN
1646019600,22371,22373,22371,22373,4,NaN
1646019900,22393,22393,22366,22366,2,NaN
1646020200,22384,22385,22384,22385,2,NaN
1646024400,22369,22375,22360,22360,125,NaN
1646024700,22368,22368,22346,22346,51,NaN
1646025000,22401,22401,22401,22401,20,NaN
1646025300,22416,22416,22407,22407,3,NaN
1646026200,22516,22516,22500,22503,28,NaN
1646026800,22467,22467,22467,22467,1,NaN
1646027100,22499,22499,22487,22487,12,NaN
1646027400,22478,22480,22473,22480,77,NaN
1646027700,22510,22510,22477,22477,25,NaN
1646028000,22471,22471,22471,22471,31,NaN
1646028300,22508,22508,22506,22507,87,NaN
1646028600,22513,22513,22512,22512,18,NaN
1646028900,22490,22490,22490,22490,1,NaN
1646029500,22470,22470,22470,22470,1,NaN
1646031000,22509,22509,22509,22509,1,NaN
1646031900,22581,22581,22581,22581,1,NaN
1646032200,22536,22536,22536,22536,1,NaN
1646033700,22580,22580,22577,22577,2,NaN
1646034000,22547,22547,22547,22547,10,NaN
1646034300,22574,22574,22572,22572,8,NaN
1646034600,22589,22589,22589,22589,1,NaN
1646034900,22626,22637,22626,22637,10,NaN
1646035200,22630,22630,22630,22630,20,NaN
1646035500,22611,22670,22611,22670,6,NaN
1646036100,22665,22665,22665,22665,2,NaN
1646042100,22500,22500,22500,22500,1,NaN
1646043000,22485,22485,22485,22485,1,NaN
1646043300,22495,22495,22480,22480,63,NaN
1646043900,22466,22466,22466,22466,1,NaN
1646044200,22480,22480,22480,22480,12,NaN
1646046300,22564,22564,22564,22564,1,NaN
1646047500,22557,22557,22557,22557,1,NaN
1646048700,22534,22534,22532,22532,4,NaN
1646052000,22590,22590,22577,22577,2,NaN
1646053200,22573,22573,22573,22573,1,NaN
1646057100,22575,22575,22575,22575,1,NaN
1646058600,22541,22541,22541,22541,5,NaN
1646058900,22565,22565,22565,22565,1,NaN
1646059200,22575,22575,22575,22575,1,NaN
1646059800,22530,22530,22530,22530,1,NaN
1646063700,22680,22686,22680,22686,3,NaN
1646065500,22701,22701,22701,22701,20,NaN
1646067600,22721,22721,22717,22717,2,NaN
1646097300,22730,22730,22650,22650,5,NaN
1646097600,22645,22654,22645,22654,2,NaN
1646097900,22648,22648,22609,22626,26,NaN
1646098200,22697,22723,22685,22685,8,NaN
1646098500,22677,22701,22677,22684,11,NaN
1646098800,22665,22665,22645,22645,4,NaN
1646099100,22610,22616,22567,22567,34,NaN
1646099400,22577,22577,22548,22567,7,NaN
1646100900,22588,22588,22588,22588,2,NaN
1646101200,22646,22650,22646,22650,6,NaN
1646101500,22630,22630,22630,22630,1,NaN
1646101800,22615,22615,22615,22615,3,NaN
1646102100,22601,22610,22601,22610,2,NaN
1646102700,22589,22589,22589,22589,2,NaN
1646103300,22618,22618,22618,22618,1,NaN
1646103900,22600,22600,22600,22600,1,NaN
1646104500,22639,22641,22630,22630,5,NaN
1646104800,22640,22640,22640,22640,2,NaN
1646105100,22611,22611,22588,22588,3,NaN
1646105400,22607,22607,22607,22607,2,NaN
1646105700,22612,22612,22612,22612,1,NaN
1646106000,22616,22616,22616,22616,1,NaN
1646106300,22620,22625,22618,22625,21,NaN
1646106600,22615,22615,22608,22608,20,NaN
1646110800,22621,22621,22621,22621,3,NaN
1646111400,22557,22557,22545,22545,3,NaN
1646111700,22525,22525,22525,22525,2,NaN
1646112000,22532,22532,22532,22532,1,NaN
1646112600,22538,22542,22538,22542,2,NaN
1646113500,22569,22569,22569,22569,2,NaN
1646113800,22560,22560,22560,22560,2,NaN
1646114700,22580,22580,22580,22580,1,NaN
1646115600,22622,22686,22622,22686,4,NaN
1646115900,22719,22755,22719,22755,15,NaN
