time,open,high,low,close,Volume
1675822800,21300,21300,21300,21300,1
1676617200,20758,20758,20758,20758,1
1678154700,21056,21056,21056,21056,5
1678157700,20696,20696,20696,20696,5
1678418700,19453,19453,19453,19453,1
1678436100,19306,19306,19306,19306,1
1678671600,19513,19513,19513,19513,1
1678673700,19471,19471,19471,19471,1
1678716900,19600,19600,19600,19600,6
1678717200,19409,19409,19300,19300,6
1678756500,19975,20150,19975,20150,4
1678757700,19472,19472,19472,19472,1
1678759800,19478,19478,19478,19478,1
1678778100,19186,19186,19186,19186,1
1678845600,19644,19644,19644,19644,3
1678848000,19608,19608,19608,19608,1
1678848600,19748,19748,19748,19748,1
1678971900,19510,19510,19510,19510,1
1679022300,19510,19510,19510,19510,1
1679276100,19322,19322,19275,19275,4
1679281800,19019,19019,19019,19019,1
1679364300,19100,19100,19100,19100,1
1679368800,19012,19012,19012,19012,2
1679370300,19083,19083,19083,19083,1
1679397600,19280,19280,19280,19280,1
1679399700,19294,19294,19294,19294,1
1679400300,19301,19301,19301,19301,1
1679401200,19290,19290,19290,19290,1
1679547300,19802,19802,19802,19802,3
1679547900,19815,19815,19773,19773,2
1679553600,19843,19843,19843,19843,1
1679556000,19900,19900,19900,19900,1
1680054900,20391,20391,20391,20391,1
1680069000,20299,20299,20299,20299,1
1680153300,20116,20116,20116,20116,2
1680178200,20218,20218,20218,20218,2
1680179100,20484,20484,20484,20484,2
1680193500,20682,20682,20682,20682,1
1680225600,20642,20642,20604,20616,32
1680225900,20612,20646,20612,20646,19
1680226200,20615,20640,20586,20636,12
1680226500,20656,20705,20653,20695,63
1680226800,20681,20681,20611,20618,52
1680227100,20638,20642,20593,20620,55
1680227400,20585,20630,20585,20630,151
1680227700,20646,20666,20633,20650,26
1680228000,20665,20753,20665,20753,52
1680228300,20703,20703,20696,20696,3
1680228600,20657,20676,20656,20665,8
1680228900,20686,20696,20685,20696,6
1680229200,20701,20706,20689,20689,9
1680229500,20707,20707,20707,20707,3
1680229800,20730,20730,20730,20730,3
1680230100,20704,20704,20704,20704,2
1680230400,20676,20676,20611,20611,28
1680230700,20612,20623,20590,20590,60
1680231000,20583,20587,20560,20573,37
1680231300,20567,20589,20567,20589,3
1680231600,20588,20588,20515,20523,13
1680231900,20535,20546,20505,20510,32
1680232200,20476,20476,20476,20476,2
1680232500,20483,20487,20481,20487,12
1680232800,20510,20512,20477,20477,33
1680233100,20514,20517,20514,20517,10
1680233400,20522,20522,20522,20522,1
1680233700,20509,20509,20504,20504,4
1680234000,20500,20500,20498,20498,3
1680234300,20494,20494,20490,20490,3
1680234600,20488,20488,20480,20480,3
1680239100,20466,20466,20444,20446,7
1680240300,20447,20447,20446,20446,5
1680240600,20479,20479,20479,20479,1
1680241500,20493,20493,20493,20493,4
1680241800,20486,20491,20486,20491,3
1680242700,20494,20494,20480,20480,3
1680243000,20496,20496,20496,20496,2
1680243600,20459,20459,20459,20459,2
1680243900,20440,20440,20420,20420,7
1680244200,20408,20426,20398,20426,16
1680244500,20428,20429,20423,20423,9
1680245700,20505,20505,20505,20505,2
1680246000,20502,20532,20502,20520,19
1680246600,20533,20540,20530,20530,11
1680246900,20500,20500,20499,20499,10
1680247500,20497,20497,20485,20485,6
1680247800,20486,20486,20470,20470,8
1680248100,20467,20467,20445,20445,12
1680248700,20475,20475,20465,20465,2
1680249000,20455,20460,20455,20460,2
1680249300,20450,20450,20450,20450,1
1680249600,20450,20457,20435,20447,17
1680249900,20437,20437,20408,20408,30
1680250500,20460,20460,20440,20440,6
1680250800,20460,20471,20458,20471,10
1680251100,20473,20474,20459,20459,34
1680255000,20493,20493,20489,20492,3
1680255300,20520,20530,20519,20527,7
1680255600,20536,20536,20521,20536,10
1680257100,20512,20519,20508,20519,12
1680257400,20514,20514,20512,20512,10
1680257700,20521,20521,20518,20518,7
1680263400,20481,20481,20481,20481,2
1680265800,20497,20498,20497,20498,2
1680266100,20470,20470,20470,20470,3
1680266700,20430,20434,20430,20434,3
1680270000,20494,20494,20494,20494,1
1680270300,20479,20479,20479,20479,1
1680270900,20432,20432,20432,20432,1
1680271200,20439,20464,20438,20464,10
1680272700,20489,20489,20488,20488,3
1680273000,20499,20499,20499,20499,3
1680273300,20490,20490,20488,20489,9
1680274200,20420,20420,20399,20399,15
1680283800,20390,20390,20389,20389,5
1680284100,20380,20380,20379,20379,5
1680284400,20370,20370,20369,20369,5
1680284700,20359,20359,20359,20359,3
1680286800,20349,20349,20349,20349,3
1680287100,20340,20340,20340,20340,1
1680288000,20346,20346,20346,20346,4
