time,open,high,low,close,Volume
1659063900,20370,20370,20362,20362,2
1659064200,20356,20356,20356,20356,1
1659075000,20239,20239,20239,20239,1
1659076500,20234,20234,20234,20234,1
1659316500,20123,20123,20123,20123,1
1659320100,20000,20000,20000,20000,1
1659330000,20281,20281,20254,20254,37
1659330300,20244,20244,20244,20244,5
1659332100,20256,20256,20256,20256,5
1659333000,20240,20240,20240,20240,5
1659336000,20270,20272,20270,20272,10
1659337800,20297,20297,20297,20297,3
1659339600,20326,20326,20326,20326,12
1659371400,20069,20069,20069,20069,1
1659402900,20000,20000,20000,20000,2
1659404400,19714,19714,19714,19714,5
1659404700,19785,19785,19785,19785,1
1659406200,19719,19719,19719,19719,1
1659406500,19744,19744,19744,19744,4
1659420300,19808,19808,19808,19808,3
1659428100,19750,19750,19750,19750,1
1659433500,19700,19700,19700,19700,1
1659489300,19983,19983,19983,19983,10
1659541800,20000,20000,20000,20000,1
1659576000,20138,20150,20138,20150,5
1659577200,20307,20307,20307,20307,1
1659579600,20297,20297,20297,20297,1
1659580800,20215,20215,20215,20215,1
1659582000,20253,20253,20253,20253,1
1659582600,20253,20253,20253,20253,1
1659676200,20234,20234,20234,20234,1
1659676500,20245,20245,20228,20228,2
1659677400,20258,20258,20258,20258,1
1659680700,20338,20338,20338,20338,1
1659681900,20341,20341,20328,20328,2
1659701400,20268,20268,20268,20268,1
1659702600,20150,20150,20150,20150,1
1659707400,20155,20155,20155,20155,1
1659707700,20166,20166,20166,20166,1
1659722700,20140,20140,20140,20140,1
1659921300,20180,20180,20180,20180,10
1659926100,20200,20200,20200,20200,6
1659926700,20156,20156,20156,20156,6
1659943500,20168,20168,20168,20168,5
1659946500,20139,20139,20139,20139,1
1659951000,20125,20125,20125,20125,1
1660009800,19999,19999,19999,19999,1
1660096800,19946,19955,19946,19955,19
1660098000,19820,19820,19779,19779,3
1660098600,19740,19740,19740,19740,1
1660099500,19681,19681,19681,19681,1
1660110300,19618,19618,19618,19618,2
1660111200,19629,19629,19629,19629,1
1660112400,19595,19595,19595,19595,1
1660113600,19607,19608,19607,19608,3
1660115700,19686,19686,19686,19686,1
1660117800,19709,19709,19709,19709,1
1660119900,19712,19712,19712,19712,1
1660180500,19958,19958,19958,19958,1
1660181100,19978,19978,19978,19978,1
1660182900,19943,19951,19939,19948,12
1660183800,19935,19948,19935,19948,2
1660184700,20003,20003,20003,20003,1
1660185000,19976,19976,19976,19976,1
1660185300,19948,19948,19948,19948,1
1660187700,20050,20050,20050,20050,1
1660188900,20100,20100,20100,20100,1
1660197300,20137,20155,20137,20155,2
1660198800,20200,20200,20200,20200,2
1660199100,20180,20180,20180,20180,2
1660204500,20190,20190,20190,20190,2
1660206300,20180,20180,20180,20180,2
1660225800,20379,20379,20379,20379,1
1660226400,20381,20381,20381,20381,1
1660227300,20415,20415,20415,20415,1
1660271100,20143,20143,20143,20143,3
1660272000,20171,20171,20171,20171,1
1660272300,20173,20178,20173,20173,3
1660272900,20217,20217,20217,20217,3
1660273800,20210,20210,20204,20204,5
1660280400,20249,20249,20249,20249,3
1660289400,20257,20257,20257,20257,2
1660295700,20125,20125,20125,20125,2
1660297500,20140,20140,20140,20140,1
1660298400,20063,20063,20063,20063,1
1660300800,20039,20039,20039,20039,1
1660302000,20020,20020,20020,20020,1
1660312800,20100,20100,20100,20100,1
1660317000,20130,20130,20130,20130,1
1660320300,20193,20193,20193,20193,1
1660530300,20133,20133,20133,20133,3
1660560300,20135,20135,20135,20135,1
1660565400,20085,20085,20085,20085,1
1660613400,20190,20190,20190,20190,7
1660626000,20167,20167,20167,20167,3
1660626600,20048,20053,20040,20053,7
1660628100,20009,20009,20009,20009,1
1660631400,19900,19900,19872,19872,12
1660631700,19806,19806,19806,19806,4
1660632000,19827,19827,19827,19827,6
1660633500,19850,19850,19850,19850,2
1660633800,19860,19860,19860,19860,1
1660634100,19860,19860,19860,19860,1
1660641900,20015,20015,20015,20015,1
1660643400,19996,19996,19996,19996,2
1660643700,19998,19998,19998,19998,2
1660644000,19989,19989,19989,19989,1
1660657200,20010,20010,20010,20010,1
1660699800,20020,20020,20020,20020,1
1660702200,19900,19900,19900,19900,1
1660703700,20027,20028,20027,20028,3
1660706100,20067,20067,20067,20067,3
1660706400,20085,20085,20085,20085,1
1660706700,20094,20094,20094,20094,4
1660707000,20060,20060,20060,20060,1
1660720500,20020,20020,20020,20020,1
1660721100,20038,20038,20038,20038,1
1660761900,20080,20080,20080,20080,1
1660785300,20100,20100,20100,20100,1
1660789200,19899,19899,19893,19893,3
1660790100,19907,19907,19907,19907,1
1660793700,19923,19923,19923,19923,1
1660794000,19911,19911,19911,19911,1
1660794300,19913,19913,19913,19913,1
1660808700,19831,19831,19831,19831,1
1660824000,19902,19910,19902,19910,5
1660872000,19726,19726,19726,19726,1
1660872900,19810,19810,19810,19810,1
1660873800,19911,19911,19911,19911,1
1660885200,19963,19963,19958,19958,10
1660886100,19947,19947,19947,19947,1
1660891800,19830,19830,19830,19830,1
1660903200,19780,19780,19780,19780,2
1660919700,19680,19680,19680,19680,1
1660920600,19670,19670,19670,19670,1
1660920900,19660,19660,19660,19660,1
1661130900,19558,19558,19558,19558,4
1661131500,19660,19660,19660,19660,1
1661135700,19888,19888,19888,19888,1
1661146200,19850,19850,19850,19850,1
1661154000,19770,19770,19770,19770,2
1661178000,19710,19710,19710,19710,1
1661194500,19688,19688,19688,19688,2
1661220600,19600,19600,19600,19600,5
1661223000,19550,19550,19550,19550,2
1661224800,19655,19655,19655,19655,2
1661232000,19577,19577,19577,19577,1
1661232300,19577,19577,19577,19577,3
1661235000,19552,19552,19552,19552,3
1661237100,19489,19489,19489,19489,1
1661239500,19505,19505,19505,19505,4
1661308800,19350,19350,19342,19342,18
1661309100,19360,19360,19360,19360,2
1661309400,19342,19352,19342,19352,3
1661309700,19347,19347,19347,19347,1
1661310000,19322,19322,19314,19314,16
1661310300,19311,19330,19311,19330,3
1661310600,19310,19310,19300,19300,3
1661317500,19335,19335,19334,19334,4
1661317800,19315,19330,19314,19330,5
1661318400,19319,19319,19319,19319,1
1661320800,19350,19350,19350,19350,1
1661322300,19310,19310,19310,19310,2
1661322600,19311,19311,19311,19311,4
1661323500,19355,19355,19355,19355,1
1661403600,19611,19611,19611,19611,10
1661404500,19645,19645,19645,19645,2
1661404800,19600,19600,19600,19600,2
1661405100,19588,19588,19588,19588,9
1661411100,19946,19946,19946,19946,5
1661412900,20043,20043,20043,20043,2
1661413800,20045,20045,20045,20045,1
1661437500,20203,20215,20203,20215,2
1661476800,20225,20237,20223,20237,15
1661477400,20233,20233,20233,20233,1
1661477700,20200,20200,20200,20200,1
1661478300,20246,20246,20244,20244,15
1661483400,20162,20162,20162,20162,2
1661484900,20211,20211,20211,20211,7
1661492100,20170,20170,20170,20170,6
1661494800,20167,20177,20167,20177,9
1661499000,20248,20248,20244,20244,2
1661522100,20565,20565,20565,20565,3
1661523900,20471,20471,20471,20471,13
1661736000,20008,20008,20008,20008,1
1661739900,20060,20073,20060,20073,10
1661743200,20111,20111,20111,20111,1
1661743800,20110,20110,20110,20110,1
1661744700,20115,20115,20115,20115,1
1661758800,20122,20122,20122,20122,6
1661781600,20273,20273,20273,20273,2
1661781900,20275,20275,20275,20275,1
1661822700,20193,20193,20193,20193,1
1661829000,19844,19853,19844,19853,7
1661829900,19888,19888,19888,19888,1
1661830200,19912,19912,19912,19912,1
1661835600,19925,19925,19925,19925,1
1661835900,19907,19918,19907,19918,4
1661836200,19923,19941,19923,19941,3
1661836500,19945,19945,19930,19930,30
1661836800,19930,19930,19925,19926,30
1661837100,19920,19920,19920,19920,10
1661838300,19950,19950,19950,19950,1
1661838600,19960,19960,19955,19955,19
1661838900,19985,20003,19985,20002,12
1661839800,20049,20049,20049,20049,1
1661843400,20009,20009,20009,20009,1
1661846100,20023,20025,20020,20020,20
1661846400,20033,20035,20033,20035,4
1661855700,20054,20054,20054,20054,1
1661868600,19700,19700,19700,19700,2
1661870700,19650,19650,19650,19650,1
1661873400,19735,19735,19735,19735,1
1661875500,19680,19680,19680,19680,1
1661878500,19655,19655,19655,19655,1
1661885100,19630,19630,19630,19630,1
1661908500,19628,19628,19628,19628,5
1661910300,19726,19726,19726,19726,1
1661912100,19768,19780,19768,19780,5
1661914500,19762,19772,19762,19770,10
1661916900,19955,19955,19955,19955,1
1661917800,19933,19933,19933,19933,2
1661922600,20055,20083,20055,20081,7
1661922900,20073,20111,20073,20111,9
1661923200,20155,20155,20155,20155,1
1661926200,20150,20150,20150,20150,5
1661931900,19996,19996,19996,19996,5
1661940600,19966,19966,19966,19966,1
1661997000,19800,19800,19800,19800,1
1662003900,19726,19726,19726,19726,4
1662011700,19733,19734,19733,19734,23
1662013500,19687,19687,19687,19687,2
1662015000,19650,19650,19650,19650,2
1662083100,19665,19665,19665,19665,1
1662085500,19550,19550,19550,19550,1
1662089700,19600,19600,19600,19600,1
1662090900,19580,19580,19580,19580,1
1662096000,19499,19499,19499,19499,1
1662097200,19480,19480,19480,19480,1
1662097500,19462,19462,19450,19450,21
1662097800,19453,19455,19444,19455,90
1662098100,19461,19465,19453,19462,110
1662098400,19464,19467,19455,19466,67
1662103200,19573,19575,19573,19575,8
1662104100,19550,19550,19550,19550,1
1662121500,19550,19550,19550,19550,1
1662130200,19600,19600,19600,19600,1
1662135600,19580,19580,19580,19580,1
1662340500,19400,19400,19400,19400,1
1662341100,19345,19370,19345,19370,20
1662341400,19337,19400,19335,19380,80
1662341700,19364,19388,19250,19263,73
1662342000,19256,19294,19253,19294,80
1662342300,19258,19294,19257,19268,61
1662342600,19277,19303,19272,19289,72
1662342900,19284,19302,19284,19290,33
1662344100,19324,19324,19317,19317,10
1662345900,19214,19214,19211,19211,40
1662346200,19211,19211,19202,19202,28
1662349500,19291,19291,19291,19291,5
1662356400,19286,19289,19286,19289,4
1662359400,19320,19320,19320,19320,11
1662427800,19480,19480,19480,19480,1
1662431400,19278,19278,19276,19276,20
1662436200,19264,19264,19245,19262,31
1662436500,19262,19262,19262,19262,19
1662441000,19341,19341,19326,19326,5
1662445800,19361,19363,19361,19363,5
1662446100,19370,19370,19370,19370,1
1662447000,19415,19415,19415,19415,1
1662447900,19385,19385,19385,19385,1
1662449700,19390,19390,19390,19390,5
1662450300,19360,19360,19360,19360,1
1662471000,19235,19235,19222,19222,40
1662471300,19235,19235,19215,19215,30
1662471600,19221,19235,19221,19235,30
1662471900,19235,19235,19218,19235,53
1662472200,19200,19200,19200,19200,20
1662472500,19180,19221,19180,19221,60
1662472800,19145,19145,19145,19145,10
1662473100,19187,19187,19125,19130,28
1662473400,19075,19084,19075,19080,20
1662473700,19105,19105,19090,19090,15
1662474000,19101,19101,19100,19100,2
1662474300,19100,19144,19100,19144,20
1662474600,19145,19145,19145,19145,4
1662476700,19195,19195,19195,19195,1
1662477300,19150,19150,19150,19150,1
1662513300,18981,18985,18981,18985,5
1662514800,19029,19029,19029,19029,1
