time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA
1584327600,23509,23510,23426,23426,23366.5968,NaN,NaN,NaN,NaN,23467.75,53,44.5
1584327900,23419,23433,23419,23433,23389.541312,NaN,NaN,NaN,NaN,23426,3,42.9
1584328200,23422,23511,23422,23479,23408.814702080002,NaN,NaN,NaN,NaN,23458.5,10,33.65
1584328500,23482,23498,23408,23408,23511,NaN,NaN,23511,23511,23449,29,34
1584328800,23435,23435,23418,23426,23511,NaN,NaN,NaN,NaN,23428.5,8,32
1584329100,23418,23418,23418,23418,23500.7,NaN,NaN,NaN,NaN,23418,1,26.05
1584329400,23404,23420,23404,23420,23491.43,NaN,NaN,NaN,NaN,23412,5,24.2
1584329700,23414,23437,23412,23437,23480.9384,NaN,NaN,NaN,NaN,23425,6,19.7
1584330000,23396,23396,23361,23361,23471.705792,NaN,NaN,NaN,NaN,23378.5,6,19.3
1584330300,23388,23435,23388,23400,23456.20698112,NaN,NaN,NaN,NaN,23402.75,3,13.45
1584330600,23386,23389,23370,23370,23442.878003763202,NaN,NaN,NaN,NaN,23378.75,10,13.45
1584330900,23371,23382,23364,23382,23435,NaN,NaN,NaN,NaN,23374.75,16,13.5
1584334500,23349,23349,23349,23349,23424.64,NaN,NaN,NaN,NaN,23349,1,13.35
1584334800,23335,23335,23213,23236,23412.5376,NaN,NaN,NaN,NaN,23279.75,62,14.9
1584335100,23251,23333,23251,23333,23376.620832,NaN,NaN,NaN,NaN,23292,7,14.65
1584335400,23333,23344,23270,23282,23347.16908224,NaN,NaN,NaN,NaN,23307.25,61,17.35
1584335700,23271,23338,23271,23280,23213,23213,23213,NaN,NaN,23290,108,22.55
1584336000,23283,23283,23200,23200,23344,NaN,NaN,23344,23344,23241.5,49,22.9
1584336300,23199,23299,23170,23299,23338,NaN,NaN,NaN,NaN,23241.75,32,23.95
1584336600,23186,23186,23148,23156,23317.84,NaN,NaN,NaN,NaN,23169,13,24.15
1584336900,23161,23180,23140,23148,23299,NaN,NaN,NaN,NaN,23157.25,33,23.15
1584337200,23111,23111,23047,23082,23273.56,NaN,NaN,NaN,NaN,23087.75,46,25.3
1584337500,23102,23134,23102,23128,23232.7792,NaN,NaN,NaN,NaN,23116.5,16,25.6
1584337800,23118,23233,23076,23080,23047,23047,23047,NaN,NaN,23126.75,11,24.7
1584338100,23069,23071,23027,23057,23233,NaN,NaN,23233,23233,23056,19,25.25
1584338400,23045,23045,22997,23040,23233,NaN,NaN,NaN,NaN,23031.75,23,26.35
1584338700,23027,23027,22989,22992,23204.68,NaN,NaN,NaN,NaN,23008.75,22,27.2
1584339000,23030,23076,23030,23046,23174.484800000002,NaN,NaN,NaN,NaN,23045.5,31,28.45
1584339300,23038,23068,23029,23068,23148.516928,NaN,NaN,NaN,NaN,23050.75,12,28.75
1584339600,23071,23078,23065,23078,23126.18455808,NaN,NaN,NaN,NaN,23073,32,30.2
1584339900,23072,23095,23072,23095,23106.9787199488,NaN,NaN,NaN,NaN,23083.5,15,30.45
1584340200,23056,23056,22980,22993,23095,NaN,NaN,NaN,NaN,23021.25,19,30.6
1584340500,22980,23000,22902,22908,23095,NaN,NaN,NaN,NaN,22947.5,29,32
1584340800,22889,22920,22889,22913,23060.26,NaN,NaN,NaN,NaN,22902.75,18,29.8
1584341100,22969,22969,22969,22969,23026.007999999998,NaN,NaN,NaN,NaN,22969,1,29.5
1584341400,22974,22974,22931,22931,22998.606399999997,NaN,NaN,NaN,NaN,22952.5,22,27.55
1584341700,22930,22945,22900,22900,22976.68512,NaN,NaN,NaN,NaN,22918.75,14,22.85
1584342000,22941,22953,22847,22872,22974,NaN,NaN,NaN,NaN,22903.25,150,27.9
1584342300,22899,22899,22850,22880,22953,NaN,NaN,NaN,NaN,22882,43,28.45
1584342600,22852,22860,22750,22761,22953,NaN,NaN,NaN,NaN,22805.75,35,29.55
1584342900,22736,22792,22734,22781,22912.4,NaN,NaN,NaN,NaN,22760.75,390,47.4
1584343200,22782,22788,22681,22690,22876.72,NaN,NaN,NaN,NaN,22735.25,94,49.8
1584343500,22682,22734,22654,22734,22837.576,NaN,NaN,NaN,NaN,22701,27,50.35
1584343800,22760,22812,22758,22812,22654,22654,22654,NaN,NaN,22785.5,27,51.15
1584344100,22814,22852,22804,22817,22654,NaN,NaN,NaN,NaN,22821.75,17,51.05
1584344400,22845,22878,22837,22856,22677.76,NaN,NaN,NaN,NaN,22854,11,50.45
1584344700,22856,22868,22820,22852,22705.793599999997,NaN,NaN,NaN,NaN,22849,8,49.75
1584345000,22851,22851,22851,22851,22729.902496,NaN,NaN,NaN,NaN,22851,2,48.3
1584345300,22865,22903,22865,22901,22750.63614656,NaN,NaN,NaN,NaN,22883.5,11,48.25
1584345600,22898,23000,22846,23000,22775.0143631104,NaN,NaN,NaN,NaN,22936,53,49.3
1584345900,23034,23080,23000,23080,22815.51177775053,NaN,NaN,NaN,NaN,23048.5,33,50.2
1584346200,23076,23076,22950,22954,22846,NaN,NaN,NaN,NaN,23014,34,50.95
1584346500,22979,22988,22934,22940,22892.8,NaN,NaN,NaN,NaN,22960.25,21,50.55
1584346800,22939,22939,22896,22896,23080,NaN,NaN,23080,23080,22917.5,6,49.95
1584347100,22926,22926,22697,22698,23061.6,NaN,NaN,NaN,NaN,22811.75,98,54.8
1584350100,22490,22490,22466,22477,23017.847999999998,NaN,NaN,NaN,NaN,22480.75,14,54.4
1584350400,22451,22459,22427,22443,22940.58928,NaN,NaN,NaN,NaN,22445,29,55.15
1584350700,22447,22475,22447,22454,22858.4149952,NaN,NaN,NaN,NaN,22455.75,6,47.95
1584351000,22406,22406,22406,22406,22789.388595968,NaN,NaN,NaN,NaN,22406,1,45.85
1584351300,22378,22379,22378,22379,22720.37864869376,NaN,NaN,NaN,NaN,22378.5,2,44.2
1584351600,22300,22300,22257,22265,22651.90291895501,NaN,NaN,NaN,NaN,22280.5,12,25.3
1584351900,22302,22331,22300,22307,22572.922335164007,NaN,NaN,NaN,NaN,22310,23,21.75
1584352200,22324,22324,22272,22272,22509.737868131204,NaN,NaN,NaN,NaN,22298,3,20.55
1584352500,22290,22290,22290,22290,22459.190294504962,NaN,NaN,NaN,NaN,22290,1,19.25
1584352800,22281,22281,22227,22227,22418.75223560397,NaN,NaN,NaN,NaN,22254,2,18.5
1584353100,22188,22188,22180,22180,22380.401788483177,NaN,NaN,NaN,NaN,22184,5,18.2
1584353400,22237,22237,22217,22217,22340.321430786542,NaN,NaN,NaN,NaN,22227,2,17.9
1584353700,22218,22218,22150,22150,22308.257144629235,NaN,NaN,NaN,NaN,22184,33,19.45
1584354000,22107,22107,22107,22107,22276.605715703387,NaN,NaN,NaN,NaN,22107,1,18.95
1584354300,22130,22130,22130,22130,22242.68457256271,NaN,NaN,NaN,NaN,22130,1,16.35
1584354600,22170,22170,22145,22145,22215.547658050167,NaN,NaN,NaN,NaN,22157.5,6,15
1584354900,22135,22135,22135,22135,22193.838126440132,NaN,NaN,NaN,NaN,22135,2,13.4
1584355200,22137,22137,22090,22135,22176.470501152107,NaN,NaN,NaN,NaN,22124.75,33,14
1584355500,22135,22150,22112,22112,22159.176400921686,NaN,NaN,NaN,NaN,22127.25,84,17.9
1584355800,22112,22112,22103,22103,22150,NaN,NaN,NaN,NaN,22107.5,6,13.3
1584356100,22070,22070,22050,22060,22150,NaN,NaN,NaN,NaN,22062.5,54,15.3
1584356400,22084,22084,22056,22061,22130,NaN,NaN,NaN,NaN,22071.25,43,16
1584356700,22064,22080,22062,22080,22114,NaN,NaN,NaN,NaN,22071.5,10,16.2
1584357300,22050,22050,22006,22006,22101.2,NaN,NaN,NaN,NaN,22028,3,16.3
1584357600,22012,22020,22011,22020,22082.16,NaN,NaN,NaN,NaN,22015.75,4,16.4
1584357900,22016,22018,21990,21990,22066.928,NaN,NaN,NaN,NaN,22003.5,24,17
1584358200,21994,21999,21968,21986,22051.5424,NaN,NaN,NaN,NaN,21986.75,14,16.55
1584358500,21965,21965,21900,21900,22034.833919999997,NaN,NaN,NaN,NaN,21932.5,10,16.9
1584358800,21863,21863,21848,21848,22007.867135999997,NaN,NaN,NaN,NaN,21855.5,14,17.55
1584359100,21843,21900,21843,21890,21975.8937088,NaN,NaN,NaN,NaN,21869,10,17.95
1584359400,21885,21885,21862,21865,21949.314967039998,NaN,NaN,NaN,NaN,21874.25,7,18.05
1584360000,21885,22163,21885,22143,21843,21843,21843,NaN,NaN,22019,57,20.8
1584360300,22000,22010,21937,22010,21862,NaN,NaN,NaN,NaN,21989.25,16,19.95
1584360600,21947,21956,21900,21916,21885,NaN,NaN,NaN,NaN,21929.75,6,20.2
1584360900,21910,21918,21910,21918,22163,NaN,NaN,22163,22163,21914,2,20.25
1584361200,21850,21852,21800,21800,22137.7,NaN,NaN,NaN,NaN,21825.5,6,20.25
1584361500,21750,21909,21750,21800,22097.176,NaN,NaN,NaN,NaN,21802.25,7,20.5
1584362100,21792,21792,21680,21730,22048.571359999998,NaN,NaN,NaN,NaN,21748.5,14,19.55
1584362400,21720,21720,21696,21696,21989.5999424,NaN,NaN,NaN,NaN,21708,3,15.5
1584362700,21660,21660,21610,21610,21940.063951616,NaN,NaN,NaN,NaN,21635,30,16.7
1584363000,21627,21637,21600,21605,21880.65244032512,NaN,NaN,NaN,NaN,21617.25,9,14.45
1584363300,21600,21600,21600,21600,21824.521952260096,NaN,NaN,NaN,NaN,21600,1,12.35
1584363600,21580,21580,21580,21580,21779.617561808078,NaN,NaN,NaN,NaN,21580,1,11.9
1584364500,21618,21622,21618,21622,21739.69404944646,NaN,NaN,NaN,NaN,21620,3,11.9
1584364800,21600,21647,21600,21647,21707.75523955717,NaN,NaN,NaN,NaN,21623.5,4,11.9
1584365100,21700,21754,21698,21754,21580,21580,21580,NaN,NaN,21726.5,12,11.3
1584365400,21597,21627,21597,21627,21754,NaN,NaN,21754,21754,21612,7,10.95
1584365700,21599,21599,21568,21568,21754,NaN,NaN,NaN,NaN,21583.5,7,10.8
1584366000,21567,21567,21567,21567,21731.68,NaN,NaN,NaN,NaN,21567,4,10.3
1584366300,21570,21612,21570,21612,21708.6248,NaN,NaN,NaN,NaN,21591,3,9.95
1584366600,21750,21900,21725,21900,21567,21567,21567,NaN,NaN,21818.75,11,10.15
1584366900,21950,22036,21912,21956,21570,NaN,NaN,NaN,NaN,21963.5,16,8.1
1584367200,21960,21989,21727,21727,21625.92,NaN,NaN,NaN,NaN,21850.75,31,8.85
1584367500,21750,21996,21750,21996,21675.1296,NaN,NaN,NaN,NaN,21873,21,9.6
1584367800,21997,22092,21937,21937,21718.434048,NaN,NaN,NaN,NaN,21990.75,20,10.5
1584368100,21920,21920,21837,21837,21750,NaN,NaN,NaN,NaN,21878.5,6,10.5
1584368400,21990,21990,21965,21965,21797.88,NaN,NaN,NaN,NaN,21977.5,2,10.25
1584368700,22008,22030,22008,22030,21837,NaN,NaN,NaN,NaN,22019,3,9.7
1584369000,22034,22222,22034,22222,21872.7,NaN,NaN,NaN,NaN,22128,26,10.85
1584369300,22250,22318,22208,22318,21928.588,NaN,NaN,NaN,NaN,22273.5,25,10.6
1584369600,22301,22301,22269,22275,21998.68216,NaN,NaN,NaN,NaN,22286.5,13,10.8
1584369900,22294,22366,22271,22271,22056.1593712,NaN,NaN,NaN,NaN,22300.5,37,12.6
1584370200,22171,22209,22131,22209,22118.127496959998,NaN,NaN,NaN,NaN,22180,46,14.85
1584370500,22232,22248,22079,22113,22366,NaN,NaN,22366,22366,22168,19,15.65
1584370800,22073,22147,22073,22107,22337.3,NaN,NaN,NaN,NaN,22100,8,15.85
1584371100,22152,22266,22139,22266,22305.584,NaN,NaN,NaN,NaN,22205.75,7,15.6
1584371400,22342,22377,22332,22332,22073,22073,22073,NaN,NaN,22345.75,6,15.55
1584371700,22440,22488,22423,22488,22103.4,NaN,NaN,NaN,NaN,22459.75,14,15.9
1584372000,22508,22555,22508,22555,22149.552,NaN,NaN,NaN,NaN,22531.5,3,15.85
1584372300,22597,22630,22575,22575,22206.31472,NaN,NaN,NaN,NaN,22594.25,7,16.05
1584372600,22661,22680,22459,22459,22274.104364799998,NaN,NaN,NaN,NaN,22564.75,19,16.45
1584372900,22586,22600,22586,22600,22347.165579136,NaN,NaN,NaN,NaN,22593,7,16
1584373200,22480,22480,22400,22400,22680,NaN,NaN,22680,22680,22440,27,15.8
1584373500,22404,22444,22404,22444,22652,NaN,NaN,NaN,NaN,22424,14,15.45
1584373800,22452,22459,22452,22459,22626.8,NaN,NaN,NaN,NaN,22455.5,2,14.55
1584374100,22429,22498,22429,22498,22604.12,NaN,NaN,NaN,NaN,22463.5,21,15.3
1584374400,22500,22575,22500,22575,22583.708,NaN,NaN,NaN,NaN,22537.5,6,15.5
1584374700,22577,22580,22551,22580,22400,22400,22400,NaN,NaN,22572,4,15.55
1584375000,22532,22532,22532,22532,22418,NaN,NaN,NaN,NaN,22532,1,14.3
1584375300,22463,22463,22357,22357,22580,NaN,NaN,22580,22580,22410,7,13.4
1584375600,22352,22362,22330,22333,22557.7,NaN,NaN,NaN,NaN,22344.25,7,13.1
1584375900,22457,22457,22360,22360,22530.376,NaN,NaN,NaN,NaN,22408.5,3,11.4
1584376200,22321,22321,22319,22319,22506.33088,NaN,NaN,NaN,NaN,22320,2,9.2
1584377100,22300,22316,22300,22316,22480.1045568,NaN,NaN,NaN,NaN,22308,2,8.35
1584377700,22146,22217,22146,22217,22451.287827712,NaN,NaN,NaN,NaN,22181.5,4,8.15
1584378000,22152,22208,22152,22208,22396.33601872384,NaN,NaN,NaN,NaN,22180,2,7.9
1584378300,22228,22228,22201,22201,22351.275535353547,NaN,NaN,NaN,NaN,22214.5,3,7.75
1584378600,22241,22241,22233,22233,22314.325938989907,NaN,NaN,NaN,NaN,22237,3,7.2
1584380100,22150,22150,22150,22150,22284.027269971724,NaN,NaN,NaN,NaN,22150,1,7.1
1584380400,22100,22100,22100,22100,22259.182361376814,NaN,NaN,NaN,NaN,22100,1,6.8
1584381300,22156,22182,22155,22178,22227.345889101452,NaN,NaN,NaN,NaN,22167.75,83,10
1584381600,22094,22111,22075,22087,22201.876711281162,NaN,NaN,NaN,NaN,22091.75,36,11.45
1584381900,22018,22050,22018,22050,22182,NaN,NaN,NaN,NaN,22034,27,11.45
1584382800,22040,22040,22009,22009,22149.2,NaN,NaN,NaN,NaN,22024.5,2,10.85
1584383100,22021,22021,22001,22007,22121.16,NaN,NaN,NaN,NaN,22012.5,3,10.9
1584384000,22122,22122,22122,22122,22001,22001,22001,NaN,NaN,22122,1,9.9
1584407400,22718,22718,22718,22718,22001,NaN,NaN,NaN,NaN,22718,3,9.75
1584407700,22725,22955,22725,22936,22087.04,NaN,NaN,NaN,NaN,22835.25,75,13.3
1584408000,22916,23050,22916,23050,22208.5544,NaN,NaN,NaN,NaN,22983,17,14.1
1584408300,23099,23301,23099,23301,22343.185696,NaN,NaN,NaN,NaN,23200,86,18.05
1584408600,23300,23371,23247,23287,22515.59227072,NaN,NaN,NaN,NaN,23301.25,189,27.15
1584408900,23346,23346,23078,23085,22686.673816576,NaN,NaN,NaN,NaN,23213.75,185,36.25
1584409200,23072,23123,22959,22978,22823.5390532608,NaN,NaN,NaN,NaN,23033,132,42.75
1584409500,23008,23009,22723,22827,23371,NaN,NaN,23371,23371,22891.75,87,47
1584409800,22818,22906,22745,22906,23306.2,NaN,NaN,NaN,NaN,22843.75,60,49.8
1584410100,22906,22957,22792,22810,23247.88,NaN,NaN,NaN,NaN,22866.25,61,52.75
1584410400,22834,23038,22810,22927,23195.392,NaN,NaN,NaN,NaN,22902.25,95,57.35
1584410700,22897,22907,22824,22825,23148.1528,NaN,NaN,NaN,NaN,22863.25,71,60.75
1584411000,22799,22815,22636,22689,23105.63752,NaN,NaN,NaN,NaN,22734.75,307,76.05
1584411300,22703,22703,22549,22597,23049.2810176,NaN,NaN,NaN,NaN,22638,169,84.45
1584411600,22639,22810,22634,22752,22979.241675136,NaN,NaN,NaN,NaN,22708.75,103,85.45
1584411900,22765,22765,22615,22726,22919.00784061696,NaN,NaN,NaN,NaN,22717.75,25,84.9
1584412200,22820,22877,22800,22840,22549,22549,22549,NaN,NaN,22834.25,31,85.1
1584412500,22841,22929,22750,22928,22581.8,NaN,NaN,NaN,NaN,22862,45,87.25
1584412800,22947,23032,22938,22980,22623.464,NaN,NaN,NaN,NaN,22974.25,57,89.95
1584413100,23024,23096,22976,23061,22680.65904,NaN,NaN,NaN,NaN,23039.25,41,91.95
1584413400,23067,23078,22979,23038,22747.1135936,NaN,NaN,NaN,NaN,23040.5,45,94.05
1584413700,23057,23064,22925,22925,22802.935418623998,NaN,NaN,NaN,NaN,22992.75,39,92.25
1584414000,22931,23020,22906,23015,22849.82575164416,NaN,NaN,NaN,NaN,22968,52,94
1584414300,23030,23081,23024,23033,22889.213631381095,NaN,NaN,NaN,NaN,23042,40,91.7
1584414600,23021,23021,22945,22952,22906,NaN,NaN,NaN,NaN,22984.75,12,82.85
1584414900,22945,23040,22945,23036,22936.4,NaN,NaN,NaN,NaN,22991.5,26,74.9
1584415200,23071,23119,23040,23119,22945,NaN,NaN,NaN,NaN,23087.25,72,71.9
1584415500,23150,23178,23123,23162,22945,NaN,NaN,NaN,NaN,23153.25,40,69.55
1584415800,23131,23222,23131,23167,22991.6,NaN,NaN,NaN,NaN,23162.75,162,74.65
1584416100,23203,23204,23122,23132,23037.68,NaN,NaN,NaN,NaN,23165.25,33,73.25
1584416400,23112,23197,23112,23195,23074.544,NaN,NaN,NaN,NaN,23154,28,69.9
1584416700,23200,23238,23184,23184,23104.035200000002,NaN,NaN,NaN,NaN,23201.5,70,69.85
1584417000,23188,23198,23160,23191,23112,NaN,NaN,NaN,NaN,23184.25,55,57.25
1584417300,23174,23238,23174,23238,23137.2,NaN,NaN,NaN,NaN,23206,59,51.75
1584420900,23238,23238,23238,23238,23157.36,NaN,NaN,NaN,NaN,23238,10,47.1
1584421200,23272,23333,23210,23210,23173.488,NaN,NaN,NaN,NaN,23256.25,118,51.75
1584421500,23199,23208,23157,23166,23333,NaN,NaN,23333,23333,23182.5,36,52
1584421800,23155,23157,23056,23100,23333,NaN,NaN,NaN,NaN,23117,87,54.1
1584422100,23138,23182,23100,23149,23299.76,NaN,NaN,NaN,NaN,23142.25,49,53.7
1584422400,23142,23171,23142,23160,23270.5088,NaN,NaN,NaN,NaN,23153.75,23,52.8
1584422700,23126,23131,23020,23045,23244.767744,NaN,NaN,NaN,NaN,23080.5,102,55.65
1584423000,23025,23057,22999,23004,23213.30025984,NaN,NaN,NaN,NaN,23021.25,62,56.8
1584423300,22985,23044,22954,23016,23179.0122182656,NaN,NaN,NaN,NaN,22999.75,39,56.15
1584423600,23002,23060,22999,23043,23138.510018977795,NaN,NaN,NaN,NaN,23026,58,57.05
1584423900,23000,23000,22960,22960,23105.29821556179,NaN,NaN,NaN,NaN,22980,2,56.55
1584424200,22941,22963,22931,22931,23078.064536760667,NaN,NaN,NaN,NaN,22941.5,7,55.6
1584424500,22928,22960,22928,22960,23048.651629408534,NaN,NaN,NaN,NaN,22944,27,53.35
1584424800,22932,22932,22890,22910,23024.521303526828,NaN,NaN,NaN,NaN,22916,51,53.9
1584425100,22900,22920,22878,22920,22997.61704282146,NaN,NaN,NaN,NaN,22904.5,9,46.25
1584425400,22979,22994,22964,22979,22878,22878,22878,NaN,NaN,22979,44,46.8
1584425700,22980,23029,22980,23027,22878,NaN,NaN,NaN,NaN,23004,18,46.3
1584426000,23040,23049,23022,23032,22896.12,NaN,NaN,NaN,NaN,23035.75,46,45.1
1584426300,23019,23019,22955,23011,22917.5232,NaN,NaN,NaN,NaN,23001,33,44
1584426600,23038,23038,22954,22954,22935.929952,NaN,NaN,NaN,NaN,22996,8,41.45
1584426900,22963,22971,22954,22954,22951.75975872,NaN,NaN,NaN,NaN,22960.5,4,41.15
1584427200,22942,23044,22942,23039,23049,NaN,NaN,23049,23049,22991.75,11,35.8
1584427500,23045,23075,23045,23075,22942,22942,22942,NaN,NaN,23060,27,35.35
1584427800,23078,23100,23078,23100,22942,NaN,NaN,NaN,NaN,23089,48,33.4
1584428100,23076,23092,23074,23087,22960.96,NaN,NaN,NaN,NaN,23082.25,17,31.8
1584428400,23107,23130,23086,23115,22977.6448,NaN,NaN,NaN,NaN,23109.5,14,31.35
1584428700,23112,23170,23112,23150,22998.974528,NaN,NaN,NaN,NaN,23136,76,30.05
1584429000,23137,23140,23131,23131,23026.33860352,NaN,NaN,NaN,NaN,23134.75,56,29.75
1584429300,23095,23095,23063,23063,23049.3244269568,NaN,NaN,NaN,NaN,23079,10,28.3
1584429600,23048,23100,23048,23071,23170,NaN,NaN,23170,23170,23066.75,10,25.9
1584429900,23077,23077,23058,23058,23157.8,NaN,NaN,NaN,NaN,23067.5,9,26.25
1584430200,23108,23151,23108,23123,23048,23048,23048,NaN,NaN,23122.5,24,27.1
1584430500,23135,23200,23134,23200,23058,NaN,NaN,NaN,NaN,23167.25,53,28.4
1584430800,23193,23217,23185,23209,23075.04,NaN,NaN,NaN,NaN,23201,13,26.5
1584431100,23211,23211,23170,23170,23094.9144,NaN,NaN,NaN,NaN,23190.5,3,26.2
1584431400,23186,23266,23186,23266,23112.006384,NaN,NaN,NaN,NaN,23226,49,26.45
1584431700,23247,23271,23242,23247,23136.64536256,NaN,NaN,NaN,NaN,23251.75,321,41.6
1584432000,23248,23248,23206,23206,23160.8291972992,NaN,NaN,NaN,NaN,23227,102,44.4
1584432300,23151,23151,23115,23115,23271,NaN,NaN,23271,23271,23133,20,43.75
1584432600,23129,23168,23129,23147,23255.4,NaN,NaN,NaN,NaN,23143.25,23,44.5
1584432900,23147,23147,23130,23130,23241.36,NaN,NaN,NaN,NaN,23138.5,52,46.9
1584433200,23108,23108,23046,23046,23228.724000000002,NaN,NaN,NaN,NaN,23077,66,49.65
1584433500,23022,23022,22970,23011,23206.797120000003,NaN,NaN,NaN,NaN,23006.25,21,49.35
1584436500,22677,22677,22500,22551,23173.6455232,NaN,NaN,NaN,NaN,22601.25,22,48.05
1584436800,22600,22600,22500,22515,23065.862239488,NaN,NaN,NaN,NaN,22553.75,10,47.7
1584437100,22480,22480,22428,22452,22975.32428116992,NaN,NaN,NaN,NaN,22460,82,51.1
1584437400,22300,22300,22206,22246,22876.805910559335,NaN,NaN,NaN,NaN,22263,17,48.15
1584437700,22207,22240,22200,22240,22742.644728447467,NaN,NaN,NaN,NaN,22221.75,58,48.25
1584438000,22335,22357,22321,22321,22634.115782757974,NaN,NaN,NaN,NaN,22333.5,8,48.15
1584438300,22333,22524,22333,22476,22547.292626206377,NaN,NaN,NaN,NaN,22416.5,25,48.9
1584438600,22413,22413,22320,22320,22524,NaN,NaN,NaN,NaN,22366.5,3,48.6
1584438900,22287,22369,22277,22369,22524,NaN,NaN,NaN,NaN,22325.5,5,47.65
1584439200,22387,22438,22324,22427,22459.2,NaN,NaN,NaN,NaN,22394,7,45.35
1584439800,22498,22600,22498,22590,22200,22200,22200,NaN,NaN,22546.5,35,46.45
1584440100,22586,22600,22497,22497,22240,NaN,NaN,NaN,NaN,22545,8,46.7
1584440400,22516,22665,22516,22665,22276,NaN,NaN,NaN,NaN,22590.5,3,44.4
1584440700,22609,22612,22573,22573,22322.68,NaN,NaN,NaN,NaN,22591.75,50,30.85
1584441000,22577,22586,22446,22495,22363.7584,NaN,NaN,NaN,NaN,22526,51,28.3
1584441300,22451,22487,22451,22487,22399.907391999997,NaN,NaN,NaN,NaN,22469,3,27.45
1584441600,22450,22450,22449,22449,22431.718504959998,NaN,NaN,NaN,NaN,22449.5,2,26.4
1584441900,22572,22572,22572,22572,22449,NaN,NaN,NaN,NaN,22572,4,24
1584442200,22627,22665,22627,22665,22449,NaN,NaN,NaN,NaN,22646,4,20.9
1584442500,22679,22737,22679,22737,22474.92,NaN,NaN,NaN,NaN,22708,34,21.55
1584442800,22709,22709,22672,22672,22511.6112,NaN,NaN,NaN,NaN,22690.5,6,20.75
1584443100,22701,22757,22700,22700,22543.165632,NaN,NaN,NaN,NaN,22714.5,7,20.6
1584443400,22718,22718,22611,22688,22577.37913088,NaN,NaN,NaN,NaN,22683.75,10,17
1584443700,22688,22688,22688,22688,22606.1184699392,NaN,NaN,NaN,NaN,22688,1,16.2
1584444000,22610,22610,22602,22602,22757,NaN,NaN,22757,22757,22606,7,13.65
1584444300,22590,22590,22522,22580,22741.5,NaN,NaN,NaN,NaN,22570.5,10,13.75
1584444600,22520,22551,22475,22475,22715.16,NaN,NaN,NaN,NaN,22505.25,3,12.65
1584444900,22508,22508,22480,22480,22681.5376,NaN,NaN,NaN,NaN,22494,5,12.75
1584445200,22577,22577,22527,22527,22652.622336,NaN,NaN,NaN,NaN,22552,2,12.6
1584445500,22547,22625,22547,22558,22627.75520896,NaN,NaN,NaN,NaN,22569.25,3,12.4
1584445800,22542,22542,22527,22529,22625,NaN,NaN,NaN,NaN,22535,6,10.95
1584446100,22450,22469,22450,22469,22625,NaN,NaN,NaN,NaN,22459.5,2,10.65
1584446400,22451,22451,22451,22451,22597,NaN,NaN,NaN,NaN,22451,1,10.55
1584446700,22452,22453,22433,22433,22573.48,NaN,NaN,NaN,NaN,22442.75,4,8.25
1584447000,22500,22512,22500,22512,22548.1936,NaN,NaN,NaN,NaN,22506,6,6
1584449100,22380,22519,22380,22519,22527.458752,NaN,NaN,NaN,NaN,22449.5,4,6.05
1584449400,22510,22510,22510,22510,22380,22380,22380,NaN,NaN,22510,1,6
1584449700,22620,22620,22620,22620,22380,NaN,NaN,NaN,NaN,22620,1,5.85
1584450900,22648,22669,22600,22603,22408.8,NaN,NaN,NaN,NaN,22630,10,6.15
1584451500,22684,22684,22684,22684,22445.228,NaN,NaN,NaN,NaN,22684,1,4.5
1584451800,22702,22738,22688,22688,22483.43152,NaN,NaN,NaN,NaN,22704,10,4.7
1584452100,22678,22678,22519,22528,22738,NaN,NaN,22738,22738,22600.75,17,5.2
1584452400,22465,22515,22465,22515,22738,NaN,NaN,NaN,NaN,22490,7,5.05
1584452700,22509,22636,22509,22588,22705.24,NaN,NaN,NaN,NaN,22560.5,10,5.5
1584453000,22500,22501,22472,22472,22676.411200000002,NaN,NaN,NaN,NaN,22486.25,6,5.45
1584453300,22417,22477,22417,22426,22651.041856000003,NaN,NaN,NaN,NaN,22434.25,19,5.9
1584453600,22429,22489,22388,22489,22618.275996160002,NaN,NaN,NaN,NaN,22448.75,17,6.6
1584453900,22523,22578,22476,22578,22581.4318367744,NaN,NaN,NaN,NaN,22538.75,10,6.85
1584454200,22585,22622,22585,22622,22388,22388,22388,NaN,NaN,22603.5,2,6.85
1584454500,22550,22689,22550,22653,22411.4,NaN,NaN,NaN,NaN,22610.5,5,6.95
1584454800,22633,22710,22633,22710,22444.712,NaN,NaN,NaN,NaN,22671.5,3,6.8
1584455100,22705,22759,22705,22759,22481.852319999998,NaN,NaN,NaN,NaN,22732,6,7
1584455400,22800,22800,22752,22752,22526.1959488,NaN,NaN,NaN,NaN,22776,7,7.3
1584455700,22700,22782,22697,22782,22575.480678016,NaN,NaN,NaN,NaN,22740.25,28,8.5
1584456000,22738,22738,22701,22701,22615.89415597312,NaN,NaN,NaN,NaN,22719.5,2,8.3
1584456300,22801,22845,22801,22845,22649.03320789796,NaN,NaN,NaN,NaN,22823,5,8.35
1584456600,22741,22741,22741,22741,22688.226566318368,NaN,NaN,NaN,NaN,22741,1,8.35
1584456900,22741,22743,22741,22742,22719.581253054694,NaN,NaN,NaN,NaN,22741.75,25,9.55
1584457200,22812,22812,22812,22812,22741,NaN,NaN,NaN,NaN,22812,1,9.1
1584457500,22850,22900,22850,22873,22741,NaN,NaN,NaN,NaN,22868.25,3,9.2
