time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1356916500,22535,22598,22535,22587,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1356916800,22598,22598,22598,22598,NaN,NaN,2,NaN,22535,NaN,NaN,NaN,NaN,NaN
1356917100,22620,22632,22609,22609,NaN,NaN,8,NaN,22535,NaN,NaN,NaN,NaN,NaN
1356917400,22608,22650,22608,22639,NaN,NaN,17,NaN,22546.64,NaN,NaN,NaN,NaN,NaN
1356917700,22640,22640,22638,22638,NaN,NaN,8,NaN,22561.110399999998,NaN,NaN,NaN,NaN,NaN
1356918000,22646,22678,22646,22676,NaN,NaN,21,NaN,22573.554944,NaN,NaN,NaN,NaN,NaN
1356918300,22682,22717,22682,22717,NaN,NaN,28,NaN,22590.26615296,NaN,NaN,NaN,NaN,NaN
1356918600,22723,22723,22690,22690,NaN,NaN,21,NaN,22613.0782454272,NaN,NaN,NaN,NaN,NaN
1356918900,22692,22692,22691,22691,22649.444444444445,22649.444444444445,8,NaN,22635.062596341762,NaN,NaN,NaN,NaN,NaN
1356919200,22689,22689,22689,22689,22657.355555555558,22660.777777777777,1,NaN,22652.65007707341,NaN,NaN,NaN,NaN,NaN
1356919500,22698,22709,22698,22709,22667.684444444447,22673.11111111111,4,NaN,22666.72006165873,NaN,NaN,NaN,NaN,NaN
1356919800,22710,22710,22688,22688,22671.747555555557,22681.88888888889,3,NaN,22677.976049326982,NaN,NaN,NaN,NaN,NaN
1356920100,22685,22687,22685,22685,22674.398044444446,22687,4,NaN,22723,NaN,NaN,NaN,NaN,NaN
1356920400,22692,22692,22692,22692,22677.918435555555,22693,1,NaN,22719.2,NaN,NaN,NaN,NaN,NaN
1356920700,22700,22702,22699,22702,22682.734748444444,22695.88888888889,4,NaN,22715.78,NaN,NaN,NaN,NaN,NaN
1356921000,22711,22711,22709,22709,22687.987798755556,22695,3,NaN,22712.701999999997,NaN,NaN,NaN,NaN,NaN
1356921300,22706,22713,22706,22713,22692.990239004444,22697.555555555555,3,NaN,22685,NaN,NaN,NaN,NaN,NaN
