time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,PSAR,Long Start,Buy Label,Short Start,Sell Label,,PSAR,Long Start,Buy Label,Short Start,Sell Label,,ADX,RSI
1590733200,22580,22580,22580,22580,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,22617.5,NaN,NaN,NaN,NaN,22580,22617.5,NaN,NaN,NaN,NaN,22580,NaN,58.36312645168532
1590733800,22492,22492,22492,22492,NaN,NaN,NaN,NaN,NaN,NaN,2,6.3,22601.75,NaN,NaN,NaN,NaN,22492,22601.75,NaN,NaN,NaN,NaN,22492,NaN,47.465165476292114
1590735000,22535,22535,22535,22535,NaN,NaN,NaN,NaN,NaN,NaN,1,3.5,22580,NaN,NaN,NaN,NaN,22535,22580,NaN,NaN,NaN,NaN,22535,NaN,52.16539788354664
1590735300,22569,22569,22569,22569,NaN,NaN,NaN,NaN,NaN,NaN,1,3.5,22492,22492,22492,NaN,NaN,22569,22492,22492,22492,NaN,NaN,22569,NaN,55.551675090868464
1590735600,22568,22568,22568,22568,NaN,NaN,NaN,NaN,NaN,NaN,1,3.25,22507.4,NaN,NaN,NaN,NaN,22568,22507.4,NaN,NaN,NaN,NaN,22568,NaN,55.42739242634544
1590736200,22536,22536,22519,22519,NaN,NaN,NaN,NaN,NaN,NaN,5,3.3,22569,NaN,NaN,22569,22569,22527.5,22569,NaN,NaN,22569,22569,22527.5,NaN,49.57471743811435
1590736800,22570,22570,22570,22570,NaN,NaN,NaN,NaN,NaN,NaN,1,3.3,22519,22519,22519,NaN,NaN,22570,22519,22519,22519,NaN,NaN,22570,NaN,54.91122550845432
1590738000,22539,22543,22539,22541,NaN,NaN,NaN,NaN,NaN,NaN,10,3.55,22519,NaN,NaN,NaN,NaN,22540.5,22519,NaN,NaN,NaN,NaN,22540.5,NaN,51.569185769905474
1590738600,22543,22550,22543,22550,NaN,NaN,NaN,NaN,NaN,NaN,9,3.9,22529.2,NaN,NaN,NaN,NaN,22546.5,22529.2,NaN,NaN,NaN,NaN,22546.5,NaN,52.53469394119932
1590738900,22545,22545,22539,22539,NaN,NaN,NaN,NaN,NaN,NaN,5,3.85,22537.36,NaN,NaN,NaN,NaN,22542,22537.36,NaN,NaN,NaN,NaN,22542,14.347317508454408,51.1914150901705
1590739200,22556,22556,22500,22500,NaN,NaN,NaN,NaN,NaN,NaN,2,3.9,22570,NaN,NaN,22570,22570,22528,22570,NaN,NaN,22570,22570,22528,13.79290285940413,46.63819818617804
1590739800,22541,22541,22541,22541,NaN,NaN,NaN,NaN,NaN,NaN,3,3.95,22556,NaN,NaN,NaN,NaN,22541,22556,NaN,NaN,NaN,NaN,22541,13.278089256714583,51.52007765929686
1590740400,22641,22641,22600,22600,NaN,NaN,NaN,NaN,NaN,NaN,2,3.95,22500,22500,22500,NaN,NaN,22620.5,22500,22500,22500,NaN,NaN,22620.5,13.509068244829642,57.53998187400307
1590740700,22600,22600,22600,22600,NaN,NaN,NaN,NaN,NaN,NaN,3,3.2,22528.2,NaN,NaN,NaN,NaN,22600,22528.2,NaN,NaN,NaN,NaN,22600,13.723548733793626,57.53998187400307
1590744300,22628,22628,22628,22628,NaN,NaN,NaN,NaN,NaN,NaN,2,3.25,22550.760000000002,NaN,NaN,NaN,NaN,22628,22550.760000000002,NaN,NaN,NaN,NaN,22628,14.314770092313104,60.25624564981754
1590745200,22615,22615,22615,22615,NaN,NaN,NaN,NaN,NaN,NaN,1,3.25,22568.808,NaN,NaN,NaN,NaN,22615,22568.808,NaN,NaN,NaN,NaN,22615,14.586420377317024,58.3886193662656
1590747000,22650,22652,22650,22652,NaN,NaN,NaN,NaN,NaN,NaN,10,3.2,22583.2464,NaN,NaN,NaN,NaN,22651,22583.2464,NaN,NaN,NaN,NaN,22651,15.358495628688097,61.99879500705002
1590751500,22662,22666,22662,22666,NaN,NaN,NaN,NaN,NaN,NaN,4,3.25,22599.059728,NaN,NaN,NaN,NaN,22664,22599.747264,NaN,NaN,NaN,NaN,22664,16.26167277057889,63.29638082739626
1590753300,22707,22707,22706,22706,NaN,NaN,NaN,NaN,NaN,NaN,2,3.3,22616.46419872,NaN,NaN,NaN,NaN,22706.5,22618.29803008,NaN,NaN,NaN,NaN,22706.5,17.61092863270753,66.78598915892194
1590754500,22757,22760,22736,22736,NaN,NaN,NaN,NaN,NaN,NaN,16,4.05,22642.7195810912,NaN,NaN,NaN,NaN,22747.25,22644.908621056,NaN,NaN,NaN,NaN,22747.25,19.4262952658365,69.15465285659259
1590756300,22684,22684,22677,22677,NaN,NaN,NaN,NaN,NaN,NaN,2,4.1,22760,NaN,NaN,22760,22760,22680.5,22760,NaN,NaN,22760,22760,22680.5,19.813734291452707,60.08004674760496
1590759300,22540,22540,22540,22540,NaN,NaN,NaN,NaN,NaN,NaN,1,4.05,22760,NaN,NaN,NaN,NaN,22540,22760,NaN,NaN,NaN,NaN,22540,18.77396969768132,45.23621878362643
1590764700,22520,22520,22520,22520,NaN,NaN,NaN,NaN,NaN,NaN,2,4.1,22709.4,NaN,NaN,NaN,NaN,22520,22707.2,NaN,NaN,NaN,NaN,22520,18.055667295532466,43.5448190701049
1590766200,22517,22518,22516,22518,NaN,NaN,NaN,NaN,NaN,NaN,10,4.55,22660.156000000003,NaN,NaN,NaN,NaN,22517.25,22654.784,NaN,NaN,NaN,NaN,22517.25,17.439568642527558,43.37018222096907
1590766500,22533,22533,22533,22533,NaN,NaN,NaN,NaN,NaN,NaN,3,4.65,22618.35076,NaN,NaN,NaN,NaN,22533,22613.1488,NaN,NaN,NaN,NaN,22533,16.628599672934836,45.14701124326451
1590768900,22510,22510,22510,22510,NaN,NaN,NaN,NaN,NaN,NaN,1,4.45,22588.6690396,NaN,NaN,NaN,NaN,22510,22584.00416,NaN,NaN,NaN,NaN,22510,16.19781796787186,42.92312256508655
1590769500,22512,22512,22512,22512,NaN,NaN,NaN,NaN,NaN,NaN,1,4.45,22565.06832772,NaN,NaN,NaN,NaN,22512,22561.802912,NaN,NaN,NaN,NaN,22512,15.76242615336178,43.18520164262076
1590772500,22540,22540,22540,22540,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22548.547829404,NaN,NaN,NaN,NaN,22540,22546.2620384,NaN,NaN,NaN,NaN,22540,14.860687110775137,46.86374442964906
1590777900,22582,22582,22582,22582,NaN,NaN,NaN,NaN,NaN,NaN,1,3.6,22510,22510,22510,NaN,NaN,22582,22510,22510,22510,NaN,NaN,22582,14.258018215168919,51.895043264380206
1590778500,22647,22647,22647,22647,NaN,NaN,NaN,NaN,NaN,NaN,1,3.4,22524.4,NaN,NaN,NaN,NaN,22647,22524.4,NaN,NaN,NaN,NaN,22647,14.592924993476753,58.45181379661768
1590974100,23117,23236,23117,23236,NaN,NaN,NaN,NaN,NaN,NaN,5,3.55,22552.598,NaN,NaN,NaN,NaN,23176.5,22553.824,NaN,NaN,NaN,NaN,23176.5,18.182789633162564,82.16898394068227
1590974400,23236,23300,23236,23300,NaN,NaN,NaN,NaN,NaN,NaN,2,3.5,22647,NaN,NaN,NaN,NaN,23268,22647,NaN,NaN,NaN,NaN,23268,21.67227994954814,83.285472474325
1590974700,23314,23314,23314,23314,NaN,NaN,NaN,NaN,NaN,NaN,1,3.45,22836.37,NaN,NaN,NaN,NaN,23314,22842.9,NaN,NaN,NaN,NaN,23314,24.9464991684997,83.5284385791192
1590975000,23391,23391,23264,23264,NaN,NaN,NaN,NaN,NaN,NaN,2,3.4,22979.659,NaN,NaN,NaN,NaN,23327.5,22984.23,NaN,NaN,NaN,NaN,23327.5,28.169578118617032,79.10575066552047
1590975300,23322,23322,23322,23322,NaN,NaN,NaN,NaN,NaN,NaN,1,3.35,23103.0613,NaN,NaN,NaN,NaN,23322,23106.261,NaN,NaN,NaN,NaN,23322,31.162437143725985,80.4020498636092
1590976500,23332,23351,23316,23351,NaN,NaN,NaN,NaN,NaN,NaN,13,3.95,23189.44291,NaN,NaN,NaN,NaN,23337.5,23191.682699999998,NaN,NaN,NaN,NaN,23337.5,34.01260701761127,81.03558769816212
1590976800,23353,23353,23300,23300,NaN,NaN,NaN,NaN,NaN,NaN,6,3.75,23249.910037,NaN,NaN,NaN,NaN,23326.5,23251.47789,NaN,NaN,NaN,NaN,23326.5,36.422467564682684,76.36052261587433
1590977100,23306,23334,23306,23334,NaN,NaN,NaN,NaN,NaN,NaN,8,3.95,23292.2370259,NaN,NaN,NaN,NaN,23320,23293.334522999998,NaN,NaN,NaN,NaN,23320,38.660195215534706,77.3007165550189
1590977400,23360,23360,23342,23342,NaN,NaN,NaN,NaN,NaN,NaN,2,3.95,23300,NaN,NaN,NaN,NaN,23351,23300,NaN,NaN,NaN,NaN,23351,40.8192287516295,77.52719796266368
1590978600,23367,23367,23367,23367,NaN,NaN,NaN,NaN,NaN,NaN,2,3.25,23306,NaN,NaN,NaN,NaN,23367,23306,NaN,NaN,NaN,NaN,23367,42.8465142084691,78.2572756451926
1590979200,23375,23433,23375,23433,NaN,NaN,NaN,NaN,NaN,NaN,4,3.35,23331.5,NaN,NaN,NaN,NaN,23404,23331.5,NaN,NaN,NaN,NaN,23404,44.9338044798794,80.0957062042911
1590979800,23375,23375,23375,23375,NaN,NaN,NaN,NaN,NaN,NaN,1,3.35,23361.95,NaN,NaN,NaN,NaN,23375,23361.95,NaN,NaN,NaN,NaN,23375,46.8720025890461,74.16127373686925
1590980100,23380,23380,23380,23380,NaN,NaN,NaN,NaN,NaN,NaN,1,3.3,23433,NaN,NaN,23433,23433,23380,23433,NaN,NaN,23433,23433,23380,48.68794511717784,74.33779241436503
1590980400,23420,23422,23420,23422,NaN,NaN,NaN,NaN,NaN,NaN,3,2.95,23422.4,NaN,NaN,NaN,NaN,23421,23422.4,NaN,NaN,NaN,NaN,23421,50.50948948460029,75.83139519596395
1590981000,23390,23390,23390,23390,NaN,NaN,NaN,NaN,NaN,NaN,1,2.85,23422,NaN,NaN,NaN,NaN,23390,23422,NaN,NaN,NaN,NaN,23390,51.57919939762709,72.37506338557824
1590981900,23383,23383,23383,23383,NaN,NaN,NaN,NaN,NaN,NaN,5,3.05,23422,NaN,NaN,NaN,NaN,23383,23422,NaN,NaN,NaN,NaN,23383,52.42592048725475,71.60619899371328
1590982200,23382,23382,23382,23382,NaN,NaN,NaN,NaN,NaN,NaN,1,3.05,23413.6,NaN,NaN,NaN,NaN,23382,23413.6,NaN,NaN,NaN,NaN,23382,53.189932635374916,71.48935972186769
1590983100,23389,23389,23389,23389,NaN,NaN,NaN,NaN,NaN,NaN,2,3.1,23406.879999999997,NaN,NaN,NaN,NaN,23389,23406.879999999997,NaN,NaN,NaN,NaN,23389,53.936649061293515,71.83579210821875
1590983400,23387,23387,23386,23386,NaN,NaN,NaN,NaN,NaN,NaN,2,3.15,23401.503999999997,NaN,NaN,NaN,NaN,23386.5,23401.503999999997,NaN,NaN,NaN,NaN,23386.5,54.55417952968972,71.43517313406389
1590987600,23402,23413,23402,23413,NaN,NaN,NaN,NaN,NaN,NaN,5,3.35,23380,23380,23380,NaN,NaN,23407.5,23380,23380,23380,NaN,NaN,23407.5,55.280227138609526,72.90000261325729
1590988500,23415,23415,23415,23415,NaN,NaN,NaN,NaN,NaN,NaN,1,3.15,23386,NaN,NaN,NaN,NaN,23415,23386,NaN,NaN,NaN,NaN,23415,55.966279664730955,73.0104111511987
1590989100,23457,23457,23457,23457,NaN,NaN,NaN,NaN,NaN,NaN,1,3.1,23392.67,NaN,NaN,NaN,NaN,23457,23392.96,NaN,NaN,NaN,NaN,23457,56.8447048427163,75.28737563191255
1590989400,23441,23447,23441,23447,NaN,NaN,NaN,NaN,NaN,NaN,2,3.15,23409.3958,NaN,NaN,NaN,NaN,23444,23410.8912,NaN,NaN,NaN,NaN,23444,57.20389415428776,73.69324804027579
1590989700,23433,23433,23433,23433,NaN,NaN,NaN,NaN,NaN,NaN,1,3.1,23421.772891999997,NaN,NaN,NaN,NaN,23433,23423.801664,NaN,NaN,NaN,NaN,23433,57.30569918069879,71.41346384951594
1590991200,23386,23386,23386,23386,NaN,NaN,NaN,NaN,NaN,NaN,1,3.1,23457,NaN,NaN,23457,23457,23386,23457,NaN,NaN,23457,23457,23386,56.12517061409428,64.2296346747082
1590993000,23379,23379,23379,23379,NaN,NaN,NaN,NaN,NaN,NaN,2,2.55,23442.8,NaN,NaN,NaN,NaN,23379,23442.8,NaN,NaN,NaN,NaN,23379,54.850686612073105,63.20976439755718
1590995100,23400,23400,23390,23390,NaN,NaN,NaN,NaN,NaN,NaN,11,2.8,23428.126,NaN,NaN,NaN,NaN,23395,23427.488,NaN,NaN,NaN,NaN,23395,53.90606751825352,64.17249629513962
1590995400,23396,23397,23396,23397,NaN,NaN,NaN,NaN,NaN,NaN,7,2.75,23416.82702,NaN,NaN,NaN,NaN,23396.5,23415.85088,NaN,NaN,NaN,NaN,23396.5,53.028921216849625,64.80368615332264
1590995700,23400,23400,23390,23390,NaN,NaN,NaN,NaN,NaN,NaN,10,3.15,23408.1268054,NaN,NaN,NaN,NaN,23395,23407.0066688,NaN,NaN,NaN,NaN,23395,52.03602711434295,63.59708058341507
1590996300,23385,23385,23378,23378,NaN,NaN,NaN,NaN,NaN,NaN,6,3.35,23401.427640158,NaN,NaN,NaN,NaN,23381.5,23400.285068288,NaN,NaN,NaN,NaN,23381.5,50.75039492761499,61.48362572876605
1590996600,23380,23380,23380,23380,NaN,NaN,NaN,NaN,NaN,NaN,1,3.2,23400,NaN,NaN,NaN,NaN,23380,23400,NaN,NaN,NaN,NaN,23380,49.5565936113676,61.7120024752793
1590996900,23370,23370,23370,23370,NaN,NaN,NaN,NaN,NaN,NaN,1,3.2,23394.28,NaN,NaN,NaN,NaN,23370,23393.84,NaN,NaN,NaN,NaN,23370,48.121026105076695,59.80266920731571
1590997500,23398,23398,23388,23388,NaN,NaN,NaN,NaN,NaN,NaN,2,3.25,23370,23370,23370,NaN,NaN,23393,23370,23370,23370,NaN,NaN,23393,47.25852442935434,62.07709063045107
1590997800,23398,23400,23398,23400,NaN,NaN,NaN,NaN,NaN,NaN,6,3.4,23370,NaN,NaN,NaN,NaN,23399,23370,NaN,NaN,NaN,NaN,23399,46.490210312225955,63.55747865342785
1590998400,23388,23388,23375,23375,NaN,NaN,NaN,NaN,NaN,NaN,7,3.7,23400,NaN,NaN,23400,23400,23381.5,23400,NaN,NaN,23400,23400,23381.5,44.985460568003404,58.43922496336026
1590998700,23366,23450,23303,23303,NaN,NaN,NaN,NaN,NaN,NaN,13,4.1,23303,NaN,NaN,NaN,NaN,23355.5,23303,NaN,NaN,NaN,NaN,23355.5,41.880847635479284,46.760154976748545
1590999000,23288,23288,23243,23243,NaN,NaN,NaN,NaN,NaN,NaN,11,4.6,23450,NaN,NaN,NaN,NaN,23265.5,23450,NaN,NaN,NaN,NaN,23265.5,40.13495434549488,39.64900908722047
1590999300,23200,23200,23147,23157,NaN,NaN,NaN,NaN,NaN,NaN,6,4.8,23450,NaN,NaN,NaN,NaN,23176,23450,NaN,NaN,NaN,NaN,23176,39.7984093138357,32.11110254820858
1590999600,23185,23198,23185,23198,NaN,NaN,NaN,NaN,NaN,NaN,2,4.8,23380.31,NaN,NaN,NaN,NaN,23191.5,23377.28,NaN,NaN,NaN,NaN,23191.5,39.48590321300931,38.14836028684092
1590999900,23257,23257,23249,23250,NaN,NaN,NaN,NaN,NaN,NaN,7,4.9,23326.6487,NaN,NaN,NaN,NaN,23253.25,23322.0128,NaN,NaN,NaN,NaN,23253.25,37.89565576231565,44.847380330205205
1591005000,23220,23220,23213,23213,NaN,NaN,NaN,NaN,NaN,NaN,18,5.75,23285.329499,NaN,NaN,NaN,NaN,23216.5,23280.009728,NaN,NaN,NaN,NaN,23216.5,36.898801793056265,41.4105790102563
1591005300,23230,23230,23230,23230,NaN,NaN,NaN,NaN,NaN,NaN,2,5.8,23257,NaN,NaN,NaN,NaN,23230,23257,NaN,NaN,NaN,NaN,23230,35.76334100897572,43.55102981604179
1591005900,23202,23202,23202,23202,NaN,NaN,NaN,NaN,NaN,NaN,1,5.75,23231.7,NaN,NaN,NaN,NaN,23202,23230.6,NaN,NaN,NaN,NaN,23202,35.085338440154324,40.90063892420008
1591006800,23240,23250,23240,23250,NaN,NaN,NaN,NaN,NaN,NaN,4,5.9,23147,23147,23147,NaN,NaN,23245,23147,23147,23147,NaN,NaN,23245,33.466931085936174,46.86989320826247
1591007100,23248,23249,23244,23244,NaN,NaN,NaN,NaN,NaN,NaN,4,6.05,23167.6,NaN,NaN,NaN,NaN,23246.25,23167.6,NaN,NaN,NaN,NaN,23246.25,31.964124257019318,46.2411681251836
1591009500,23283,23283,23283,23283,NaN,NaN,NaN,NaN,NaN,NaN,1,6,23184.079999999998,NaN,NaN,NaN,NaN,23283,23184.079999999998,NaN,NaN,NaN,NaN,23283,29.90515233508621,50.8558006909724
1591011600,23256,23256,23256,23256,NaN,NaN,NaN,NaN,NaN,NaN,1,5.5,23206.831599999998,NaN,NaN,NaN,NaN,23256,23207.820799999998,NaN,NaN,NaN,NaN,23256,28.449856890000945,47.79686361574245
1591012800,23250,23250,23250,23250,NaN,NaN,NaN,NaN,NaN,NaN,1,5.2,23224.350331999998,NaN,NaN,NaN,NaN,23250,23225.863808,NaN,NaN,NaN,NaN,23250,27.198986058149586,47.11860604461502
1591016400,23222,23222,23222,23222,NaN,NaN,NaN,NaN,NaN,NaN,1,4.75,23283,NaN,NaN,23283,23283,23222,23283,NaN,NaN,23283,23283,23222,26.498534473506947,43.98198844336259
1591016700,23207,23207,23207,23207,NaN,NaN,NaN,NaN,NaN,NaN,1,4.5,23270.8,NaN,NaN,NaN,NaN,23207,23270.8,NaN,NaN,NaN,NaN,23207,26.08493627619782,42.35533450710558
1591017300,23191,23193,23190,23192,NaN,NaN,NaN,NaN,NaN,NaN,4,4.65,23256.126,NaN,NaN,NaN,NaN,23191.5,23255.488,NaN,NaN,NaN,NaN,23191.5,25.965366981116965,40.73296054263658
1591017600,23189,23191,23189,23189,NaN,NaN,NaN,NaN,NaN,NaN,4,4.8,23238.93324,NaN,NaN,NaN,NaN,23189.5,23237.15136,NaN,NaN,NaN,NaN,23189.5,25.87026359663353,40.3996605931806
1591018200,23193,23193,23193,23193,NaN,NaN,NaN,NaN,NaN,NaN,1,4.75,23224.4526004,NaN,NaN,NaN,NaN,23193,23222.705952,NaN,NaN,NaN,NaN,23193,25.72575438511099,41.09179191529218
1591019400,23270,23270,23270,23270,NaN,NaN,NaN,NaN,NaN,NaN,1,4.5,23189,23189,23189,NaN,NaN,23270,23189,23189,23189,NaN,NaN,23270,24.0199106923602,52.52186142499465
1591021500,23342,23342,23342,23342,NaN,NaN,NaN,NaN,NaN,NaN,2,4.25,23193,NaN,NaN,NaN,NaN,23342,23193,NaN,NaN,NaN,NaN,23342,23.64741516138152,60.28226022626733
1591021800,23348,23348,23348,23348,NaN,NaN,NaN,NaN,NaN,NaN,1,3.65,23227.27,NaN,NaN,NaN,NaN,23348,23228.76,NaN,NaN,NaN,NaN,23348,23.39009038327489,60.85644811080397
1591024500,23300,23300,23300,23300,NaN,NaN,NaN,NaN,NaN,NaN,2,3.2,23258.6598,NaN,NaN,NaN,NaN,23300,23262.1472,NaN,NaN,NaN,NaN,23300,22.15420967158237,54.11626101838945
1591025700,23330,23330,23330,23330,NaN,NaN,NaN,NaN,NaN,NaN,2,3,23281.888252,NaN,NaN,NaN,NaN,23330,23286.185984,NaN,NaN,NaN,NaN,23330,21.493449113998974,57.29945748541817
1591030500,23358,23358,23358,23358,NaN,NaN,NaN,NaN,NaN,NaN,1,2.95,23299.07730648,NaN,NaN,NaN,NaN,23358,23300,NaN,NaN,NaN,NaN,23358,21.30285585722238,60.08291695070582
1591036500,23404,23404,23404,23404,NaN,NaN,NaN,NaN,NaN,NaN,2,2.7,23316.1648876008,NaN,NaN,NaN,NaN,23404,23317.4,NaN,NaN,NaN,NaN,23404,21.74844279864549,64.2104642351542
1591060500,23456,23456,23362,23396,NaN,NaN,NaN,NaN,NaN,NaN,3,1.95,23342.51542132056,NaN,NaN,NaN,NaN,23417.5,23343.38,NaN,NaN,NaN,NaN,23417.5,22.760521987310714,62.990560472487346
1591060800,23380,23381,23350,23368,NaN,NaN,NaN,NaN,NaN,NaN,10,2.35,23456,NaN,NaN,23456,23456,23369.75,23456,NaN,NaN,23456,23456,23369.75,23.42917931547302,58.78124686947973
1591061400,23465,23567,23465,23548,NaN,NaN,NaN,NaN,NaN,NaN,24,3.5,23350,23350,23350,NaN,NaN,23511.25,23350,23350,23350,NaN,NaN,23511.25,25.59165070487935,71.81876630281602
1591061700,23568,23600,23568,23600,NaN,NaN,NaN,NaN,NaN,NaN,29,4.75,23350,NaN,NaN,NaN,NaN,23584,23350,NaN,NaN,NaN,NaN,23584,27.789047673368756,74.34348663397633
1591062000,23636,23636,23600,23621,NaN,NaN,NaN,NaN,NaN,NaN,13,5.2,23407.5,NaN,NaN,NaN,NaN,23623.25,23410,NaN,NaN,NaN,NaN,23623.25,30.026019332496332,75.30565574113727
1591062300,23600,23600,23520,23520,NaN,NaN,NaN,NaN,NaN,NaN,10,5.65,23466.91,NaN,NaN,NaN,NaN,23560,23473.28,NaN,NaN,NaN,NaN,23560,30.613384598866972,63.057344543928416
1591062600,23510,23510,23490,23490,NaN,NaN,NaN,NaN,NaN,NaN,4,5.8,23636,NaN,NaN,23636,23636,23500,23636,NaN,NaN,23636,23636,23500,30.662293571501714,59.93887321005691
1591062900,23521,23521,23487,23487,NaN,NaN,NaN,NaN,NaN,NaN,6,6.05,23606.8,NaN,NaN,NaN,NaN,23504,23606.8,NaN,NaN,NaN,NaN,23504,30.803240231403006,59.621337570536106
1591063200,23531,23550,23531,23550,NaN,NaN,NaN,NaN,NaN,NaN,3,6.15,23579.246,NaN,NaN,NaN,NaN,23540.5,23578.048,NaN,NaN,NaN,NaN,23540.5,31.186138346788105,63.94145968048191
1591063800,23529,23535,23509,23512,NaN,NaN,NaN,NaN,NaN,NaN,5,6.35,23558.02942,NaN,NaN,NaN,NaN,23521.25,23556.19648,NaN,NaN,NaN,NaN,23521.25,31.142591004644967,59.78642717826414
1591064100,23500,23500,23500,23500,NaN,NaN,NaN,NaN,NaN,NaN,2,6.25,23550,NaN,NaN,NaN,NaN,23500,23550,NaN,NaN,NaN,NaN,23500,30.93653766045548,58.49376865240376
1591064400,23491,23491,23491,23491,NaN,NaN,NaN,NaN,NaN,NaN,1,6.1,23535.51,NaN,NaN,NaN,NaN,23491,23535,NaN,NaN,NaN,NaN,23491,30.573300451016905,57.489804985075985
1591064700,23490,23518,23490,23518,NaN,NaN,NaN,NaN,NaN,NaN,2,6.15,23524.3527,NaN,NaN,NaN,NaN,23504,23523.48,NaN,NaN,NaN,NaN,23504,30.538732298968753,59.72321825856684
1591065000,23520,23520,23520,23520,NaN,NaN,NaN,NaN,NaN,NaN,1,6.15,23487,23487,23487,NaN,NaN,23520,23487,23487,23487,NaN,NaN,23520,30.529298563638235,59.891317327793665
1591065300,23485,23550,23480,23543,NaN,NaN,NaN,NaN,NaN,NaN,5,6.3,23550,NaN,NaN,23550,23550,23514.5,23550,NaN,NaN,23550,23550,23514.5,29.691023091361075,61.862579492090255
1591065900,23506,23509,23506,23509,NaN,NaN,NaN,NaN,NaN,NaN,2,6.35,23550,NaN,NaN,NaN,NaN,23507.5,23550,NaN,NaN,NaN,NaN,23507.5,28.91262443853228,57.37354025498897
1591066200,23480,23480,23470,23470,NaN,NaN,NaN,NaN,NaN,NaN,4,6.45,23550,NaN,NaN,NaN,NaN,23475,23550,NaN,NaN,NaN,NaN,23475,27.46817418686528,52.65372648455375
