time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1551340800,28669,28669,28669,28669,28664.805944228756,28658.88888888889,2,8.05,NaN,NaN,NaN,28602.76,NaN,-0.38257766699837353,92.25779563547306,91.11256895517242,5.8697017149814865
1551341100,28668,28678,28668,28678,28667.444755383003,28662,2,7.55,NaN,NaN,NaN,28607.2744,NaN,-0.3459397151362173,92.04139128580198,91.10916274535425,5.851731201317286
1551341400,28690,28690,28690,28690,28671.955804306403,28666.88888888889,1,7.25,NaN,NaN,NaN,28613.892448,NaN,-0.31185901621892526,91.83820468623445,91.14341336831218,5.8291882806353605
1551346200,28754,28754,28754,28754,28688.364643445122,28677.222222222223,1,7.05,NaN,NaN,NaN,28627.9032032,NaN,-0.27994381545983354,91.65829130671442,91.330901961917,5.7057878829377255
1551347700,28767,28767,28767,28767,28704.091714756098,28689.666666666668,2,6.9,NaN,NaN,NaN,28644.594818816,NaN,-0.2496856724523774,91.49010364764167,91.36996453343446,5.680077855635969
1551349800,28772,28772,28772,28772,28717.673371804878,28701,2,6.8,NaN,NaN,NaN,28662.43154418176,NaN,-0.2213076357287477,91.3314234596707,91.38567941066576,5.669734708552579
1551361800,28747,28747,28747,28747,28723.538697443902,28710.666666666668,1,6.8,NaN,NaN,NaN,28677.771127996315,NaN,-0.19483040013401812,91.08860775264984,90.5181573734624,6.565209628072839
1551363000,28726,28726,28693,28693,28717.430957955123,28714.777777777777,2,6.85,NaN,NaN,NaN,28690.96317007683,NaN,-0.17021652634698317,90.65515106989892,88.60568959607944,8.539300032228937
1551364500,28701,28701,28701,28701,28714.144766364097,28719,1,6.8,NaN,NaN,NaN,28701,NaN,-0.14705391286495642,90.24336722128555,88.31470896204682,8.511257014349386
1551366600,28674,28674,28674,28674,28706.115813091277,28719.555555555555,1,6.65,NaN,NaN,NaN,28772,NaN,-0.12559712040798557,89.74357993388665,87.29623910123088,9.566330720982599
1551366900,28664,28664,28664,28664,28697.69265047302,28718,1,6.4,NaN,NaN,NaN,28767.68,NaN,-0.10588495519425448,89.2271430240074,86.90551060522992,9.971102014099403
1551367200,28655,28655,28655,28655,28689.154120378418,28714.11111111111,1,6.25,NaN,NaN,NaN,28760.9192,NaN,-0.08802444662505096,88.6974338694856,86.53855956928189,10.351241284338014
