time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1424999700,24765,24778,24765,24775,NaN,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1425000000,24792,24810,24788,24810,NaN,NaN,105,NaN,24765,NaN,NaN,NaN,NaN,NaN
1425000300,24820,24820,24809,24809,NaN,NaN,5,NaN,24765,NaN,NaN,NaN,NaN,NaN
1425000600,24806,24850,24805,24820,NaN,NaN,5,NaN,24771.6,NaN,NaN,NaN,NaN,NaN
1425000900,24837,24837,24837,24837,NaN,NaN,2,NaN,24782.575999999997,NaN,NaN,NaN,NaN,NaN
1425001200,24862,24862,24813,24813,NaN,NaN,24,NaN,24792.015359999998,NaN,NaN,NaN,NaN,NaN
1425001800,24850,24870,24850,24867,NaN,NaN,19,NaN,24803.2129024,NaN,NaN,NaN,NaN,NaN
1425002100,24869,24869,24854,24856,NaN,NaN,14,NaN,24813,NaN,NaN,NaN,NaN,NaN
1425002400,24850,24850,24825,24825,24823.555555555555,24823.555555555555,16,NaN,24823.26,NaN,NaN,NaN,NaN,NaN
1425003000,24826,24826,24826,24826,24824.044444444444,24829.222222222223,2,NaN,24870,NaN,NaN,NaN,NaN,NaN
1425003300,24847,24850,24844,24844,24828.035555555554,24833,7,NaN,24865.6,NaN,NaN,NaN,NaN,NaN
1425003600,24840,24840,24840,24840,24830.428444444442,24836.444444444445,1,NaN,24861.64,NaN,NaN,NaN,NaN,NaN
1425003900,24849,24853,24836,24836,24831.542755555554,24838.222222222223,72,NaN,24858.076,NaN,NaN,NaN,NaN,NaN
1425004200,24830,24830,24820,24821,24829.434204444442,24836.444444444445,7,NaN,24854.8684,NaN,NaN,NaN,NaN,NaN
1425004500,24828,24836,24828,24836,24830.747363555554,24839,2,NaN,24853,NaN,NaN,NaN,NaN,NaN
1425005100,24817,24819,24812,24812,24826.997890844443,24832.88888888889,3,NaN,24849.04,NaN,NaN,NaN,NaN,NaN
1425005700,24850,24850,24843,24843,24830.198312675555,24831.444444444445,8,NaN,24812,NaN,NaN,NaN,NaN,NaN
1425006000,24842,24845,24842,24845,24833.158650140445,24833.666666666668,12,NaN,24812,NaN,NaN,NaN,NaN,NaN
1425006600,24838,24838,24838,24838,24834.126920112358,24835,1,NaN,24815.8,NaN,NaN,NaN,NaN,NaN
1425006900,24845,24880,24845,24878,24842.901536089885,24838.777777777777,9,19.45,24819.22,NaN,NaN,NaN,NaN,NaN
1425007200,24870,24900,24870,24900,24854.321228871908,24845.444444444445,6,16,24826.513600000002,NaN,NaN,NaN,50.1039501039501,14.553014553014554
1425007500,24924,25000,24924,25000,24883.456983097527,24863.666666666668,29,12.2,24836.801696000002,NaN,NaN,NaN,59.062752491246975,11.9400305233863
1425007800,24990,25041,24990,25004,24907.56558647802,24884,9,12.4,24862.913424640003,NaN,NaN,NaN,60.93793769204579,10.890316797462518
1425008100,25010,25010,24982,24982,24922.452469182415,24900.222222222223,5,12.4,24894.969008204804,NaN,NaN,NaN,57.99152085605637,11.745218150919785
1425009000,24973,24973,24970,24970,24931.961975345934,24917.777777777777,4,12.5,24921.25458672794,NaN,NaN,NaN,56.7535816457395,13.629184174506642
1425009300,24980,24980,24980,24980,24941.569580276748,24933,1,11.35,24942.80876111691,NaN,NaN,NaN,56.99706614727015,13.378663994164322
1425013200,24971,24971,24910,24910,24935.255664221397,24940.222222222223,19,11.35,25041,NaN,NaN,NaN,50.198214565720775,23.711224020631626
1425013500,24909,24909,24908,24908,24929.804531377118,24948,2,10.75,25027.9,NaN,NaN,NaN,50.01877242631607,23.983931352809375
1425014400,24935,24935,24935,24935,24930.843625101694,24954.333333333332,1,10,25013.512000000002,NaN,NaN,NaN,52.25593332856563,22.824493487129867
1425015900,24880,24880,24880,24880,24920.674900081354,24952.11111111111,1,9.95,25000.850560000003,NaN,NaN,NaN,47.347944585298954,30.072981708351858
1425016500,24908,24908,24908,24908,24918.139920065085,24941.88888888889,1,9.65,24983.9314816,NaN,NaN,NaN,49.87101071701531,28.63189605594099
1425017100,24910,24910,24910,24910,24916.51193605207,24931.444444444445,4,9.8,24969.381074176,NaN,NaN,NaN,50.05097597363293,28.529106301053485
1425017400,24909,24909,24900,24900,24913.209548841656,24922.333333333332,2,6.3,24956.867723791358,NaN,NaN,NaN,49.1228022819238,29.854503098295716
1425018300,24915,24919,24915,24919,24914.367639073324,24916.666666666668,25,7.2,24946.106242460566,NaN,NaN,NaN,49.24828570045982,28.786824683661287
1425018600,24890,24890,24890,24890,24909.49411125866,24906.666666666668,4,7.3,24936.851368516087,NaN,NaN,NaN,46.57232735633943,31.906805780463188
1425018900,24890,24890,24881,24881,24903.79528900693,24903.444444444445,6,7.45,24928.892176923833,NaN,NaN,NaN,45.7600660230778,33.094409489842235
1425019200,24883,24883,24879,24879,24898.836231205543,24900.222222222223,36,8.85,24922.047272154497,NaN,NaN,NaN,45.38971024458643,33.23123366162311
1425019500,24870,24870,24870,24870,24893.068984964433,24893,1,8.3,24915.15970860978,NaN,NaN,NaN,44.536015216205364,34.48702850074103
1425019800,24866,24866,24866,24866,24887.655187971548,24891.444444444445,10,8.75,24907.03096106002,NaN,0.00416087209495708,NaN,44.14755559649651,35.058456902475065
1425020700,24861,24861,24861,24861,24882.324150377237,24886.222222222223,1,8.35,24898.824768848015,NaN,-0.0014997521984944084,35.12378643555643,43.64663179634375,35.7953213588795
1425021000,24833,24843,24833,24843,24874.45932030179,24878.777777777777,2,8.15,24891.25981507841,NaN,-0.007530834167360778,33.43509934733485,40.910339370174654,39.82043781483098
1425021300,24838,24843,24838,24843,24868.167456241434,24872.444444444445,2,6.8,24879.607852062727,NaN,-0.013982910043877084,31.830846613524336,40.43385865301911,39.35665112766185
1425021600,24845,24845,24845,24845,24863.53396499315,24864.222222222223,1,6.4,24870.28628165018,NaN,-0.020450613951559782,30.336936802576524,40.724544264461706,39.16458879260582
1425022500,24873,24873,24871,24871,24865.02717199452,24862.11111111111,2,6.25,24833,NaN,-0.026487561411781546,29.32258916439581,44.70142389854246,36.53697752224522
1425022800,24870,24870,24870,24870,24866.021737595616,24860.88888888889,1,6.1,24837,NaN,-0.03206427272775647,28.34192798270268,44.588959969768204,36.69664359587938
1425023100,24854,24854,24819,24819,24856.61739007649,24854.222222222223,21,7.1,24873,NaN,-0.03721394403639666,27.220956255290623,39.2832244987454,44.22924502313549
1425023400,24816,24816,24805,24805,24846.29391206119,24847,11,6.7,24870,NaN,-0.04240064068074867,26.34204236028152,37.9774205748853,46.08310685893655
1425023700,24815,24815,24768,24769,24830.835129648953,24836.222222222223,14,7.3,24862.2,NaN,-0.04769825144597284,25.954824173086553,33.98526285664179,49.51423022656474
1425024000,24761,24774,24761,24770,24818.668103719163,24826.11111111111,5,7.5,24849.012,NaN,-0.05256691160377691,25.665742854598086,32.976004961729274,49.64287504922422
1425024300,24778,24778,24776,24776,24810.13448297533,24818.666666666668,4,7.65,24834.93008,NaN,-0.05679319155556917,25.321968170952932,33.29731249451265,48.70592519306637
1425027900,24790,24790,24790,24790,24806.10758638026,24812.777777777777,1,7.65,24823.1012672,NaN,-0.06031340773678007,24.787103826279637,35.05848952432588,47.06943702145497
1425030300,24792,24792,24792,24792,24803.286069104208,24806.88888888889,1,7.5,24813.165064448,NaN,-0.06296024977605175,24.2439395513653,35.38495935184269,46.83281254393433
1425037800,24796,24796,24796,24796,24801.828855283366,24798.555555555555,1,7.45,24804.81865413632,NaN,-0.06457007014456728,23.65554139806998,36.06164738589032,46.34235082586714
1425047100,24804,24804,24804,24804,24802.26308422669,24791.222222222223,1,6.25,24761,NaN,-0.06483872618560593,22.950016560704164,37.44092467804708,45.342654250244465
1425049800,24799,24799,24799,24799,24801.610467381353,24789,1,6.1,24765.3,NaN,-0.06391459688516898,22.355997356062634,36.91699512034417,46.10750178619957
1425050400,24800,24800,24800,24800,24801.28837390508,24788.444444444445,2,5.9,24769.17,NaN,-0.06153150255886086,21.77204308966991,37.10229176111331,45.97206807926792
1425258900,24950,24974,24888,24888,24818.630699124064,24801.666666666668,21,5.15,24772.653,NaN,-0.057195889440924685,22.32473088681366,59.10417285851792,29.89084661663126
1425259200,24883,24890,24883,24890,24832.90455929925,24815,44,7.3,24796.814639999997,NaN,-0.05107883268274105,22.77175173030019,58.24142836593761,30.497173405123895
1425259500,24922,24922,24908,24908,24847.923647439402,24829.666666666668,2,6.9,24818.076883199996,NaN,-0.04311535392225729,23.448504136206296,60.98209570244729,28.495605733227837
1425259800,24870,24870,24862,24862,24850.738917951523,24837.666666666668,3,7,24836.787657215995,NaN,-0.03431964788139952,23.41055884892341,55.47304300270595,34.95523083697649
1425260100,24869,24869,24830,24830,24846.591134361217,24841.88888888889,6,7.2,24974,NaN,-0.025317698190464588,22.95633923233478,51.334327016018456,38.46895875813977
1425260700,24821,24830,24821,24830,24843.272907488972,24845.666666666668,124,13.3,24959.6,NaN,-0.017173513395457585,22.41175104969231,50.42053908761627,39.56425553082919
1425261000,24812,24812,24712,24712,24817.01832599118,24835.444444444445,21,14.3,24942.967999999997,NaN,-0.011056219446466398,21.816422165378974,40.47661827305154,49.979153963753284
1425261300,24650,24650,24588,24631,24779.814660792945,24816.777777777777,22,15.3,24910.632479999997,NaN,-0.007290094831082228,22.120351199367903,33.22779149590803,58.93722565138546
1425261600,24691,24704,24691,24704,24764.651728634355,24806.11111111111,3,15.4,24859.011283199998,NaN,-0.004743037587557897,21.88607080000234,37.297914218987046,53.04980749834797
1425261900,24700,24776,24700,24771,24765.921382907483,24793.11111111111,100,19.35,24815.649477887997,NaN,-0.002775326709554826,21.05889130224076,42.96542522202532,47.815371920072046
1425262200,24800,24830,24793,24793,24771.337106325987,24782.333333333332,13,19.45,24588,NaN,-0.0005498668287007291,20.13480803927106,46.58870768614032,44.247649434065075
1425262500,24804,24867,24804,24867,24790.46968506079,24777.777777777777,25,20,24612.2,NaN,0.0024795928679094414,19.507475015711034,46.8946183474993,40.27970225845643
1425262800,24882,24899,24872,24876,24807.57574804863,24779.333333333332,12,20.35,24642.776,NaN,0.005821102294529257,19.11819184282438,48.97735011210301,38.69997883397527
1425263100,24884,24888,24877,24877,24821.460598438905,24784.555555555555,6,20.45,24678.647360000003,NaN,0.009752968850686439,18.748372828582056,48.230684933210725,38.1099933293888
1425263400,24878,24878,24849,24849,24826.968478751125,24786.666666666668,3,20.55,24709.496729600003,NaN,0.013499341512776541,18.16485726122057,46.43006101381578,40.291832101332965
1425263700,24860,24860,24860,24860,24833.5747830009,24803.11111111111,2,20.6,24736.027187456002,NaN,0.01699018430568411,17.61051747222715,45.74812447405137,39.70005014016398
1425264000,24874,24874,24874,24874,24841.65982640072,24830.11111111111,4,20.75,24758.843381212162,NaN,0.020303364973146554,17.18847607617511,46.795032749226074,38.93395107697658
1425264300,24800,24807,24797,24807,24834.727861120577,24841.555555555555,4,20.9,24778.46530784246,NaN,0.022487229658363916,16.499895163352562,42.09244300163667,45.07068309146484
1425264600,24843,24860,24843,24860,24839.782288896462,24851.444444444445,4,21.05,24795.340164744517,NaN,0.0243059456393252,15.902700990733157,46.02260791442077,42.01175215976809
1425264900,24859,24859,24850,24850,24841.82583111717,24857.777777777777,2,21.05,24797,NaN,0.025648871977852483,15.335366526744725,45.41049395770372,41.452983741191076
1425265200,24857,24870,24857,24868,24847.060664893736,24857.88888888889,5,20.25,24811.28,NaN,0.026704144624469794,14.879532887208745,45.671692238165704,40.32389033163891
1425265500,24854,24854,24832,24832,24844.04853191499,24853,2,18.15,24823.5608,NaN,0.02729184539556284,14.234008652959478,43.43031010069858,41.75300947794117
1425265800,24800,24800,24782,24788,24832.83882553199,24843.11111111111,6,18.35,24899,NaN,0.027188596862754988,13.819929289757528,40.52285674785795,45.652369337301536
1425266100,24800,24800,24800,24800,24826.27106042559,24837.666666666668,1,18.25,24887.3,NaN,0.02673073401945336,13.426553894715676,39.848912554104906,44.89311513571887
1425267000,24808,24813,24808,24813,24823.616848340473,24832.444444444445,2,18.05,24876.77,NaN,0.026281082985255555,12.936880915914534,40.96847010023479,44.05754544024695
1425267300,24813,24813,24813,24813,24821.49347867238,24825.666666666668,1,11.9,24867.293,NaN,0.025842706551690853,12.47169158605345,40.96847010023479,44.05754544024694
1425268500,24816,24816,24815,24815,24820.194782937902,24826.555555555555,2,10.95,24858.763700000003,NaN,0.02530189391373283,12.000919670657616,41.24808201860258,43.84886010175001
1425272400,24839,24842,24839,24842,24824.555826350323,24824.555555555555,4,10.05,24851.087330000002,NaN,0.02434959583614782,11.497072316871177,43.6122048613135,41.96570924656616
1425273300,24824,24824,24824,24824,24824.44466108026,24821.666666666668,1,9.95,24844.178597000002,NaN,0.022509514494499228,10.97131598143312,42.33628132710832,43.17596507505054
1425273600,24824,24824,24824,24824,24824.355728864208,24816.777777777777,205,15.2,24842,NaN,0.02016955002768661,10.471847462766966,42.33628132710832,43.17596507505054
1425274200,24827,24831,24822,24831,24825.684583091366,24816.666666666668,52,17.15,24836,NaN,0.01750611273923064,9.972511938662004,42.90156791397171,42.48731486622597
1425274500,24829,24834,24820,24820,24824.547666473092,24820.222222222223,7,16.25,24782,NaN,0.01483435482518225,9.53054216699045,42.355037366008006,41.40592804202877
1425274800,24813,24813,24788,24791,24817.838133178473,24819.222222222223,14,16.35,24787.2,NaN,0.012028558547482748,9.341865789385892,39.910974047611234,44.787051772612685
1425275100,24770,24770,24765,24767,24807.670506542778,24814.11111111111,5,16.3,24834,NaN,0.009006635784217232,9.393605921675398,38.03391399067637,46.84111425610706
1425275700,24770,24770,24770,24770,24800.13640523422,24809.333333333332,2,16.25,24827.1,NaN,0.0058512178166547635,9.44275904735043,37.81788730339948,46.5750640477697
1425276000,24793,24795,24784,24792,24798.509124187378,24806.777777777777,12,16.75,24820.89,NaN,0.0028983338837795802,9.181801306281574,40.76896637343037,44.364674423870085
1425276300,24793,24793,24793,24793,24797.407299349903,24801.333333333332,1,16.6,24815.301,NaN,0.00024153595714004883,8.933891452266161,40.68766189046211,44.276199114414155
1425276600,24796,24796,24796,24796,24797.125839479922,24798.222222222223,7,16.75,24810.2709,NaN,-0.00211244243829678,8.660034886430392,41.0588559372449,43.9991056453439
1425276900,24815,24820,24815,24820,24801.700671583938,24797.777777777777,2,16.65,24765,NaN,-0.0038588162249475477,8.356001451336766,44.00962819137471,41.79637710640387
1425277800,24784,24795,24784,24785,24798.36053726715,24792.666666666668,7,16.9,24770.5,NaN,-0.005297322263773108,8.186199676325108,40.78564947536415,45.042706718996364
1425278400,24807,24810,24807,24810,24800.688429813723,24791.555555555555,117,22.5,24775.45,NaN,-0.006987821733290822,7.835517815824224,41.76227705201453,42.75327468993325
1425278700,24816,24816,24813,24813,24803.15074385098,24794,26,23.7,24779.905,NaN,-0.008897589136740436,7.4608211889230684,42.50061318673011,42.21124993375946
1425279000,24813,24815,24812,24812,24804.920595080785,24799,11,23.95,24783.9145,NaN,-0.011276520435605786,7.09172098319592,42.21890265866987,42.152403663410546
1425279300,24820,24825,24820,24825,24808.936476064628,24805.11111111111,8,24.3,24787.52305,NaN,-0.013624432893857286,6.875100919016991,43.23738122804219,40.91533865066522
1425279900,24796,24803,24796,24798,24806.7491808517,24805.777777777777,180,33.2,24792.020284,NaN,-0.015938809427675782,6.719486238896616,40.4498596434385,43.61298241496186
1425280200,24787,24793,24787,24793,24803.99934468136,24805.777777777777,55,35.9,24825,NaN,-0.01827035437556246,6.689261665449476,39.43475893878979,44.57175273400161
1425280500,24795,24810,24795,24806,24804.39947574509,24806.88888888889,17,36.65,24821.2,NaN,-0.019304817774554728,6.414653244520933,41.8103437130339,42.823489616395
1425280800,24803,24804,24799,24802,24803.91958059607,24804.88888888889,12,37.05,24817.78,NaN,-0.018253396510870545,6.153775244638817,41.1114116153357,42.10762103531434
1425281700,24803,24803,24803,24803,24803.735664476855,24806.88888888889,1,37.05,24814.701999999997,NaN,-0.01581828133573493,5.905941144750807,41.008325153311375,42.00203658792523
1425282000,24797,24797,24797,24797,24802.388531581484,24805.444444444445,5,27.05,24811.9318,NaN,-0.012725354727596283,5.762982802347013,40.369010012622084,42.90621826322804
1425282300,24803,24805,24798,24799,24801.71082526519,24803.88888888889,56,27.25,24809.438619999997,NaN,-0.009156931207067176,5.495260796204168,41.64583089909834,41.987508785994905
1425282600,24806,24807,24795,24795,24800.368660212152,24802,57,29.75,24807.194757999998,NaN,-0.0058827858425342106,5.29074575423957,40.28389378557384,41.4319689352467
1425282900,24796,24807,24788,24807,24801.694928169723,24800,24,30.25,24787,NaN,-0.00290528590951189,5.214693672771125,38.20171901923723,41.194730242040464
1425283200,24780,24780,24778,24778,24796.95594253578,24797.777777777777,3,30.15,24807,NaN,-0.0005908319978292775,5.3099390706732255,35.27255651336591,40.68008178855509
1425283500,24796,24796,24796,24796,24796.764754028623,24798.11111111111,30,31.55,24807,NaN,0.0014566524372572331,5.103794950118782,37.83043058504417,38.73935735198024
1425283800,24805,24811,24805,24811,24799.6118032229,24798.666666666668,5,31.2,24778,NaN,0.003209143565674477,5.05143555663105,40.32761492223868,37.18330159475517
1425286800,24818,24821,24818,24821,24803.88944257832,24800.777777777777,3,31.3,24781.3,NaN,0.004562355089343106,5.170026234276606,41.96352308469547,36.163927783792445
1425289200,24820,24820,24820,24820,24807.111554062656,24802.666666666668,2,31.05,24786.064,NaN,0.006118250366649036,5.282687378039884,41.84277440513897,36.05986725201449
1425297900,24775,24775,24775,24775,24800.689243250126,24800.222222222223,1,31,24821,NaN,0.006902786431742802,5.447208466923895,36.82366800414017,43.729586435757554
1425300600,24799,24799,24799,24799,24800.3513946001,24800.222222222223,2,30.75,24820,NaN,0.0072801054040882995,5.1846888314696375,40.8096209999988,40.970577317078586
1425304200,24776,24776,24776,24776,24795.48111568008,24798.11111111111,2,25,24815.5,NaN,0.006845969130073737,5.295615281994365,38.36767404059111,44.502752223484976
1425306000,24778,24778,24778,24778,24791.984892544064,24794.88888888889,1,23.75,24811.45,NaN,0.0060384749437031315,5.365735676596079,38.703402830513504,44.26033308840241
1425309000,24810,24810,24810,24810,24795.58791403525,24798.444444444445,2,23.3,24775,NaN,0.0056429373356908785,5.293754363690373,43.85440891428093,40.54095459863814
1425309300,24821,24821,24821,24821,24800.6703312282,24801.222222222223,1,22.95,24778,NaN,0.005636988765460038,5.392427140653151,45.5112529185374,39.34459997390835
1425309600,24818,24819,24818,24819,24804.33626498256,24802.11111111111,2,14.05,24783.16,NaN,0.005836065887884767,5.433149691148645,45.12893381450691,39.8541380926258
1425310200,24826,24826,24826,24826,24808.66901198605,24802.666666666668,1,11.35,24787.7008,NaN,0.0062450914583994654,5.582996681910224,46.23819603251997,39.04845501243602
1425310500,24824,24830,24824,24830,24812.93520958884,24803.777777777777,6,10.8,24793.062687999998,NaN,0.006822010027201508,5.789712296942114,46.60413293453042,38.34897677388106
1425345300,24830,24849,24827,24849,24820.148167671072,24812,4,10.4,24798.97265792,NaN,0.007416339141751993,6.28253732055042,49.1752702722747,35.86905430142297
1425345600,24856,24857,24856,24857,24827.518534136856,24818.444444444445,6,10.65,24807.9775794944,NaN,0.008198140644047336,6.8700092045434555,50.40294664982059,35.002633744212496
1425345900,24836,24848,24836,24848,24831.614827309484,24826.444444444445,2,10.5,24817.78206359552,NaN,0.008989697606286984,7.019288415518339,47.24932129561564,38.77146257696132
1425346200,24782,24802,24779,24802,24825.691861847587,24829.11111111111,56,10.5,24857,NaN,0.00922730477974587,7.120635017101526,38.8435228374082,46.57024012744212
1425346500,24792,24818,24792,24818,24824.15348947807,24830,2,7.75,24849.2,NaN,0.009183003796184308,6.953131177041563,40.339415295360425,43.50065391311889
1425346800,24816,24816,24783,24783,24815.922791582456,24825.777777777777,12,7.15,24842.18,NaN,0.008822475634163163,6.927994038429249,36.89358918780823,41.98132767972343
1425347100,24795,24795,24790,24790,24810.738233265965,24822.555555555555,7,7.35,24835.862,NaN,0.008492216161791188,6.904113756747553,35.79022771260891,40.72580929131917
1425347400,24777,24788,24776,24788,24806.19058661277,24818.333333333332,7,6.2,24830.1758,NaN,0.008157096614279102,7.095661540259679,34.52231317631914,42.82567321590303
1425347700,24804,24831,24804,24831,24811.152469290217,24818.444444444445,10,6.45,24776,NaN,0.008034788937831272,6.91825413186154,41.251173731334404,38.42466277672172
1425348000,24831,24840,24821,24834,24815.721975432174,24816.777777777777,56,9.1,24776,NaN,0.008130888318318985,6.882972971617737,41.530227706600506,36.67182292361112
1425348300,24818,24818,24818,24818,24816.17758034574,24812.444444444445,7,9.35,24783.68,NaN,0.008261954756014211,6.798462471925869,39.91615300968778,35.97529024124989
1425348600,24833,24833,24825,24828,24818.54206427659,24810.222222222223,45,11.55,24790.4384,NaN,0.008255827057304654,6.946219103080099,42.13547039425438,34.64647074904747
1425348900,24848,24848,24848,24848,24824.43365142127,24815.333333333332,2,11.55,24796.385792,NaN,0.008589542805244599,7.304071086909886,43.75524270435139,32.9388730856967
1425349200,24815,24815,24810,24810,24821.546921137015,24814.444444444445,2,11.55,24803.611781120002,NaN,0.008576952284570782,6.9942740441253575,39.829174410199585,38.956130627320476
1425349500,24821,24821,24786,24786,24814.437536909612,24814.777777777777,6,11.8,24848,NaN,0.007938765358970756,6.944985913980082,36.64158181651659,41.326290335229935
1425349800,24799,24808,24790,24808,24813.15002952769,24816.777777777777,13,12.35,24841.8,NaN,0.006934287410809148,6.89816219034207,34.79886896534382,39.24798250798164
1425350400,24821,24821,24815,24820,24814.52002362215,24820.333333333332,4,12.5,24836.22,NaN,0.00558717866523728,6.638839774942424,36.776560858271125,38.057505968877884
1425350700,24829,24829,24823,24823,24816.21601889772,24819.444444444445,3,12.55,24831.198,NaN,0.004224839486151599,6.351422634838839,37.90356176575605,37.234459956841384
