time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,ADX
1584941400,21423,21423,21420,21420,21535.2298816,NaN,NaN,NaN,NaN,21421.5,2,12.3,14.947023303012866
1584942000,21365,21365,21365,21365,21505.937698176,NaN,NaN,NaN,NaN,21365,1,11.5,14.972262052946464
1584942300,21398,21398,21398,21398,21480.74642043136,NaN,NaN,NaN,NaN,21398,1,11.25,14.665504765157714
1584943200,21365,21365,21365,21365,21459.081921570967,NaN,NaN,NaN,NaN,21365,1,11.2,14.644731953117379
1584943500,21386,21437,21386,21437,21440.45045255103,NaN,NaN,NaN,NaN,21411.5,3,11.25,13.901354934409124
1584943800,21415,21415,21415,21415,21437,NaN,NaN,NaN,NaN,21415,10,11.65,13.21107627418003
1584944100,21361,21361,21361,21361,21437,NaN,NaN,NaN,NaN,21361,1,11.65,13.059695070340066
1584944400,21448,21448,21425,21425,21326,21326,21326,NaN,NaN,21436.5,10,12.1,12.211173107772632
1584944700,21395,21395,21395,21395,21338.2,NaN,NaN,NaN,NaN,21395,16,12.8,11.539428374245627
1584945000,21385,21385,21385,21385,21349.18,NaN,NaN,NaN,NaN,21385,6,13.05,11.012501141448947
1584945300,21320,21320,21320,21320,21448,NaN,NaN,21448,21448,21320,1,12.95,11.132150237246911
1584945900,21301,21301,21287,21287,21435.2,NaN,NaN,NaN,NaN,21294,11,13.45,11.532503813717328
1584946200,21317,21317,21317,21317,21417.416,NaN,NaN,NaN,NaN,21317,7,13.3,11.70710635363538
1584947100,21304,21329,21304,21329,21401.76608,NaN,NaN,NaN,NaN,21316.5,10,12.6,11.993782513065348
1584947700,21368,21379,21368,21379,21387.9941504,NaN,NaN,NaN,NaN,21373.5,5,12.75,11.619771772207107
1584949500,21222,21222,21222,21222,21379,NaN,NaN,NaN,NaN,21222,1,12.05,12.576920838206945
1584949800,21200,21248,21192,21248,21379,NaN,NaN,NaN,NaN,21222,37,13.8,13.688179403059008
1584950100,21234,21235,21214,21224,21349.08,NaN,NaN,NaN,NaN,21226.75,24,14.8,14.720062356135925
1584950700,21209,21210,21209,21210,21323.947200000002,NaN,NaN,NaN,NaN,21209.5,2,10.45,15.719128199776794
1584951300,21184,21219,21183,21219,21302.835648,NaN,NaN,NaN,NaN,21201.25,5,7.7,16.864285757167828
1584951600,21183,21183,21111,21111,21281.26523136,NaN,NaN,NaN,NaN,21147,6,7.9,18.478326743438025
1584951900,21075,21075,21075,21075,21247.212185088,NaN,NaN,NaN,NaN,21075,5,8.1,20.225022340857066
1584954900,21121,21170,21121,21170,21212.7697480704,NaN,NaN,NaN,NaN,21145.5,2,8.15,20.416443341561365
1584955200,21154,21154,21140,21140,21185.21579845632,NaN,NaN,NaN,NaN,21147,4,8.3,20.594191413643934
1584955800,21153,21153,21153,21153,21170,NaN,NaN,NaN,NaN,21153,2,8.25,20.759243194863462
1584956100,21227,21227,21227,21227,21075,21075,21075,NaN,NaN,21227,2,7.85,19.859348502781597
1584956400,21231,21231,21221,21221,21090.2,NaN,NaN,NaN,NaN,21226,2,7.9,19.091735459716407
1584958200,21265,21265,21265,21265,21107.096,NaN,NaN,NaN,NaN,21265,1,7.45,17.915238002292185
1584958500,21232,21232,21232,21232,21129.20256,NaN,NaN,NaN,NaN,21232,1,6.7,17.23002345139759
1584958800,21216,21216,21205,21205,21148.2142016,NaN,NaN,NaN,NaN,21210.5,5,6.65,16.91500386663758
1584959100,21228,21228,21228,21228,21164.564213376,NaN,NaN,NaN,NaN,21228,3,6.75,16.4376064156696
1584959400,21263,21263,21263,21263,21178.62522350336,NaN,NaN,NaN,NaN,21263,1,6.25,15.465059370571558
1584959700,21301,21301,21301,21301,21190.71769221289,NaN,NaN,NaN,NaN,21301,1,5.95,14.694004296768556
1584960600,21289,21292,21289,21292,21208.362861458827,NaN,NaN,NaN,NaN,21290.5,31,7,13.79723535956631
1584960900,21289,21289,21289,21289,21223.184803625416,NaN,NaN,NaN,NaN,21289,3,6.9,12.964521346449937
1584961200,21292,21292,21274,21274,21235.63523504535,NaN,NaN,NaN,NaN,21283,6,7.15,12.132772619573231
1584963000,21186,21186,21186,21186,21301,NaN,NaN,21301,21301,21186,5,5.55,12.602827891050774
1584964800,21447,21447,21447,21447,21186,21186,21186,NaN,NaN,21447,25,5.6,13.420279549588201
1584965400,21751,21751,21751,21751,21186,NaN,NaN,NaN,NaN,21751,1,5.55,15.867707469871986
1584965700,21779,21927,21779,21901,21253.8,NaN,NaN,NaN,NaN,21846.5,12,5.9,18.747561928402785
1584966000,22031,22031,22031,22031,21348.048,NaN,NaN,NaN,NaN,22031,1,5.65,21.715014228669
1584966300,21900,21960,21900,21929,21457.32032,NaN,NaN,NaN,NaN,21922.25,4,5.6,23.17911237485329
1584966600,21821,21821,21821,21821,21549.1090688,NaN,NaN,NaN,NaN,21821,1,5.55,23.84532851275745
1584967200,22000,22000,22000,22000,21626.211617792,NaN,NaN,NaN,NaN,22000,1,5.4,25.152230255439946
1584967500,21952,21953,21933,21939,21690.97775894528,NaN,NaN,NaN,NaN,21944.25,48,7.7,25.813291460119032
1584969000,21944,21944,21900,21900,21745.381317514035,NaN,NaN,NaN,NaN,21922,2,7.7,26.15780039961917
1584969900,21751,21751,21744,21744,22031,NaN,NaN,22031,22031,21747.5,4,7.8,25.311563934794425
1584970200,21607,21619,21607,21619,22002.3,NaN,NaN,NaN,NaN,21613,3,7.9,23.66272432677385
1584970500,21434,21434,21434,21434,21954.863999999998,NaN,NaN,NaN,NaN,21434,1,7.9,22.73109873733052
1584971400,21638,21655,21638,21642,21881.94304,NaN,NaN,NaN,NaN,21643.25,5,7.9,21.513635971531574
1584971700,21683,21683,21683,21683,21819.2310144,NaN,NaN,NaN,NaN,21683,1,7.8,20.515958936750046
1584972000,21607,21607,21607,21607,21765.298672384,NaN,NaN,NaN,NaN,21607,1,7.8,19.1709402302553
1584972300,21624,21624,21617,21617,21718.91685825024,NaN,NaN,NaN,NaN,21620.5,2,7.85,18.01298179094474
1584972600,21739,21739,21718,21718,21434,21434,21434,NaN,NaN,21728.5,2,6.4,17.535566992649766
1584972900,21720,21738,21561,21561,21464.5,NaN,NaN,NaN,NaN,21645,15,7,16.36869593864876
1584973200,21592,21626,21564,21626,21491.95,NaN,NaN,NaN,NaN,21602,9,7.15,15.285172817076395
1584973500,21650,21650,21585,21585,21516.655,NaN,NaN,NaN,NaN,21617.5,2,7,14.249103222006013
1584973800,21619,21621,21590,21590,21538.889499999997,NaN,NaN,NaN,NaN,21605,8,6.15,13.287038598012085
1584974400,21606,21670,21606,21634,21558.90055,NaN,NaN,NaN,NaN,21629,8,6.5,12.707421493489123
1584974700,21600,21600,21584,21584,21576.910495,NaN,NaN,NaN,NaN,21592,4,6.1,12.011781485166209
1584975000,21575,21575,21575,21575,21739,NaN,NaN,21739,21739,21575,1,6.1,11.298549864278533
1584975300,21450,21450,21450,21450,21722.6,NaN,NaN,NaN,NaN,21450,1,5.95,11.223869611432365
1584975900,21510,21510,21510,21510,21689.888,NaN,NaN,NaN,NaN,21510,1,5.95,10.693263689456709
1584976200,21506,21506,21506,21506,21661.10144,NaN,NaN,NaN,NaN,21506,2,6,10.22933364208516
1584976800,21334,21334,21334,21334,21635.769267199998,NaN,NaN,NaN,NaN,21334,1,3.65,10.90996629996348
1584977100,21304,21304,21304,21304,21593.521569792,NaN,NaN,NaN,NaN,21304,1,3.6,11.711663454308239
1584978000,21200,21200,21166,21166,21547.198118625278,NaN,NaN,NaN,NaN,21183,2,3.5,13.167459253792387
1584979200,21347,21347,21347,21347,21478.58245727273,NaN,NaN,NaN,NaN,21347,2,3.45,13.312050837304893
1584980100,21446,21446,21418,21418,21166,21166,21166,NaN,NaN,21432,2,3.5,12.747614154258693
1584980400,21421,21444,21416,21444,21194,NaN,NaN,NaN,NaN,21431.25,4,3.45,12.23595365801467
1584981300,21412,21419,21412,21419,21219.2,NaN,NaN,NaN,NaN,21415.5,4,3.6,11.787520260173169
1584981600,21414,21511,21414,21511,21241.88,NaN,NaN,NaN,NaN,21462.5,2,3.65,11.195433276414317
1584981900,21569,21628,21569,21628,21274.1744,NaN,NaN,NaN,NaN,21598.5,3,3.7,11.396382331516868
1584982200,21623,21640,21591,21640,21323.709984,NaN,NaN,NaN,NaN,21623.5,3,3.75,11.655990527790165
1584982500,21647,21647,21647,21647,21374.31638656,NaN,NaN,NaN,NaN,21647,1,3.05,11.942041050552092
1584982800,21600,21600,21600,21600,21423.3994369792,NaN,NaN,NaN,NaN,21600,1,2.65,11.787406604246579
1584983400,21680,21700,21680,21700,21463.647538322944,NaN,NaN,NaN,NaN,21690,2,2.65,12.316557221168141
1584984900,21511,21511,21511,21511,21510.918030658355,NaN,NaN,NaN,NaN,21511,1,2.3,11.448600790350794
1584986100,21455,21455,21455,21455,21700,NaN,NaN,21700,21700,21455,1,1.95,11.004699553994502
1584987000,21381,21381,21381,21381,21675.5,NaN,NaN,NaN,NaN,21381,1,1.8,11.074746410178923
1584989700,21509,21509,21509,21509,21640.16,NaN,NaN,NaN,NaN,21509,1,1.8,10.364763221934144
1585012500,22130,22130,22065,22065,21381,21381,21381,NaN,NaN,22097.5,3,1.9,12.386896792461153
1585012800,22065,22070,22044,22047,21455.9,NaN,NaN,NaN,NaN,22056.5,26,3.15,14.1294893532044
1585013100,22078,22103,22072,22082,21523.31,NaN,NaN,NaN,NaN,22083.75,8,3.45,15.849486350847219
1585013400,22011,22098,21997,21997,21583.979,NaN,NaN,NaN,NaN,22025.75,7,3.75,16.93001595004286
1585013700,22078,22078,22078,22078,21638.5811,NaN,NaN,NaN,NaN,22078,1,3.75,17.933364863581673
1585014000,22131,22131,22040,22060,21687.72299,NaN,NaN,NaN,NaN,22090.5,32,5.25,19.067798471790358
1585014600,22100,22209,22100,22209,21740.916231199997,NaN,NaN,NaN,NaN,22154.5,12,5.75,20.410475188055695
1585014900,22179,22200,22179,22195,21806.447958832,NaN,NaN,NaN,NaN,22188.25,6,5.95,21.657246424587797
1585015200,22254,22254,22200,22214,21862.805244595518,NaN,NaN,NaN,NaN,22230.5,79,9.7,23.022801216215782
1585015500,22134,22150,22111,22111,21925.396405460237,NaN,NaN,NaN,NaN,22126.5,7,9.85,23.519163125924283
1585015800,22105,22138,22092,22110,21977.972980586597,NaN,NaN,NaN,NaN,22111.25,78,13.65,23.819117717844613
1585016100,22105,22161,22105,22161,22022.137303692743,NaN,NaN,NaN,NaN,22133,12,14.1,24.211758356620653
1585018500,22224,22224,22224,22224,22059.235335101905,NaN,NaN,NaN,NaN,22224,1,14,24.88537566906707
1585018800,22188,22193,22157,22176,22090.3976814856,NaN,NaN,NaN,NaN,22178.5,31,15.5,24.885548746771576
1585019400,22089,22109,22089,22109,22254,NaN,NaN,22254,22254,22099,2,15.55,24.289676413776647
1585019700,22055,22070,22053,22053,22237.5,NaN,NaN,NaN,NaN,22057.75,42,17.55,23.430888794604847
1585020300,22082,22082,22082,22082,22215.36,NaN,NaN,NaN,NaN,22082,1,17.55,22.714920418402425
1585021500,22047,22047,22047,22047,22195.876800000002,NaN,NaN,NaN,NaN,22047,18,18.4,21.732258194854094
1585021800,22039,22039,22039,22039,22175.034048,NaN,NaN,NaN,NaN,22039,2,18.45,20.745338681043936
1585026000,22120,22144,22103,22130,22153.26860032,NaN,NaN,NaN,NaN,22124.25,88,22.8,20.61232054569225
1585026300,22120,22123,22112,22112,22144,NaN,NaN,NaN,NaN,22116.75,19,23.6,20.488803705722823
1585027500,22059,22059,22059,22059,22144,NaN,NaN,NaN,NaN,22059,2,22.4,19.820626139505034
1585027800,22034,22034,22034,22034,22127.2,NaN,NaN,NaN,NaN,22034,1,22.05,18.945765133177247
1585028100,22014,22014,22008,22008,22110.424,NaN,NaN,NaN,NaN,22011,2,21.8,17.86714361475257
1585029300,22116,22116,22116,22116,22008,22008,22008,NaN,NaN,22116,1,21.8,17.742643098430218
1585030200,22220,22220,22220,22220,22008,NaN,NaN,NaN,NaN,22220,1,20.25,18.363805446086477
1585030500,22206,22250,22203,22250,22033.44,NaN,NaN,NaN,NaN,22227.25,42,21.75,19.13394426674139
1585030800,22289,22289,22289,22289,22063.7584,NaN,NaN,NaN,NaN,22289,4,21.65,20.097022765265375
1585031100,22299,22305,22299,22305,22099.797056,NaN,NaN,NaN,NaN,22302,13,18.35,21.093283466627554
1585032000,22320,22320,22320,22320,22136.73358592,NaN,NaN,NaN,NaN,22320,1,18.05,22.117045022638955
1585032900,22283,22283,22283,22283,22173.386868736,NaN,NaN,NaN,NaN,22283,1,14.2,22.55789701452462
1585033200,22286,22286,22276,22276,22202.7094949888,NaN,NaN,NaN,NaN,22281,14,14.3,22.869914016236677
1585033500,22253,22256,22250,22256,22226.167595991043,NaN,NaN,NaN,NaN,22253.75,6,14.55,22.790101214968608
1585033800,22243,22243,22220,22220,22320,NaN,NaN,22320,22320,22231.5,21,14.05,22.29674561675276
1585034100,22235,22235,22235,22235,22310,NaN,NaN,NaN,NaN,22235,1,14,21.838629704123754
1585034400,22281,22281,22281,22281,22301,NaN,NaN,NaN,NaN,22281,14,12.6,21.887649382923055
1585035000,22300,22300,22291,22291,22220,22220,22220,NaN,NaN,22295.5,5,12.8,22.120936875981542
1585035300,22267,22267,22242,22243,22228,NaN,NaN,NaN,NaN,22254.75,15,12.65,21.567682818992193
1585035600,22242,22250,22242,22247,22235.2,NaN,NaN,NaN,NaN,22245.25,33,14.2,21.053946908930655
1585036500,22250,22250,22250,22250,22241.68,NaN,NaN,NaN,NaN,22250,1,9.85,20.576906421016368
1585036800,22327,22330,22313,22321,22242,NaN,NaN,NaN,NaN,22322.75,26,10.2,21.047550513219953
1585037100,22305,22314,22300,22314,22250,NaN,NaN,NaN,NaN,22308.25,9,10.55,21.253176873381744
1585037400,22350,22350,22350,22350,22259.6,NaN,NaN,NaN,NaN,22350,5,10.75,21.827796060637368
1585038000,22325,22325,22325,22325,22272.255999999998,NaN,NaN,NaN,NaN,22325,1,10.7,21.898137227953697
1585041300,22455,22455,22446,22446,22283.14016,NaN,NaN,NaN,NaN,22450.5,8,11.05,23.172475948935382
1585041600,22427,22431,22427,22428,22310.6377344,NaN,NaN,NaN,NaN,22428.25,8,11.4,24.022776151688436
1585041900,22421,22432,22410,22410,22333.735696896,NaN,NaN,NaN,NaN,22418.25,35,11.05,24.51182706897812
1585042200,22433,22433,22433,22433,22353.13798539264,NaN,NaN,NaN,NaN,22433,5,11.1,24.97566951401681
1585042500,22407,22407,22407,22407,22369.435907729818,NaN,NaN,NaN,NaN,22407,5,10.7,24.917387879856705
1585042800,22510,22510,22510,22510,22383.12616249305,NaN,NaN,NaN,NaN,22510,5,10.9,25.85081080160313
1585043400,22575,22613,22575,22605,22405.9634532443,NaN,NaN,NaN,NaN,22592,96,15.65,27.444480969242065
1585043700,22652,22652,22631,22647,22447.37076259544,NaN,NaN,NaN,NaN,22645.5,57,17.8,29.156548733062092
1585044000,22665,22665,22665,22665,22488.29661007635,NaN,NaN,NaN,NaN,22665,4,17.7,30.822741896193552
1585044300,22725,22725,22725,22725,22523.63728806108,NaN,NaN,NaN,NaN,22725,1,16.7,32.70473405294739
1585044600,22729,22729,22705,22705,22563.909830448865,NaN,NaN,NaN,NaN,22717,21,17.7,34.06834605235182
1585044900,22666,22666,22666,22666,22596.92786435909,NaN,NaN,NaN,NaN,22666,1,17.05,34.608014806300105
1585045200,22695,22695,22695,22695,22623.34229148727,NaN,NaN,NaN,NaN,22695,1,16.85,35.32148801278831
1585046400,22705,22706,22705,22706,22644.47383318982,NaN,NaN,NaN,NaN,22705.5,2,16.2,36.06464688596533
1585047900,22611,22611,22611,22611,22729,NaN,NaN,22729,22729,22611,22,15.65,35.11086743952642
1585048200,22598,22598,22598,22598,22717.2,NaN,NaN,NaN,NaN,22598,2,15.7,34.0237884204916
1585048500,22537,22537,22537,22537,22702.896,NaN,NaN,NaN,NaN,22537,1,14.45,32.123357077527864
1585050300,22579,22579,22579,22579,22679.670560000002,NaN,NaN,NaN,NaN,22579,2,14.1,30.832307726044828
1585050600,22589,22589,22589,22589,22659.696681600002,NaN,NaN,NaN,NaN,22589,5,14.1,29.74419017909668
1585051500,22500,22500,22460,22460,22642.519146176,NaN,NaN,NaN,NaN,22480,2,14.15,28.15960150205705
1585052400,22427,22427,22427,22427,22613.316082787842,NaN,NaN,NaN,NaN,22427,1,13.8,27.033555837045046
1585053300,22454,22454,22454,22454,22579.77918788603,NaN,NaN,NaN,NaN,22454,1,13.45,25.634251576306376
1585053600,22478,22478,22478,22478,22552.278934066544,NaN,NaN,NaN,NaN,22478,1,11.75,24.02433581550972
1585054200,22543,22543,22543,22543,22427,22427,22427,NaN,NaN,22543,1,11.55,22.864605817786558
1585054500,22545,22545,22545,22545,22438.6,NaN,NaN,NaN,NaN,22545,1,11.35,21.810673823683384
1585056600,22600,22636,22600,22635,22451.368,NaN,NaN,NaN,NaN,22617.75,7,11.45,21.78958702943987
1585057800,22561,22572,22561,22572,22477.21648,NaN,NaN,NaN,NaN,22566.5,2,6.75,21.22244006941554
1585058100,22567,22567,22543,22543,22499.4461728,NaN,NaN,NaN,NaN,22555,2,4,20.448562717036232
1585058400,22522,22522,22520,22520,22518.563708608,NaN,NaN,NaN,NaN,22521,4,4,19.413332424819004
1585059000,22537,22537,22536,22536,22520,NaN,NaN,NaN,NaN,22536.5,2,4.05,18.636307777227557
1585061400,22551,22551,22549,22549,22520,NaN,NaN,NaN,NaN,22550,2,3.1,18.090077309013726
1585062600,22642,22642,22642,22642,22536,NaN,NaN,NaN,NaN,22642,1,3.1,18.58817336921412
1585063200,22634,22634,22629,22629,22549,NaN,NaN,NaN,NaN,22631.5,2,3.15,18.838544827815863
1585063800,22641,22643,22635,22643,22563.88,NaN,NaN,NaN,NaN,22640.5,4,3.25,19.167847274099188
1585064400,22730,22730,22730,22730,22578.121600000002,NaN,NaN,NaN,NaN,22730,2,2.25,20.312098702573643
1585064700,22695,22714,22695,22714,22608.497280000003,NaN,NaN,NaN,NaN,22704.5,15,2.9,20.773069054125116
1585065300,22750,22750,22750,22750,22632.797824,NaN,NaN,NaN,NaN,22750,1,2.9,21.538780032389422
1585065900,22793,22793,22791,22791,22656.2382592,NaN,NaN,NaN,NaN,22792,8,3.2,22.62495837271359
1585066200,22796,22796,22796,22796,22683.590607359998,NaN,NaN,NaN,NaN,22796,2,3.05,23.659429837346252
1585066500,22741,22741,22741,22741,22706.072485888,NaN,NaN,NaN,NaN,22741,1,3,23.62509180689211
1585067100,22808,22808,22808,22808,22724.0579887104,NaN,NaN,NaN,NaN,22808,1,3,24.238517490141028
1585067400,22815,22815,22815,22815,22740.84639096832,NaN,NaN,NaN,NaN,22815,1,3,24.871358415035544
1585067700,22850,22858,22850,22858,22755.677112774654,NaN,NaN,NaN,NaN,22854,2,3.05,25.839004224582357
1585068600,22817,22817,22817,22817,22776.141690219723,NaN,NaN,NaN,NaN,22817,1,3.05,26.127805800190014
1585073700,22638,22638,22638,22638,22858,NaN,NaN,22858,22858,22638,1,3.05,24.584054383900774
1585076100,22695,22695,22695,22695,22836,NaN,NaN,NaN,NaN,22695,1,2.75,23.12708900252626
1585098900,22722,22723,22722,22723,22816.2,NaN,NaN,NaN,NaN,22722.5,3,2.8,22.062913057038493
1585099200,22754,22754,22754,22754,22798.38,NaN,NaN,NaN,NaN,22754,1,2.75,21.388680029350088
1585099500,22819,22819,22819,22819,22638,22638,22638,NaN,NaN,22819,1,2.6,21.37166819015167
1585099800,22975,22992,22945,22975,22656.1,NaN,NaN,NaN,NaN,22971.75,8,2.9,22.58690833638084
1585100100,22942,22942,22908,22908,22696.408,NaN,NaN,NaN,NaN,22925,12,3.4,23.241572521522873
1585100400,22955,23063,22955,23063,22731.87904,NaN,NaN,NaN,NaN,23009,23,4.5,24.553514870357603
1585100700,23054,23071,22998,23033,22778.2359744,NaN,NaN,NaN,NaN,23039,61,7.45,25.81419947658047
1585101000,23055,23084,23020,23020,22825.078218495997,NaN,NaN,NaN,NaN,23044.75,28,8.65,27.057083832059085
1585101300,23000,23000,22965,22965,22871.68413916672,NaN,NaN,NaN,NaN,22982.5,5,8.8,27.455753037406648
1585101600,22918,22921,22891,22921,23084,NaN,NaN,23084,23084,22912.75,8,8.45,26.910176636110155
1585101900,22927,22927,22895,22900,23064.7,NaN,NaN,NaN,NaN,22912.25,11,8.95,26.451504598831466
1585102200,22849,22849,22824,22824,23047.33,NaN,NaN,NaN,NaN,22836.5,14,9.25,25.196133988530573
1585102500,22836,22840,22836,22840,23020.530400000003,NaN,NaN,NaN,NaN,22838,3,9.3,24.03043270753688
1585102800,22802,22802,22783,22783,22996.946752000003,NaN,NaN,NaN,NaN,22792.5,2,9.35,22.349080311640567
1585103100,22816,22816,22765,22765,22966.994206720003,NaN,NaN,NaN,NaN,22790.5,2,9.4,20.91425361947298
1585103400,22707,22707,22701,22701,22934.675133644803,NaN,NaN,NaN,NaN,22704,2,9.45,20.24471852851846
1585103700,22711,22711,22711,22711,22892.613609588738,NaN,NaN,NaN,NaN,22711,1,9.4,19.57241892042801
1585104000,22755,22755,22750,22750,22858.123159862764,NaN,NaN,NaN,NaN,22752.5,4,9.55,18.394324390781346
1585104300,22789,22789,22789,22789,22829.840991087465,NaN,NaN,NaN,NaN,22789,1,9.55,17.265556220301175
1585104600,22721,22721,22688,22688,22806.649612691723,NaN,NaN,NaN,NaN,22704.5,36,11.3,16.943845501202517
1585105200,22801,22801,22801,22801,22688,22688,22688,NaN,NaN,22801,9,11.6,15.733821236133114
1585105500,22785,22839,22785,22823,22688,NaN,NaN,NaN,NaN,22808,41,13.6,15.001203488010647
1585105800,22751,22751,22751,22751,22706.12,NaN,NaN,NaN,NaN,22751,7,13.9,13.943446620414507
1585106100,22718,22718,22715,22715,22839,NaN,NaN,22839,22839,22716.5,52,16.1,13.320485842264409
1585106700,22724,22724,22724,22724,22826.6,NaN,NaN,NaN,NaN,22724,10,16,12.669820035589282
1585107000,22698,22698,22698,22698,22815.44,NaN,NaN,NaN,NaN,22698,2,14.95,12.35920575958853
1585108200,22732,22732,22732,22732,22801.3472,NaN,NaN,NaN,NaN,22732,1,11.95,11.629890252897713
1585108500,22735,22735,22728,22728,22788.945536,NaN,NaN,NaN,NaN,22731.5,2,10.65,11.002766957914535
1585112100,22681,22681,22681,22681,22778.032071679998,NaN,NaN,NaN,NaN,22681,1,10.45,10.997491129809617
1585112400,22681,22883,22681,22796,22681,22681,22681,NaN,NaN,22760.25,44,12.25,11.633436732746166
1585112700,22831,22922,22814,22922,22681,NaN,NaN,NaN,NaN,22872.25,38,13.6,12.536511133103284
1585113000,22874,22874,22746,22746,22681,NaN,NaN,NaN,NaN,22810,27,14.25,12.54922385574912
1585113600,22652,22702,22652,22702,22922,NaN,NaN,22922,22922,22677,7,14.45,11.724086735973282
1585113900,22720,22759,22720,22759,22895,NaN,NaN,NaN,NaN,22739.5,12,14.95,11.346335761180155
1585114500,22834,22844,22834,22844,22870.7,NaN,NaN,NaN,NaN,22839,9,15.3,11.701955405368034
1585114800,22863,22864,22863,22864,22652,22652,22652,NaN,NaN,22863.5,7,15.55,12.188073468059473
1585115400,22883,22883,22883,22883,22673.2,NaN,NaN,NaN,NaN,22883,1,15.55,12.790768347028585
1585115700,22898,22898,22898,22898,22698.376,NaN,NaN,NaN,NaN,22898,1,15.4,13.472996323696748
1585116000,22953,22973,22953,22973,22726.32336,NaN,NaN,NaN,NaN,22963,7,15.7,14.684939861238016
1585116300,22965,23033,22962,22981,22765.7916224,NaN,NaN,NaN,NaN,22985.25,22,15,16.219902782925004
1585116600,22961,22990,22961,22963,22813.889130368,NaN,NaN,NaN,NaN,22968.75,13,15.2,17.630854909272955
1585116900,22980,22980,22980,22980,22853.32908690176,NaN,NaN,NaN,NaN,22980,3,13.3,18.94102474088177
1585117200,22963,22963,22963,22963,22885.66985125944,NaN,NaN,NaN,NaN,22963,2,13.05,19.88270713706955
1585117500,22969,22999,22969,22999,22912.189278032743,NaN,NaN,NaN,NaN,22984,21,11.5,21.05110281358666
1585117800,22989,23001,22989,23001,22933.93520798685,NaN,NaN,NaN,NaN,22995,2,11.1,22.152503782308273
1585118400,23009,23009,23009,23009,22951.766870549218,NaN,NaN,NaN,NaN,23009,1,11.05,23.244807371348326
1585119300,22989,22989,22989,22989,22966.38883385036,NaN,NaN,NaN,NaN,22989,1,11.05,23.8699011249087
1585119600,23004,23004,23004,23004,22978.378843757295,NaN,NaN,NaN,NaN,23004,1,11,24.601048866707984
1585119900,23052,23057,23052,23057,22988.21065188098,NaN,NaN,NaN,NaN,23054.5,59,13.9,25.776954936593143
1585120200,23060,23060,23060,23060,23001.968521504787,NaN,NaN,NaN,NaN,23060,1,11.75,26.89579061894213
1585120500,23060,23060,23060,23060,23013.57481720383,NaN,NaN,NaN,NaN,23060,7,10.2,27.934709466837614
1585121700,23050,23050,23050,23050,23022.859853763064,NaN,NaN,NaN,NaN,23050,1,8.9,28.65566410737617
1585122000,23095,23107,23095,23099,23030.287883010453,NaN,NaN,NaN,NaN,23099,20,9.55,29.896145093541644
1585122300,23100,23141,23099,23120,23045.630306408362,NaN,NaN,NaN,NaN,23115,52,11.55,31.343064014659205
1585122600,23180,23194,23180,23194,23064.70424512669,NaN,NaN,NaN,NaN,23187,2,11.2,33.09195858686601
1585122900,23204,23204,23186,23186,23090.563396101352,NaN,NaN,NaN,NaN,23195,3,11,34.787265871931154
1585124100,23102,23103,23102,23103,23204,NaN,NaN,23204,23204,23102.5,21,12,34.459470314659995
1585124400,23112,23186,23112,23182,23204,NaN,NaN,NaN,NaN,23148,62,15.05,34.918068374385705
1585124700,23190,23229,23167,23229,23102,23102,23102,NaN,NaN,23203.75,43,16.85,35.67609078992257
1585127700,23377,23377,23346,23354,23112,NaN,NaN,NaN,NaN,23363.5,53,18.4,37.25828994896506
1585128000,23316,23316,23316,23316,23143.8,NaN,NaN,NaN,NaN,23316,1,17.8,38.19801530763571
1585128300,23438,23464,23438,23464,23171.784,NaN,NaN,NaN,NaN,23451,2,17.75,39.77789358305531
1585128600,23450,23450,23446,23447,23212.69424,NaN,NaN,NaN,NaN,23448.25,4,17.85,41.24492341023065
1585128900,23410,23410,23410,23410,23247.8770464,NaN,NaN,NaN,NaN,23410,1,16.85,41.99647601344953
1585129500,23404,23460,23404,23460,23278.134259904,NaN,NaN,NaN,NaN,23432,2,16.85,42.948860570122925
1585131000,23242,23242,23242,23242,23464,NaN,NaN,23464,23464,23242,1,16.85,41.559428217892034
1585131300,23244,23252,23190,23190,23460,NaN,NaN,NaN,NaN,23219,18,17.7,39.685663886673126
1585131600,23157,23197,23157,23197,23427.6,NaN,NaN,NaN,NaN,23177,3,17.8,37.589401254977034
1585132500,23050,23058,23032,23058,23389.716,NaN,NaN,NaN,NaN,23049.5,5,15.1,35.348138228230006
1585132800,23056,23056,23000,23000,23332.48144,NaN,NaN,NaN,NaN,23028,4,15.25,33.53298470303478
1585133100,22943,22943,22938,22938,23272.6347808,NaN,NaN,NaN,NaN,22940.5,2,15,32.33971933133658
1585133400,22876,22876,22818,22818,23205.707824639998,NaN,NaN,NaN,NaN,22847,3,15.1,32.048853147055155
1585133700,22817,22817,22817,22817,23128.166259711998,NaN,NaN,NaN,NaN,22817,2,14.2,31.785080140586647
1585134000,22860,22936,22860,22936,23065.9330077696,NaN,NaN,NaN,NaN,22898,3,11.75,30.289208309132547
1585134300,23042,23042,23028,23028,22817,22817,22817,NaN,NaN,23035,2,11.75,28.267534330109505
1585134600,22936,22936,22936,22936,22839.5,NaN,NaN,NaN,NaN,22936,1,11.65,26.817701846459723
1585136400,22915,22959,22915,22959,22859.75,NaN,NaN,NaN,NaN,22937,2,10.7,25.273930791521
