time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1574990100,26847,26847,26744,26744,NaN,NaN,5,NaN,26744,26687,26687,NaN,NaN,NaN,NaN,NaN,NaN
1574990400,26749,26749,26656,26662,NaN,NaN,7,NaN,26662,26649,26649,26847,NaN,NaN,NaN,NaN,NaN
1574990700,26704,26710,26704,26710,NaN,NaN,5,NaN,26710,26656,26656,26847,NaN,NaN,NaN,NaN,NaN
1574991300,26666,26699,26666,26699,NaN,NaN,8,NaN,26699,26634,26634,26843.18,NaN,NaN,NaN,NaN,NaN
1574991600,26635,26635,26555,26555,NaN,NaN,4,NaN,26555,26509,26509,26839.4364,NaN,NaN,NaN,NaN,NaN
1574991900,26550,26574,26549,26555,NaN,NaN,9,NaN,26555,26494,26494,26828.058944,NaN,NaN,NaN,NaN,NaN
1574992200,26544,26544,26498,26498,NaN,NaN,5,NaN,26498,26446,26446,26811.31540736,NaN,NaN,NaN,NaN,NaN
1574992500,26516,26555,26508,26555,NaN,NaN,7,NaN,26555,26494,26494,26786.2501747712,NaN,NaN,NaN,NaN,NaN
1574992800,26549,26555,26549,26555,26614.777777777777,26614.777777777777,2,NaN,26555,26503,26503,26763.190160789505,NaN,NaN,NaN,NaN,NaN
1574993100,26577,26577,26577,26577,26607.222222222223,26596.222222222223,1,NaN,26577,26515,26515,26741.974947926345,NaN,NaN,NaN,NaN,NaN
1574993400,26592,26592,26566,26582,26602.17777777778,26587.333333333332,4,NaN,26582,26538,26538,26722.456952092238,NaN,NaN,NaN,NaN,NaN
1574993700,26593,26593,26543,26551,26591.942222222224,26569.666666666668,9,NaN,26551,26491,26491,26704.500395924857,NaN,NaN,NaN,NaN,NaN
1574994000,26545,26548,26531,26531,26579.75377777778,26551,25,NaN,26531,26472,26472,26687.980364250867,NaN,NaN,NaN,NaN,NaN
1574994300,26520,26531,26520,26531,26570.003022222223,26548.333333333332,11,NaN,26531,26464,26464,26672.781935110797,NaN,NaN,NaN,NaN,NaN
