time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1396228500,22000,22011,21946,21960,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1396228800,21938,21977,21910,21970,NaN,NaN,16,NaN,22011,NaN,NaN,NaN,NaN,NaN
1396229700,21940,21940,21940,21940,NaN,NaN,1,NaN,22011,NaN,NaN,NaN,NaN,NaN
1396230000,21930,21930,21930,21930,NaN,NaN,1,NaN,22000.9,NaN,NaN,NaN,NaN,NaN
1396230300,21919,21919,21889,21889,NaN,NaN,3,NaN,21991.81,NaN,NaN,NaN,NaN,NaN
1396230600,21884,21884,21884,21884,NaN,NaN,1,NaN,21979.4728,NaN,NaN,NaN,NaN,NaN
1396230900,21871,21890,21871,21890,NaN,NaN,2,NaN,21966.106608,NaN,NaN,NaN,NaN,NaN
1396231500,21889,21889,21889,21889,NaN,NaN,10,NaN,21950.88955072,NaN,NaN,NaN,NaN,NaN
1396231800,21878,21878,21875,21875,21914.11111111111,21914.11111111111,12,NaN,21938.107222604798,NaN,NaN,NaN,NaN,NaN
1396233300,21884,21884,21884,21884,21908.088888888888,21905.666666666668,1,NaN,21927.37006698803,NaN,NaN,NaN,NaN,NaN
1396233600,21876,21876,21852,21852,21896.87111111111,21892.555555555555,7,NaN,21918.350856269946,NaN,NaN,NaN,NaN,NaN
1396233900,21848,21848,21848,21848,21887.09688888889,21882.333333333332,10,NaN,21906.407702141354,NaN,NaN,NaN,NaN,NaN
1396234200,21872,21872,21872,21872,21884.07751111111,21875.88888888889,10,NaN,21894.726161713083,NaN,NaN,NaN,NaN,NaN
1396235100,21888,21888,21888,21888,21884.86200888889,21875.777777777777,10,NaN,21848,NaN,NaN,NaN,NaN,NaN
1396235700,21888,21888,21888,21888,21885.48960711111,21876.222222222223,1,NaN,21852,NaN,NaN,NaN,NaN,NaN
1396236000,21891,21891,21891,21891,21886.591685688887,21876.333333333332,2,NaN,21855.6,NaN,NaN,NaN,NaN,NaN
1396236300,21892,21892,21881,21881,21885.47334855111,21875.444444444445,3,NaN,21859.847999999998,NaN,NaN,NaN,NaN,NaN
1396236600,21895,21895,21895,21895,21887.378678840887,21877.666666666668,2,NaN,21864.34928,NaN,NaN,NaN,NaN,NaN
1396236900,21912,21912,21912,21912,21892.30294307271,21880.777777777777,1,NaN,21869.253395199998,NaN,NaN,NaN,NaN,NaN
1396237500,21910,21910,21910,21910,21895.842354458167,21887.222222222223,10,5.45,21876.947784064,NaN,NaN,NaN,NaN,NaN
1396237800,21911,21911,21903,21903,21897.273883566533,21893.333333333332,27,6.5,21883.25718293248,NaN,NaN,NaN,21.10091743119266,53.21100917431192
1396238100,21900,21900,21900,21900,21897.819106853225,21896.444444444445,9,6.15,21888.430890004634,NaN,NaN,NaN,20.89909134385461,53.658536585365844
1396242000,21890,21890,21890,21890,21896.25528548258,21896.666666666668,1,6.15,21912,NaN,NaN,NaN,20.220477810158535,55.16328833399628
1396242300,21886,21886,21886,21886,21894.204228386065,21896.444444444445,10,6.6,21909.8,NaN,NaN,NaN,19.94775248434913,55.76802709992147
1396242600,21880,21880,21880,21880,21891.363382708852,21895.222222222223,1,6.5,21906.944,NaN,NaN,NaN,19.53179976057868,56.69035705262987
