time,open,high,low,close,MA,MA,Volume,Volume MA,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1456708500,19232,19250,19232,19250,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1456708800,19230,19259,19220,19257,NaN,NaN,32,NaN,19259,NaN,NaN,NaN,NaN,NaN
1456709100,19241,19241,19230,19230,NaN,NaN,2,NaN,19259,NaN,NaN,NaN,NaN,NaN
1456709400,19223,19277,19223,19254,NaN,NaN,20,NaN,19220,NaN,NaN,NaN,NaN,NaN
1456709700,19260,19260,19191,19196,NaN,NaN,30,NaN,19277,NaN,NaN,NaN,NaN,NaN
1456710000,19187,19190,19154,19159,NaN,NaN,22,NaN,19277,NaN,NaN,NaN,NaN,NaN
1456710300,19172,19176,19155,19176,NaN,NaN,5,NaN,19262.24,NaN,NaN,NaN,NaN,NaN
1456710600,19171,19171,19167,19167,NaN,NaN,7,NaN,19249.251200000002,NaN,NaN,NaN,NaN,NaN
1456710900,19108,19108,19108,19108,19199.666666666668,19199.666666666668,3,NaN,19237.821056,NaN,NaN,NaN,NaN,NaN
1456711200,19094,19100,19094,19100,19179.733333333334,19183,2,NaN,19219.64610816,NaN,NaN,NaN,NaN,NaN
1456711500,19079,19097,19079,19089,19161.586666666666,19164.333333333332,11,NaN,19199.5427308544,NaN,NaN,NaN,NaN,NaN
1456711800,19101,19113,19090,19090,19147.269333333334,19148.777777777777,19,NaN,19177.845039300606,NaN,NaN,NaN,NaN,NaN
1456712100,19092,19105,19086,19086,19135.015466666668,19130.11111111111,41,NaN,19160.052932226496,NaN,NaN,NaN,NaN,NaN
1456712400,19088,19110,19081,19102,19128.412373333333,19119.666666666668,7,NaN,19145.463404425725,NaN,NaN,NaN,NaN,NaN
1456712700,19086,19086,19065,19065,19115.729898666665,19109.222222222223,8,NaN,19133.499991629094,NaN,NaN,NaN,NaN,NaN
1456713000,19062,19077,19054,19077,19107.983918933332,19098.222222222223,3,NaN,19119.799993303277,NaN,NaN,NaN,NaN,NaN
1456713300,19076,19085,19068,19069,19100.187135146665,19087.333333333332,44,NaN,19106.63999464262,NaN,NaN,NaN,NaN,NaN
1456713600,19088,19088,19088,19088,19097.74970811733,19085.11111111111,3,NaN,19096.111995714098,NaN,NaN,NaN,NaN,NaN
1456713900,19105,19105,19096,19096,19097.399766493865,19084.666666666668,3,NaN,19054,NaN,NaN,NaN,NaN,NaN
1456714200,19107,19117,19106,19106,19099.11981319509,19086.555555555555,5,13.65,19059.1,NaN,NaN,NaN,NaN,NaN
1456714500,19103,19109,19083,19109,19101.095850556074,19088.666666666668,11,13.9,19066.048,NaN,NaN,NaN,15.672913117546846,37.98977853492334
1456714800,19128,19128,19120,19124,19105.67668044486,19092.88888888889,9,12.75,19072.162239999998,NaN,NaN,NaN,18.45140032948929,36.73805601317957
1456715100,19117,19120,19116,19116,19107.741344355887,19094.444444444445,26,13.95,19079.9795264,NaN,NaN,NaN,18.185825383331757,36.928938005730295
1456715400,19104,19104,19088,19088,19103.79307548471,19097,2,13.05,19086.702392704,NaN,NaN,NaN,17.270036304466537,40.105026445451244
1456716600,19099,19102,19097,19097,19102.43446038777,19099.222222222223,78,15.45,19088,NaN,NaN,NaN,16.824132155306703,39.06953367757754
1456716900,19094,19094,19089,19089,19099.747568310217,19101.444444444445,29,15.8,19128,NaN,NaN,NaN,16.566840150571785,40.001345297030674
1456717200,19088,19095,19085,19095,19098.798054648174,19102.222222222223,17,16.4,19124.1,NaN,NaN,NaN,16.240051157308873,40.00131876039132
1456717800,19085,19085,19085,19085,19096.03844371854,19101,6,16.35,19119.408,NaN,NaN,NaN,15.909707234837567,39.18763951669105
1456718100,19087,19087,19087,19087,19094.23075497483,19098.88888888889,14,16.9,19115.27904,NaN,NaN,NaN,16.268278381105013,39.02053869733422
1456722000,19075,19075,19071,19071,19089.584603979863,19094.666666666668,2,16.9,19111.6455552,NaN,NaN,NaN,15.704360190224032,41.1343104618152
1456722300,19038,19038,19031,19031,19077.86768318389,19084.333333333332,4,16.55,19105.955177472002,NaN,NaN,NaN,14.391559573532922,46.05516763724998
1456722600,19048,19048,19041,19041,19070.494146547113,19076,4,15.8,19093.962349076482,NaN,NaN,NaN,15.9933075120409,44.394904315835646
1456722900,19034,19034,19034,19034,19063.19531723769,19070,51,16.3,19083.888373224247,NaN,NaN,NaN,15.747254343750852,45.250375265535034
1456723200,19053,19056,19050,19050,19060.55625379015,19064.777777777777,7,16.3,19075.426233508366,NaN,NaN,NaN,19.827775583998232,43.05881324625638
1456723800,19037,19037,19036,19036,19055.64500303212,19058.88888888889,2,16,19068.318036147026,NaN,NaN,NaN,19.20472761933654,44.848075504246246
1456724100,19029,19029,19022,19023,19049.116002425697,19050.88888888889,5,16.1,19062.3471503635,NaN,NaN,NaN,18.58983481300033,46.61391786870091
1456725000,19032,19032,19020,19022,19043.692801940557,19043.88888888889,9,14.35,19055.084663298072,NaN,NaN,NaN,18.769813835762708,45.305132971527115
1456725600,19016,19016,19016,19016,19038.154241552445,19036,1,14.25,19048.067730638457,NaN,NaN,NaN,18.496483250839947,45.61620481010949
1456725900,18995,18995,18995,18995,19029.523393241958,19027.555555555555,3,14.25,19041.654184510764,NaN,0.049150933543106734,NaN,17.554668810394393,48.38534978439786
1456726200,19000,19000,18993,18993,19022.218714593568,19023.333333333332,2,14.1,19032.32334760861,NaN,0.047180840404106306,42.115996393439914,18.50029410472051,47.53606268234363
1456726500,18993,18993,18970,18985,19014.774971674855,19017.11111111111,6,13.85,19024.45867808689,NaN,0.04403339295086295,42.44453018648893,17.441455979224806,50.53876181410376
1456726800,18988,18988,18981,18981,19008.019977339885,19011.222222222223,4,13.6,19013.56694246951,NaN,0.039679711707815146,42.7566372898855,17.127412845127658,49.628783245090084
1456727700,18997,19000,18996,19000,19006.41598187191,19005.666666666668,4,12.5,19004.85355397561,NaN,0.03481563405116961,42.70809289819296,19.379564913125787,47.200575626482056
1456728000,19010,19010,18998,18998,19004.732785497526,19001.444444444445,2,12.5,18970,NaN,0.029117814534067032,42.38464244194195,21.39431214394312,45.7136072837942
1456728600,19019,19019,19019,19019,19007.58622839802,19001,1,8.65,18974,NaN,0.023591614999152744,41.83392801409968,22.57153041749407,43.20625424339035
1456729200,19010,19010,19010,19010,19008.068982718418,18999.666666666668,1,7.25,18979.4,NaN,0.018562081023014154,41.43515344436676,22.026506910512452,44.57762454546339
1456729500,19012,19012,19003,19003,19007.055186174734,18998.222222222223,9,6.85,18984.152000000002,NaN,0.013695507725304812,41.15164693705237,21.480528359481372,45.400568084783174
1456729800,19022,19022,19022,19022,19010.044148939785,19001.222222222223,1,6.6,18988.33376,NaN,0.009321228705820306,40.60028950975488,23.10683905575907,43.03032926137483
1456730700,19028,19028,19028,19028,19013.63531915183,19005.11111111111,4,6.1,18993.0470336,NaN,0.006216439880081803,39.91014355171282,24.41849638975369,42.2963101852074
1456731300,19043,19050,19043,19050,19020.90825532146,19012.333333333332,7,6.35,18998.639508224,NaN,0.004653451104688622,38.6850429725974,29.087289087667767,39.68359814973746
1456731900,19047,19047,19047,19047,19026.12660425717,19019.666666666668,1,6.2,19007.88439674368,NaN,0.004531556781182666,37.52119742243775,28.831646341470073,39.33482642407309
1456732500,19024,19024,19010,19012,19023.301283405737,19021,4,6.2,19050,NaN,0.0052053944566404775,37.02200227413855,25.878858725151126,45.54783872157696
1456732800,19000,19016,19000,19000,19018.64102672459,19021.222222222223,4,3.85,19047,NaN,0.006475157443929791,36.68976984421149,24.726164350907197,46.30292074217329
1456733400,19037,19037,19037,19037,19022.31282137967,19023.222222222223,1,3.55,19041.36,NaN,0.008513026230131948,35.85439746805604,27.859349559667056,41.77363746968336
1456736400,19009,19009,19009,19009,19019.650257103734,19023.11111111111,1,3.5,19037,NaN,0.011331129717392918,35.463444093188585,25.845449613594916,45.98271163017797
1456737300,19035,19035,19035,19035,19022.72020568299,19026.666666666668,2,3.35,19000,NaN,0.014987839752215182,34.51869482691014,30.739245455007165,42.94810348030671
