time,open,high,low,close,Volume
1377847800,13200,13200,13190,13190,2
1377855600,13290,13290,13290,13290,1
1377865800,13200,13200,13200,13200,1
1378081200,13330,13330,13330,13330,1
1378081500,13350,13390,13350,13390,4
1378082400,13400,13400,13400,13400,1
1378083300,13430,13430,13430,13430,2
1378092600,13430,13430,13430,13430,2
1378092900,13440,13450,13440,13450,3
1378093200,13460,13470,13460,13460,4
1378095000,13470,13470,13470,13470,1
1378095300,13470,13470,13470,13470,1
1378096500,13480,13480,13480,13480,1
1378107000,13560,13600,13560,13600,8
1378110600,13600,13600,13600,13600,1
1378110900,13640,13640,13640,13640,4
1378113000,13620,13700,13620,13700,11
1378131600,13590,13590,13590,13590,1
1378167600,13700,13710,13700,13710,14
1378168200,13720,13720,13720,13720,6
1378168500,13720,13750,13720,13750,18
1378169400,13760,13790,13760,13790,7
1378169700,13800,13810,13800,13810,13
1378173900,13840,13840,13840,13840,6
1378177200,13790,13790,13790,13790,1
1378184400,13800,13800,13800,13800,1
1378185600,13850,13850,13850,13850,1
1378188000,13850,13850,13850,13850,1
1378194300,13850,13850,13850,13850,6
1378195800,13860,13890,13860,13890,8
1378196100,13870,13870,13870,13870,1
1378201800,13760,13800,13760,13800,2
1378216800,13800,13800,13800,13800,1
1378221900,13790,13790,13790,13790,1
1378222500,13750,13750,13750,13750,1
1378227300,13700,13700,13700,13700,1
1378269600,13840,13840,13840,13840,1
1378269900,13840,13840,13840,13840,1
1378270800,13900,13910,13900,13910,7
1378271100,13910,13910,13910,13910,1
1378272000,13940,13940,13940,13940,5
1378274400,13950,13950,13950,13950,3
1378285200,13870,13870,13870,13870,1
1378286700,13860,13860,13860,13860,1
1378298400,13800,13800,13800,13800,1
1378309500,13940,13940,13940,13940,2
1378310400,13950,13970,13950,13970,8
1378310700,13970,13980,13970,13980,3
1378311000,13980,13980,13980,13980,8
1378314000,13970,13970,13970,13970,1
1378315500,14000,14000,14000,14000,1
1378316400,14010,14020,14010,14020,7
1378317000,14000,14000,14000,14000,1
1378339200,14020,14020,13980,13980,9
1378352700,13900,13900,13900,13900,1
1378355700,13960,13960,13960,13960,2
1378356000,13920,13920,13920,13920,1
1378357200,14010,14010,14010,14010,1
1378357500,14020,14030,14020,14030,10
1378359600,13890,13890,13890,13890,1
1378360800,13890,13890,13890,13890,1
1378427700,13800,13800,13800,13800,1
1378443900,13700,13700,13700,13700,1
1378447200,13710,13710,13710,13710,1
1378475100,13600,13600,13600,13600,1
1378482300,13720,13720,13720,13720,1
1378684800,14180,14190,14170,14170,13
1378685100,14110,14150,14080,14080,12
1378686000,14080,14080,14070,14070,2
1378687800,14010,14010,14010,14010,1
1378694100,14020,14020,14020,14020,1
1378698300,14040,14040,14040,14040,1
1378719300,14060,14060,14060,14060,1
1378727700,14070,14070,14070,14070,1
1378743000,14100,14100,14100,14100,1
1378771200,14190,14190,14190,14190,5
1378771800,14190,14190,14190,14190,1
1378772400,14200,14230,14200,14230,7
1378772700,14240,14240,14240,14240,5
1378773600,14260,14260,14260,14260,6
1378773900,14270,14270,14270,14270,6
1378774200,14270,14270,14270,14270,5
1378775700,14250,14250,14250,14250,1
1378779900,14170,14170,14170,14170,1
1378780200,14220,14220,14220,14220,1
1378786800,14280,14280,14280,14280,1
1378791300,14290,14310,14290,14310,15
1378791900,14330,14330,14330,14330,9
1378793100,14280,14280,14280,14280,1
1378799100,14330,14340,14330,14340,7
1378801500,14350,14360,14350,14360,11
1378801800,14360,14360,14360,14360,8
1378803300,14320,14320,14320,14320,10
1378812900,14390,14400,14390,14400,8
1378813200,14400,14400,14400,14400,5
1378819200,14390,14390,14390,14390,1
1378819500,14400,14400,14400,14400,5
1378820700,14370,14370,14370,14370,1
1378823400,14430,14430,14430,14430,8
1378830000,14410,14410,14410,14410,1
1378860000,14360,14360,14360,14360,1
1378869600,14390,14390,14390,14390,1
1378878000,14300,14300,14300,14300,1
1378890000,14290,14290,14290,14290,1
1378891800,14300,14300,14300,14300,1
1378913700,14320,14320,14320,14320,1
1378944300,14310,14310,14310,14310,2
1378945500,14280,14280,14280,14280,1
1378946700,14240,14240,14240,14240,1
1378961700,14220,14220,14220,14220,1
1378979700,14160,14160,14160,14160,1
1378992300,14170,14170,14170,14170,1
1379001600,14140,14140,14140,14140,1
1379002800,14080,14080,14080,14080,1
1379003100,14060,14060,14060,14060,1
1379003400,14080,14080,14080,14080,5
1379030700,14220,14260,14220,14260,2
1379031300,14310,14310,14310,14310,1
1379041500,14200,14200,14200,14200,1
1379043000,14150,14150,14150,14150,1
1379048400,14220,14220,14220,14220,1
1379082600,14200,14200,14200,14200,1
1379090100,14200,14200,14200,14200,1
1379376000,14320,14320,14320,14320,1
1379376300,14280,14280,14280,14280,1
1379378400,14310,14350,14310,14350,3
1379388900,14280,14280,14280,14280,1
1379392500,14220,14220,14220,14220,1
1379424600,14240,14240,14240,14240,1
1379429700,14300,14300,14300,14300,1
1379463000,14310,14310,14310,14310,1
1379463300,14320,14320,14320,14320,2
1379463600,14350,14350,14350,14350,1
1379465400,14390,14390,14390,14390,1
1379466000,14400,14410,14400,14410,3
1379467500,14410,14410,14410,14410,2
1379467800,14450,14450,14450,14450,9
1379469600,14460,14460,14460,14460,9
1379476200,14480,14480,14480,14480,9
1379479800,14350,14350,14350,14350,1
1379480100,14330,14330,14330,14330,1
1379482800,14370,14370,14370,14370,1
