time,open,high,low,close,Volume
1683012900,29050,29050,29050,29050,1
1683013200,29060,29060,29050,29050,7
1683013500,29060,29060,29060,29060,5
1683013800,29040,29040,29040,29040,1
1683014100,29020,29020,29020,29020,7
1683014400,29000,29020,28990,29020,23
1683014700,28990,28990,28990,28990,1
1683015000,28990,29000,28990,29000,10
1683015300,28980,28980,28980,28980,1
1683015600,29000,29000,28980,28980,3
1683015900,28990,28990,28990,28990,1
1683016500,28980,28990,28980,28990,8
1683016800,28990,29000,28990,29000,3
1683017400,29010,29010,29000,29000,4
1683017700,28990,28990,28990,28990,1
1683018300,28980,28980,28980,28980,1
1683018600,28980,28980,28980,28980,1
1683018900,28980,28980,28980,28980,1
1683019500,28980,28980,28980,28980,1
1683020100,28990,28990,28990,28990,2
1683020400,29000,29010,29000,29010,2
1683020700,29010,29010,29010,29010,1
1683021600,28960,28960,28960,28960,2
1683021900,28960,28960,28960,28960,3
1683022200,28960,28980,28960,28980,4
1683023100,28960,28960,28960,28960,1
1683025200,28980,28980,28980,28980,1
1683025500,28970,28970,28970,28970,6
1683027000,28970,28970,28970,28970,1
1683027900,28950,28950,28950,28950,3
1683028200,28940,28940,28930,28940,14
1683028800,28940,28940,28940,28940,9
1683029100,28930,28930,28930,28930,6
1683029400,28930,28930,28910,28920,12
1683029700,28910,28910,28910,28910,17
1683030000,28900,28910,28900,28910,8
1683030300,28910,28920,28910,28920,3
1683030600,28920,28930,28920,28930,6
1683030900,28930,28930,28930,28930,1
1683031200,28930,28930,28930,28930,1
1683031500,28930,28930,28910,28910,3
1683031800,28910,28910,28910,28910,1
1683032100,28930,28930,28920,28920,7
1683032700,28900,28900,28900,28900,2
1683033000,28900,28910,28890,28910,6
1683033900,28920,28920,28920,28920,1
1683034200,28890,28900,28890,28900,3
1683034500,28890,28890,28880,28880,6
1683034800,28890,28890,28880,28880,15
1683035100,28880,28890,28880,28880,13
1683035400,28870,28880,28870,28880,3
1683035700,28880,28880,28880,28880,1
1683036000,28850,28850,28830,28830,12
