time,open,high,low,close,Volume
1515742200,23500,23510,23500,23510,6
1515742800,23510,23510,23510,23510,1
1515743700,23500,23500,23500,23500,1
1515744600,23480,23480,23480,23480,4
1515745200,23490,23490,23480,23480,11
1515745500,23480,23490,23480,23490,16
1515745800,23500,23500,23500,23500,2
1515746100,23490,23490,23490,23490,1
1515747600,23500,23500,23480,23480,3
1515747900,23480,23480,23480,23480,2
1515748200,23490,23490,23490,23490,1
1515748500,23500,23500,23500,23500,1
1515749100,23490,23490,23490,23490,2
1515752100,23490,23490,23490,23490,1
1515752400,23490,23490,23490,23490,1
1515753000,23500,23500,23490,23490,5
1515754200,23490,23490,23490,23490,1
1515755400,23490,23490,23490,23490,1
1515756300,23500,23500,23500,23500,3
1515756900,23500,23500,23500,23500,1
1515758400,23510,23510,23510,23510,3
1515758700,23510,23510,23510,23510,1
1515760800,23490,23490,23490,23490,4
1515761700,23500,23500,23500,23500,2
1515762600,23490,23490,23490,23490,2
1515763200,23500,23500,23500,23500,4
1515763500,23510,23510,23510,23510,1
1515763800,23520,23530,23520,23530,8
1515764100,23520,23520,23520,23520,1
1515764400,23530,23530,23530,23530,2
1515764700,23530,23530,23530,23530,3
1515765000,23530,23530,23530,23530,1
1515765300,23550,23550,23550,23550,2
1515765900,23570,23570,23550,23550,5
1515766200,23550,23560,23550,23560,2
1515766500,23560,23560,23550,23550,3
1515766800,23540,23540,23540,23540,1
1515767400,23550,23550,23550,23550,1
1515767700,23560,23560,23560,23560,1
1515768000,23570,23570,23570,23570,6
1515768300,23580,23580,23580,23580,3
1515768600,23590,23590,23590,23590,1
1515768900,23590,23590,23590,23590,1
1515769200,23590,23590,23570,23570,3
1515769800,23580,23580,23580,23580,1
1515770100,23580,23580,23580,23580,1
1515770400,23590,23590,23590,23590,1
1515770700,23600,23610,23600,23610,6
1515771000,23620,23630,23620,23630,35
1515771300,23620,23630,23620,23630,3
1515771600,23630,23650,23630,23650,15
1515771900,23630,23630,23630,23630,1
1515772200,23640,23650,23640,23650,10
1515772500,23630,23630,23630,23630,1
1515772800,23630,23640,23630,23640,11
1515773400,23630,23630,23620,23620,2
1515773700,23620,23620,23610,23610,2
1515774000,23610,23610,23610,23610,1
1515774300,23620,23630,23620,23630,2
1515774600,23640,23640,23640,23640,1
1515774900,23640,23650,23640,23650,3
1515775200,23660,23660,23660,23660,9
1515775500,23650,23650,23650,23650,2
1515776700,23640,23640,23640,23640,1
1515777300,23630,23630,23630,23630,1
1515777900,23630,23630,23630,23630,1
1515779100,23620,23620,23620,23620,3
1515780600,23610,23610,23610,23610,8
1515780900,23600,23600,23600,23600,2
1515781800,23590,23590,23590,23590,2
1515783000,23610,23610,23610,23610,1
1515783600,23610,23610,23610,23610,1
1515784800,23610,23610,23600,23610,5
1515787500,23610,23610,23610,23610,1
1515788400,23579,23579,23579,23579,10
1515789000,23610,23610,23610,23610,3
1515973500,23640,23650,23640,23650,8
1515973800,23630,23630,23630,23630,2
1515974100,23640,23650,23640,23650,5
1515974400,23640,23650,23630,23650,4
1515974700,23650,23650,23630,23640,5
1515975000,23650,23650,23650,23650,7
1515975300,23650,23650,23620,23620,7
1515975600,23620,23620,23610,23610,4
1515976200,23610,23610,23600,23600,7
1515976500,23600,23600,23580,23580,10
1515976800,23570,23570,23560,23570,6
1515977400,23570,23570,23570,23570,2
1515977700,23560,23560,23560,23560,1
1515978600,23550,23550,23530,23530,5
1515978900,23530,23530,23520,23520,9
1515979200,23540,23550,23540,23550,3
1515979500,23540,23540,23540,23540,1
1515979800,23550,23550,23550,23550,1
1515981300,23550,23550,23550,23550,1
1515981600,23520,23520,23520,23520,3
1515982200,23520,23520,23510,23510,7
1515982800,23540,23540,23540,23540,1
1515983100,23540,23540,23540,23540,2
1515984900,23530,23530,23530,23530,1
1515985500,23550,23550,23550,23550,1
1515987000,23550,23550,23550,23550,1
1515990300,23570,23570,23570,23570,3
1515991500,23560,23560,23560,23560,6
1515991800,23560,23560,23560,23560,1
1515993600,23540,23540,23540,23540,3
1515995100,23530,23530,23530,23530,1
1516001400,23570,23570,23570,23570,3
1516002000,23570,23570,23570,23570,1
1516002300,23560,23560,23560,23560,1
1516003500,23550,23550,23530,23530,10
1516003800,23530,23530,23530,23530,1
1516006800,23530,23530,23530,23530,1
1516007700,23520,23520,23520,23520,2
1516010400,23540,23540,23540,23540,1
1516013100,23530,23530,23530,23530,1
1516013400,23520,23520,23520,23520,1
1516014000,23530,23530,23530,23530,1
1516014300,23520,23520,23520,23520,1
1516015800,23530,23530,23530,23530,1
1516016400,23540,23540,23540,23540,1
1516017000,23540,23540,23540,23540,1
1516019100,23540,23540,23540,23540,1
1516020300,23550,23550,23550,23550,2
1516020600,23550,23550,23550,23550,1
1516021500,23540,23540,23540,23540,1
1516023000,23550,23550,23550,23550,6
1516023300,23550,23550,23550,23550,2
1516023600,23540,23540,23540,23540,1
1516024500,23530,23530,23530,23530,2
1516025100,23530,23530,23530,23530,1
1516026900,23540,23540,23540,23540,1
1516028400,23550,23550,23550,23550,2
1516028700,23560,23560,23560,23560,1
1516037100,23530,23530,23530,23530,5
1516043700,23530,23530,23530,23530,2
1516046400,23520,23520,23510,23510,2
1516059900,23530,23550,23530,23550,13
1516060200,23540,23540,23540,23540,1
1516060500,23540,23540,23540,23540,2
1516060800,23540,23560,23540,23560,2
1516061400,23580,23580,23580,23580,11
1516062000,23570,23570,23570,23570,1
1516062300,23550,23550,23530,23530,8
1516062600,23530,23530,23530,23530,2
1516062900,23530,23540,23530,23540,3
1516063200,23550,23550,23550,23550,2
1516063800,23560,23560,23560,23560,1
1516064100,23570,23570,23570,23570,2
