time,open,high,low,close,Volume
1446815700,19090,19090,19090,19090,1
1446816600,19180,19180,19180,19180,3
1446816900,19170,19170,19170,19170,1
1446818100,19190,19190,19190,19190,3
1446818700,19210,19210,19210,19210,5
1446819000,19220,19240,19220,19240,7
1446819600,19260,19280,19260,19280,7
1446820200,19300,19300,19300,19300,5
1446820500,19330,19330,19330,19330,6
1446821400,19270,19280,19270,19280,4
1446823200,19270,19270,19270,19270,2
1446824100,19310,19320,19310,19320,4
1446824400,19330,19330,19330,19330,3
1446826200,19310,19310,19310,19310,4
1446827100,19280,19280,19280,19280,1
1446828000,19280,19280,19280,19280,2
1447027200,19270,19330,19270,19330,17
1447027500,19330,19340,19330,19330,12
1447028100,19360,19360,19360,19360,3
1447028400,19380,19380,19380,19380,3
1447029900,19380,19380,19380,19380,3
1447030200,19410,19410,19410,19410,3
1447030500,19420,19420,19420,19420,6
1447031100,19400,19400,19400,19400,1
1447032000,19420,19420,19420,19420,2
1447032300,19420,19420,19420,19420,1
1447032900,19440,19440,19440,19440,10
1447034100,19460,19490,19460,19480,5
1447034700,19480,19480,19480,19480,1
1447035600,19510,19510,19510,19510,1
1447036200,19510,19510,19510,19510,1
1447039800,19450,19450,19450,19450,1
1447043700,19500,19520,19500,19520,3
1447044000,19550,19550,19550,19550,1
1447048800,19510,19510,19510,19510,1
1447049100,19510,19510,19510,19510,1
1447049700,19480,19480,19480,19480,1
1447079400,19460,19460,19460,19460,1
1447080000,19430,19430,19410,19410,2
1447080600,19400,19400,19400,19400,1
1447081500,19380,19380,19380,19380,1
1447082100,19350,19350,19350,19350,3
1447082400,19350,19350,19350,19350,1
1447085400,19330,19330,19330,19330,1
1447086300,19290,19290,19290,19290,2
1447086600,19290,19290,19290,19290,1
1447086900,19280,19280,19280,19280,2
1447091100,19290,19290,19290,19290,1
1447113600,19320,19330,19320,19330,5
1447114800,19420,19420,19420,19420,3
1447120500,19350,19350,19350,19350,1
1447126200,19450,19450,19440,19440,5
1447128900,19480,19480,19480,19480,3
1447131300,19490,19490,19490,19490,1
1447131900,19520,19520,19520,19520,4
1447135200,19500,19500,19500,19500,1
1447135500,19540,19540,19540,19540,3
1447140600,19550,19550,19550,19550,2
1447141500,19600,19600,19600,19600,1
1447141800,19600,19600,19600,19600,1
1447142100,19600,19600,19600,19600,3
1447142700,19550,19550,19550,19550,2
1447143900,19520,19520,19510,19510,2
1447144500,19570,19580,19570,19580,2
1447148100,19450,19450,19450,19450,2
1447148400,19420,19420,19420,19420,1
1447149600,19450,19450,19450,19450,1
1447156800,19480,19480,19470,19470,2
1447161900,19500,19500,19500,19500,1
1447162200,19500,19500,19500,19500,1
1447170600,19510,19510,19510,19510,4
1447201800,19550,19560,19550,19550,3
1447218000,19580,19580,19580,19580,3
1447221900,19570,19570,19570,19570,1
1447232400,19610,19630,19610,19630,7
1447232700,19620,19620,19620,19620,1
1447233000,19600,19600,19600,19600,1
1447234200,19620,19620,19620,19620,1
1447240500,19590,19590,19590,19590,1
1447242300,19610,19610,19610,19610,1
1447242600,19610,19610,19610,19610,1
1447243200,19630,19630,19630,19630,1
1447243800,19620,19620,19620,19620,1
1447244400,19620,19620,19620,19620,3
1447246200,19620,19620,19620,19620,1
1447248300,19610,19610,19610,19610,3
1447248900,19610,19610,19610,19610,3
1447256100,19550,19550,19550,19550,2
1447261500,19580,19580,19580,19580,1
1447286400,19490,19490,19480,19480,3
1447305900,19550,19550,19550,19550,3
1447334400,19450,19450,19450,19450,1
1447338300,19400,19410,19400,19410,2
1447348500,19380,19380,19380,19380,1
1447350600,19390,19390,19390,19390,1
1447372800,19330,19330,19330,19330,1
1447373400,19360,19360,19360,19360,1
1447374300,19320,19320,19320,19320,2
1447374600,19300,19300,19300,19300,1
1447374900,19310,19310,19290,19290,4
1447375200,19280,19280,19280,19280,1
1447381800,19380,19380,19380,19380,2
1447385700,19380,19380,19380,19380,2
1447386900,19390,19390,19390,19390,2
1447388700,19440,19440,19440,19440,2
1447389900,19430,19430,19430,19430,1
1447390200,19410,19410,19410,19410,1
1447392300,19440,19440,19440,19440,1
1447394400,19480,19480,19480,19480,2
1447418100,19350,19350,19340,19340,2
1447419600,19340,19340,19340,19340,1
1447420500,19360,19360,19360,19360,1
1447425600,19380,19380,19380,19380,2
1447427400,19320,19320,19320,19320,2
1447427700,19300,19300,19300,19300,3
1447431600,19330,19340,19330,19340,3
1447632000,19110,19110,19100,19100,8
1447635300,19250,19250,19250,19250,1
1447636200,19290,19290,19290,19290,1
1447636500,19300,19300,19300,19300,2
1447643100,19280,19280,19280,19280,1
1447649400,19280,19280,19260,19260,2
1447650000,19280,19280,19280,19280,1
1447650300,19290,19290,19290,19290,2
1447650600,19300,19300,19300,19300,1
1447659000,19300,19300,19300,19300,2
1447661100,19350,19360,19350,19360,4
1447663200,19390,19400,19390,19400,4
1447665000,19430,19430,19430,19430,1
1447667100,19420,19420,19420,19420,1
1447668900,19430,19430,19430,19430,1
1447674300,19400,19400,19400,19400,1
1447675800,19410,19410,19410,19410,2
1447676100,19410,19410,19410,19410,1
1447687200,19420,19420,19420,19420,2
1447695000,19460,19460,19460,19460,1
1447718400,19520,19520,19510,19520,7
1447719000,19510,19510,19500,19500,2
1447719300,19530,19530,19530,19530,3
1447719600,19520,19520,19500,19500,2
1447721400,19530,19530,19530,19530,1
1447722600,19520,19520,19520,19520,1
1447722900,19510,19510,19510,19510,1
1447725900,19540,19540,19540,19540,2
1447727100,19560,19560,19560,19560,3
1447727400,19580,19580,19580,19580,1
1447736400,19590,19590,19590,19590,3
1447740000,19500,19500,19500,19500,2
1447753500,19580,19580,19580,19580,2
1447767000,19590,19620,19590,19620,6
1447771500,19590,19590,19590,19590,4
1447774800,19630,19630,19630,19630,2
1447775100,19650,19690,19650,19690,13
1447775400,19670,19670,19670,19670,2
1447776300,19650,19650,19630,19630,5
1447776900,19660,19660,19660,19660,4
1447777200,19660,19660,19660,19660,5
1447777800,19690,19690,19670,19670,10
1447805400,19680,19680,19680,19680,2
1447807800,19650,19650,19650,19650,1
1447809900,19660,19660,19660,19660,1
1447839000,19570,19570,19570,19570,1
1447848000,19650,19650,19650,19650,4
1447848300,19650,19650,19650,19650,2
1447851600,19630,19630,19630,19630,1
1447854600,19660,19660,19660,19660,1
1447855200,19650,19650,19650,19650,2
1447864800,19680,19680,19680,19680,1
1447891200,19740,19740,19740,19740,7
1447892100,19740,19740,19740,19740,4
1447893000,19750,19750,19750,19750,5
1447893900,19770,19780,19770,19780,2
1447894500,19770,19770,19770,19770,5
1447894800,19780,19780,19780,19780,4
1447895100,19800,19810,19800,19810,6
1447895400,19820,19820,19810,19810,5
1447896300,19810,19810,19810,19810,2
1447896600,19810,19810,19810,19810,1
1447896900,19810,19810,19810,19810,1
1447897200,19800,19800,19800,19800,1
1447899000,19800,19800,19800,19800,1
1447902900,19770,19770,19770,19770,1
1447903500,19750,19750,19750,19750,1
1447904400,19700,19700,19700,19700,1
1447904700,19680,19680,19630,19630,8
1447905900,19700,19700,19700,19700,1
1447906500,19710,19710,19710,19710,1
1447908000,19720,19720,19720,19720,1
1447910100,19780,19780,19780,19780,1
1447912500,19710,19710,19710,19710,1
1447913100,19730,19730,19730,19730,1
1447913700,19720,19720,19720,19720,1
1447919400,19750,19770,19750,19770,10
1447920300,19720,19720,19700,19700,10
1447922400,19740,19740,19740,19740,1
1447926000,19750,19750,19750,19750,1
1447932000,19760,19760,19760,19760,1
1447936500,19770,19770,19770,19770,1
1447941900,19760,19760,19760,19760,1
1447942500,19740,19740,19740,19740,1
1447943700,19710,19710,19710,19710,1
1447944600,19760,19760,19760,19760,2
1447946700,19720,19720,19720,19720,1
1447947600,19700,19700,19700,19700,2
1447950600,19700,19700,19700,19700,1
1447951500,19670,19670,19670,19670,2
1447977600,19650,19650,19640,19640,2
1447977900,19630,19630,19630,19630,1
1447979100,19630,19630,19630,19630,1
1447979400,19600,19600,19600,19600,1
1447979700,19580,19580,19580,19580,1
1447980300,19600,19600,19600,19600,1
1447991700,19700,19700,19700,19700,1
1447999200,19710,19710,19710,19710,5
1448004600,19750,19750,19750,19750,2
1448008800,19740,19740,19740,19740,3
1448031900,19770,19770,19770,19770,1
1448323200,19750,19750,19750,19750,1
1448324700,19770,19770,19770,19770,4
1448326200,19720,19720,19720,19720,1
1448329800,19700,19700,19700,19700,6
1448337300,19760,19760,19760,19760,1
1448342100,19790,19790,19790,19790,1
1448343900,19800,19800,19800,19800,1
1448350200,19840,19850,19840,19850,10
1448352600,19780,19780,19780,19780,1
1448353200,19770,19770,19770,19770,1
1448354100,19750,19750,19750,19750,5
1448354400,19750,19750,19750,19750,1
1448355300,19720,19720,19700,19700,2
1448356200,19740,19740,19740,19740,1
1448356500,19740,19740,19740,19740,1
1448358300,19730,19730,19730,19730,1
1448359800,19760,19760,19760,19760,1
1448361300,19740,19740,19740,19740,1
1448376300,19700,19700,19700,19700,1
1448377200,19670,19670,19670,19670,1
1448377500,19700,19700,19700,19700,3
1448379000,19650,19650,19650,19650,1
1448382000,19650,19650,19650,19650,1
1448383200,19700,19700,19700,19700,1
1448409600,19710,19710,19710,19710,10
1448409900,19700,19720,19700,19720,2
1448431500,19710,19710,19710,19710,1
1448446800,19740,19740,19740,19740,1
1448457600,19740,19740,19740,19740,1
1448463600,19760,19760,19760,19760,1
1448474400,19790,19790,19790,19790,1
1448496000,19790,19790,19790,19790,2
1448496600,19830,19830,19830,19830,8
1448497200,19840,19840,19840,19840,2
1448497500,19850,19850,19850,19850,1
1448499600,19810,19810,19810,19810,1
1448502300,19820,19820,19820,19820,1
1448502600,19810,19810,19810,19810,2
1448503800,19820,19820,19820,19820,1
1448507400,19820,19820,19820,19820,2
1448508900,19840,19840,19840,19840,1
1448509800,19830,19830,19830,19830,1
1448510100,19840,19840,19840,19840,1
1448517300,19800,19800,19800,19800,5
