time,open,high,low,close,Volume
1666337400,26850,26860,26850,26860,14
1666337700,26820,26820,26820,26820,1
1666338300,26810,26810,26810,26810,2
1666338900,26790,26790,26770,26770,18
1666339200,26770,26770,26770,26770,2
1666339500,26750,26760,26750,26760,3
1666339800,26750,26750,26750,26750,1
1666340100,26750,26750,26750,26750,2
1666340400,26760,26760,26740,26740,3
1666340700,26740,26740,26740,26740,2
1666341000,26730,26730,26720,26720,2
1666341300,26750,26750,26750,26750,8
1666341900,26740,26750,26740,26750,2
1666342200,26740,26740,26730,26730,4
1666342500,26740,26740,26740,26740,4
1666343400,26750,26750,26750,26750,1
1666343700,26740,26740,26740,26740,1
1666344900,26750,26750,26750,26750,1
1666345800,26760,26770,26760,26770,2
1666346700,26770,26770,26770,26770,2
1666349400,26770,26770,26770,26770,1
1666349700,26800,26800,26800,26800,1
1666350000,26800,26800,26800,26800,2
1666350600,26790,26790,26790,26790,2
1666352400,26800,26800,26800,26800,1
1666354200,26750,26750,26750,26750,3
1666354500,26740,26740,26730,26730,3
1666357200,26800,26880,26800,26880,14
1666357500,26900,26920,26900,26910,6
1666357800,26890,26890,26890,26890,3
1666358400,26850,26860,26850,26860,2
1666358700,26860,26860,26860,26860,1
1666359000,26840,26840,26840,26840,2
1666359600,26860,26900,26860,26900,4
1666359900,26910,26950,26900,26920,23
1666360200,26920,26960,26920,26950,13
1666360500,26960,27000,26960,27000,32
1666360800,27000,27000,27000,27000,6
1666361100,27000,27030,27000,27020,17
1666361700,27000,27000,27000,27000,14
1666362000,27010,27010,26970,26970,9
1666362300,26940,26940,26920,26920,6
1666362600,26930,26930,26930,26930,2
1666362900,26920,26920,26920,26920,1
1666363500,26900,26900,26900,26900,2
1666363800,26890,26890,26850,26850,2
1666364100,26870,26870,26850,26850,5
1666364400,26840,26840,26830,26830,3
1666364700,26820,26820,26810,26820,4
1666365000,26810,26810,26780,26780,3
1666365300,26770,26770,26770,26770,2
1666365600,26770,26770,26770,26770,2
1666365900,26800,26800,26800,26800,2
1666366500,26850,26850,26840,26840,2
1666366800,26840,26870,26840,26870,7
1666367100,26860,26860,26860,26860,1
1666367400,26840,26840,26820,26820,5
1666368000,26850,26850,26850,26850,1
1666369200,26900,26900,26900,26900,1
