time,open,high,low,close,Volume
1633678200,28020,28020,28020,28020,4
1633678500,27940,27960,27940,27960,3
1633678800,27990,28000,27990,28000,2
1633679100,28010,28010,27990,28000,6
1633679400,28010,28010,28010,28010,1
1633680000,28000,28000,28000,28000,1
1633680300,27980,27980,27980,27980,1
1633680600,27970,27970,27970,27970,3
1633680900,27970,27970,27970,27970,2
1633681200,27990,28000,27990,28000,4
1633681500,27990,27990,27990,27990,1
1633682100,27990,27990,27990,27990,1
1633682400,28010,28010,28010,28010,2
1633682700,28030,28040,28030,28040,2
1633683000,28000,28000,28000,28000,80
1633683900,27980,27980,27980,27980,1
1633686600,28030,28030,28030,28030,1
1633686900,28040,28040,28040,28040,21
1633687200,28040,28040,28040,28040,1
1633687500,28050,28050,28050,28050,1
1633687800,28050,28060,28050,28060,41
1633688100,28070,28070,28060,28060,3
1633688700,28060,28080,28060,28080,21
1633689000,28080,28080,28080,28080,2
1633689300,28080,28080,28080,28080,1
1633689900,28070,28070,28070,28070,2
1633690500,28070,28070,28050,28050,2
1633690800,28050,28050,28050,28050,1
1633691100,28070,28070,28070,28070,1
1633692000,28080,28080,28080,28080,2
1633694700,28090,28090,28090,28090,1
1633695300,28070,28070,28070,28070,1
1633695600,28080,28080,28080,28080,1
1633696200,28070,28070,27970,27970,103
1633696500,28030,28110,28030,28110,87
1633696800,28080,28090,28070,28070,4
1633697100,28060,28060,28000,28000,36
1633697400,28030,28030,28030,28030,1
1633697700,28040,28050,28040,28050,40
1633698000,28070,28070,28060,28070,6
1633698300,28080,28090,28080,28090,4
1633698600,28060,28070,28050,28070,3
1633699500,28060,28060,28060,28060,1
1633699800,28050,28050,28050,28050,1
1633700100,28020,28030,28000,28030,101
1633700400,28050,28050,28050,28050,20
1633700700,28070,28070,28030,28050,23
1633701000,28030,28040,28030,28040,2
1633701600,28060,28060,28060,28060,1
1633701900,28070,28070,28070,28070,1
1633702500,28070,28070,28070,28070,1
1633703400,28080,28090,28080,28090,22
1633704300,28070,28070,28070,28070,1
1633704900,28070,28070,28070,28070,1
1633705200,28050,28060,28050,28050,4
1633705500,28060,28060,28060,28060,1
1633705800,28080,28080,28080,28080,1
1633706100,28070,28070,28070,28070,1
1633707600,28040,28040,28040,28040,1
1633710600,28010,28010,28010,28010,1
1633710900,28040,28040,28040,28040,1
1633713300,28020,28020,28020,28020,1
1633714800,28000,28000,28000,28000,80
1633717500,28070,28070,28070,28070,1
1633719000,28060,28060,28060,28060,1
1633720500,28040,28040,28040,28040,1
1633721700,28040,28040,28040,28040,1
1633722000,28000,28000,28000,28000,1
1633725900,27990,27990,27990,27990,4
