time,open,high,low,close,Volume
1323388800,8350,8350,8350,8350,10
1323442800,8380,8380,8380,8380,1
1323706500,8400,8400,8400,8400,1
1323761400,8420,8420,8420,8420,1
1323820800,8390,8390,8390,8390,21
1323907200,8310,8310,8310,8310,1
1323934200,8230,8230,8230,8230,20
1323956100,8310,8310,8310,8310,1
1323993600,8240,8240,8240,8240,21
1324022100,8340,8340,8340,8340,1
1324041900,8300,8300,8300,8300,1
1324252800,8240,8240,8240,8240,2
1324253700,8150,8150,8150,8150,1
1324255500,8150,8160,8150,8160,2
1324257600,8240,8240,8240,8240,2
1324264800,8160,8160,8160,8160,2
1324274100,8180,8180,8180,8180,1
1324275300,8170,8170,8170,8170,1
1324293600,8280,8280,8270,8270,2
1324339200,8180,8180,8180,8180,21
1324425600,8340,8360,8340,8360,22
1324427100,8300,8300,8300,8300,1
1324471800,8240,8240,8230,8230,2
1324512000,8280,8280,8280,8280,20
1324512600,8320,8320,8320,8320,2
1324575600,8280,8320,8280,8320,2
1324857600,8370,8370,8370,8370,322
1324858200,8350,8350,8350,8350,1
1324944000,8270,8270,8270,8270,101
1325116800,8210,8210,8210,8210,201
1325157600,8250,8250,8250,8250,1
1325215500,8310,8310,8310,8310,1
1325257200,8300,8300,8300,8300,1
1325635200,8400,8410,8390,8410,22
1325645700,8390,8390,8390,8390,1
1325652600,8420,8420,8420,8420,1
1325679000,8360,8360,8360,8360,1
1325686200,8400,8400,8400,8400,1
1325686500,8400,8400,8350,8350,3
1325686800,8400,8400,8400,8400,1
1325721600,8390,8390,8390,8390,21
1325722200,8390,8390,8390,8390,1
1325753400,8340,8340,8340,8340,1
1325812500,8310,8310,8310,8310,1
1325816700,8270,8270,8270,8270,2
1325862300,8240,8240,8240,8240,1
1326153600,8250,8250,8250,8250,222
1326154800,8260,8260,8260,8260,1
1326240000,8290,8290,8290,8290,112
1326326400,8280,8280,8280,8280,3
1326353400,8260,8260,8260,8260,3
1326378000,8270,8270,8270,8270,1
1326412800,8300,8300,8300,8300,2
1326415500,8340,8340,8340,8340,1
1326425100,8340,8340,8340,8340,1
1326433800,8360,8360,8360,8360,1
1326443100,8340,8380,8340,8380,6
1326672000,8280,8280,8280,8280,3
1326677700,8240,8240,8240,8240,1
1326680100,8230,8230,8230,8230,1
1326687600,8250,8250,8250,8250,1
1326691500,8250,8250,8250,8250,1
1326693000,8230,8230,8230,8230,1
1326694500,8250,8250,8250,8250,1
1326699000,8240,8240,8240,8240,3
1326705000,8250,8250,8250,8250,1
1326758400,8300,8300,8300,8300,4
1326777000,8310,8310,8310,8310,1
1326778200,8320,8320,8320,8320,1
1326780900,8320,8320,8320,8320,1
1326785400,8330,8330,8330,8330,10
1326807300,8320,8320,8320,8320,1
1326809400,8340,8340,8340,8340,1
1326809700,8360,8360,8360,8360,1
1326811200,8340,8340,8340,8340,1
1326844800,8340,8340,8330,8330,2
1326845100,8340,8340,8340,8340,1
1326855600,8350,8350,8350,8350,1
1326856500,8360,8360,8360,8360,1
1326858900,8430,8430,8430,8430,1
1326860100,8440,8440,8440,8440,1
1326867300,8400,8400,8400,8400,1
1326885600,8430,8460,8430,8460,2
1326887700,8430,8430,8430,8430,1
1326894300,8430,8430,8430,8430,1
1326931200,8450,8450,8450,8450,20
1326931800,8470,8470,8470,8470,1
1326945000,8520,8520,8520,8520,1
1327018500,8620,8620,8620,8620,1
1327049400,8590,8590,8590,8590,1
1327073100,8600,8600,8600,8600,1
1327073400,8600,8610,8600,8610,2
1327074000,8610,8610,8610,8610,1
1327076100,8580,8580,8580,8580,1
1327281900,8670,8670,8670,8670,2
1327284900,8650,8650,8650,8650,3
1327285200,8660,8660,8660,8660,2
1327318500,8640,8660,8640,8660,4
1327322400,8660,8660,8660,8660,1
1327390200,8670,8670,8670,8670,10
1327410600,8630,8630,8630,8630,1
1327412700,8640,8640,8640,8640,1
1327413000,8650,8650,8650,8650,1
1327449600,8690,8690,8690,8690,20
1327451100,8710,8710,8710,8710,2
1327458300,8750,8750,8750,8750,1
1327458600,8750,8750,8750,8750,2
1327458900,8750,8750,8750,8750,1
1327464000,8750,8750,8750,8750,3
1327467300,8720,8720,8720,8720,2
1327536000,8730,8730,8730,8730,4
1327538700,8730,8730,8730,8730,1
1327539900,8720,8720,8720,8720,10
1327574700,8720,8720,8720,8720,1
1327588800,8750,8790,8750,8790,3
1327592400,8760,8760,8760,8760,1
1327592700,8740,8740,8740,8740,1
1327622400,8720,8720,8720,8720,21
1327625400,8740,8740,8740,8740,1
1327629900,8710,8710,8710,8710,1
1327631400,8740,8740,8740,8740,1
1327650900,8710,8710,8710,8710,10
1327665000,8720,8720,8720,8720,1
1327665300,8720,8720,8720,8720,1
1327671900,8690,8690,8690,8690,1
1327881600,8690,8690,8690,8690,10
1327930800,8640,8640,8640,8640,1
1327968600,8660,8660,8660,8660,1
1327995000,8680,8680,8680,8680,3
1328016600,8720,8720,8720,8720,2
1328018100,8730,8730,8730,8730,1
1328022000,8690,8690,8690,8690,1
1328054400,8640,8640,8640,8640,20
1328081400,8650,8650,8650,8650,10
1328142900,8750,8750,8750,8750,1
1328157900,8750,8750,8750,8750,1
1328178000,8720,8720,8720,8720,1
1328187300,8700,8700,8700,8700,1
1328187900,8770,8770,8770,8770,1
1328196600,8760,8760,8760,8760,5
1328281200,8680,8680,8680,8680,1
1328486400,8800,8800,8800,8800,100
1328493300,8800,8800,8800,8800,1
1328540100,8800,8800,8800,8800,1
1328586900,8780,8780,8780,8780,1
1328593500,8790,8790,8790,8790,1
1328618700,8770,8770,8770,8770,1
1328625300,8810,8810,8810,8810,2
1328629800,8830,8830,8830,8830,1
1328630100,8830,8830,8830,8830,1
1328659200,8830,8860,8830,8860,102
1328663100,8820,8820,8820,8820,1
1328669700,8840,8840,8840,8840,1
1328671800,8870,8880,8870,8880,2
1328706000,8860,8890,8860,8890,5
1328714100,8870,8870,8860,8860,2
1328716200,8860,8870,8860,8870,2
1328745600,8840,8840,8840,8840,100
1328746800,8820,8820,8820,8820,1
1328747100,8820,8820,8820,8820,1
1328777100,8850,8850,8850,8850,3
1328791800,8900,8900,8900,8900,1
1328800800,8880,8880,8880,8880,1
1328809500,8910,8910,8910,8910,1
1328832000,8910,8910,8910,8910,110
1328832900,8860,8860,8860,8860,1
1328843700,8800,8860,8800,8860,2
1328886000,8800,8800,8800,8800,1
1329091200,8800,8800,8800,8800,10
1329096900,8840,8840,8840,8840,1
1329098700,8830,8830,8830,8830,1
1329100200,8850,8850,8850,8850,2
1329106200,8880,8880,8880,8880,2
1329106500,8870,8870,8870,8870,4
1329106800,8880,8880,8880,8880,1
1329118200,8860,8860,8860,8860,10
1329130500,8880,8880,8880,8880,1
1329138000,8900,8900,8900,8900,2
1329147900,8860,8860,8860,8860,1
1329177600,8860,8860,8860,8860,10
1329199200,8920,8920,8920,8920,1
1329206700,8910,8910,8910,8910,1
1329216900,8960,8960,8960,8960,2
1329217200,8960,8960,8960,8960,2
1329230100,8960,8960,8960,8960,1
1329264000,8990,8990,8990,8990,101
1329264300,8990,9010,8990,9000,5
1329264600,8980,9000,8980,9000,3
1329265200,8990,8990,8990,8990,1
1329271200,9050,9050,9050,9050,1
1329272400,9060,9070,9060,9070,4
1329272700,9070,9070,9070,9070,2
1329273300,9110,9110,9110,9110,2
1329273600,9110,9120,9110,9120,3
1329273900,9120,9120,9120,9120,1
